Depth,12.1026564920,12.1044106875,12.1186300162,12.1275077835,12.1299263127,12.1229615901,12.1252337089,12.1494665435,12.1487186765,12.1563713206,12.1005910495,12.0832240311,12.0164944697,12.0810639178,11.9910366759,12.0591262905,12.0432950016,12.0436868379,11.4035312068,11.4286304926,11.4494264154,11.5931003522,11.6232282398,11.6335588498,11.6691427371,11.7091586348,11.7285477566,11.7443097625,11.7808239097,11.8019672493,11.8247239301,11.8524661856,11.8859105948,11.9850543784,11.9736389797,11.7316456996,11.8123251647,11.9062676551,11.8542639250,11.9334341371,11.9462578567,12.0015727878,12.1057055406,12.0876533259,12.0307957819,12.0291751092,12.0653265156,12.1135353120,12.1470274432,12.1803084603,12.2005003449,12.1481346563,12.1495062700,12.1500142254,12.2657069881,12.2774624359,12.2405356225,12.2527646413,12.2535209125,12.3110146737,12.3107870212,12.3125683945,12.3141561607,12.2532947622,12.3191471603,12.3579096626,12.3934069835,12.3802376548,12.4499999387,12.3349319277,12.3239023834,12.3115222752,12.2977618314,12.3073558649,12.3431155458,12.3225395326,12.4157136679,12.4091486987,12.2487638919,12.2520375755,12.1762032090,12.1845912086,12.1769861588,12.2683396032,12.2935871910,12.1953559918,12.2679431373,12.2680673972,12.2688354403,12.2535545006,12.2084836876,12.2096825456,12.1848420482,12.1638434455,12.1613559984,12.1599533036,12.1724270312,12.1612847475,12.1968407333,12.1937370859,12.1832601298,12.1383083705,12.1609336622,12.0903709065,12.0788891809,12.1501151612,12.1757956091,12.2237892719,12.2478663512,12.2488946598,12.1795622446,12.1866629729,12.2663947958,12.3046965329,12.3101595519,12.2841718001,12.2754125502,12.3145298157,12.3293832028,12.3303656299,12.2703507589,12.3224400161,12.2919199355,12.3419569815,12.3394832937,12.3456673240,12.3585799038,12.3374618739,12.3802819392,12.4208739810,12.4382746546,12.4283359498,12.4481937708,12.4539597603,12.5027880520,12.4946143553,12.3027317403,12.4662407916,12.4451045776,12.4473186303,12.4332177034,12.4399821721,11.9979498452,11.9850798678,11.9718115032,12.0656844834,12.0686303396,12.0607637530,12.0270382753,12.0108053666,12.0072030965,12.0765372040,12.1535900217,12.1909987777,12.3512900071,12.4201863147,12.3674869239,12.3679233622,12.3780954573,
Region_name,"Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7",
64.500,-44.537134,-40.849760,-38.687328,-40.243402,-46.384179,-49.232183,-42.388140,-50.195884,-43.009004,-45.400280,-44.311229,-49.121492,-55.072182,-51.908159,-58.557263,-50.647121,-53.709796,-64.803429,-46.498499,-43.375042,-41.699458,-27.968043,-33.744568,-30.625710,-40.046388,-41.204066,-48.671403,-40.771200,-31.121976,-29.248605,-29.183935,-34.811701,-43.416503,-58.949784,-42.694182,-40.048042,-39.114637,-40.332248,-41.241691,-45.861483,-47.174850,-49.810290,-47.655462,-47.733157,-43.831626,-43.117371,-42.311012,-36.081399,-40.155757,-35.209991,-35.921961,-43.475500,-40.469116,-41.382919,-34.360331,-37.278290,-40.150134,-50.170537,-43.314324,-43.157537,-42.433916,-54.820303,-45.905696,-57.200406,-55.444308,-45.421514,-49.991053,-50.655647,-49.913751,-40.240598,-39.148317,-40.258945,-38.422998,-49.092779,-54.684359,-44.908474,-57.263301,-50.859850,-48.430422,-44.906320,-48.684352,-51.483822,-43.730597,-65.829483,-45.320007,-49.729714,-52.232940,-46.785229,-44.856258,-45.609317,-60.272892,-52.620546,-44.346386,-44.939088,-52.679520,-58.425727,-45.862127,-64.928078,-48.608658,-50.540670,-46.487653,-48.382888,-46.460974,-52.279513,-61.577515,-44.769647,-47.389494,-43.250578,-50.124911,-49.078769,-42.325169,-47.771965,-49.889317,-47.018565,-80.957220,-51.428189,-56.087023,-49.550672,-52.137746,-49.441765,-58.272547,-50.435653,-49.216742,-50.344206,-59.972282,-49.532216,-51.423721,-45.427180,-49.010117,-47.019901,-46.395825,-51.443194,-46.870007,-47.960424,-60.121171,-58.629741,-49.437609,-58.505321,-55.702810,-51.134627,-46.740684,-45.248682,-38.600233,-54.125621,-49.582079,-44.999219,-47.489347,-55.665595,-48.810424,-54.007663,-56.738069,-48.329964,-56.976057,-49.676654,-45.401775,-52.016089,-47.445015,-48.620544,-48.358232,0,Fileset 1: TS pulse compressed wideband pings T1
65.000,-44.461087,-40.713089,-38.617260,-40.801816,-47.429654,-49.384932,-42.000868,-50.238348,-42.771198,-44.521275,-44.144868,-49.404701,-55.287830,-53.279955,-61.888981,-50.982904,-52.907838,-62.263445,-46.676356,-42.816026,-41.830057,-27.705375,-33.526178,-30.870122,-40.432278,-40.751771,-50.211884,-40.163064,-31.448581,-29.105431,-28.787497,-35.308750,-42.486572,-53.642206,-43.991232,-40.299640,-39.637188,-40.926093,-41.440080,-46.628243,-46.145224,-48.790210,-49.240163,-44.934376,-42.979016,-42.753351,-42.171977,-36.916774,-42.686424,-34.777056,-35.218096,-43.460127,-40.035751,-40.367150,-33.691037,-38.909841,-40.696928,-53.802753,-42.967852,-41.784340,-42.603828,-51.343060,-44.979040,-56.534299,-72.522313,-44.941638,-49.273315,-52.916689,-54.462243,-41.845996,-37.960813,-38.597591,-39.669732,-56.762394,-66.598601,-47.024131,-58.272458,-51.502294,-48.297358,-46.050420,-48.416751,-51.966773,-43.588473,-61.822912,-45.321642,-49.532000,-52.027484,-46.817596,-44.712176,-46.233300,-59.669352,-51.984729,-44.512824,-45.407990,-51.037211,-68.482060,-45.568909,-60.621202,-48.257519,-50.612571,-46.408181,-48.337553,-47.611129,-50.858931,-62.463436,-44.705838,-47.574582,-43.449310,-52.584195,-49.256783,-42.187671,-48.407025,-51.852070,-46.887681,-63.293324,-49.352253,-53.563365,-51.192445,-54.985750,-51.784979,-61.385706,-51.666888,-48.332549,-49.114884,-58.581123,-49.537473,-51.127695,-45.871850,-48.111696,-46.538838,-46.359481,-51.388644,-46.972718,-47.664266,-61.962988,-59.504080,-49.515330,-56.451171,-56.323451,-50.547751,-47.090477,-45.362146,-39.905107,-53.508289,-50.272148,-44.836175,-47.966441,-57.549207,-48.776891,-53.354876,-54.516381,-48.369943,-64.227866,-52.213431,-47.804945,-49.491998,-46.991443,-48.476493,-47.909790,0,Fileset 1: TS pulse compressed wideband pings T1
65.500,-44.603911,-41.299665,-39.678089,-42.217103,-48.317398,-49.731713,-41.700515,-50.369064,-42.551935,-44.006010,-44.128987,-49.951510,-56.278548,-54.643867,-68.152477,-50.888800,-51.012989,-56.697077,-46.451927,-42.525908,-42.339359,-27.546130,-33.460735,-31.305262,-41.140801,-40.431337,-51.941251,-39.573497,-31.901025,-29.020687,-28.480462,-36.105173,-41.600570,-50.219283,-46.006359,-40.699892,-40.415769,-41.694733,-41.672006,-47.238411,-44.925510,-48.209552,-46.686527,-41.771070,-42.133102,-42.005095,-41.658424,-37.784419,-46.520799,-34.254620,-34.713681,-42.642069,-40.418722,-39.381997,-33.269267,-41.595627,-41.662030,-59.301103,-42.365903,-40.704135,-43.075951,-48.552428,-44.019355,-55.475783,-52.811113,-44.945303,-47.854296,-58.268536,-63.442823,-44.728349,-37.739582,-37.972301,-42.221797,-64.726049,-55.778101,-50.866323,-58.611298,-51.610839,-48.647318,-47.688460,-48.054179,-53.840526,-43.707461,-57.666722,-45.207707,-49.850919,-51.542339,-47.032117,-44.484752,-46.803602,-58.482750,-52.033314,-44.730517,-45.678693,-50.233509,-65.709526,-45.264737,-56.823982,-47.591446,-51.081956,-46.660977,-48.203878,-48.689028,-49.510436,-58.765796,-44.661389,-47.780537,-44.039037,-56.361694,-50.009889,-42.253206,-49.060338,-53.314552,-47.033033,-56.062136,-48.096228,-51.159131,-52.378954,-58.607112,-55.579217,-69.730299,-53.372198,-47.423310,-48.608956,-56.061143,-49.129915,-51.127227,-46.376608,-47.489022,-46.118182,-46.308867,-51.858465,-46.794276,-47.121679,-62.870825,-60.222765,-50.242889,-55.395948,-57.833297,-50.266423,-47.741100,-45.277049,-41.598159,-53.935265,-50.949175,-44.991913,-48.313007,-58.567163,-49.137147,-53.484111,-52.871612,-47.852693,-69.461768,-54.087667,-47.429985,-47.574749,-47.758956,-49.438927,-48.770060,0,Fileset 1: TS pulse compressed wideband pings T1
66.000,-44.868431,-42.340526,-41.705694,-44.296792,-48.501038,-50.451653,-41.552150,-50.749516,-42.161160,-43.781498,-44.136191,-50.727723,-58.033545,-55.325756,-67.755045,-50.749147,-49.307188,-52.844684,-45.797591,-42.452015,-43.193754,-27.437815,-33.488143,-31.836563,-42.081425,-40.222069,-53.133116,-39.048597,-32.368857,-28.957747,-28.236529,-37.064312,-40.829169,-47.888743,-48.297203,-41.099347,-41.274323,-42.421171,-41.822332,-46.734799,-43.747584,-48.090624,-43.581873,-39.797267,-41.136058,-40.911753,-40.872045,-38.504765,-52.245652,-33.643968,-34.391870,-41.561397,-41.561463,-38.536002,-33.080434,-45.586715,-42.927249,-57.841426,-41.842561,-39.920220,-43.478558,-46.803160,-43.030861,-55.322402,-46.497058,-45.413811,-46.495235,-69.484935,-61.651997,-48.913046,-38.332687,-38.198031,-45.919609,-57.375683,-51.947749,-58.421459,-56.634404,-51.291339,-49.185714,-49.643786,-47.547570,-57.495117,-44.090985,-54.903628,-45.056239,-50.538919,-51.012779,-47.226907,-44.256270,-47.152201,-57.218139,-52.073991,-45.090876,-45.666836,-49.721176,-58.470416,-45.015723,-54.394212,-46.775740,-51.941374,-47.280107,-47.941362,-49.197831,-48.341358,-55.330828,-44.660091,-47.762265,-44.607886,-61.095712,-50.856018,-42.382401,-49.645336,-52.770504,-47.665415,-52.285065,-47.525561,-49.422713,-53.069291,-60.403188,-59.641057,-70.700630,-54.964203,-46.817688,-48.707477,-53.698101,-48.645221,-51.237497,-46.765927,-47.059319,-45.613146,-45.910065,-52.197907,-46.188825,-46.377441,-61.352929,-60.549425,-51.415845,-54.891552,-60.236296,-50.186525,-48.640813,-45.129295,-43.166144,-54.436262,-51.402705,-45.226287,-48.464626,-57.573876,-49.955578,-54.457279,-51.956760,-47.739238,-59.228785,-53.676483,-45.613203,-46.508616,-49.772865,-51.572430,-50.970895,0,Fileset 1: TS pulse compressed wideband pings T1
66.500,-45.274384,-43.505848,-44.191175,-46.466207,-48.213527,-51.458328,-41.582208,-51.385804,-41.704452,-43.643347,-44.169966,-51.731195,-60.632347,-55.155803,-61.618163,-50.951560,-48.278124,-50.348342,-45.000386,-42.553937,-44.294626,-27.391952,-33.606101,-32.422505,-43.175674,-40.162884,-53.168537,-38.665980,-32.804128,-28.938332,-28.088633,-38.093013,-40.261127,-46.293670,-49.509219,-41.443181,-42.067901,-43.118831,-41.852561,-45.434431,-42.816171,-48.330007,-41.430755,-38.673661,-40.038060,-39.733474,-40.070820,-38.971530,-57.966934,-33.059612,-34.288584,-40.706905,-43.312302,-37.935080,-33.120585,-52.036010,-44.365294,-53.699758,-41.608867,-39.407210,-43.540193,-45.965467,-42.170611,-56.334747,-43.590675,-46.142884,-45.544159,-60.310359,-55.272273,-54.468006,-39.505343,-39.030607,-50.068602,-54.928162,-50.727924,-67.349145,-53.142153,-50.887295,-49.603817,-51.756299,-47.045653,-60.330590,-44.749977,-53.231925,-45.119408,-51.405346,-50.792675,-47.325347,-44.197181,-47.429590,-56.007058,-51.275744,-45.706189,-45.635329,-49.184581,-56.285065,-44.895186,-52.937536,-46.067988,-52.899878,-48.122004,-47.670153,-49.470934,-47.442076,-53.065009,-44.780865,-47.517467,-44.790920,-64.785490,-51.134873,-42.543582,-50.310881,-51.462583,-48.812752,-50.215063,-47.463063,-48.337237,-53.597890,-59.469356,-60.145517,-61.686039,-56.056872,-46.665721,-49.043158,-52.225143,-48.368746,-51.394305,-47.029171,-46.756549,-45.060404,-45.260400,-51.905863,-45.492064,-45.696585,-59.388774,-60.365647,-52.876333,-54.582458,-62.238305,-50.231251,-49.728498,-45.166352,-44.245552,-52.283659,-51.669118,-45.365068,-48.754217,-55.363815,-51.196385,-55.963771,-51.614480,-48.477740,-55.714240,-51.607551,-44.528868,-46.211554,-53.085379,-54.901855,-54.216886,0,Fileset 1: TS pulse compressed wideband pings T1
67.000,-45.817737,-44.524003,-46.080673,-47.777131,-47.961185,-52.484437,-41.694151,-52.003193,-41.357846,-43.362592,-44.270695,-52.924554,-64.473660,-54.439680,-58.142079,-51.515214,-47.796297,-48.778873,-44.249478,-42.746095,-45.493240,-27.385057,-33.780722,-33.017785,-44.339996,-40.228224,-52.288372,-38.397543,-33.164216,-28.939093,-28.014242,-39.125036,-39.871910,-45.149566,-48.802285,-41.709105,-42.665276,-43.723845,-41.736401,-44.039117,-42.134194,-48.701481,-39.962987,-38.027608,-38.926220,-38.608794,-39.352986,-39.117014,-54.410451,-32.542737,-34.374874,-40.130963,-45.365805,-37.556448,-33.348511,-67.656235,-45.850307,-51.142017,-41.681011,-39.054577,-43.259746,-45.762621,-41.515658,-58.528730,-42.393477,-46.807326,-44.911375,-56.289107,-51.997778,-60.189042,-40.990660,-40.208662,-52.670388,-53.247007,-50.435145,-56.226548,-49.984321,-50.497814,-49.719496,-53.961800,-46.642470,-57.790284,-45.634889,-52.257626,-45.518630,-52.263489,-50.916233,-47.312689,-44.336243,-47.789093,-54.843560,-49.927148,-46.539500,-45.765444,-48.692707,-55.555193,-44.870039,-52.028540,-45.529943,-53.538968,-48.887006,-47.437808,-49.999384,-46.774260,-51.569307,-45.016884,-47.140444,-44.637483,-62.942321,-50.616286,-42.731255,-51.027950,-50.604764,-50.075923,-49.178939,-47.702437,-47.731429,-54.104700,-57.788313,-57.308450,-57.827057,-56.342954,-46.893313,-49.153941,-51.554738,-48.270397,-51.578802,-47.191009,-46.484412,-44.507261,-44.590019,-51.086323,-44.956622,-45.197996,-58.097654,-59.662678,-54.435763,-54.270836,-61.360380,-50.297425,-50.934100,-45.458184,-44.855047,-49.016481,-51.812831,-45.344790,-49.404384,-53.169065,-52.745062,-57.527524,-51.547608,-50.080750,-53.723092,-49.488327,-44.385603,-46.448856,-57.780279,-59.375872,-56.507637,0,Fileset 1: TS pulse compressed wideband pings T1
67.500,-46.397197,-45.237421,-46.482025,-47.788088,-47.913852,-53.031168,-41.714458,-52.245197,-41.172392,-42.825865,-44.420804,-54.225342,-71.105014,-53.455330,-55.875341,-52.197881,-47.576102,-47.811109,-43.497421,-42.899737,-46.624125,-27.328870,-33.924347,-33.546497,-45.482617,-40.308583,-50.980657,-38.111738,-33.371593,-28.863371,-27.913745,-40.101455,-39.537485,-44.194821,-47.112291,-41.846572,-42.936881,-43.969189,-41.409931,-42.671559,-41.552292,-48.919477,-38.818852,-37.580830,-37.768252,-37.471656,-38.645501,-38.872016,-50.886379,-32.015388,-34.547018,-39.691353,-47.241461,-37.266893,-33.683818,-53.324981,-47.272751,-49.300475,-41.972826,-38.688676,-42.748491,-45.871876,-40.984918,-61.592103,-42.288674,-47.156161,-44.431678,-54.758273,-49.723928,-59.851537,-42.530820,-41.494563,-52.518750,-51.297765,-50.176478,-52.480789,-47.535968,-49.977491,-49.536483,-56.330868,-46.287815,-54.874700,-46.647337,-51.564168,-46.231374,-52.996683,-51.198438,-47.134356,-44.564680,-48.234535,-53.627866,-48.594256,-47.444999,-46.038232,-48.386968,-54.704695,-44.821201,-51.279489,-45.048942,-53.647329,-49.281463,-47.153855,-50.955962,-46.197930,-50.423265,-45.261760,-46.639590,-44.392575,-58.786527,-49.656092,-42.909310,-51.505339,-50.121517,-50.559644,-48.778304,-48.047409,-47.407408,-54.475776,-56.213836,-53.731714,-55.353247,-55.471852,-47.317570,-48.769819,-51.288815,-48.135870,-51.721967,-47.206425,-46.114043,-43.905832,-43.970647,-50.098804,-44.582197,-44.818502,-57.317798,-58.501556,-55.893113,-53.889455,-58.797250,-50.228148,-52.204284,-45.910684,-45.139820,-46.104677,-51.771929,-45.158351,-50.395998,-51.431303,-54.422183,-58.600353,-51.473425,-52.451771,-51.932419,-47.696377,-45.004842,-46.950800,-62.442663,-62.961353,-55.145770,0,Fileset 1: TS pulse compressed wideband pings T1
68.000,-47.032753,-45.762920,-46.058642,-47.231240,-48.232920,-52.623766,-41.698871,-52.217727,-41.320077,-42.258793,-44.775444,-55.729056,-72.058311,-52.504670,-54.215186,-52.843013,-47.555801,-47.446294,-42.803505,-43.100707,-47.719601,-27.328743,-34.154899,-34.139782,-46.726182,-40.484823,-49.630709,-37.861687,-33.543992,-28.801903,-27.877989,-41.200958,-39.330482,-43.434821,-45.332690,-41.992844,-42.968876,-43.779523,-40.993651,-41.411802,-41.092903,-48.905840,-37.965124,-37.373402,-36.663201,-36.381341,-38.036175,-38.371731,-48.900099,-31.565903,-34.902960,-39.449525,-48.482101,-37.130832,-34.280875,-47.522883,-48.756453,-47.808582,-42.593325,-38.347381,-42.283527,-46.176647,-40.639899,-61.560747,-43.298366,-47.365072,-44.208751,-54.367328,-47.941793,-57.405261,-44.068752,-42.879911,-51.623169,-49.253058,-49.544560,-50.890128,-45.883633,-49.328696,-49.355034,-59.390197,-46.063046,-52.995176,-47.924618,-50.935697,-47.428407,-53.815805,-51.610533,-46.904508,-44.948162,-48.896883,-52.430284,-47.614627,-48.470965,-46.530087,-48.559763,-53.208580,-44.833673,-50.598469,-44.674759,-53.538981,-49.414200,-46.871804,-52.645085,-45.768827,-49.510557,-45.594210,-46.151719,-44.436893,-55.349439,-48.820110,-43.246425,-51.561097,-49.649826,-49.828589,-49.030141,-48.554072,-47.402466,-54.633726,-55.146023,-50.440460,-53.448519,-53.805215,-47.980006,-48.141893,-51.183494,-47.953176,-51.935908,-47.196624,-45.741952,-43.379619,-43.575219,-49.330200,-44.482697,-44.654083,-56.865604,-57.120045,-57.392031,-53.665056,-56.399067,-50.067417,-53.774697,-46.592620,-45.395204,-43.682040,-51.567665,-45.031755,-51.758447,-50.361938,-56.204060,-58.708841,-51.438840,-55.563949,-50.142214,-46.282879,-46.434950,-47.710870,-61.549504,-61.083488,-52.805677,0,Fileset 1: TS pulse compressed wideband pings T1
68.500,-47.454163,-46.022936,-45.680155,-46.714185,-48.839571,-51.029811,-41.606014,-52.212505,-41.756833,-41.772626,-45.308229,-57.222680,-63.436539,-51.609371,-52.710897,-53.039059,-47.535283,-47.633125,-42.057681,-43.282786,-48.502722,-27.333167,-34.443919,-34.760279,-47.954687,-40.683659,-48.257759,-37.547656,-33.624946,-28.684154,-27.841176,-42.455767,-39.183731,-42.772697,-43.578101,-42.095685,-42.665609,-43.101923,-40.430051,-40.175471,-40.626668,-48.456023,-37.319417,-37.378737,-35.530671,-35.231039,-37.459145,-37.573763,-47.832645,-31.120496,-35.394092,-39.347120,-48.486665,-37.089156,-35.189037,-44.122475,-50.175255,-46.411810,-43.475402,-37.934826,-41.939377,-46.374297,-40.360586,-56.817709,-45.516817,-47.639949,-44.236474,-54.408478,-46.396510,-55.684510,-45.247431,-44.071521,-51.335459,-47.163890,-48.269021,-50.559103,-44.986160,-48.446241,-49.303552,-63.962201,-45.837127,-51.633086,-49.514521,-49.988533,-49.136642,-54.888697,-51.972101,-46.560448,-45.395301,-49.679801,-51.194339,-46.933568,-49.517026,-47.039719,-49.329514,-51.378530,-44.849958,-49.834282,-44.300963,-53.455410,-49.426707,-46.463430,-55.395808,-45.396425,-48.631833,-45.945266,-45.611949,-44.930051,-52.755449,-48.297102,-43.758515,-51.023773,-48.583773,-48.387154,-49.996554,-49.097198,-47.566552,-54.241560,-54.683536,-47.645264,-51.688769,-51.920208,-48.826032,-47.500598,-50.896798,-47.637561,-52.167042,-47.114856,-45.341265,-42.910054,-43.396611,-48.836289,-44.610078,-44.659237,-56.385488,-55.508615,-59.162796,-53.719850,-54.354110,-49.734841,-55.824453,-47.386300,-45.714396,-41.533412,-50.943516,-45.048292,-53.052385,-49.922613,-57.784368,-57.266985,-51.454298,-58.210255,-48.425735,-45.075330,-48.190818,-48.654533,-59.223881,-58.183984,-51.189499,0,Fileset 1: TS pulse compressed wideband pings T1
69.000,-47.430891,-46.056386,-45.933179,-46.679002,-49.667900,-48.943683,-41.622758,-52.787478,-42.457373,-41.626454,-46.092872,-58.176870,-58.287754,-50.854126,-51.218053,-52.564746,-47.482614,-48.510717,-41.337916,-43.513006,-48.523986,-27.440397,-34.918336,-35.470876,-48.883921,-40.983982,-46.974961,-37.241006,-33.681971,-28.588976,-27.892059,-43.982074,-39.200531,-42.304464,-41.978691,-42.200099,-42.061633,-42.228544,-39.807192,-39.086743,-40.203384,-47.644581,-37.025319,-37.787424,-34.456476,-34.099280,-37.011887,-36.579123,-47.593110,-30.765344,-36.119558,-39.504079,-47.389979,-37.294371,-36.646011,-41.913026,-51.171864,-45.153947,-44.609999,-37.551817,-41.953698,-46.339119,-40.143486,-52.615502,-47.828029,-48.457972,-44.630622,-54.505236,-45.147527,-53.542022,-45.815859,-44.719241,-52.520832,-45.220469,-46.625352,-51.707670,-45.085603,-47.493158,-49.653298,-67.195388,-45.559390,-50.309225,-51.736783,-48.615882,-51.415148,-56.668641,-52.293960,-46.206662,-45.958274,-50.476160,-50.091979,-46.562092,-50.636246,-47.344013,-50.895789,-49.914994,-44.969674,-49.079909,-43.983630,-53.697963,-49.673196,-45.963262,-60.215714,-45.146835,-47.798668,-46.425317,-45.085487,-46.186105,-51.043179,-48.318129,-44.597153,-50.175931,-46.991901,-47.175546,-52.127887,-49.553918,-47.737436,-53.237322,-55.053256,-45.551063,-50.051604,-50.410647,-50.049084,-47.224216,-50.507044,-47.395500,-52.490606,-47.083494,-45.084415,-42.674466,-43.588276,-48.758206,-45.077714,-44.975719,-55.736127,-53.823551,-61.795515,-54.366716,-52.703349,-49.386541,-58.677989,-48.250063,-46.314220,-39.708686,-49.790125,-45.464006,-53.586385,-50.110742,-58.560285,-54.675790,-51.738923,-58.874997,-47.143318,-44.083056,-48.270692,-49.999222,-58.438965,-56.601759,-50.721729,0,Fileset 1: TS pulse compressed wideband pings T1
69.500,-46.790997,-45.905711,-46.985074,-47.234305,-50.270845,-47.148557,-41.897431,-53.894652,-43.029264,-41.934920,-46.991251,-57.590822,-54.809165,-50.096360,-49.676253,-51.460627,-47.360230,-49.946362,-40.694745,-43.716861,-47.398675,-27.637222,-35.582936,-36.128212,-48.757406,-41.351280,-45.806664,-36.956861,-33.659336,-28.495023,-28.024849,-45.501654,-39.389337,-42.046968,-40.620475,-42.192990,-41.152637,-41.375456,-39.141370,-38.228467,-39.835589,-46.682389,-37.153078,-38.709675,-33.469554,-33.034010,-36.690002,-35.429043,-48.136026,-30.503130,-37.039512,-39.927071,-45.836322,-37.892844,-38.663237,-40.600166,-50.939559,-44.071268,-45.707178,-37.276249,-42.492597,-46.061222,-39.844063,-49.529326,-45.362258,-50.204869,-45.166541,-54.401391,-44.253033,-50.063246,-46.116150,-44.817042,-54.057153,-43.629019,-45.083980,-55.583412,-46.397357,-46.657376,-50.625817,-60.749817,-45.048140,-48.618639,-55.057577,-46.954475,-53.785502,-59.608466,-52.472072,-45.903947,-46.547398,-50.832922,-49.260892,-46.353227,-51.755880,-47.139331,-52.787542,-49.174029,-45.183055,-48.401864,-43.703667,-54.294332,-50.328630,-45.378649,-69.814840,-44.979600,-46.998479,-47.084185,-44.539196,-48.327616,-50.185815,-48.987489,-45.699387,-49.183802,-45.527486,-46.712022,-56.065489,-49.606543,-47.548094,-51.809611,-55.862374,-44.247790,-48.606210,-49.541169,-51.898036,-47.530665,-50.365706,-47.461774,-52.791145,-47.158688,-45.094467,-42.788463,-44.187314,-49.119347,-45.867856,-45.668505,-54.936179,-52.300893,-64.119223,-55.743609,-51.432716,-49.179468,-61.658139,-48.997610,-47.069493,-38.296613,-48.214101,-46.416145,-53.315139,-50.210308,-57.502762,-51.941164,-52.344255,-59.731820,-46.563985,-43.245242,-45.798595,-51.978575,-58.828059,-56.017282,-51.678550,0,Fileset 1: TS pulse compressed wideband pings T1
70.000,-45.725316,-45.739016,-48.623537,-48.100273,-50.234687,-46.208321,-42.556247,-53.803136,-43.124258,-42.660614,-47.780284,-55.738374,-52.496316,-49.158126,-48.249953,-50.166667,-47.300926,-51.362101,-40.248842,-43.816839,-45.736462,-27.903817,-36.396197,-36.535582,-47.511481,-41.727188,-44.812640,-36.770805,-33.536043,-28.402490,-28.252448,-46.263174,-39.740563,-42.014757,-39.645917,-41.996320,-40.096777,-40.663823,-38.515894,-37.712500,-39.622109,-45.953699,-37.767595,-40.199396,-32.653319,-32.156619,-36.473791,-34.253340,-49.187080,-30.364335,-38.062447,-40.582125,-44.479467,-39.155505,-40.447106,-40.106558,-49.646661,-43.263308,-46.454676,-37.262567,-43.648289,-45.786438,-39.391405,-47.320903,-41.870495,-52.569869,-45.274639,-53.898914,-43.868199,-46.451819,-47.347661,-45.354752,-49.756498,-42.684970,-44.160731,-69.113302,-48.849443,-46.158694,-52.552796,-55.824028,-44.302838,-46.898979,-60.570088,-45.421775,-55.809849,-62.840038,-52.238278,-45.782938,-47.011608,-50.439703,-48.836085,-46.197840,-52.801378,-46.596312,-53.589215,-49.141463,-45.483165,-47.920682,-43.502573,-55.024589,-51.325594,-44.832534,-69.839151,-44.860224,-46.312882,-47.988429,-43.988199,-50.887884,-49.946139,-50.297236,-46.707763,-48.007608,-44.916157,-47.254915,-62.638821,-49.292933,-47.121850,-50.454633,-54.424589,-43.740514,-47.547378,-49.329456,-54.896099,-48.448032,-50.912660,-48.066816,-52.853953,-47.417034,-45.506756,-43.344147,-45.143387,-49.878391,-46.841203,-46.763866,-54.358172,-51.317706,-60.530262,-57.506538,-50.582155,-49.258778,-61.917680,-49.681718,-47.129432,-37.460223,-46.730562,-47.862861,-53.454197,-48.965591,-55.466616,-49.907079,-53.113947,-62.865632,-46.848784,-42.528784,-43.354954,-54.244750,-60.073183,-54.882141,-54.491257,0,Fileset 1: TS pulse compressed wideband pings T1
