Depth,12.1026564920,12.1044106875,12.1186300162,12.1275077835,12.1299263127,12.1229615901,12.1252337089,12.1494665435,12.1487186765,12.1563713206,12.1005910495,12.0832240311,12.0164944697,12.0810639178,11.9910366759,12.0591262905,12.0432950016,12.0436868379,11.4035312068,11.4286304926,11.4494264154,11.5931003522,11.6232282398,11.6335588498,11.6691427371,11.7091586348,11.7285477566,11.7443097625,11.7808239097,11.8019672493,11.8247239301,11.8524661856,11.8859105948,11.9850543784,11.9736389797,11.7316456996,11.8123251647,11.9062676551,11.8542639250,11.9334341371,11.9462578567,12.0015727878,12.1057055406,12.0876533259,12.0307957819,12.0291751092,12.0653265156,12.1135353120,12.1470274432,12.1803084603,12.2005003449,12.1481346563,12.1495062700,12.1500142254,12.2657069881,12.2774624359,12.2405356225,12.2527646413,12.2535209125,12.3110146737,12.3107870212,12.3125683945,12.3141561607,12.2532947622,12.3191471603,12.3579096626,12.3934069835,12.3802376548,12.4499999387,12.3349319277,12.3239023834,12.3115222752,12.2977618314,12.3073558649,12.3431155458,12.3225395326,12.4157136679,12.4091486987,12.2487638919,12.2520375755,12.1762032090,12.1845912086,12.1769861588,12.2683396032,12.2935871910,12.1953559918,12.2679431373,12.2680673972,12.2688354403,12.2535545006,12.2084836876,12.2096825456,12.1848420482,12.1638434455,12.1613559984,12.1599533036,12.1724270312,12.1612847475,12.1968407333,12.1937370859,12.1832601298,12.1383083705,12.1609336622,12.0903709065,12.0788891809,12.1501151612,12.1757956091,12.2237892719,12.2478663512,12.2488946598,12.1795622446,12.1866629729,12.2663947958,12.3046965329,12.3101595519,12.2841718001,12.2754125502,12.3145298157,12.3293832028,12.3303656299,12.2703507589,12.3224400161,12.2919199355,12.3419569815,12.3394832937,12.3456673240,12.3585799038,12.3374618739,12.3802819392,12.4208739810,12.4382746546,12.4283359498,12.4481937708,12.4539597603,12.5027880520,12.4946143553,12.3027317403,12.4662407916,12.4451045776,12.4473186303,12.4332177034,12.4399821721,11.9979498452,11.9850798678,11.9718115032,12.0656844834,12.0686303396,12.0607637530,12.0270382753,12.0108053666,12.0072030965,12.0765372040,12.1535900217,12.1909987777,12.3512900071,12.4201863147,12.3674869239,12.3679233622,12.3780954573,
Region_name,"Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7","Region 7",
91.500,-46.042536,-49.407590,-52.367392,-50.328560,-50.116135,-49.983987,-50.966577,-54.547743,-56.584583,-55.456944,-59.663599,-53.979698,-48.823101,-53.496585,-51.307354,-42.287382,-46.785071,-47.044246,-38.581151,-37.003905,-43.869850,-35.338281,-34.980723,-43.490523,-43.831409,-46.178391,-43.856636,-56.776293,-33.592420,-29.622971,-29.365069,-35.416635,-72.845601,-41.107952,-44.354529,-44.442943,-40.255435,-39.178079,-41.637241,-43.120693,-43.279816,-42.347381,-35.908536,-39.235881,-37.049803,-42.864359,-44.659665,-42.220194,-50.472664,-34.575590,-38.977008,-40.085880,-52.002689,-39.451783,-40.047671,-67.709391,-41.712154,-45.090969,-51.996669,-51.226503,-57.595918,-60.002102,-42.278168,-42.763623,-42.504463,-47.901467,-53.415043,-49.711765,-48.076631,-48.224423,-50.266694,-48.654558,-57.293815,-42.671127,-46.617238,-48.535546,-48.698025,-40.655172,-48.712845,-46.694819,-57.440374,-45.954366,-51.711852,-58.398890,-51.170417,-48.476995,-60.795676,-53.194231,-42.893699,-47.561304,-46.796140,-45.722743,-46.663053,-43.046809,-49.028979,-49.723744,-49.176387,-68.326053,-57.636054,-61.044028,-55.792983,-52.484684,-49.868437,-64.616238,-57.244601,-48.243804,-46.229599,-47.606586,-61.272697,-59.160933,-59.278592,-48.377712,-56.517607,-51.558360,-43.645214,-47.949649,-54.269434,-49.836834,-45.782816,-45.200336,-44.627245,-40.925851,-52.539609,-62.415466,-52.145653,-42.744940,-54.774072,-57.965765,-54.474088,-54.053950,-53.546627,-52.354710,-51.188391,-52.658175,-50.125522,-50.605954,-63.176122,-58.349663,-53.080410,-59.598304,-56.479581,-45.834910,-41.493421,-54.460132,-51.469197,-52.156767,-46.245497,-48.943563,-57.860095,-46.278711,-48.016536,-48.947158,-48.631616,-51.141826,-44.163041,-47.882493,-53.250874,-48.832214,-49.009831,0,Fileset 1: TS pulse compressed wideband pings T3
92.000,-44.873199,-49.737411,-55.948978,-51.464967,-46.265302,-53.269508,-48.360103,-50.629282,-51.716979,-55.603279,-56.257892,-52.302796,-48.286157,-49.543926,-49.965519,-41.499616,-44.400981,-46.694758,-38.228075,-36.858944,-44.356408,-34.344226,-34.550303,-41.966707,-44.670932,-46.235928,-44.452279,-57.197785,-33.490839,-28.941893,-28.868632,-35.251185,-64.815854,-42.300063,-44.216504,-45.435895,-40.605081,-39.177799,-40.851935,-41.777729,-42.709720,-41.889905,-35.776818,-41.024293,-38.580748,-42.563283,-43.108036,-40.519934,-47.639897,-34.850335,-37.895895,-39.708061,-57.231777,-40.155688,-39.103635,-55.167901,-42.284045,-44.224449,-50.265916,-52.687920,-58.903117,-57.938583,-42.437013,-42.905635,-43.517954,-48.184539,-51.383951,-47.512662,-54.529755,-46.262123,-48.916305,-46.954341,-48.989742,-42.452021,-45.600529,-46.484932,-47.361793,-41.239646,-48.131741,-46.494487,-57.944810,-46.001413,-49.911159,-55.325782,-50.218059,-47.968255,-57.965399,-56.881738,-43.924265,-43.319038,-46.681900,-46.145816,-46.984630,-43.929498,-48.193550,-53.167913,-51.915190,-54.142963,-55.181617,-58.249193,-55.831740,-52.033541,-50.470562,-61.123389,-59.647187,-46.983934,-45.002249,-47.247053,-61.942303,-57.439407,-62.108252,-46.292954,-58.927473,-50.740820,-43.650838,-48.075700,-50.108547,-47.084382,-47.101378,-46.273769,-45.386469,-41.061660,-53.305706,-58.345703,-50.892054,-43.280556,-53.441669,-66.353081,-55.486741,-56.806502,-52.222431,-49.953524,-50.463421,-51.720416,-49.127719,-50.161470,-58.103698,-60.161235,-53.039947,-57.767108,-56.598432,-47.451670,-40.924340,-50.965506,-49.493910,-49.416827,-46.208542,-49.190301,-55.553545,-45.975485,-47.693970,-46.681744,-47.513603,-52.177925,-42.800282,-49.529311,-59.262658,-46.686341,-47.917579,0,Fileset 1: TS pulse compressed wideband pings T3
92.500,-44.819637,-50.031540,-60.224770,-52.188232,-43.681790,-58.778770,-47.526053,-46.796975,-49.241114,-54.415955,-53.668144,-50.343753,-48.067531,-47.195613,-49.481450,-42.008028,-43.388242,-47.255058,-38.129672,-37.099303,-45.035906,-33.871313,-34.146491,-40.956442,-44.702992,-46.449134,-45.196447,-57.106097,-33.674767,-28.637390,-28.655327,-35.191028,-60.364793,-43.611854,-44.151979,-47.130392,-41.107245,-40.383525,-40.495600,-41.164831,-42.478496,-41.867074,-36.252731,-43.662270,-41.166189,-43.374438,-42.118750,-39.418360,-45.218234,-35.527480,-37.407799,-39.779800,-49.614407,-41.600888,-37.405649,-48.665536,-43.081083,-44.093501,-50.093832,-56.462926,-58.507100,-57.093468,-42.601586,-43.575548,-46.009243,-48.574001,-51.766493,-46.204919,-50.649856,-45.010920,-48.638565,-46.547124,-44.846728,-43.389791,-45.924447,-45.061249,-47.338326,-42.079615,-48.057285,-47.053818,-56.905740,-47.182888,-48.312405,-53.342492,-50.008283,-47.962346,-56.570873,-58.993739,-44.841202,-41.560359,-48.158139,-47.859957,-45.089604,-44.631617,-48.289318,-59.589103,-52.521482,-49.438172,-53.249805,-60.221792,-53.422903,-51.150986,-51.092772,-59.187582,-59.375143,-46.767465,-44.357016,-47.081056,-62.711233,-55.601961,-51.008788,-45.432102,-63.897995,-50.117474,-44.373502,-49.278278,-48.102135,-45.853320,-50.987686,-47.025296,-46.997262,-42.131478,-54.609245,-54.072956,-50.729966,-43.682989,-52.903721,-63.963099,-59.252835,-56.463575,-51.153723,-48.629875,-49.941091,-51.784329,-48.780325,-50.450591,-55.842397,-62.615633,-53.920151,-56.742256,-57.357304,-49.090830,-40.498434,-48.315555,-48.789967,-47.810866,-47.234995,-49.953900,-51.434264,-46.306627,-47.831826,-45.621142,-48.172623,-53.598561,-41.867144,-49.279611,-67.529165,-45.634099,-48.001656,0,Fileset 1: TS pulse compressed wideband pings T3
93.000,-45.849142,-50.839077,-58.943551,-51.563305,-42.579607,-66.074218,-48.238024,-44.672392,-48.187120,-53.996028,-52.520280,-48.471348,-48.183964,-46.290915,-49.776899,-43.261789,-43.530644,-47.963727,-38.151325,-37.598815,-45.475715,-33.829176,-33.847027,-40.302244,-44.424586,-46.557866,-46.104105,-56.822239,-34.120160,-28.637484,-28.658510,-35.180383,-57.700000,-44.828196,-44.306689,-49.433332,-41.494091,-41.996761,-40.535064,-41.153770,-42.633774,-42.219998,-36.892696,-46.208692,-44.948369,-45.533757,-41.607298,-38.904537,-42.992609,-36.395661,-37.505063,-40.286385,-45.449054,-43.402644,-35.784704,-45.167139,-44.047232,-44.596102,-50.617249,-60.777439,-56.644344,-57.449987,-42.522901,-44.775007,-48.182146,-48.550709,-54.252604,-45.888820,-46.861294,-44.035643,-49.473410,-47.157393,-42.475114,-45.714306,-47.775632,-44.143100,-47.636729,-42.409941,-48.430510,-48.392897,-55.524565,-48.719479,-47.120155,-52.631996,-50.175218,-48.387606,-55.664727,-61.338660,-44.968381,-41.547301,-51.998010,-50.948488,-43.950479,-45.213300,-49.447595,-74.352507,-50.951131,-47.382312,-51.710172,-71.355779,-50.560591,-49.326379,-51.199335,-58.565397,-57.721430,-47.353276,-44.324632,-47.088630,-64.247987,-55.067140,-46.777470,-45.608780,-60.583374,-49.445980,-45.414752,-51.360252,-47.541686,-46.527590,-57.387350,-47.125350,-49.219773,-43.823055,-56.597722,-51.767299,-51.183103,-44.044388,-53.239894,-54.826472,-67.290349,-53.684727,-50.548697,-47.937014,-49.726575,-52.800351,-49.077039,-51.673984,-55.004156,-64.481797,-55.725801,-56.408721,-61.076935,-49.573676,-40.508813,-46.465996,-49.333652,-47.191956,-49.308599,-50.872871,-48.725945,-46.778376,-47.511518,-45.544845,-50.160616,-54.285315,-42.000388,-47.114834,-54.240828,-45.778456,-49.247981,0,Fileset 1: TS pulse compressed wideband pings T3
93.500,-47.856224,-52.173112,-55.385889,-50.189363,-42.632298,-71.751719,-50.093171,-43.991983,-48.001001,-54.541915,-52.999102,-47.164934,-48.591595,-46.680622,-50.859756,-44.440767,-44.654990,-48.346764,-38.261895,-38.349730,-45.424177,-34.065500,-33.730465,-39.851117,-44.477956,-46.449524,-47.207818,-56.619099,-34.832496,-28.925488,-28.895236,-35.215197,-55.861841,-46.139545,-44.866449,-52.082559,-41.605344,-43.105579,-40.922124,-41.559755,-43.211530,-43.058499,-37.668492,-47.092629,-50.129124,-49.162898,-41.467747,-38.842230,-41.202609,-37.232956,-38.131854,-41.028019,-43.159647,-45.197791,-34.709105,-43.414393,-45.233437,-45.532039,-51.106521,-58.902782,-54.462372,-58.971450,-42.242603,-46.389820,-46.264473,-48.075368,-58.380414,-46.517396,-47.489790,-43.279725,-51.908444,-48.715577,-41.234356,-49.866630,-51.625212,-43.682360,-47.419789,-42.369936,-49.222999,-50.435758,-54.356911,-49.782613,-46.480552,-53.159169,-50.309133,-49.139583,-55.155288,-67.187517,-44.896989,-42.809397,-58.110249,-54.708428,-44.238565,-46.126211,-51.691251,-67.487881,-49.994278,-46.581294,-50.561307,-61.245371,-48.691102,-47.595188,-50.646462,-59.185841,-56.339841,-48.567943,-44.881493,-47.256023,-61.718850,-55.659825,-44.721927,-46.648323,-56.799832,-48.868078,-46.456870,-53.954776,-47.976263,-49.187145,-57.207704,-46.783137,-52.073093,-45.527716,-59.352502,-50.931910,-51.877253,-44.714571,-54.482249,-50.646278,-60.923713,-52.325221,-50.577380,-47.562408,-50.236357,-54.718710,-50.070706,-53.903516,-55.268249,-63.814129,-58.820880,-56.375564,-72.995060,-48.905932,-41.238988,-45.122841,-51.184716,-47.432282,-52.395409,-51.365415,-47.208562,-47.157614,-46.674609,-46.305888,-52.333603,-53.288692,-43.321275,-46.306237,-49.831504,-47.272579,-51.654757,0,Fileset 1: TS pulse compressed wideband pings T3
94.000,-49.994565,-52.822804,-52.368815,-48.571085,-43.200772,-88.388996,-51.897578,-44.342943,-48.127612,-54.868700,-55.124759,-46.373801,-48.802959,-47.657457,-52.572831,-44.860113,-46.111524,-48.486029,-38.262674,-39.203678,-44.810951,-34.210095,-33.754608,-39.388114,-45.075933,-46.018686,-48.131147,-56.345767,-35.592918,-29.231167,-29.118205,-35.128258,-54.130020,-47.507612,-45.560805,-54.346361,-41.241414,-43.584658,-41.428454,-41.986854,-44.032451,-44.275295,-38.631577,-45.470707,-54.409462,-53.872950,-41.481332,-38.944027,-39.849933,-37.730437,-38.951681,-41.638075,-41.747717,-46.977141,-34.146327,-42.549523,-46.642667,-46.632412,-50.709190,-56.366257,-52.472663,-61.344722,-41.919152,-48.120142,-43.448805,-47.395294,-59.206227,-47.829100,-52.606092,-42.829760,-57.570009,-51.439907,-40.733691,-55.230086,-58.991352,-43.563564,-46.770449,-42.436013,-50.139586,-52.574550,-53.410140,-50.166117,-46.168030,-54.645112,-49.919564,-49.755591,-54.961682,-61.291687,-45.162264,-44.106599,-54.198490,-54.713702,-45.629777,-47.556138,-53.918536,-63.447025,-50.094880,-46.116296,-49.752618,-55.542197,-47.735086,-46.432267,-49.834248,-60.718862,-55.248769,-49.919548,-45.557493,-47.327485,-57.190626,-56.708530,-43.808587,-48.047159,-54.939441,-48.294894,-47.351338,-56.202182,-48.604593,-53.633289,-55.337123,-46.235536,-55.736932,-46.351424,-61.255687,-50.946359,-52.300506,-45.664110,-56.194175,-48.048780,-56.275818,-52.210068,-51.232430,-47.383994,-51.623768,-56.558448,-51.507630,-56.212827,-56.301414,-61.380081,-64.290210,-56.310148,-66.147523,-48.023419,-42.582714,-43.870259,-54.123700,-47.877541,-55.601626,-50.774471,-46.327041,-47.422038,-45.820768,-47.164108,-51.939592,-51.440248,-45.577700,-47.123513,-47.745546,-50.256971,-54.523343,0,Fileset 1: TS pulse compressed wideband pings T3
94.500,-50.193191,-51.037810,-49.162923,-46.457598,-43.233923,-69.609988,-51.151208,-44.959552,-47.829605,-53.646734,-58.218301,-45.619445,-48.062211,-47.745282,-54.622384,-44.725263,-46.938909,-48.570906,-37.731543,-39.767232,-43.478308,-33.674468,-33.561138,-38.460699,-45.848519,-45.005703,-48.123701,-55.481025,-35.911393,-29.066555,-28.867576,-34.523372,-51.913440,-48.409227,-45.799442,-55.265541,-40.128609,-43.878094,-41.569323,-41.861070,-44.597475,-45.509596,-39.591684,-42.634807,-50.909186,-54.905181,-41.193178,-38.661166,-38.491664,-37.562985,-39.407089,-41.572765,-40.565464,-48.194082,-33.587930,-41.540430,-48.047310,-47.461865,-48.960764,-54.911816,-50.342420,-63.355845,-41.369891,-49.390198,-41.279364,-46.466650,-55.306606,-49.233556,-76.096293,-42.545798,-61.228685,-56.034870,-40.444953,-54.268219,-74.555528,-43.401116,-45.960947,-42.649681,-50.610244,-53.068865,-52.440586,-49.886734,-45.615366,-56.701106,-48.785785,-49.612691,-54.650143,-54.320996,-45.637057,-43.529263,-49.513647,-51.587951,-47.365284,-49.262313,-53.780963,-61.501296,-50.714522,-45.111538,-48.961241,-53.247804,-47.166534,-45.595894,-48.937428,-62.018158,-53.868671,-50.207786,-45.362753,-46.765590,-53.550105,-56.853554,-43.337593,-48.677983,-53.292970,-47.169131,-47.899294,-56.908181,-48.500531,-55.598496,-56.334302,-45.269309,-60.073966,-46.159045,-58.841266,-50.953648,-51.821221,-46.437144,-57.396402,-45.818419,-53.837277,-52.345496,-52.236419,-47.172597,-53.492028,-56.033602,-52.737121,-56.205279,-57.617351,-58.412841,-67.927173,-55.883396,-59.813696,-47.102062,-44.205356,-42.246539,-57.224354,-47.486932,-56.504603,-49.171946,-45.394560,-47.473672,-44.993960,-46.887705,-49.218956,-49.340552,-48.350761,-48.889627,-46.466395,-55.090999,-55.215782,0,Fileset 1: TS pulse compressed wideband pings T3
95.000,-48.383847,-47.961964,-46.231769,-44.438260,-42.710042,-62.413187,-48.520799,-45.464928,-47.388055,-51.915876,-58.026077,-45.274686,-46.821438,-46.601920,-57.670815,-45.312294,-47.484421,-49.231851,-37.182391,-40.546684,-42.093014,-32.874376,-33.512913,-37.429237,-46.999914,-44.031769,-47.550949,-54.533805,-36.148136,-28.810314,-28.532823,-33.815615,-49.662640,-48.488610,-45.773101,-55.296789,-38.893658,-44.930278,-41.717275,-41.580220,-45.193106,-47.226536,-40.773998,-40.349120,-46.529178,-50.557284,-41.003458,-38.258646,-37.361123,-37.323316,-39.796739,-41.209265,-39.923558,-47.515256,-33.210889,-40.372429,-50.093245,-48.331211,-47.032395,-54.456618,-48.419247,-63.287252,-41.025629,-50.488665,-40.210535,-45.936533,-52.181353,-50.609910,-53.684817,-43.018589,-51.015421,-57.755137,-40.752724,-50.982724,-59.987762,-43.609707,-45.676925,-43.566819,-50.894574,-51.657991,-52.071740,-49.358097,-45.083466,-58.860824,-47.729107,-49.301397,-54.558211,-50.219368,-46.762850,-41.758215,-47.198735,-49.237347,-48.951156,-51.628679,-52.417346,-60.318150,-52.198340,-44.014305,-48.686676,-53.452280,-47.362095,-45.610641,-48.793803,-61.091803,-52.608807,-49.086864,-44.441918,-46.035776,-51.127289,-55.553782,-43.600367,-48.304057,-51.533076,-45.783605,-48.645679,-56.605012,-48.282508,-52.771755,-56.944705,-44.333283,-63.522378,-46.381050,-54.842644,-51.044885,-50.985421,-47.369506,-57.859352,-44.184207,-52.780268,-52.576173,-53.987782,-47.408731,-55.126000,-53.421412,-53.872447,-54.649992,-59.631763,-55.860659,-58.911871,-55.674648,-57.768516,-46.812922,-46.765461,-40.807992,-58.193291,-46.535569,-55.420594,-47.725914,-44.714122,-48.129528,-44.910427,-45.828001,-46.744637,-47.791435,-52.308580,-51.723808,-45.954777,-61.481835,-53.511675,0,Fileset 1: TS pulse compressed wideband pings T3
95.500,-46.353165,-45.203599,-44.028592,-42.918122,-41.974023,-58.894361,-46.092314,-45.204968,-47.217897,-50.758560,-54.207588,-45.416243,-45.624814,-45.209852,-62.611275,-47.431944,-48.552132,-50.296457,-36.893208,-41.859792,-40.975579,-32.147862,-33.809499,-36.547479,-48.535657,-43.406596,-46.817523,-54.043442,-36.502864,-28.653933,-28.291146,-33.244968,-47.700118,-47.270808,-45.469792,-55.213525,-37.858416,-46.934363,-42.160351,-41.457288,-45.900477,-49.720241,-41.423747,-39.090822,-43.473768,-46.845013,-41.204167,-37.897099,-36.510057,-37.363578,-40.344928,-40.879939,-40.044439,-44.989113,-33.089172,-39.432185,-53.434133,-48.945658,-45.740565,-54.707041,-46.990304,-61.135844,-41.090458,-51.658615,-40.444655,-46.202974,-50.315930,-51.404912,-51.208828,-44.687708,-45.995635,-50.277531,-41.928220,-49.680536,-57.756879,-44.428561,-46.023855,-45.274922,-51.212687,-49.897399,-52.523743,-48.224885,-44.676905,-57.352360,-47.198558,-49.354895,-54.711113,-47.880860,-48.413466,-40.313431,-46.562171,-48.069638,-49.052038,-54.028702,-52.054376,-59.589988,-54.209419,-43.286012,-49.036009,-56.983073,-48.173906,-46.612130,-49.850755,-57.656919,-51.703253,-47.225991,-43.403388,-45.548113,-49.824189,-53.129769,-44.549759,-47.341399,-49.759562,-44.450088,-49.687769,-56.342531,-48.653439,-51.698847,-51.527179,-43.563325,-61.774196,-47.923968,-51.560513,-51.313572,-50.296442,-48.179447,-57.441331,-43.308552,-52.880007,-52.370500,-55.640074,-48.293897,-54.423300,-50.701834,-54.661768,-53.635814,-61.952742,-54.039230,-53.647360,-55.920283,-58.439933,-47.292910,-50.685111,-39.861631,-55.844770,-45.614212,-54.490238,-46.945088,-44.497760,-49.917524,-45.904471,-44.845379,-45.174054,-47.063847,-55.508615,-56.007216,-46.163895,-57.264072,-52.187452,0,Fileset 1: TS pulse compressed wideband pings T3
96.000,-44.863473,-43.200848,-42.586032,-41.952796,-41.344936,-57.016739,-44.330460,-44.285332,-47.436936,-50.228287,-51.515207,-45.577164,-44.649163,-44.412387,-69.703745,-51.754339,-51.076632,-50.867009,-36.741509,-43.701704,-40.035042,-31.498296,-34.237799,-35.728313,-50.267553,-42.940469,-46.039529,-54.300969,-36.882907,-28.542371,-28.086344,-32.742332,-46.025779,-45.501984,-44.892273,-55.324823,-36.956627,-49.214501,-42.896361,-41.482491,-46.460528,-53.002965,-40.716538,-38.553514,-41.376247,-44.371596,-41.729541,-37.393728,-35.710176,-37.610734,-41.179469,-40.593279,-40.784015,-42.578237,-33.107524,-39.009181,-58.851811,-48.327936,-45.086223,-54.759004,-46.073911,-58.853541,-41.328598,-52.768294,-41.877313,-47.137385,-49.225415,-51.580109,-53.700243,-47.699892,-43.233855,-45.708496,-43.911835,-49.755394,-59.646829,-45.668934,-46.314250,-47.392146,-51.706182,-48.562262,-53.331151,-46.380406,-44.300959,-53.748483,-47.165140,-50.021555,-54.716659,-46.671228,-49.626167,-39.702885,-46.888590,-47.577854,-48.020109,-54.952646,-53.598714,-58.567690,-54.242066,-43.056942,-49.600172,-72.570654,-48.540156,-47.936740,-52.024820,-54.221537,-51.045022,-45.453194,-42.696049,-45.382018,-49.280341,-50.377907,-45.213688,-46.267995,-48.218544,-43.366223,-50.364687,-56.161829,-49.892448,-53.671830,-47.303520,-42.750582,-58.283784,-51.040701,-49.024856,-51.677235,-49.860653,-48.119890,-56.485237,-43.027618,-53.672398,-51.081748,-54.434996,-49.584229,-52.271198,-48.588665,-54.627001,-53.545247,-61.864757,-52.782098,-50.520710,-56.340961,-59.112531,-47.845153,-53.039556,-39.385845,-53.037559,-45.080946,-54.059086,-46.677585,-44.642649,-52.694680,-47.860074,-44.358083,-44.238185,-46.800071,-51.313479,-59.348111,-46.752119,-54.008703,-52.205181,0,Fileset 1: TS pulse compressed wideband pings T3
96.500,-44.285773,-42.263733,-42.210926,-41.986360,-41.379084,-56.242001,-43.467120,-43.844235,-48.384319,-50.173085,-50.284397,-45.669369,-44.306390,-44.562591,-64.384445,-60.727918,-57.275591,-50.487862,-36.943053,-46.581048,-39.555758,-31.247881,-34.880586,-35.226762,-52.654792,-42.748823,-45.619791,-55.994982,-37.543172,-28.727864,-28.159456,-32.532916,-44.878532,-44.241583,-44.485212,-55.790015,-36.426832,-51.251354,-44.274407,-41.906703,-47.041473,-56.088194,-39.620570,-38.603948,-40.288372,-43.115176,-42.822121,-36.925909,-35.135631,-38.203233,-42.729310,-40.652443,-42.341589,-41.137518,-33.633379,-39.563883,-65.268122,-46.870283,-45.204188,-54.320106,-45.936140,-57.416999,-41.800980,-53.747963,-44.548728,-48.562752,-48.791268,-52.230120,-59.291100,-52.447234,-42.084212,-43.378922,-47.025406,-50.819250,-66.168658,-47.336777,-46.067466,-49.917168,-52.909378,-47.990558,-54.078153,-44.905235,-44.276378,-51.367016,-47.663905,-51.977316,-54.517275,-46.409855,-49.926584,-40.249893,-47.395156,-47.403646,-47.444439,-54.685400,-58.868013,-56.972016,-51.618746,-43.770864,-50.243613,-59.440334,-47.993684,-48.451204,-54.427652,-51.893792,-50.912415,-44.473181,-42.895515,-45.862984,-49.466132,-48.210563,-44.830815,-45.638012,-47.479087,-43.053154,-50.235691,-55.029781,-52.527110,-60.089702,-45.369494,-42.236678,-55.543630,-54.866856,-47.391946,-52.455062,-50.079130,-47.567237,-55.911093,-43.520856,-54.226518,-49.433472,-51.860084,-51.276205,-50.593895,-47.379371,-54.117882,-54.458760,-59.149768,-52.239722,-49.000829,-57.054962,-55.181848,-47.778798,-49.401359,-39.658755,-50.720748,-45.420345,-53.864928,-46.962143,-45.440345,-54.766756,-50.759678,-44.809446,-43.973441,-46.837972,-46.953291,-52.092622,-47.765092,-53.417989,-54.097374,0,Fileset 1: TS pulse compressed wideband pings T3
97.000,-44.303046,-42.062211,-42.679333,-42.943269,-41.941906,-55.696808,-43.220116,-44.196759,-49.880398,-49.765346,-49.660809,-45.622230,-44.487929,-44.924692,-58.622675,-72.731762,-75.888605,-49.201184,-37.217276,-51.068179,-39.315081,-31.181714,-35.456199,-34.873984,-55.963514,-42.493992,-45.324772,-59.517165,-38.295899,-29.020778,-28.318387,-32.414453,-44.036688,-43.473604,-44.244231,-56.037870,-36.016756,-53.205355,-46.198635,-42.467770,-47.483621,-54.640774,-38.673812,-38.788859,-39.883030,-42.608608,-44.248806,-36.327674,-34.635820,-38.846801,-44.926666,-40.921116,-44.529799,-40.295096,-34.652303,-40.927906,-59.676984,-45.214291,-45.750231,-53.865317,-46.294909,-56.562576,-42.216514,-53.864917,-46.609525,-49.205562,-48.531360,-53.698462,-56.832452,-57.543510,-42.015736,-42.401987,-50.834526,-52.153138,-64.844750,-48.702282,-45.256426,-53.409917,-55.061249,-47.868604,-53.869979,-44.089871,-44.505378,-50.158683,-48.168934,-55.712608,-53.977242,-46.412679,-49.618799,-41.596078,-46.844412,-46.843755,-47.400104,-53.318867,-67.052263,-54.738866,-48.855410,-45.304283,-50.436268,-53.493599,-47.011762,-47.342489,-53.706764,-50.389546,-51.028401,-44.124411,-43.795916,-46.618376,-49.866712,-46.661075,-43.617139,-45.300600,-47.237512,-43.413630,-48.967703,-52.111968,-56.095433,-56.574758,-44.942197,-42.030712,-53.722127,-54.282467,-46.327917,-53.424001,-50.828921,-46.900815,-55.664486,-44.372715,-52.965609,-47.999216,-49.838309,-52.947150,-49.460829,-46.782327,-53.240300,-55.644645,-56.262632,-51.973858,-48.506769,-57.905529,-51.268748,-46.788805,-45.714142,-40.474361,-48.580335,-46.366869,-53.250415,-47.291534,-46.752860,-52.995378,-53.471137,-45.847963,-43.981176,-46.683085,-44.007360,-47.310095,-49.093617,-54.168109,-58.188101,0,Fileset 1: TS pulse compressed wideband pings T3
