Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
91.500,-40.260910,-45.583811,-45.365955,-58.606365,-44.001071,-44.330906,-47.019983,-41.258605,-41.748903,-37.731792,-36.563380,-38.574152,-37.397410,-45.473280,-43.560721,-40.425340,-41.363950,-43.564845,-40.186256,-36.171329,-36.886178,-37.424561,-39.575598,-37.242878,-35.836955,-38.365599,-36.960119,-37.693023,-37.268292,-36.620466,-41.395102,-41.895821,-43.115412,-40.372568,-41.403134,-40.397782,-39.139057,-40.666209,-41.748913,-38.830344,-38.538294,-39.565565,-40.031176,-37.626916,-45.099478,-44.727900,-44.026609,-45.173517,-47.018098,-43.722112,-43.281568,-48.814377,-47.813237,-46.186510,-57.185932,-54.299658,-50.136777,-48.727255,-51.558219,-53.137164,-49.277581,-50.403813,-55.241721,-51.191616,-48.076107,-49.256200,-47.458920,-47.317413,-47.346540,-51.121228,-59.830668,-49.864064,-65.575794,-56.570983,-50.511395,-46.565377,-49.802114,-68.691782,-60.702860,-50.789664,-53.555746,-59.929703,-48.955882,-55.887178,-52.001244,-51.949854,-50.183696,-49.169464,-50.503616,-53.174148,-54.502019,-48.832487,-54.458685,-62.137744,-52.468168,-59.425138,-65.683782,-54.046326,-51.193885,-48.615411,-52.364407,-70.801792,-54.134489,-53.479390,-50.673534,-51.767103,-55.154342,-55.647425,-58.574531,-51.274393,-67.238073,-55.194993,-50.174252,-50.176746,-49.962577,-47.736279,-43.864860,-45.930730,-45.198784,-40.648372,-43.393895,-44.907319,-44.186066,-44.197611,-43.166191,-44.680520,-46.733656,-42.830567,-42.958090,-47.064286,0,Fileset 1: TS pulse compressed wideband pings T3
92.000,-40.361909,-45.670988,-44.693821,-59.275813,-45.014205,-43.048907,-45.928422,-41.492388,-41.090164,-37.719885,-36.552143,-38.284889,-37.300308,-45.649840,-43.978900,-40.822632,-41.585616,-43.968675,-40.042816,-36.169256,-36.853063,-37.169423,-39.948273,-37.882233,-35.657230,-38.459531,-37.112839,-37.448232,-36.740416,-36.789989,-42.056599,-42.188189,-43.432008,-39.946215,-40.977791,-40.552331,-39.363114,-40.442202,-41.986412,-38.916900,-38.864245,-39.733369,-40.108494,-37.831244,-44.578928,-44.937820,-44.301405,-45.252738,-46.158988,-43.437732,-43.070414,-48.253582,-47.601657,-45.962233,-57.300373,-53.381098,-49.775864,-48.470683,-50.819707,-51.719651,-48.525929,-49.347242,-53.999958,-50.446180,-47.529066,-48.344336,-47.301976,-46.096030,-46.416877,-49.518116,-58.049191,-49.545830,-60.750044,-57.243729,-50.688151,-46.522909,-51.375341,-76.898390,-65.546240,-49.420966,-52.570285,-58.461767,-49.052541,-55.301233,-51.983223,-51.043659,-48.955339,-49.261020,-50.373078,-52.515342,-55.173220,-49.254612,-53.415957,-61.485345,-51.417224,-56.150688,-61.242971,-54.244793,-52.030917,-49.088550,-51.496304,-77.119272,-54.731263,-53.865679,-50.955456,-51.971639,-54.982795,-57.762073,-57.789395,-51.654849,-59.406905,-53.109623,-51.091690,-50.337046,-50.121412,-47.864884,-43.788917,-44.929674,-45.213362,-40.208792,-42.961237,-45.008295,-44.352025,-43.434613,-43.018616,-43.750428,-45.943789,-42.772259,-42.471052,-46.080006,0,Fileset 1: TS pulse compressed wideband pings T3
92.500,-40.714716,-45.970519,-44.570059,-54.844824,-46.144346,-41.981764,-45.023840,-41.484035,-40.807707,-37.904840,-36.511706,-38.060649,-37.140805,-45.873907,-44.010844,-41.304908,-42.011535,-44.660561,-39.902799,-36.125753,-36.835639,-37.223267,-40.085024,-38.517440,-35.652086,-38.261615,-37.086080,-37.260219,-36.315847,-36.867704,-42.842403,-42.275617,-43.833193,-40.051907,-40.951240,-40.698803,-39.377779,-40.415296,-41.951731,-38.935204,-39.383317,-40.052983,-40.068647,-37.977173,-44.290082,-45.104164,-44.689380,-45.628237,-45.731160,-43.225382,-43.067182,-47.974630,-47.261442,-45.746677,-56.370457,-51.836530,-49.497187,-48.361736,-50.004341,-50.561184,-47.913467,-48.312392,-52.345263,-49.682346,-47.324743,-47.811965,-47.218736,-45.381026,-45.459640,-48.486158,-56.279519,-49.672515,-57.077358,-57.990488,-50.653125,-46.769451,-53.647048,-66.086177,-67.728830,-48.517124,-52.244254,-55.669562,-49.171906,-54.991906,-52.255176,-50.583391,-47.767231,-49.866293,-50.429718,-52.124421,-55.971170,-49.994813,-52.565189,-60.391455,-50.885694,-53.967958,-58.555120,-54.224149,-52.976930,-49.780789,-50.988455,-65.382743,-55.662297,-54.681257,-51.507527,-52.537718,-54.664707,-61.347882,-57.391120,-51.445832,-55.163250,-51.555767,-52.410387,-50.613799,-50.590241,-47.959953,-43.434448,-44.204851,-45.646073,-40.055962,-42.705627,-45.481431,-44.569937,-42.748927,-42.687619,-42.929635,-45.179020,-43.002867,-42.191840,-45.540762,0,Fileset 1: TS pulse compressed wideband pings T3
93.000,-41.372485,-46.490793,-44.788547,-51.817855,-47.400057,-41.161831,-44.378592,-41.350317,-40.749009,-38.181093,-36.466870,-38.027902,-36.993958,-46.217225,-43.776742,-41.813051,-42.581635,-45.392174,-39.840705,-36.046455,-36.731141,-37.639617,-40.071128,-38.928643,-35.780807,-37.897619,-36.907602,-37.214599,-36.128145,-36.897678,-43.567203,-42.114271,-44.214086,-40.466801,-41.229378,-40.856678,-39.344168,-40.615750,-41.681631,-38.894607,-39.730226,-40.438751,-39.998001,-38.045284,-44.347442,-45.319748,-45.004608,-46.070450,-45.638522,-42.990432,-43.157027,-47.835404,-46.857773,-45.429569,-54.907070,-50.127011,-49.116607,-48.276842,-49.215736,-49.678779,-47.460595,-47.320748,-50.918913,-49.038473,-47.441910,-47.727686,-47.090433,-45.072436,-44.614751,-47.759715,-54.875347,-50.164472,-54.713514,-58.872088,-50.394541,-47.395976,-56.005220,-60.886448,-60.902690,-48.101397,-52.054107,-53.991367,-49.432387,-54.839506,-52.858999,-50.479234,-46.744578,-51.086342,-50.842411,-52.021866,-56.187893,-51.008263,-51.764605,-58.910124,-50.687777,-52.417549,-56.848599,-54.041379,-53.771817,-50.557366,-50.865935,-59.995898,-56.970845,-56.183408,-52.333602,-53.455758,-53.910250,-64.029205,-57.487609,-50.716884,-52.432354,-50.466721,-53.926102,-50.912564,-51.187611,-48.038705,-42.921630,-43.798482,-46.326668,-40.172376,-42.572936,-46.218374,-44.785637,-42.291565,-42.351531,-42.268841,-44.599863,-43.351255,-42.202116,-45.373389,0,Fileset 1: TS pulse compressed wideband pings T3
93.500,-42.337471,-47.212850,-45.154504,-50.070077,-48.760787,-40.617658,-43.992089,-41.357627,-40.742205,-38.445696,-36.464385,-38.219971,-36.962839,-46.884581,-43.579953,-42.340630,-43.237219,-45.911109,-39.910996,-35.995319,-36.565963,-38.302539,-40.128218,-39.089742,-35.955993,-37.607906,-36.721662,-37.399383,-36.219765,-37.006755,-44.182409,-41.852842,-44.563223,-40.970336,-41.731008,-41.071784,-39.461341,-41.033891,-41.365366,-38.890371,-39.726727,-40.801909,-40.064672,-38.117969,-44.755481,-45.707008,-45.192643,-46.450051,-45.741455,-42.801652,-43.289432,-47.712271,-46.471617,-45.059286,-53.502253,-48.712324,-48.497416,-48.199128,-48.573120,-49.123657,-47.226978,-46.471497,-49.909931,-48.486691,-47.788456,-47.982869,-46.922680,-44.985326,-44.101496,-47.260076,-53.860607,-50.883848,-53.091604,-59.678432,-50.037683,-48.352340,-57.181139,-57.681407,-57.246820,-48.175624,-51.562905,-53.468282,-49.998644,-54.791018,-53.831614,-50.653174,-45.939880,-52.805688,-51.731661,-52.241726,-55.143816,-52.236542,-51.038071,-57.513536,-50.749795,-51.253780,-55.715732,-53.897667,-54.184960,-51.241199,-51.016156,-56.772438,-58.942119,-58.689784,-53.449631,-54.658101,-52.835742,-60.896352,-58.038762,-49.930230,-50.576209,-49.834116,-55.393749,-51.041202,-51.840720,-48.106191,-42.451414,-43.686796,-47.110910,-40.484828,-42.480804,-47.078832,-45.029384,-42.048588,-42.153594,-41.785881,-44.366206,-43.657130,-42.463002,-45.463366,0,Fileset 1: TS pulse compressed wideband pings T3
94.000,-43.491081,-48.050443,-45.465052,-49.012570,-49.983061,-40.280690,-43.673425,-41.622796,-40.608520,-38.610176,-36.459867,-38.511599,-37.029659,-47.921974,-43.551639,-42.844437,-43.813595,-46.115062,-40.053412,-35.961291,-36.366255,-38.945639,-40.340915,-39.075532,-36.045446,-37.468216,-36.582243,-37.798496,-36.478241,-37.221965,-44.689747,-41.597331,-44.836897,-41.364661,-42.350699,-41.289963,-39.738701,-41.525326,-41.079141,-38.918094,-39.421057,-41.040448,-40.307127,-38.211200,-45.367586,-46.255503,-45.262643,-46.708767,-45.870504,-42.697682,-43.393314,-47.459495,-46.065147,-44.677737,-52.333507,-47.663552,-47.561880,-48.107977,-48.061101,-48.842840,-47.173176,-45.767534,-49.238091,-47.851744,-48.145572,-48.275992,-46.729552,-44.917765,-43.947505,-46.929924,-53.075449,-51.708342,-51.760075,-59.708898,-49.625733,-49.404217,-56.975739,-55.483874,-55.496638,-48.693440,-50.646800,-53.655113,-50.896623,-54.799686,-55.043269,-50.984532,-45.269059,-54.382708,-53.089742,-52.718529,-53.282944,-53.550597,-50.372664,-56.379938,-51.020782,-50.289593,-54.776772,-53.912432,-54.134243,-51.636508,-51.308541,-54.614764,-62.069926,-62.639836,-54.764736,-55.997293,-51.683146,-57.330902,-58.901964,-49.340908,-49.224555,-49.545135,-56.286386,-50.679664,-52.549440,-48.066933,-42.075677,-43.730172,-47.787839,-40.810203,-42.292736,-47.835259,-45.290542,-41.829279,-42.056337,-41.391081,-44.434051,-43.769840,-42.784959,-45.661357,0,Fileset 1: TS pulse compressed wideband pings T3
94.500,-44.398431,-48.608984,-45.325463,-47.979062,-50.310008,-39.771865,-42.864032,-41.829349,-39.970013,-38.355488,-36.089941,-38.441062,-36.821874,-48.903383,-43.347994,-42.983819,-43.800926,-45.890567,-39.878194,-35.608280,-35.853827,-39.039561,-40.353024,-38.653248,-35.702105,-37.121695,-36.161419,-38.042608,-36.446747,-37.202020,-44.801557,-41.079893,-44.685090,-41.201882,-42.691546,-41.119642,-39.757860,-41.607990,-40.501975,-38.598051,-38.680366,-40.836099,-40.347894,-38.010182,-45.720640,-46.577459,-44.970674,-46.581156,-45.632028,-42.354457,-43.110625,-46.679579,-45.262629,-43.990604,-51.060273,-46.567502,-46.061072,-47.688044,-47.316711,-48.458631,-46.916197,-44.861459,-48.440563,-46.706466,-48.001716,-48.000141,-46.233467,-44.484822,-43.757383,-46.385425,-52.067614,-52.313303,-50.222163,-58.306944,-48.820751,-49.966618,-56.209026,-53.754062,-54.514656,-49.364836,-49.235891,-53.586672,-51.684454,-54.577205,-55.792073,-51.052029,-44.328278,-54.366280,-54.643740,-53.050062,-51.005073,-54.490109,-49.409866,-55.147177,-51.160197,-49.098004,-53.488117,-53.800968,-53.418772,-51.350390,-51.437322,-52.715744,-67.390417,-69.404932,-55.705239,-57.048985,-50.322875,-54.430822,-59.703315,-48.662429,-47.847585,-49.159261,-55.574216,-49.363275,-53.135680,-47.489892,-41.458160,-43.493098,-47.890181,-40.667569,-41.625617,-47.985462,-45.235505,-41.152684,-41.646411,-40.692938,-44.346088,-43.333225,-42.664978,-45.565752,0,Fileset 1: TS pulse compressed wideband pings T3
95.000,-45.341007,-49.188884,-45.139375,-47.140383,-49.739973,-39.436043,-41.796503,-42.277403,-39.243176,-38.062756,-35.712638,-38.275219,-36.659608,-49.956723,-43.219450,-43.115799,-43.425660,-45.937219,-39.709433,-35.302585,-35.435766,-38.890676,-40.382772,-38.218004,-35.359016,-36.839780,-35.775267,-38.403840,-36.370913,-37.266967,-44.861542,-40.677130,-44.462269,-40.783261,-43.047940,-40.872499,-39.750671,-41.521802,-39.978210,-38.210914,-38.010836,-40.623036,-40.425244,-37.898163,-46.101157,-46.949446,-44.762442,-46.523841,-45.407177,-42.086643,-42.795374,-45.731992,-44.407986,-43.353880,-49.995886,-45.689777,-44.519319,-47.311825,-46.687339,-48.309313,-46.761976,-44.088922,-47.747175,-45.450198,-47.635448,-47.401464,-45.839798,-44.091153,-43.791512,-45.920926,-51.155246,-53.055777,-48.862594,-56.364102,-47.954415,-50.185465,-55.853562,-52.812962,-54.384571,-50.663075,-48.017696,-52.914239,-52.255819,-54.581306,-55.636069,-51.130183,-43.453425,-52.758694,-57.037583,-53.483808,-48.952274,-55.155978,-48.489509,-54.116101,-51.512594,-48.011986,-52.190792,-53.897375,-52.526660,-50.759199,-51.857265,-51.191456,-73.548317,-74.478581,-55.912267,-58.172067,-49.233472,-52.220392,-60.932918,-48.188296,-46.720375,-48.964950,-53.671855,-47.660809,-54.083966,-46.638301,-40.942475,-43.301672,-47.760166,-40.340356,-40.877483,-47.808173,-45.204153,-40.351391,-41.210720,-40.046949,-44.316574,-42.769842,-42.349244,-45.525810,0,Fileset 1: TS pulse compressed wideband pings T3
95.500,-46.436835,-49.915484,-45.188915,-46.579707,-48.606253,-39.475248,-40.726213,-43.052613,-38.722661,-37.898866,-35.557709,-38.178168,-36.720682,-50.959612,-43.229268,-43.415149,-42.891352,-46.713349,-39.741241,-35.259274,-35.343581,-38.770887,-40.403371,-37.949240,-35.292862,-36.713461,-35.559168,-38.906144,-36.359770,-37.556965,-44.952980,-40.583203,-44.378501,-40.345793,-43.543427,-40.729794,-39.817851,-41.408929,-39.700732,-37.884641,-37.654157,-40.653920,-40.578105,-38.089282,-46.691249,-47.478139,-44.874083,-46.780192,-45.447844,-42.011713,-42.649083,-44.871079,-43.729470,-42.916949,-49.312345,-45.175087,-43.286993,-47.165158,-46.382091,-48.583890,-46.853866,-43.617451,-47.265758,-44.414243,-47.281375,-46.784734,-45.754662,-43.985928,-44.156266,-45.681445,-50.559668,-53.913532,-47.966211,-54.682266,-47.227642,-50.166880,-55.931739,-52.848802,-55.344927,-52.820393,-47.413243,-51.681805,-51.933316,-55.120165,-54.234655,-51.334782,-42.871883,-50.713436,-61.261802,-53.963562,-47.395931,-55.272486,-47.826292,-53.494394,-52.223107,-47.253284,-51.202132,-54.293369,-51.704243,-50.083143,-52.773053,-50.132863,-64.291471,-64.130573,-54.743351,-59.552158,-48.674360,-50.690675,-63.130631,-48.007406,-46.028807,-49.142723,-51.593137,-46.104723,-55.187684,-45.679329,-40.727778,-43.388069,-47.648977,-40.043914,-40.341767,-47.514943,-45.350949,-39.717948,-40.920799,-39.695382,-44.433967,-42.373205,-42.001679,-45.767752,0,Fileset 1: TS pulse compressed wideband pings T3
96.000,-47.377524,-50.521081,-45.366588,-46.051254,-47.197998,-39.699120,-39.643996,-43.831057,-38.301108,-37.611886,-35.487594,-37.995283,-36.826127,-51.474208,-43.123490,-43.645952,-42.166577,-48.142055,-39.813509,-35.312248,-35.405061,-38.621367,-40.068868,-37.627777,-35.335448,-36.487238,-35.290195,-39.137588,-36.196432,-37.829102,-44.748863,-40.618704,-44.291408,-39.815474,-43.932663,-40.528808,-39.768516,-41.112168,-39.501774,-37.426156,-37.393831,-40.741447,-40.509474,-38.376891,-47.303707,-47.875238,-45.090277,-47.113828,-45.606969,-41.871798,-42.498237,-44.007544,-43.110291,-42.430291,-48.824302,-44.824638,-42.272913,-47.024944,-46.226007,-49.048609,-46.946995,-43.221030,-46.790411,-43.550787,-46.868209,-46.193915,-45.756916,-43.982752,-44.617214,-45.470140,-50.143064,-54.177865,-47.412964,-53.335007,-46.515299,-49.831509,-55.355355,-53.669256,-57.419123,-55.017652,-47.363713,-50.264064,-50.353629,-56.066761,-52.055382,-51.427182,-42.454373,-48.853116,-66.805054,-53.883996,-46.194308,-54.413721,-47.289675,-53.182628,-52.968145,-46.683867,-50.492702,-54.553302,-50.789685,-49.162229,-53.742910,-49.336988,-59.065111,-58.810429,-52.503351,-60.533053,-48.470200,-49.568221,-66.603166,-47.831534,-45.606372,-49.540311,-49.698398,-44.733894,-54.671319,-44.526017,-40.651783,-43.630274,-47.414014,-39.687535,-39.935680,-47.010567,-45.443889,-39.208707,-40.625245,-39.510616,-44.485557,-42.042686,-41.501775,-46.152261,0,Fileset 1: TS pulse compressed wideband pings T3
96.500,-48.175954,-51.134552,-45.871384,-45.714677,-46.047270,-40.238912,-38.877673,-44.653711,-38.166163,-37.331937,-35.697036,-37.962122,-37.160112,-51.657961,-43.116835,-43.929585,-41.608837,-50.355208,-40.124437,-35.635183,-35.764995,-38.709573,-39.607221,-37.412397,-35.588288,-36.334485,-35.152819,-39.150074,-36.093953,-38.212037,-44.399326,-40.975593,-44.442527,-39.455868,-44.362587,-40.479580,-39.848137,-40.882252,-39.575555,-37.070469,-37.334246,-41.006611,-40.402428,-38.856303,-48.063813,-48.197095,-45.488499,-47.542887,-46.042329,-41.813824,-42.526537,-43.395358,-42.788652,-42.038507,-48.696876,-44.801506,-41.674832,-47.011772,-46.360735,-49.704838,-47.141592,-43.017779,-46.528280,-43.092151,-46.669599,-45.980059,-45.955508,-44.184416,-45.329627,-45.487146,-50.095798,-53.654046,-47.375718,-52.522097,-46.071776,-49.564689,-53.735614,-55.464640,-60.690474,-55.687542,-48.114480,-49.382914,-48.562625,-57.463605,-50.078481,-51.563222,-42.403125,-47.636920,-62.080288,-53.194361,-45.543353,-53.188570,-47.104486,-53.446126,-53.627412,-46.507913,-50.331413,-54.509702,-50.003712,-48.231498,-54.372287,-48.990983,-55.972104,-55.358209,-50.405178,-60.404487,-48.739897,-48.957971,-70.087319,-47.782462,-45.627266,-50.375073,-48.305201,-43.801615,-52.287336,-43.528151,-40.905768,-44.222600,-47.227532,-39.545489,-39.888741,-46.583689,-45.633303,-39.081963,-40.557722,-39.683471,-44.682922,-41.990697,-41.141159,-46.879111,0,Fileset 1: TS pulse compressed wideband pings T3
97.000,-48.596660,-51.639421,-46.475818,-45.422022,-45.114906,-40.862587,-38.317433,-45.274453,-38.100670,-36.913263,-35.988409,-37.955435,-37.540456,-51.540066,-43.143049,-44.090855,-41.158456,-53.128139,-40.501218,-36.034930,-36.183707,-38.875844,-39.045832,-37.156899,-35.761535,-36.136129,-35.022896,-38.869066,-35.955061,-38.512929,-43.874138,-41.492669,-44.728416,-39.138150,-44.662940,-40.433882,-39.968632,-40.614147,-39.757576,-36.726879,-37.247331,-41.223138,-40.192822,-39.257555,-48.709367,-48.231341,-45.790756,-47.710057,-46.518371,-41.689811,-42.562926,-42.889841,-42.619496,-41.606434,-48.708964,-44.908618,-41.292501,-46.915265,-46.535769,-50.093323,-47.201618,-42.787801,-46.350848,-42.835879,-46.540462,-46.013020,-46.131433,-44.316319,-46.089438,-45.590242,-50.211523,-52.456540,-47.629669,-52.016464,-45.773746,-49.333531,-51.678176,-58.130372,-62.753129,-54.801398,-49.564038,-49.098129,-47.017705,-58.640575,-48.424050,-51.561667,-42.523683,-46.905246,-57.279280,-52.013836,-45.249122,-51.971873,-47.107343,-54.151525,-53.630824,-46.546926,-50.555248,-53.938997,-49.245128,-47.216900,-54.094330,-48.925698,-53.866546,-52.814206,-48.700834,-59.239353,-49.213053,-48.603411,-67.233617,-47.712712,-45.884801,-51.477683,-47.223510,-43.124996,-49.602152,-42.652565,-41.308038,-44.925888,-46.905542,-39.491844,-40.023335,-46.153531,-45.764485,-39.150338,-40.588066,-40.001334,-44.892466,-42.041733,-40.830748,-47.756505,0,Fileset 1: TS pulse compressed wideband pings T3
97.500,-48.641189,-52.042245,-46.947606,-45.110731,-44.277983,-41.436539,-37.838624,-45.590149,-37.939061,-36.325949,-36.200298,-37.882424,-37.820058,-51.210275,-43.185282,-44.074160,-40.735650,-56.527889,-40.808955,-36.378434,-36.481927,-38.952887,-38.439887,-36.803051,-35.664524,-35.836200,-34.839644,-38.382083,-35.726221,-38.623120,-43.253112,-42.046156,-45.081491,-38.773943,-44.722801,-40.289488,-40.065754,-40.227064,-39.936123,-36.336616,-37.018382,-41.280708,-39.880330,-39.411746,-49.063400,-47.960123,-45.845533,-47.428869,-46.850406,-41.431840,-42.488769,-42.372591,-42.483656,-41.098699,-48.659039,-45.012073,-40.965936,-46.626703,-46.557173,-49.899010,-47.003561,-42.409966,-46.167221,-42.610670,-46.337460,-46.119958,-46.181065,-44.194112,-46.711320,-45.664720,-50.317569,-50.962807,-48.014152,-51.661984,-45.512007,-49.051316,-49.804037,-61.195199,-61.393951,-53.991941,-51.727977,-49.334182,-45.760385,-58.791758,-46.994417,-51.278485,-42.659643,-46.456595,-54.373676,-50.643391,-45.148503,-50.890212,-47.154773,-55.187544,-52.699377,-46.655123,-51.023053,-53.056692,-48.471178,-46.100805,-53.042553,-49.020593,-52.277917,-50.792859,-47.304750,-57.833182,-49.695667,-48.319322,-63.342548,-47.583543,-46.222637,-52.635249,-46.296438,-42.544298,-47.305301,-41.837780,-41.715516,-45.486399,-46.362849,-39.405264,-40.188319,-45.663130,-45.772857,-39.227892,-40.616797,-40.289440,-44.997678,-42.076333,-40.478303,-48.581564,0,Fileset 1: TS pulse compressed wideband pings T3
98.000,-48.564317,-52.523470,-47.247781,-44.937710,-43.568691,-42.101802,-37.498076,-45.708057,-37.762400,-35.756553,-36.390661,-37.843013,-38.043853,-50.826052,-43.391169,-44.056454,-40.429485,-60.389200,-41.117298,-36.756714,-36.723546,-38.972566,-37.959064,-36.501352,-35.398696,-35.557077,-34.728659,-37.934120,-35.531548,-38.646944,-42.773107,-42.701741,-45.611673,-38.473178,-44.623918,-40.154884,-40.244208,-39.829637,-40.212975,-36.016012,-36.790657,-41.342940,-39.617099,-39.414945,-49.223655,-47.610794,-45.796440,-46.890408,-47.076771,-41.169401,-42.393331,-41.937884,-42.461067,-40.689616,-48.540033,-45.206174,-40.751228,-46.285103,-46.477406,-49.266631,-46.691876,-42.014031,-46.065853,-42.488929,-46.119186,-46.306046,-46.257318,-43.900888,-47.168629,-45.765751,-50.452820,-49.547548,-48.617950,-51.545770,-45.362019,-48.806832,-48.429700,-61.853972,-59.864377,-54.044695,-54.879916,-50.162340,-44.863276,-57.958318,-45.836141,-50.764401,-42.883663,-46.302569,-52.518936,-49.391114,-45.296088,-50.084938,-47.303204,-56.669466,-51.201422,-46.887198,-51.827864,-52.265977,-47.833846,-45.050934,-51.760194,-49.373877,-51.148005,-49.254424,-46.239187,-56.632859,-50.270687,-48.177680,-60.851803,-47.560754,-46.715140,-53.607850,-45.591066,-42.106970,-45.539940,-41.171495,-42.189214,-45.835809,-45.771731,-39.352531,-40.441973,-45.243791,-45.805447,-39.346412,-40.741224,-40.606448,-45.051848,-42.210672,-40.178245,-49.229977,0,Fileset 1: TS pulse compressed wideband pings T3
98.500,-48.402474,-53.044126,-47.237239,-44.921483,-42.890083,-42.901403,-37.224930,-45.497847,-37.563146,-35.233496,-36.506661,-37.802540,-38.112513,-50.319353,-43.737315,-44.073086,-40.190746,-59.245549,-41.368674,-37.131756,-36.867888,-38.868431,-37.570206,-36.252596,-34.990516,-35.254877,-34.650055,-37.552373,-35.342805,-38.534448,-42.475055,-43.374572,-46.267719,-38.197844,-44.321493,-40.020223,-40.460440,-39.403172,-40.557280,-35.730521,-36.587942,-41.453795,-39.364345,-39.254251,-49.201847,-47.229296,-45.694023,-46.223841,-47.115262,-40.875712,-42.236082,-41.562118,-42.504363,-40.404178,-48.231407,-45.456716,-40.589978,-45.908089,-46.255014,-48.348725,-46.302623,-41.615333,-45.976079,-42.460966,-45.841437,-46.462069,-46.389525,-43.428852,-47.255553,-45.794503,-50.524945,-48.281588,-49.410752,-51.638735,-45.264298,-48.593317,-47.568114,-59.140510,-59.448585,-55.135009,-58.502767,-51.488082,-44.238826,-56.704202,-44.875060,-49.974813,-43.168502,-46.380392,-51.226447,-48.284836,-45.645331,-49.513741,-47.492055,-58.608191,-49.504822,-47.161675,-52.986599,-51.642365,-47.342012,-44.087559,-50.462878,-49.970395,-50.369331,-48.083172,-45.404016,-55.654476,-50.964661,-48.172848,-59.407484,-47.635964,-47.325570,-53.705557,-45.059343,-41.743335,-44.171546,-40.593654,-42.653748,-45.816886,-45.187782,-39.272710,-40.721840,-44.887861,-45.855366,-39.445018,-40.929137,-40.919601,-44.963201,-42.452605,-39.907070,-49.317072,0,Fileset 1: TS pulse compressed wideband pings T3
99.000,-48.154890,-53.511681,-46.885042,-45.103139,-42.223321,-43.884028,-37.010460,-44.818444,-37.401249,-34.799252,-36.553307,-37.771352,-37.975119,-49.696067,-44.226409,-44.185888,-40.026615,-54.509543,-41.559619,-37.487188,-36.919016,-38.654709,-37.249147,-36.078885,-34.522090,-34.914416,-34.578049,-37.251458,-35.170187,-38.257191,-42.408501,-43.996398,-47.020212,-37.945310,-43.859117,-39.937255,-40.730328,-38.994100,-40.960527,-35.486499,-36.461674,-41.647636,-39.097005,-38.955184,-49.066287,-46.872534,-45.618247,-45.563298,-46.945550,-40.553961,-42.028636,-41.269887,-42.617832,-40.290166,-47.713557,-45.736824,-40.488475,-45.544443,-45.910457,-47.318597,-45.910853,-41.268571,-45.856108,-42.590806,-45.545366,-46.565219,-46.625547,-42.833479,-46.844502,-45.708373,-50.470583,-47.207134,-50.318584,-51.952201,-45.212998,-48.499478,-47.270022,-56.497116,-60.036256,-57.272639,-58.895174,-53.076120,-43.858094,-55.497054,-44.108115,-48.991260,-43.544805,-46.737888,-50.301626,-47.350791,-46.225982,-49.181795,-47.730468,-60.838149,-47.885091,-47.430671,-54.619388,-51.175838,-47.046463,-43.271392,-49.253841,-50.845986,-49.918223,-47.240150,-44.782273,-54.953658,-51.899497,-48.379471,-58.790438,-47.787033,-48.045179,-52.571004,-44.710039,-41.452117,-43.113773,-40.102582,-43.062386,-45.429727,-44.696085,-39.163630,-41.016982,-44.630772,-45.929545,-39.536984,-41.200666,-41.270447,-44.708233,-42.856598,-39.704041,-48.670457,0,Fileset 1: TS pulse compressed wideband pings T3
