Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,Variable_index,Variable_name
84.500,-48.347204,-45.631505,-39.192969,-43.162222,-46.935551,-58.474274,-39.845814,-36.810490,-35.115242,-63.140377,-46.535921,-53.454031,-50.302502,-45.621004,-42.679653,-43.408801,-47.582240,-49.660311,-40.902243,-38.973167,-36.264318,-39.696338,-43.962814,-49.222483,-41.679872,-39.070003,-40.485380,-50.608339,-45.776095,-53.275269,-39.587418,-37.103920,-45.326687,-67.140490,-46.539942,-50.130307,-43.067799,-39.310037,-40.466774,-54.401385,-53.808131,-47.841408,-45.998069,-45.451377,-52.322385,-43.959069,-41.906839,-44.504230,-56.150385,-51.565651,-52.578155,-60.380126,-63.571041,-54.547306,-56.776219,-55.998947,-55.313276,-58.339780,-64.696506,-64.023256,-58.446708,-71.214470,-58.547487,-45.474230,-40.700845,-39.183919,-38.766108,-39.058390,-40.442432,-43.260896,-47.759686,-41.679371,-38.039407,-35.191560,-34.845885,-35.398425,-38.235786,-42.671442,-48.385118,-37.930485,-36.028996,-39.735982,-43.170693,-42.074288,-44.836765,-52.667641,-60.001896,-37.629082,-31.926080,-29.767865,-34.793778,-53.267038,-36.044548,-45.161555,-37.683427,-38.153077,-37.534722,-50.326966,-45.116556,-47.452210,-49.480416,-53.514764,-56.720585,-58.946906,-51.698121,-54.856786,-63.810694,-66.810499,-63.745150,-65.237592,-70.818651,-67.659346,-58.235484,-48.997129,-49.019620,0,Fileset 1: TS pulse compressed wideband pings T1
85.000,-49.078816,-46.326637,-39.338655,-42.949429,-46.874427,-59.853925,-40.287485,-36.752535,-35.632705,-60.169375,-46.521098,-53.231650,-50.958239,-46.701390,-42.854561,-43.850527,-47.698083,-49.497504,-40.796282,-39.127968,-37.013985,-39.841768,-44.377310,-48.246539,-42.979766,-38.185937,-40.150542,-49.084637,-47.023085,-52.744764,-39.364283,-37.069368,-45.714707,-89.211502,-47.976365,-49.731588,-43.309845,-40.078441,-42.279682,-56.806250,-54.214342,-46.862961,-45.236499,-45.138426,-51.715393,-41.981851,-40.593634,-43.101683,-61.990885,-55.734038,-59.465652,-62.020958,-63.070333,-55.796969,-56.911154,-56.775586,-56.564868,-59.763057,-66.174902,-65.739634,-56.742632,-60.767774,-65.084166,-46.530594,-42.752541,-42.716921,-41.698185,-42.112027,-44.965503,-47.157127,-46.758263,-40.350445,-36.582243,-33.869134,-33.857742,-34.590844,-37.707745,-42.319848,-50.376543,-38.195896,-35.331448,-38.007840,-43.245873,-42.289951,-44.086301,-50.634260,-55.333364,-37.307210,-32.498016,-29.831518,-34.631290,-53.296436,-36.079527,-44.231974,-39.081106,-39.591595,-36.938522,-46.484227,-44.558079,-48.734589,-49.789438,-55.116431,-58.160894,-57.782691,-51.763366,-57.360388,-68.317459,-67.151079,-64.553109,-65.109043,-67.115682,-86.561543,-61.280010,-48.880379,-47.726611,0,Fileset 1: TS pulse compressed wideband pings T1
85.500,-49.866403,-46.734708,-39.629389,-42.844393,-46.815142,-61.051635,-40.467045,-36.706441,-36.352805,-57.240430,-47.311599,-52.972794,-51.642663,-47.592910,-43.291905,-44.382695,-47.704148,-49.510262,-40.519560,-39.265700,-37.884432,-40.049063,-44.795788,-46.566697,-44.473754,-37.320127,-40.030897,-48.057981,-48.579118,-51.753784,-39.143858,-37.151592,-45.749889,-69.786629,-49.941302,-49.710110,-43.544471,-40.893733,-44.885564,-54.364768,-55.712282,-46.504424,-44.843788,-45.016830,-49.569673,-40.606423,-39.468923,-42.018132,-71.964756,-67.212683,-61.741260,-52.280515,-55.620747,-57.156625,-56.772215,-57.701883,-57.682286,-63.086171,-64.955338,-65.123408,-55.772213,-56.479189,-67.833698,-47.909823,-45.641339,-47.958035,-44.850715,-45.152605,-49.992974,-52.931871,-46.012725,-39.320990,-35.534870,-33.015783,-33.261458,-34.136879,-37.531018,-42.390935,-51.139086,-38.881249,-34.946598,-36.653758,-42.372104,-42.503267,-43.718894,-49.500828,-52.177544,-37.022808,-33.032776,-29.906089,-34.526466,-53.187026,-36.153404,-43.400648,-41.569825,-42.082448,-35.577683,-43.833419,-43.946082,-50.162345,-49.534703,-56.906703,-60.508255,-56.400634,-52.123141,-61.403154,-72.039695,-67.329237,-65.127035,-64.158332,-64.142099,-67.829851,-63.974341,-49.028029,-46.845211,0,Fileset 1: TS pulse compressed wideband pings T1
86.000,-50.692882,-47.014325,-40.085167,-42.814833,-46.791017,-62.511701,-40.476744,-36.904346,-37.268498,-53.578778,-48.574273,-52.881368,-52.373613,-48.183618,-44.045962,-45.057490,-47.766871,-49.786413,-40.225639,-39.392920,-38.818574,-40.301468,-45.214061,-44.949005,-46.119926,-36.588526,-40.060119,-47.205975,-50.620457,-50.568797,-39.006370,-37.362128,-45.773802,-64.269677,-51.998615,-49.850778,-43.740411,-41.868027,-48.788880,-50.904245,-59.168139,-46.581950,-44.716860,-45.034402,-46.828311,-40.043228,-38.843226,-41.411884,-60.916248,-60.193150,-52.231209,-47.440114,-51.256532,-58.470421,-56.460996,-58.815028,-58.743788,-69.857512,-63.033837,-62.931591,-55.340108,-53.846186,-58.768330,-49.583401,-49.489574,-55.360400,-45.457823,-45.450285,-50.167693,-59.496905,-45.572419,-38.569351,-34.859754,-32.568773,-32.989654,-34.012690,-37.700231,-42.891312,-50.284846,-40.000312,-34.827934,-35.785189,-41.130621,-42.638030,-43.580903,-48.788924,-49.894447,-36.653735,-33.528594,-29.995398,-34.484861,-53.137438,-36.231482,-43.010561,-46.403900,-45.774066,-34.158210,-42.070595,-43.402224,-52.138907,-48.654150,-58.221752,-63.045365,-55.311155,-52.651497,-65.354985,-72.417804,-67.953644,-65.595820,-63.534931,-62.433554,-62.420571,-66.364300,-49.346708,-46.403711,0,Fileset 1: TS pulse compressed wideband pings T1
86.500,-51.702662,-47.341494,-40.744722,-42.876761,-46.899029,-65.290908,-40.482086,-37.520578,-38.349326,-50.250351,-49.628983,-53.178138,-53.155843,-48.628152,-45.129932,-45.999857,-48.098613,-50.459557,-39.985479,-39.597475,-39.833106,-40.637867,-45.687221,-43.605656,-47.719109,-36.096249,-40.208805,-46.365131,-53.301618,-49.459056,-39.065870,-37.720187,-46.180062,-61.531353,-53.550170,-50.046442,-43.991709,-43.185233,-54.175747,-48.244459,-69.197718,-47.009704,-44.821954,-45.171138,-44.889520,-40.452793,-38.869689,-41.365122,-56.158232,-52.862462,-47.420393,-44.407268,-48.255170,-59.619926,-56.236523,-60.116044,-60.086738,-72.147077,-62.584618,-61.680733,-55.327222,-52.087338,-53.681250,-51.572725,-54.517080,-56.378788,-43.682561,-43.810953,-48.249112,-57.220872,-45.500130,-38.108039,-34.550303,-32.508504,-33.038477,-34.242377,-38.268913,-43.871497,-48.784177,-41.581229,-34.982666,-35.397322,-40.056963,-42.727397,-43.569629,-48.284458,-48.249323,-36.160380,-34.029898,-30.168010,-34.578175,-53.246145,-36.353830,-43.256387,-59.476496,-47.311317,-33.024310,-40.945978,-43.060999,-55.504734,-47.715144,-58.582166,-63.400113,-54.675779,-53.247924,-62.870502,-68.460172,-69.542387,-65.833314,-63.720838,-61.762049,-59.198918,-66.797387,-50.039083,-46.475006,0,Fileset 1: TS pulse compressed wideband pings T1
87.000,-52.919395,-47.587369,-41.418610,-42.865968,-47.052539,-70.253407,-40.476181,-38.452413,-39.341582,-47.794754,-49.209189,-53.856798,-53.768438,-49.020190,-46.314740,-47.137278,-48.665927,-51.443280,-39.599869,-39.820666,-40.838918,-40.948598,-46.074988,-42.360953,-48.392835,-35.736882,-40.267350,-45.387800,-55.604593,-48.422577,-39.259647,-38.046398,-47.126198,-59.484108,-54.310657,-50.069964,-44.258585,-44.796853,-52.864544,-46.076108,-64.212690,-47.552590,-44.979680,-45.252718,-43.988806,-41.900147,-39.491450,-41.777050,-53.534838,-49.293996,-44.257177,-42.226528,-45.870735,-60.268727,-56.147572,-61.363025,-62.010983,-68.545152,-64.254553,-61.882078,-55.362405,-50.740582,-50.305487,-53.596134,-61.011084,-52.159498,-42.357481,-42.778221,-47.197207,-54.651010,-45.690308,-37.820212,-34.461470,-32.690367,-33.296362,-34.720489,-39.178707,-45.261611,-47.206888,-43.302326,-35.286366,-35.272218,-39.194292,-42.698766,-43.441237,-47.741212,-46.954501,-35.451420,-34.369997,-30.331879,-34.710447,-53.190208,-36.435852,-44.100307,-46.955403,-43.259183,-32.099973,-40.207282,-42.797772,-62.518399,-47.065501,-58.246103,-61.814890,-54.200287,-53.555240,-59.501895,-64.093321,-72.329432,-65.345769,-64.541591,-61.973027,-57.197348,-63.593706,-51.413035,-46.956020,0,Fileset 1: TS pulse compressed wideband pings T1
87.500,-54.240435,-47.480807,-41.851046,-42.627495,-47.130783,-66.319818,-40.437371,-39.464971,-40.022560,-46.274372,-47.413807,-54.501502,-53.990687,-49.341608,-47.388479,-48.307317,-49.320100,-52.498441,-38.893693,-40.006958,-41.821983,-41.154445,-46.197391,-41.042788,-47.198430,-35.388464,-40.055122,-44.301535,-54.365671,-47.411601,-39.528517,-38.170846,-48.768416,-57.130421,-54.518033,-49.744388,-44.483985,-46.507269,-47.838594,-44.156855,-55.263288,-47.970277,-45.025535,-45.157450,-43.987926,-44.611494,-40.766751,-42.522242,-51.511244,-46.993789,-41.898386,-40.455961,-43.817450,-60.217663,-56.076219,-62.150641,-64.389840,-69.850809,-67.083739,-63.504260,-55.002948,-49.472160,-47.858712,-55.096211,-74.577257,-48.667977,-42.250087,-43.045390,-46.456767,-53.626408,-46.083108,-37.679474,-34.524936,-33.058037,-33.746343,-35.417189,-40.473375,-47.116871,-45.727866,-44.201473,-35.683212,-35.211765,-38.466615,-42.513053,-43.038477,-47.042156,-45.772812,-34.567388,-34.370501,-30.417629,-34.780471,-52.656024,-36.467435,-45.444258,-40.723459,-39.522487,-31.264558,-39.736573,-42.435427,-71.404862,-46.793857,-57.612742,-60.641023,-53.468383,-53.185323,-57.178604,-60.338624,-76.316470,-64.241336,-65.228476,-62.688521,-56.362438,-59.973487,-54.258377,-47.727901,0,Fileset 1: TS pulse compressed wideband pings T1
88.000,-55.415029,-47.085586,-42.134708,-42.420697,-47.328716,-59.970599,-40.639204,-40.474925,-40.723895,-45.900276,-45.983765,-54.384677,-54.055612,-49.810646,-48.725318,-49.578125,-50.149605,-53.490550,-38.193354,-40.443624,-43.176379,-41.558215,-46.256748,-39.931249,-45.169664,-35.291761,-39.833141,-43.570702,-50.936967,-46.755148,-40.161619,-38.359358,-51.666224,-54.485132,-54.328481,-49.342918,-44.900610,-48.376740,-44.658388,-42.841812,-50.807989,-48.347548,-45.161700,-45.214157,-44.527685,-48.493521,-43.488770,-43.702531,-49.699264,-45.429773,-40.360371,-39.200476,-42.369583,-59.801935,-55.998877,-62.490997,-65.511518,-75.865665,-63.821208,-66.616981,-54.287254,-48.394740,-46.362604,-56.110295,-64.168497,-45.714505,-43.900810,-45.346319,-45.854095,-53.253488,-47.055019,-38.128996,-35.126226,-34.012184,-34.822774,-36.741241,-42.655249,-50.090432,-44.780311,-43.379097,-36.535206,-35.441655,-38.188773,-42.499980,-42.696397,-46.536910,-44.902025,-33.976156,-34.368316,-30.773413,-35.039646,-52.283989,-36.885692,-47.362193,-37.821292,-37.274350,-30.785769,-39.869281,-42.262666,-58.433374,-47.098175,-57.626361,-60.676300,-52.548395,-52.464229,-55.448599,-57.074955,-75.133645,-63.550528,-64.806811,-63.439612,-57.284102,-57.673098,-62.013628,-48.945262,0,Fileset 1: TS pulse compressed wideband pings T1
88.500,-55.517863,-46.491935,-42.281154,-42.378600,-47.611414,-56.346562,-41.040271,-41.018965,-41.864285,-46.412580,-45.777193,-53.527634,-54.105583,-50.536009,-50.977290,-50.803398,-51.017372,-54.029149,-37.746500,-41.183322,-45.075032,-42.243667,-46.356086,-39.182390,-43.583720,-35.481989,-39.724063,-43.374995,-47.954108,-46.575623,-41.170475,-38.793491,-56.004090,-51.887718,-53.062265,-49.006954,-45.442714,-50.271819,-42.802444,-42.391646,-48.248650,-48.535646,-45.398354,-45.592067,-43.977742,-47.083182,-49.335608,-44.960033,-47.993933,-44.229490,-39.553819,-38.429488,-41.631628,-59.011922,-55.529552,-63.275149,-64.162568,-68.858013,-58.994074,-65.943580,-53.350633,-47.533038,-45.680540,-57.192210,-55.818703,-43.780830,-46.852874,-49.395911,-45.648710,-53.161452,-48.825718,-39.449904,-36.477806,-35.761291,-36.756313,-38.882190,-45.863278,-54.938557,-44.476119,-41.606809,-37.929690,-36.050700,-38.531226,-42.777327,-42.636865,-46.399469,-44.459178,-33.882338,-34.712919,-31.589553,-35.522856,-52.949715,-37.949108,-49.438813,-36.933123,-36.220872,-30.733079,-40.756934,-42.582629,-54.532619,-47.597535,-59.718359,-61.404265,-51.652462,-51.994263,-53.758881,-54.267465,-68.939372,-63.742297,-62.956168,-63.212353,-60.155219,-56.640387,-65.155262,-50.290671,0,Fileset 1: TS pulse compressed wideband pings T1
89.000,-54.596812,-46.016999,-42.395587,-42.559547,-47.881102,-54.325394,-41.483990,-40.850547,-43.850175,-47.168875,-46.780773,-52.921778,-54.133487,-51.715446,-55.535016,-52.038367,-51.852090,-54.158885,-37.684516,-42.155617,-47.544501,-43.139838,-46.547422,-38.841359,-42.626358,-35.886101,-39.762422,-43.565086,-45.846195,-46.769080,-42.355226,-39.615766,-59.823649,-49.705386,-50.811147,-48.808015,-45.981492,-51.432575,-41.672206,-42.876251,-46.840026,-48.367388,-45.668086,-46.251107,-42.255916,-42.828358,-58.168941,-45.857069,-46.575713,-43.178367,-39.222737,-38.006265,-41.498284,-57.630935,-54.487439,-66.167993,-62.197937,-60.187694,-55.340631,-59.476626,-52.506676,-46.923960,-45.454117,-58.270724,-51.710039,-43.138701,-46.532302,-48.110743,-46.189996,-53.960899,-51.419872,-41.705949,-38.569933,-38.222389,-39.471508,-41.640872,-48.734321,-59.253369,-44.574811,-40.124485,-39.511846,-37.037309,-39.558745,-43.293134,-42.924031,-46.614348,-44.522504,-34.231919,-35.555538,-32.877612,-36.156624,-55.181556,-39.714219,-51.289894,-37.471002,-35.940139,-31.016629,-42.410764,-43.593888,-52.777237,-47.614412,-65.995521,-61.562126,-51.106702,-52.219727,-51.969903,-52.226301,-65.097334,-64.407549,-60.820248,-61.765751,-62.278493,-55.778602,-55.128437,-51.102396,0,Fileset 1: TS pulse compressed wideband pings T1
89.500,-53.504460,-45.925909,-42.568956,-42.883496,-48.047318,-53.243027,-41.830096,-40.290390,-46.680484,-47.458425,-48.446501,-52.558190,-53.897209,-53.479236,-69.840710,-53.637782,-52.731879,-54.423676,-37.935651,-43.225578,-50.615199,-44.059952,-46.773284,-38.801868,-41.863462,-36.372619,-39.909445,-43.716579,-44.492323,-46.944525,-43.437705,-40.837349,-58.869367,-48.087137,-48.580063,-48.778679,-46.539588,-51.038827,-40.749380,-44.086379,-46.071659,-47.777040,-45.855461,-46.924265,-40.769923,-40.238450,-49.058320,-46.493288,-45.602126,-42.193246,-38.984519,-37.707677,-41.668921,-55.659895,-53.110175,-73.316461,-60.289134,-54.458643,-52.508771,-54.805176,-52.071984,-46.552614,-45.214399,-58.435726,-49.496724,-43.540682,-43.255217,-44.147012,-47.416364,-56.163812,-54.198744,-44.542574,-40.972369,-40.737690,-42.230692,-43.881483,-48.453843,-55.249137,-44.637954,-39.141811,-40.403346,-38.256348,-41.198216,-43.807970,-43.366147,-46.924074,-44.990086,-34.786106,-36.544451,-34.361905,-36.805719,-58.637281,-41.992328,-53.027684,-38.665522,-35.992408,-31.413205,-44.783301,-45.040750,-51.495931,-47.025558,-63.756246,-60.346993,-51.050428,-53.078382,-50.190555,-51.023697,-63.290805,-64.460280,-59.295567,-60.242960,-60.761666,-54.004428,-51.689137,-51.136616,0,Fileset 1: TS pulse compressed wideband pings T1
90.000,-52.648408,-46.285578,-42.798127,-43.187152,-48.087653,-52.826191,-41.909867,-39.719654,-49.303026,-46.777375,-49.662130,-52.105800,-53.165620,-55.904603,-59.409750,-55.716566,-53.887759,-55.469891,-38.309486,-44.329590,-54.718303,-44.855804,-47.006543,-38.906625,-41.018566,-36.861074,-40.112963,-43.446161,-43.667182,-46.638085,-44.304153,-42.381290,-55.957796,-46.979784,-46.838328,-48.940193,-47.299261,-49.808678,-39.703327,-45.602832,-45.584073,-46.830332,-45.906046,-47.375771,-39.731297,-39.028844,-45.393080,-47.444248,-45.077128,-41.261897,-38.535093,-37.355218,-41.853311,-53.414898,-51.751029,-73.115524,-58.720033,-50.746637,-50.515689,-51.899129,-52.261458,-46.351333,-44.661259,-57.948889,-48.234442,-44.379756,-40.690081,-41.597074,-48.596427,-59.116501,-54.910399,-46.692663,-42.516307,-41.943919,-43.286634,-43.860276,-46.535049,-51.611758,-44.485874,-38.454140,-40.023106,-39.414344,-43.268449,-44.060811,-43.621951,-46.954487,-45.583947,-35.314978,-36.947316,-35.576440,-37.373261,-60.346665,-44.450036,-55.157360,-39.444352,-36.011967,-31.738825,-47.835717,-46.098575,-49.993165,-46.319272,-57.626100,-58.154110,-51.423366,-54.063846,-48.436170,-50.424239,-62.885194,-63.190475,-58.491820,-59.274646,-59.458988,-51.838908,-50.048140,-50.839709,0,Fileset 1: TS pulse compressed wideband pings T1
