Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,Variable_index,Variable_name
75.000,-30.217871,-35.290604,-27.978849,-31.204555,-42.663124,-33.701971,-26.363983,-25.194260,-23.103893,-23.681853,-30.445771,-37.620913,-31.735935,-31.753396,-30.007557,-29.753434,-32.945674,-37.264167,-26.115212,-24.523173,-33.261016,-27.386368,-28.146727,-30.892050,-26.536572,-37.629889,-27.515146,-36.915493,-29.981465,-34.510477,-30.481038,-30.981277,-35.011979,-45.277233,-36.421072,-29.950633,-32.293053,-35.727240,-34.696119,-34.160840,-38.578600,-43.207876,-49.672829,-30.216991,-32.997381,-57.381746,-44.349274,-49.002445,-35.169874,-39.397844,-37.921365,-37.865774,-43.783352,-34.771939,-31.810241,-30.925705,-30.710850,-33.606100,-35.324463,-35.591354,-28.597679,-29.339317,-34.399655,-38.993767,-38.148312,-37.731088,-39.259146,-39.754446,-41.796418,-40.627606,-36.977389,-35.658674,-35.187120,-35.168388,-32.853886,-32.499523,-33.304226,-34.953289,-42.952270,-38.299240,-32.734183,-32.191037,-33.736101,-31.651852,-38.708365,-36.900002,-31.552658,-28.550313,-29.860545,-27.362428,-25.984269,-38.099379,-36.089175,-40.226376,-35.801519,-29.087351,-31.389722,-53.462764,-29.177019,-32.992773,-30.928304,-37.290811,-37.181195,-41.355860,-43.188371,-44.670957,-52.092493,-43.497191,-40.972634,-41.300084,-42.138413,-49.084251,-45.639739,-36.980096,-41.745645,0,Fileset 1: TS pulse compressed wideband pings T1
75.500,-31.094067,-34.574894,-28.179634,-30.754587,-42.845768,-33.531336,-27.603379,-25.920697,-23.095897,-23.987661,-30.997298,-37.519224,-31.765182,-32.101242,-29.811564,-30.047887,-32.851941,-36.968145,-25.204636,-24.144381,-32.072071,-27.608689,-27.797550,-30.271608,-27.185778,-36.010136,-27.722910,-36.842370,-29.448028,-34.646407,-31.239571,-31.969250,-33.359216,-44.903055,-37.819090,-29.344931,-32.958496,-36.631449,-33.361011,-32.632587,-38.444850,-43.449264,-51.279461,-29.648732,-34.563020,-44.126031,-40.195756,-51.420859,-34.083168,-40.422656,-38.983312,-39.543129,-48.067473,-33.853223,-31.684868,-30.581998,-31.169875,-34.703556,-36.707599,-37.086209,-28.886827,-29.188967,-33.317131,-39.839338,-38.800606,-40.119736,-43.444154,-45.477722,-50.178647,-46.823921,-36.867166,-35.017540,-33.874913,-33.516555,-31.890891,-32.057188,-33.337561,-35.135505,-43.531285,-39.348548,-34.389382,-31.964433,-33.431609,-29.215147,-34.817933,-36.042204,-30.400261,-27.988455,-28.814400,-27.604793,-25.888098,-38.082266,-36.986589,-42.236939,-35.608896,-29.487795,-31.232716,-48.086752,-29.432253,-32.820567,-31.525212,-37.908310,-38.013533,-42.710537,-44.515156,-44.756120,-55.788006,-43.539410,-41.320965,-41.811684,-42.738303,-50.150041,-46.536905,-36.992001,-40.210044,0,Fileset 1: TS pulse compressed wideband pings T1
76.000,-32.209871,-33.169851,-28.690947,-30.441662,-43.274141,-34.080002,-28.583023,-26.227717,-23.025631,-24.195651,-31.804572,-37.441073,-31.615578,-32.229557,-29.805811,-30.358335,-32.626623,-37.152395,-24.486953,-23.837335,-30.914825,-27.772936,-27.497326,-29.705271,-27.958154,-34.641269,-28.193138,-36.913556,-28.729238,-35.093927,-32.237880,-32.896166,-32.066459,-43.651001,-37.329072,-29.048305,-34.512074,-36.022480,-31.959324,-31.389387,-38.219156,-42.993396,-52.394486,-29.315769,-36.212984,-38.997592,-37.726285,-43.475571,-32.975179,-41.312498,-41.211364,-42.701333,-48.173047,-33.228847,-31.780998,-30.405947,-31.936449,-35.681492,-37.860207,-38.152724,-29.183412,-29.327512,-32.580305,-40.895056,-40.527109,-44.975488,-49.334820,-47.753541,-48.972623,-50.650756,-36.954607,-34.726770,-33.085918,-32.481776,-31.551236,-32.087881,-33.691443,-35.443057,-40.111280,-40.668730,-37.386093,-32.413569,-33.258784,-27.863097,-31.951933,-33.609441,-29.358467,-27.663639,-27.868560,-27.904679,-25.802635,-37.210515,-38.271432,-42.087001,-35.026288,-30.093705,-31.094009,-44.138208,-29.705541,-32.239828,-32.105770,-39.066748,-39.147508,-43.771539,-45.628804,-43.758016,-55.090153,-43.928781,-42.172274,-42.906305,-44.022830,-53.223514,-45.892140,-37.071611,-39.191026,0,Fileset 1: TS pulse compressed wideband pings T1
76.500,-33.531880,-31.479866,-29.521280,-30.291827,-43.721943,-35.295458,-28.569708,-26.106634,-22.911396,-24.282618,-32.692568,-37.323941,-31.382524,-31.984576,-29.976897,-30.457600,-32.431165,-37.815916,-23.931751,-23.641648,-29.808406,-27.907117,-27.280415,-29.159348,-28.836945,-33.521517,-28.896724,-37.091098,-27.950828,-35.685983,-33.427559,-33.344312,-31.139410,-42.083989,-35.357686,-29.145229,-37.208346,-34.383363,-30.854919,-30.322699,-37.760615,-41.950062,-50.951897,-29.200740,-36.251119,-36.485429,-36.579840,-39.610758,-32.024464,-40.761856,-45.151022,-48.602058,-43.128048,-33.007488,-32.086331,-30.542995,-32.919814,-36.345702,-38.429974,-38.435181,-29.376539,-29.644114,-32.179947,-42.588987,-43.444485,-44.836728,-41.736445,-39.473319,-40.072136,-41.503614,-37.148507,-34.847513,-32.964448,-32.238063,-31.897175,-32.562542,-34.265220,-35.738803,-37.864424,-43.018786,-42.496945,-33.748905,-33.408841,-27.296335,-30.279931,-31.688315,-28.451923,-27.556272,-27.082815,-28.151996,-25.732260,-36.178276,-39.342889,-40.290710,-34.248299,-30.825888,-30.779130,-41.773630,-29.985198,-31.536770,-32.711283,-40.457657,-40.459869,-44.077143,-46.073960,-41.893537,-49.276149,-44.788525,-43.552735,-44.692087,-46.257351,-57.117110,-43.976461,-37.117122,-38.721622,0,Fileset 1: TS pulse compressed wideband pings T1
77.000,-35.071109,-29.904607,-30.713129,-30.388172,-43.886766,-37.000369,-27.687964,-25.824548,-22.782812,-24.297477,-33.500556,-37.095088,-31.222901,-31.478911,-30.210573,-30.280780,-32.394503,-38.756937,-23.520008,-23.573512,-28.759508,-28.027384,-27.195948,-28.656896,-29.670080,-32.598683,-29.727288,-37.236431,-27.237254,-36.252783,-34.654006,-33.213888,-30.510403,-40.285267,-33.510474,-29.629833,-41.004197,-32.850995,-30.007756,-29.324529,-36.989948,-40.611190,-47.870301,-29.203381,-34.977322,-35.355037,-36.389482,-37.936050,-31.316326,-38.847773,-49.666302,-50.860741,-39.771641,-33.179192,-32.518722,-30.983836,-33.876428,-36.681724,-38.401470,-38.194122,-29.433265,-29.985286,-32.045165,-45.145399,-43.193457,-38.775096,-36.435250,-34.961194,-36.040130,-37.330134,-37.377047,-35.331589,-33.499010,-32.781564,-32.834876,-33.322274,-34.954882,-36.087411,-36.869909,-47.819507,-46.631182,-36.354125,-34.107653,-27.280483,-29.425644,-30.476540,-27.693971,-27.585090,-26.419919,-28.196600,-25.679526,-35.401304,-39.357236,-38.350354,-33.507506,-31.607705,-30.276485,-40.473419,-30.224682,-30.892423,-33.401948,-41.208749,-41.977511,-43.714329,-45.990522,-39.994166,-45.182112,-46.258896,-45.506327,-47.290133,-50.018007,-54.002870,-41.792998,-37.009711,-38.661343,0,Fileset 1: TS pulse compressed wideband pings T1
77.500,-37.018953,-28.667384,-32.492635,-30.891140,-43.741047,-39.100860,-26.646453,-25.654116,-22.750280,-24.402011,-34.358153,-36.901217,-31.295043,-31.027743,-30.435918,-30.054780,-32.652213,-39.793275,-23.321654,-23.702030,-27.860949,-28.198030,-27.335834,-28.321671,-30.298467,-31.900249,-30.674325,-37.334417,-26.730655,-36.769431,-35.755111,-32.773358,-30.144471,-38.510972,-32.282288,-30.545701,-43.839854,-31.829756,-29.315269,-28.445483,-36.022620,-39.305080,-44.779140,-29.317620,-33.908908,-35.203423,-36.955298,-37.677123,-30.948929,-36.898172,-46.573011,-44.350362,-37.860654,-33.738736,-33.047046,-31.747779,-34.605503,-36.876126,-38.131622,-37.915222,-29.497137,-30.321814,-32.172471,-45.543688,-39.010422,-35.061531,-33.364422,-32.265317,-33.711752,-34.998329,-37.766114,-36.145936,-34.669426,-34.112909,-34.300889,-34.328399,-35.932471,-36.864891,-36.602938,-60.300148,-41.816591,-41.473688,-35.696608,-27.688229,-29.152433,-29.797832,-27.177125,-27.763568,-25.916895,-28.071417,-25.750010,-35.023512,-38.341047,-36.834552,-32.932579,-32.523362,-29.848736,-39.855450,-30.474494,-30.432247,-34.358375,-40.684444,-43.903195,-43.162134,-45.988689,-38.557410,-42.534551,-48.681895,-48.191795,-50.824414,-56.928310,-49.916800,-39.957399,-36.736981,-38.909201,0,Fileset 1: TS pulse compressed wideband pings T1
78.000,-39.584341,-27.699322,-35.165281,-31.803216,-43.321158,-41.516495,-25.721697,-25.560037,-22.782851,-24.610708,-35.433709,-36.848593,-31.516916,-30.725033,-30.486696,-29.907472,-33.156265,-40.648141,-23.270242,-23.945485,-27.062568,-28.325597,-27.602648,-28.114443,-30.473078,-31.338304,-31.661669,-37.353598,-26.375040,-37.149887,-36.362807,-32.054551,-29.850519,-36.925784,-31.556280,-31.805736,-42.489921,-31.176797,-28.585892,-27.662021,-34.905194,-38.059756,-42.030004,-29.463661,-33.285000,-35.820432,-38.003755,-38.416091,-30.854946,-35.380067,-42.299657,-40.612226,-36.819279,-34.518477,-33.523589,-32.694424,-34.899031,-36.950772,-37.823217,-37.724562,-29.586074,-30.556573,-32.428051,-41.680172,-35.688250,-32.727034,-31.351134,-30.449630,-32.156506,-33.422348,-38.421572,-37.157530,-36.316884,-36.133163,-36.154984,-35.607419,-37.452969,-38.398744,-36.545913,-48.719702,-38.338233,-54.681365,-38.556241,-28.298972,-29.180969,-29.370743,-26.853427,-28.031226,-25.519352,-27.791265,-25.929325,-34.934735,-36.867116,-35.737425,-32.407279,-33.580883,-29.632927,-39.530696,-30.693298,-30.105340,-35.674706,-39.416276,-46.045714,-42.550670,-46.464201,-37.556791,-40.751802,-52.620208,-51.266802,-53.237915,-56.118074,-47.092728,-38.540550,-36.237440,-39.286718,0,Fileset 1: TS pulse compressed wideband pings T1
78.500,-43.495201,-27.018969,-39.834283,-33.280356,-42.783793,-44.492243,-25.072137,-25.511088,-22.943508,-25.030093,-37.071736,-37.200406,-31.879341,-30.671802,-30.406127,-30.010861,-33.946906,-41.220465,-23.415832,-24.345254,-26.412345,-28.449520,-28.007362,-28.093748,-30.257065,-30.949974,-32.783125,-37.439103,-26.219677,-37.497122,-36.274726,-31.103024,-29.591073,-35.717064,-31.299818,-33.467675,-40.510263,-30.755514,-27.854809,-27.091071,-33.828409,-36.958106,-39.788748,-29.740548,-33.080901,-37.279925,-39.183037,-40.059700,-31.093235,-34.400901,-39.599413,-38.530815,-36.443779,-35.478174,-34.004989,-33.790319,-34.912030,-37.009880,-37.713776,-37.760163,-29.841292,-30.785711,-32.816290,-38.136580,-33.548012,-31.195227,-29.921239,-29.129509,-31.054518,-32.264213,-39.645840,-38.444278,-38.396934,-38.895952,-38.457039,-37.499492,-40.114211,-41.340179,-36.478283,-42.770968,-36.590486,-42.968400,-43.437342,-29.085094,-29.455025,-29.144584,-26.802651,-28.439070,-25.270732,-27.481331,-26.314500,-35.142543,-35.422460,-35.040708,-31.875296,-34.806801,-29.754275,-39.284911,-30.982541,-29.993735,-37.660867,-38.277719,-47.442178,-42.032764,-47.914158,-36.968927,-39.599347,-59.594164,-52.262630,-50.672841,-49.117046,-44.894760,-37.584905,-35.662698,-39.808535,0,Fileset 1: TS pulse compressed wideband pings T1
79.000,-50.945948,-26.511491,-52.813727,-35.420264,-42.013795,-47.850731,-24.658049,-25.354962,-23.160439,-25.617831,-39.483246,-38.079235,-32.203416,-30.756496,-30.207142,-30.341610,-34.880190,-41.276265,-23.666100,-24.809226,-25.813793,-28.486099,-28.404840,-28.161109,-29.763684,-30.669610,-34.025703,-37.613729,-26.185112,-37.864174,-35.457034,-29.911203,-29.257261,-34.868552,-31.400618,-35.464212,-39.426991,-30.288655,-27.126281,-26.730283,-32.865259,-35.980533,-38.051326,-30.153323,-33.274142,-39.673579,-39.604848,-42.180637,-31.601474,-33.857760,-37.915861,-37.410253,-36.595647,-36.483463,-34.484402,-34.841684,-34.807215,-37.041179,-37.855297,-38.010534,-30.256011,-31.007982,-33.239099,-35.677523,-32.163552,-30.090636,-28.727709,-27.998303,-30.156894,-31.297088,-41.687712,-40.115617,-40.833879,-42.475579,-41.365252,-40.468702,-45.169178,-47.321997,-36.173750,-39.510791,-35.855038,-37.046186,-44.772223,-29.948144,-29.877134,-29.023460,-26.965901,-28.936154,-25.109842,-27.109288,-26.849626,-35.550651,-34.094708,-34.614301,-31.260410,-36.009830,-30.163420,-38.858937,-31.333103,-30.041673,-40.696934,-37.474625,-46.985597,-41.722176,-51.065643,-36.667663,-38.830172,-60.052607,-49.636743,-47.186321,-45.081004,-42.916738,-36.998071,-35.112785,-40.382994,0,Fileset 1: TS pulse compressed wideband pings T1
79.500,-55.393400,-26.177485,-44.408189,-38.631696,-40.938483,-49.069665,-24.510536,-25.105795,-23.450004,-26.417242,-42.867790,-39.683827,-32.416902,-30.912229,-30.037746,-30.915617,-35.806589,-40.777813,-24.016779,-25.335748,-25.270566,-28.461763,-28.744996,-28.298242,-29.212065,-30.530200,-35.424002,-37.964418,-26.281854,-38.427206,-34.244460,-28.667156,-28.882882,-34.418288,-31.866593,-37.793382,-39.035884,-29.651739,-26.521427,-26.667781,-32.181231,-35.245994,-36.897565,-30.797230,-34.085158,-42.911395,-38.723709,-42.844882,-32.396842,-33.737505,-36.991449,-37.044209,-37.329055,-37.518281,-35.064521,-35.748609,-34.799374,-37.141816,-38.351312,-38.554990,-30.897695,-31.303459,-33.695280,-34.098704,-31.304775,-29.273708,-27.678786,-26.989774,-29.372884,-30.462514,-45.127040,-42.579458,-43.859044,-47.413454,-45.624652,-45.360903,-57.211031,-59.682391,-35.593365,-37.363031,-35.838786,-33.939111,-38.944426,-30.914893,-30.526036,-29.070000,-27.380375,-29.552656,-25.058319,-26.688778,-27.507626,-36.168683,-32.946671,-34.432887,-30.677217,-36.966926,-30.820278,-38.218375,-31.824378,-30.253359,-45.990546,-37.023331,-45.940699,-41.927787,-59.098108,-36.678606,-38.338134,-54.057218,-46.802616,-44.693295,-42.523676,-41.181415,-36.799021,-34.819646,-41.011895,0,Fileset 1: TS pulse compressed wideband pings T1
80.000,-45.248389,-25.980443,-36.892835,-43.721672,-39.524977,-46.590502,-24.560596,-24.798312,-23.755980,-27.405974,-46.422798,-41.963463,-32.458153,-30.989798,-29.965871,-31.615168,-36.405769,-39.876369,-24.400195,-25.846244,-24.748921,-28.351140,-28.939934,-28.433574,-28.679161,-30.495880,-36.809993,-38.489100,-26.476324,-39.259910,-32.945663,-27.523179,-28.495442,-34.340554,-32.635912,-40.349415,-38.708076,-28.811118,-26.085521,-26.934979,-31.886129,-34.858997,-36.357982,-31.684332,-35.773290,-44.376193,-37.141799,-40.625091,-33.407540,-33.972381,-36.647537,-37.303129,-38.688148,-38.539421,-35.792045,-36.442795,-34.960662,-37.383001,-39.236616,-39.433516,-31.797347,-31.701262,-34.147110,-33.150199,-30.733874,-28.595044,-26.728242,-26.074380,-28.561936,-29.640300,-50.993927,-46.607307,-48.144800,-55.606230,-52.426471,-48.145599,-45.899224,-45.342920,-34.720425,-35.712519,-36.290498,-32.029000,-34.876291,-31.907365,-31.493508,-29.330100,-28.031489,-30.225495,-25.049188,-26.149957,-28.085341,-36.929975,-31.933052,-34.413630,-30.208623,-37.429297,-31.467067,-37.446450,-32.447772,-30.511615,-61.822358,-36.804504,-45.665415,-42.907139,-60.511759,-37.011284,-37.991593,-51.106903,-44.845978,-43.059376,-40.855945,-39.785534,-36.938272,-34.954831,-41.635931,0,Fileset 1: TS pulse compressed wideband pings T1
80.500,-40.678354,-25.959982,-33.102096,-47.683570,-37.949464,-43.972724,-24.753575,-24.580024,-24.079935,-28.634101,-47.528114,-43.944714,-32.415208,-30.933526,-30.084873,-32.302739,-36.487429,-38.919666,-24.817400,-26.301821,-24.308567,-28.186667,-28.995670,-28.579524,-28.230238,-30.581335,-37.825930,-39.246480,-26.796809,-40.318969,-31.819819,-26.633488,-28.202402,-34.667025,-33.625311,-43.059020,-37.834253,-27.931709,-25.893668,-27.610006,-32.134096,-35.006963,-36.519266,-32.817287,-38.786223,-42.011090,-35.702233,-38.063713,-34.532107,-34.538228,-36.808510,-38.164941,-40.803335,-39.563765,-36.738242,-37.009065,-35.344804,-37.917956,-40.569363,-40.728384,-33.050884,-32.293567,-34.637948,-32.647800,-30.292759,-27.993050,-25.946495,-25.327818,-27.707330,-28.793990,-53.194919,-54.544339,-55.819265,-55.815752,-49.325036,-42.888095,-40.197922,-40.319755,-33.675634,-34.300744,-36.971100,-30.846383,-32.258963,-32.740762,-32.999654,-29.922524,-28.975572,-30.952327,-25.080502,-25.520071,-28.329982,-37.783377,-31.056473,-34.573646,-29.998611,-37.501891,-31.802880,-36.796356,-33.219873,-30.707232,-50.188592,-36.757966,-46.765792,-44.850496,-50.550760,-37.747396,-37.800658,-49.724484,-43.768680,-42.129359,-39.886439,-38.891149,-37.394940,-35.740313,-42.280253,0,Fileset 1: TS pulse compressed wideband pings T1
81.000,-37.814781,-26.098627,-30.672594,-41.750306,-36.375700,-42.133672,-24.954783,-24.520626,-24.350491,-30.118084,-47.143789,-43.559181,-32.359625,-30.712508,-30.377042,-32.739171,-36.101234,-38.096020,-25.221811,-26.593282,-23.953018,-27.931510,-28.893580,-28.719135,-27.825667,-30.707996,-37.916924,-40.253732,-27.180091,-41.191239,-30.924302,-25.987164,-28.017495,-35.340377,-34.523617,-45.830153,-36.320051,-27.126585,-25.899248,-28.650750,-32.962288,-35.822733,-37.352175,-33.995808,-43.786965,-39.513219,-34.685551,-36.311505,-35.465855,-35.270177,-37.290651,-39.490088,-43.636007,-40.470437,-37.830760,-37.479561,-35.869600,-38.808645,-42.224168,-42.383212,-34.670299,-33.088565,-35.142192,-32.303318,-29.796895,-27.367010,-25.332606,-24.746866,-26.833365,-27.906343,-47.147456,-53.622645,-55.107287,-48.332849,-43.289137,-39.100291,-37.180870,-37.606136,-32.565520,-32.955156,-37.342136,-30.160759,-30.498676,-32.964907,-35.303151,-30.899756,-30.218544,-31.662001,-25.088497,-24.801966,-27.992111,-38.552701,-30.243266,-34.892079,-30.072664,-37.360401,-31.622503,-36.414066,-34.040451,-30.703668,-43.849736,-36.773790,-49.633139,-47.233829,-46.424273,-38.843443,-37.805828,-49.095403,-43.381393,-41.750009,-39.478878,-38.539279,-38.026170,-37.319615,-42.934953,0,Fileset 1: TS pulse compressed wideband pings T1
81.500,-35.787166,-26.445672,-28.996985,-37.285167,-34.978895,-40.936501,-25.150046,-24.709739,-24.559916,-31.997671,-47.817480,-41.716684,-32.418268,-30.455043,-30.834796,-32.844742,-35.569071,-37.501823,-25.654139,-26.709257,-23.729680,-27.619577,-28.712870,-28.953922,-27.505034,-30.856154,-37.023731,-41.664388,-27.649259,-41.510912,-30.311195,-25.592364,-28.026080,-36.386881,-35.017573,-48.502232,-34.670424,-26.535272,-26.090633,-30.039234,-34.450008,-37.614277,-38.772072,-34.975274,-51.272930,-38.067614,-34.184621,-35.423777,-36.013103,-36.005202,-37.929507,-41.068562,-46.648279,-41.158114,-39.024473,-37.959798,-36.529584,-40.154518,-43.969911,-44.326724,-36.806778,-34.206888,-35.750032,-31.918441,-29.223192,-26.738240,-24.925552,-24.367939,-26.102134,-27.114545,-43.455532,-46.365710,-47.814451,-44.220451,-39.724894,-36.724990,-35.293483,-35.896606,-31.577320,-31.659388,-36.740853,-29.941188,-29.359561,-32.368160,-39.016675,-32.425456,-31.858894,-32.341291,-25.094323,-24.090570,-27.190129,-39.135000,-29.491162,-35.432527,-30.453602,-37.096920,-31.161709,-36.432345,-34.827840,-30.580266,-40.677844,-36.841100,-54.080001,-48.005505,-44.124925,-40.187181,-38.166003,-48.852917,-43.551593,-41.899063,-39.629435,-38.782930,-38.734034,-39.892006,-43.620163,0,Fileset 1: TS pulse compressed wideband pings T1
82.000,-34.230919,-26.966846,-27.749169,-34.349966,-33.774151,-40.172700,-25.333071,-25.121970,-24.645301,-34.425290,-48.903201,-40.064509,-32.586638,-30.246091,-31.315990,-32.642771,-35.088311,-37.051125,-26.093306,-26.622040,-23.581820,-27.220673,-28.461242,-29.326659,-27.254028,-30.931553,-35.513522,-43.636681,-28.125767,-41.313279,-29.889555,-25.315089,-28.193528,-37.744286,-34.884664,-48.960638,-33.178191,-26.153674,-26.352860,-31.596708,-36.518568,-40.856896,-40.044139,-35.411432,-50.573665,-37.554576,-34.147975,-35.206553,-36.163075,-36.489234,-38.475645,-42.397261,-47.952344,-41.446419,-40.088915,-38.406207,-37.219851,-41.809389,-45.245851,-46.078053,-39.570594,-35.679898,-36.467273,-31.359516,-28.579019,-26.134995,-24.684700,-24.150157,-25.608119,-26.506594,-41.086622,-42.518802,-43.626876,-41.291584,-37.238801,-34.925485,-33.834410,-34.560415,-30.798945,-30.365693,-34.984890,-30.128040,-28.665130,-31.196066,-45.031572,-34.697723,-33.949724,-32.888690,-25.080956,-23.405434,-26.146024,-39.457977,-28.743810,-36.209573,-31.044986,-36.595580,-30.729951,-36.892730,-35.390558,-30.449878,-38.491006,-36.906776,-52.800289,-46.674355,-42.523497,-41.403837,-38.959469,-48.844350,-44.079437,-42.544761,-40.330803,-39.587496,-39.427056,-43.305291,-44.065161,0,Fileset 1: TS pulse compressed wideband pings T1
82.500,-33.011619,-27.639401,-26.758726,-32.210970,-32.740981,-39.782210,-25.566001,-25.728357,-24.613369,-37.724900,-45.791748,-38.923556,-32.835760,-30.176348,-31.668810,-32.289878,-34.760718,-36.637684,-26.542013,-26.379811,-23.470522,-26.743636,-28.164720,-29.924079,-27.125989,-30.895196,-33.800926,-46.276590,-28.595670,-41.035027,-29.600960,-25.060352,-28.531325,-39.426546,-34.291293,-45.571188,-31.954005,-25.993043,-26.640287,-33.153899,-38.942857,-46.148603,-39.619439,-35.211716,-47.493528,-37.885896,-34.556358,-35.529797,-36.222629,-36.698734,-38.862557,-43.101505,-47.291651,-41.375840,-40.827468,-38.796347,-37.915273,-43.446665,-45.828793,-46.960160,-43.277939,-37.653482,-37.382762,-30.688114,-27.967539,-25.685400,-24.632379,-24.119327,-25.466453,-26.187541,-39.276502,-39.906999,-40.549874,-38.713752,-35.106869,-33.241244,-32.438516,-33.257885,-30.326450,-29.087989,-32.688942,-30.678640,-28.353456,-29.909804,-44.343278,-38.301378,-36.640960,-33.220988,-25.113906,-22.802155,-25.075099,-39.623300,-28.014463,-37.291946,-31.760792,-35.865072,-30.590885,-37.945896,-35.597981,-30.457429,-36.723083,-37.003160,-48.305385,-45.344703,-41.030776,-42.102414,-40.281022,-49.118680,-44.827758,-43.743054,-41.699094,-40.983392,-40.194038,-45.161850,-43.668906,0,Fileset 1: TS pulse compressed wideband pings T1
83.000,-32.124948,-28.441780,-25.946517,-30.554015,-31.876646,-39.808405,-25.893267,-26.412703,-24.489956,-42.543204,-40.665779,-38.246007,-33.133957,-30.304196,-31.760391,-31.925899,-34.602503,-36.173433,-26.985162,-26.060271,-23.375190,-26.230771,-27.879056,-30.834905,-27.174283,-30.669439,-32.110891,-47.985538,-29.062058,-40.932144,-29.351248,-24.739316,-29.038574,-41.486328,-33.551998,-41.620329,-31.003819,-26.028251,-26.936445,-34.604329,-40.896740,-44.768510,-37.353041,-34.512716,-46.254698,-38.886630,-35.253779,-36.171259,-36.508188,-36.821237,-39.201794,-43.420463,-46.705673,-41.152718,-41.173498,-39.116442,-38.626159,-44.570603,-46.180530,-46.916561,-48.095658,-40.411777,-38.596969,-30.064789,-27.510985,-25.533387,-24.816361,-24.335027,-25.766196,-26.261844,-37.653291,-37.712921,-37.825697,-36.088669,-32.932429,-31.456872,-30.942468,-31.848079,-30.267797,-27.867487,-30.386343,-31.378884,-28.399562,-28.799175,-38.169536,-45.327421,-40.274790,-33.184836,-25.200967,-22.277831,-24.078569,-39.766425,-27.313960,-38.607377,-32.396022,-35.021490,-30.821199,-39.820425,-35.411356,-30.701367,-35.299018,-37.197112,-45.409930,-44.697197,-39.468878,-42.223646,-42.205030,-49.731641,-45.726733,-45.580371,-43.977248,-43.045858,-41.216919,-42.909977,-42.042168,0,Fileset 1: TS pulse compressed wideband pings T1
83.500,-31.538256,-29.271628,-25.235501,-29.192098,-31.108824,-40.240478,-26.287156,-26.991079,-24.324293,-50.653550,-36.671103,-37.858359,-33.392749,-30.620161,-31.561730,-31.627028,-34.542508,-35.556442,-27.325024,-25.699658,-23.294906,-25.692493,-27.602259,-32.035803,-27.432125,-30.171875,-30.574272,-45.478682,-29.528596,-40.990523,-29.058106,-24.303231,-29.665300,-44.079061,-32.958303,-38.480634,-30.311213,-26.223427,-27.303762,-36.096896,-41.235313,-38.894102,-34.744641,-33.535712,-45.122430,-39.984523,-35.891781,-36.639966,-37.242834,-37.154789,-39.838957,-44.194229,-47.306587,-41.036739,-41.229355,-39.358458,-39.383898,-44.963997,-46.869890,-46.693686,-49.373636,-44.628464,-40.241223,-29.600559,-27.341447,-25.857057,-25.344567,-24.915353,-26.654360,-26.840858,-36.002497,-35.589667,-35.233641,-33.447779,-30.714335,-29.619481,-29.381194,-30.347040,-30.703528,-26.765387,-28.303949,-31.642878,-28.772590,-27.941640,-34.261620,-52.715045,-45.574978,-32.778142,-25.393000,-21.849127,-23.187719,-39.925288,-26.680486,-39.895987,-32.876545,-34.375888,-31.461553,-42.885320,-34.912776,-31.185787,-34.267716,-37.524759,-43.737733,-44.500114,-37.939652,-42.159904,-44.791813,-50.570705,-46.670526,-48.041572,-47.612546,-45.975696,-42.703688,-40.191580,-39.658040,0,Fileset 1: TS pulse compressed wideband pings T1
84.000,-31.317388,-30.062947,-24.671131,-28.121078,-30.470991,-41.083433,-26.714667,-27.277045,-24.220593,-58.069467,-34.028012,-37.580583,-33.637113,-31.153819,-31.221903,-31.476358,-34.527019,-34.858351,-27.476250,-25.388725,-23.332641,-25.229274,-27.424661,-33.240487,-27.953469,-29.381111,-29.320875,-41.884740,-30.083026,-41.033055,-28.694757,-23.824864,-30.335749,-47.676015,-32.798384,-36.279099,-29.900224,-26.568947,-27.901384,-38.120942,-40.468168,-35.214010,-32.581454,-32.542143,-43.858817,-39.697161,-35.824711,-36.177478,-38.728282,-38.046613,-41.263385,-46.506427,-49.848245,-41.267569,-41.217216,-39.616699,-40.266159,-44.960381,-48.224887,-47.040070,-45.336280,-53.218317,-42.570512,-29.467483,-27.662184,-26.901297,-26.413728,-26.071086,-28.370906,-28.145978,-34.346285,-33.521377,-32.827472,-31.019855,-28.679256,-27.914646,-27.939118,-28.958005,-31.771156,-25.925050,-26.563742,-30.736437,-29.411658,-27.394750,-31.713994,-41.204143,-50.523744,-32.162598,-25.698264,-21.533985,-22.456253,-40.059922,-26.183301,-40.491058,-33.296141,-34.192158,-32.300165,-45.839417,-34.255451,-31.916905,-33.749162,-38.083677,-43.029613,-44.308551,-36.726512,-42.448553,-48.108103,-51.418193,-47.589760,-50.733800,-53.454477,-50.273367,-44.831873,-38.402548,-37.262242,0,Fileset 1: TS pulse compressed wideband pings T1
