Depth,14.0833022231,14.1007410530,14.1010785345,14.1569902357,14.0833996376,14.1656895662,14.1881026160,14.1033090381,14.0765902149,14.0489125801,14.0216062469,13.9901565015,13.9779869765,13.9750131164,13.9574017171,13.9453699645,13.9187811576,13.9004235035,14.0927683963,14.1039500991,14.1769201932,14.1127808234,14.0951751014,14.0007036421,14.0447173826,14.0865589511,14.0706394361,14.0964951701,13.9808305809,14.0586430589,14.0151575273,13.9728790652,13.9709551474,13.9147991361,13.9849866806,13.8265179843,13.8328406056,13.8245243300,13.8384849271,13.8682840466,13.9129919121,13.8282646947,13.8159875311,13.7968454473,13.8927323967,13.7608390702,13.7465501996,13.7388874916,13.6543264529,13.6519319452,13.6614879398,13.6520644380,13.6519447621,13.6499611996,13.6301054768,13.5227093203,13.5179172708,13.5094552683,13.5063939504,13.4920547456,13.4561832715,13.4499117211,13.4541392298,13.6420805752,13.6640738510,13.6342485594,13.5980134187,13.6198777324,13.7537195310,13.7908308590,13.9596351357,13.9850463849,13.9923754157,14.0069594467,13.9792614272,14.0342644127,14.0612934530,14.0854750210,14.1920968685,14.2700619511,14.2864009729,14.3087404929,14.3126935354,14.3435656503,14.3430862734,14.3502481366,14.4362965124,14.4513649102,14.4518555775,14.4442098606,14.4534787098,14.4999248544,14.5562947299,14.5123810368,14.5047062207,14.4819865394,14.4781096233,14.4480592040,14.4702662006,14.4843476340,14.4916847590,14.4369639223,14.5104780551,14.3894973006,14.4361352362,14.3079907130,14.3769846540,14.2977396352,14.3668817431,14.2810925283,14.2718831552,14.3355078958,14.3340752134,14.2967973556,14.2557153627,
Region_name,"Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11",
250.500,-58.405797,-40.720448,-51.156305,-51.582297,-52.160748,-55.150342,-38.965503,-39.134893,-39.534919,-40.909016,-57.644461,-58.300909,-48.628587,-47.742752,-53.304450,-56.667872,-57.776084,-48.228958,-44.230202,-47.369142,-45.823633,-43.107908,-42.265670,-63.300481,-30.496945,-37.057808,-47.642398,-36.484351,-46.637724,-56.086561,-42.541714,-38.942245,-45.362433,-58.195767,-49.009323,-53.488804,-43.707503,-44.871520,-41.521287,-44.999583,-49.749340,-54.710892,-45.892348,-47.696693,-52.175933,-45.850444,-44.248496,-47.712056,-55.049173,-51.709439,-47.844359,-47.416882,-50.481392,-58.688324,-50.931188,-64.512949,-64.052424,-75.374697,-60.928655,-64.887915,-59.763974,-52.482436,-52.497889,-47.861893,-33.751986,-32.319577,-36.617382,-36.907917,-40.148973,-38.506694,-47.253114,-37.762731,-32.774764,-33.003267,-34.536190,-39.945427,-40.067350,-37.550735,-35.754835,-38.937122,-50.814061,-37.684720,-40.021375,-43.760948,-34.462781,-37.684926,-40.832132,-36.366476,-32.797903,-36.012053,-36.433793,-40.935560,-40.232202,-36.466459,-32.276660,-26.956366,-32.487615,-33.406182,-40.283912,-45.175738,-46.889828,-46.334761,-49.472074,-62.148853,-49.685992,-41.111924,-41.513914,-48.263587,-47.753514,-48.875924,-49.138006,-54.418285,-55.637916,-44.077382,-51.506663,0,Fileset 1: TS pulse compressed wideband pings T2
251.000,-56.409393,-41.355586,-51.279249,-52.992381,-52.030092,-54.551598,-38.644746,-39.955877,-40.328343,-41.873040,-60.988234,-58.233301,-48.291151,-47.306927,-49.759650,-60.791186,-55.540499,-47.223671,-43.876881,-47.081005,-45.726545,-42.978785,-42.224628,-56.237188,-30.111889,-36.571542,-47.746147,-35.947186,-46.793220,-54.027257,-41.965565,-38.432080,-45.798843,-57.452478,-48.735978,-53.245635,-43.467578,-46.745329,-41.021254,-44.799166,-49.211453,-52.265658,-44.542298,-47.358627,-49.604931,-48.446403,-43.665327,-46.303090,-56.009159,-52.217915,-47.649746,-46.954072,-49.887699,-58.781690,-49.927557,-59.791098,-60.749020,-74.584810,-60.293074,-63.242812,-57.282801,-52.833001,-50.341292,-44.600246,-33.962502,-34.159936,-40.582298,-39.488074,-41.297194,-39.520635,-48.847245,-38.129333,-33.459237,-34.564826,-38.013590,-41.813606,-43.104007,-39.455442,-34.655316,-39.248561,-46.519228,-36.118901,-39.027289,-48.814354,-33.887325,-37.070817,-39.344713,-36.343704,-32.629577,-36.624214,-36.941934,-41.165283,-39.112249,-35.339817,-31.227404,-27.065805,-33.396645,-32.083155,-40.561402,-48.024456,-50.682650,-48.074410,-52.716248,-63.843159,-49.575817,-41.040541,-42.339378,-46.700436,-47.099848,-47.840100,-49.394889,-52.177815,-57.476947,-43.396972,-51.924211,0,Fileset 1: TS pulse compressed wideband pings T2
251.500,-55.025164,-41.028356,-51.548945,-53.738651,-52.123843,-52.232148,-38.453522,-39.217784,-40.837320,-42.579218,-63.225076,-57.101740,-47.206751,-46.668404,-47.730061,-58.449452,-52.818853,-46.248361,-42.577382,-45.452275,-45.143787,-43.106196,-42.667134,-52.116824,-30.117252,-36.112805,-49.415173,-35.588167,-46.349727,-52.393129,-40.653198,-37.779929,-45.765827,-55.802532,-48.276204,-52.280855,-42.697223,-48.313231,-40.384861,-44.619527,-48.045156,-49.877362,-43.432549,-47.199311,-46.024282,-48.088954,-41.790336,-44.151784,-56.035628,-52.049248,-47.602149,-45.302472,-47.591951,-56.976143,-49.082011,-57.972409,-58.352468,-75.055383,-58.300780,-61.614468,-55.772973,-53.408577,-48.539835,-41.638280,-34.357519,-37.395976,-48.407554,-42.471901,-40.814834,-40.708728,-50.398040,-39.026280,-34.142732,-37.083118,-42.758629,-41.994348,-45.686429,-41.318480,-33.988286,-39.048885,-42.309320,-34.550934,-37.846692,-53.535897,-33.342537,-37.105100,-38.153053,-35.510692,-32.635491,-36.243844,-36.998022,-41.395354,-37.411538,-33.510353,-30.622403,-27.176290,-33.947074,-31.149034,-39.148420,-50.335672,-49.477206,-48.126669,-55.661708,-60.348889,-49.557350,-41.136047,-42.875509,-45.309314,-46.188169,-46.416904,-50.028221,-50.242879,-59.348979,-42.737590,-53.403118,0,Fileset 1: TS pulse compressed wideband pings T2
252.000,-54.980238,-39.662056,-53.459431,-54.275949,-52.548586,-49.601929,-38.669048,-37.281289,-41.686479,-42.650830,-61.516741,-55.478322,-45.976598,-46.193200,-46.639675,-54.633656,-50.250741,-45.865870,-40.988462,-43.338813,-44.183209,-43.734551,-43.826464,-52.001773,-30.801299,-36.014357,-54.329674,-35.626063,-45.547008,-51.240443,-39.058397,-37.396743,-45.261820,-53.914427,-48.297057,-50.887041,-41.601791,-49.163354,-40.099102,-44.719678,-46.857908,-47.935361,-42.760795,-47.216663,-43.540749,-44.799209,-39.921013,-42.135636,-56.001915,-51.504682,-47.453136,-43.278013,-46.048730,-53.887596,-48.586662,-58.332834,-57.368860,-68.695210,-56.386515,-61.126379,-55.104579,-54.234128,-47.646129,-39.380895,-35.480537,-42.838969,-45.280914,-42.833509,-38.613331,-42.300546,-50.467099,-40.513745,-34.473944,-41.419788,-43.687053,-40.342784,-42.485778,-43.000667,-34.236370,-38.608927,-39.268483,-33.367518,-36.857225,-49.994081,-33.243242,-38.107835,-37.542994,-34.012913,-32.191914,-35.487567,-36.902949,-41.613444,-35.770558,-31.622269,-30.660714,-27.442342,-34.535993,-30.915573,-37.224660,-49.510387,-45.836961,-46.819770,-55.054730,-56.879302,-49.915356,-41.713850,-43.390328,-44.516076,-45.329948,-45.630374,-51.425069,-48.793863,-61.419538,-42.375228,-55.663102,0,Fileset 1: TS pulse compressed wideband pings T2
252.500,-54.571079,-37.888007,-59.489889,-54.720657,-52.766211,-47.132795,-39.018344,-35.330559,-43.352103,-41.763469,-58.932106,-53.583742,-44.775956,-45.720511,-45.482191,-53.482556,-48.072241,-45.874034,-39.448937,-41.471753,-42.740092,-44.435550,-45.192078,-53.444755,-31.829010,-35.968172,-58.094930,-35.726073,-44.397019,-49.926028,-37.290050,-37.105201,-44.169319,-52.074397,-49.064116,-49.102662,-40.113762,-49.062381,-40.073142,-44.610692,-45.726764,-46.141165,-42.273904,-46.927881,-41.946280,-42.783889,-38.471664,-40.466662,-56.089168,-50.389926,-46.461791,-41.297408,-45.533507,-50.470433,-48.106167,-60.176201,-57.704631,-62.146779,-54.827444,-61.951933,-54.813760,-53.687376,-47.578438,-37.731562,-37.543587,-43.154700,-39.442283,-39.886369,-36.192103,-43.629102,-47.782732,-41.163036,-33.715637,-44.553709,-39.578901,-37.859632,-37.445132,-43.629482,-35.463523,-37.883647,-36.997758,-32.429226,-35.897408,-44.179314,-33.390414,-39.651994,-37.208636,-32.161748,-30.447268,-34.411455,-36.396242,-41.351784,-34.104670,-29.682653,-31.077826,-27.588292,-35.097730,-31.062540,-35.485301,-47.155810,-42.917750,-45.504373,-52.927730,-53.163011,-50.188610,-42.435093,-43.650561,-44.144155,-44.401233,-45.523702,-53.064592,-47.396655,-63.513770,-42.049722,-56.219679,0,Fileset 1: TS pulse compressed wideband pings T2
253.000,-52.063836,-36.529573,-66.421688,-55.663764,-52.048664,-45.309395,-39.429046,-34.248155,-47.093094,-40.536519,-57.518895,-51.730500,-43.900378,-45.275921,-44.144366,-54.976442,-46.795592,-45.949490,-38.447973,-40.311634,-41.112884,-44.402012,-45.788862,-52.100576,-32.554809,-35.752824,-50.339760,-35.729792,-43.285801,-48.125318,-35.666536,-36.848617,-42.912153,-50.439425,-51.333410,-47.256413,-38.552973,-49.036355,-40.323059,-43.804253,-44.751819,-44.488869,-42.009827,-46.349996,-41.086312,-42.691007,-37.684639,-39.269422,-56.313576,-49.011798,-44.541961,-39.719447,-46.038426,-47.580366,-47.506484,-61.876224,-59.019105,-58.149833,-53.782257,-64.572054,-54.667280,-51.103725,-48.342731,-36.792200,-41.335483,-38.199845,-36.435282,-36.897236,-34.548169,-43.815709,-44.620554,-39.729326,-32.274832,-39.532250,-36.623887,-35.401390,-33.640392,-43.153945,-38.180001,-37.094579,-35.230724,-31.844274,-35.039314,-40.585685,-33.673716,-40.256261,-36.953418,-30.546528,-28.050561,-33.248838,-35.469891,-40.548716,-32.544293,-27.907208,-31.782831,-27.592166,-35.605738,-31.318594,-34.371241,-45.365593,-40.777483,-45.407883,-51.958057,-49.567130,-49.826789,-42.599353,-43.641663,-44.187074,-43.529154,-46.154045,-53.386626,-45.931651,-65.749837,-41.660611,-54.146533,0,Fileset 1: TS pulse compressed wideband pings T2
253.500,-49.604025,-36.333657,-54.703295,-58.608401,-50.099075,-44.625002,-40.183064,-34.825098,-58.163724,-40.107611,-57.249227,-50.311559,-43.806305,-45.182767,-43.136009,-59.745150,-47.209658,-45.546331,-38.651556,-40.380759,-39.886175,-43.315458,-45.166164,-49.114640,-32.298530,-35.598627,-47.041669,-35.832325,-42.907320,-46.262201,-34.739645,-36.831874,-42.194322,-49.428941,-57.664252,-45.926806,-37.589195,-50.315865,-41.057131,-42.547009,-44.202548,-43.384493,-42.419087,-46.088364,-41.133759,-44.051568,-37.916904,-38.648267,-57.046029,-48.032079,-42.454663,-38.998494,-47.801011,-45.910647,-47.022873,-62.094376,-58.973207,-56.512019,-53.647262,-69.961679,-54.695797,-48.495013,-49.738461,-36.964470,-48.596358,-35.521961,-35.127298,-35.289270,-34.364320,-42.848755,-42.586119,-38.032634,-31.358734,-35.637522,-35.481072,-33.601720,-31.269743,-42.516445,-43.843985,-36.792842,-34.131759,-32.075838,-34.723855,-39.133783,-34.153725,-38.621025,-36.788310,-29.815633,-26.278268,-32.597576,-34.504323,-39.609453,-31.525613,-26.825129,-32.750470,-27.776404,-36.067855,-31.655457,-34.417083,-44.580304,-39.635968,-45.758173,-52.890956,-46.920728,-48.814297,-41.924158,-43.811540,-44.859381,-43.174722,-47.224461,-52.087890,-44.809414,-69.135472,-41.428759,-52.456456,0,Fileset 1: TS pulse compressed wideband pings T2
254.000,-48.313639,-37.099916,-50.872747,-59.569338,-47.302920,-44.467105,-40.808233,-36.985645,-51.821851,-40.823329,-53.592013,-48.767100,-43.963258,-44.985460,-42.098219,-62.738690,-49.308670,-43.749713,-39.666145,-41.121161,-38.748091,-41.711484,-43.934487,-47.981650,-31.053988,-35.342657,-46.563881,-35.586627,-43.066672,-44.321015,-34.166160,-36.552047,-41.752162,-48.846043,-63.144434,-44.778782,-37.032764,-50.628674,-41.631048,-40.999720,-43.546554,-42.489431,-43.237832,-45.924550,-41.506215,-43.486686,-38.357557,-37.743196,-58.384651,-47.100529,-40.316094,-38.558644,-50.141820,-45.125526,-46.240430,-62.598269,-56.760868,-56.594986,-54.046706,-75.150121,-54.220299,-46.481668,-49.966629,-37.782514,-49.625855,-34.049520,-34.815029,-35.016468,-35.500471,-40.614701,-41.503020,-36.979097,-31.093479,-33.307591,-35.613609,-32.104175,-29.641619,-41.860941,-51.445294,-36.746068,-33.257780,-32.775522,-34.641123,-39.173513,-34.202519,-36.284517,-36.103572,-29.643711,-25.173052,-32.301640,-33.119617,-38.314108,-30.654280,-26.128457,-32.747066,-27.787172,-35.663805,-31.631746,-35.319432,-44.196527,-39.108113,-42.721451,-55.475604,-44.912045,-47.080590,-41.041623,-44.034356,-45.395460,-43.009229,-46.620993,-50.798844,-43.792066,-74.736259,-40.932040,-51.897044,0,Fileset 1: TS pulse compressed wideband pings T2
254.500,-49.308079,-39.625594,-48.505158,-53.546600,-45.555576,-45.105039,-41.932780,-41.455278,-46.364740,-44.454821,-49.178521,-47.810938,-44.820008,-45.445772,-41.862594,-57.730425,-54.079005,-42.362556,-41.402032,-42.305831,-38.488982,-41.417840,-44.003167,-50.730711,-30.820208,-36.166249,-49.540309,-35.900496,-44.592072,-43.421834,-34.661333,-36.887836,-42.327869,-49.643685,-52.501389,-44.497998,-37.732140,-47.575772,-42.715503,-40.472659,-43.568564,-42.636441,-45.379150,-46.692830,-42.906418,-42.421534,-38.944885,-37.303798,-61.823491,-46.843724,-39.265807,-38.767698,-52.623328,-45.900300,-46.077624,-63.681068,-56.723642,-59.064304,-55.874898,-75.565333,-54.096578,-45.961091,-49.800011,-39.719064,-46.335933,-33.869750,-36.460076,-37.121264,-39.290393,-38.525521,-42.271486,-37.522820,-32.445928,-32.785384,-37.194066,-31.611901,-29.368561,-42.586713,-46.680726,-37.854065,-33.426691,-34.627079,-35.646549,-41.362015,-34.896475,-35.543193,-35.985441,-30.710168,-25.659514,-33.206283,-32.263177,-37.811340,-30.690194,-26.598097,-32.282335,-28.592538,-34.927420,-32.559917,-37.998201,-44.820711,-40.117404,-39.932940,-59.811817,-44.380821,-45.914032,-41.990228,-45.407234,-46.185096,-43.859588,-45.546527,-51.465250,-43.784653,-69.358854,-41.118276,-53.456407,0,Fileset 1: TS pulse compressed wideband pings T2
255.000,-51.738560,-42.164368,-45.378769,-49.593331,-44.507101,-45.335066,-42.532335,-44.855950,-45.540698,-51.806646,-46.430439,-46.779591,-45.265075,-45.801925,-41.728229,-52.048721,-58.898382,-41.640751,-41.295391,-41.980302,-38.327199,-41.990301,-44.980268,-60.865446,-31.375108,-37.543556,-56.397283,-36.178727,-46.509381,-42.880797,-35.265633,-37.263176,-42.889352,-51.018087,-48.427164,-44.075393,-38.747003,-44.658089,-43.710228,-40.309188,-43.608057,-43.058770,-47.985425,-47.650822,-44.478258,-42.861857,-38.724974,-37.020409,-64.980475,-46.239919,-38.669238,-38.564553,-52.143602,-47.138460,-45.963247,-61.732802,-59.447161,-62.610614,-58.553517,-74.203072,-53.915181,-45.862568,-49.811657,-41.369405,-46.410010,-33.716259,-39.661156,-41.265059,-46.379513,-36.657649,-44.363019,-38.680121,-34.567083,-33.017082,-37.275184,-31.202858,-29.628761,-44.679636,-43.824080,-39.269171,-33.779762,-36.466418,-36.972856,-44.511620,-36.043842,-35.813821,-36.179310,-31.816608,-26.879926,-33.875151,-31.555804,-37.689914,-30.857819,-27.347472,-31.523694,-29.558810,-33.358286,-34.360926,-42.006721,-45.113378,-42.113029,-38.817639,-59.640629,-44.688185,-44.827649,-44.540134,-47.323993,-46.560224,-44.946020,-45.101091,-53.724802,-44.003958,-62.821836,-41.452868,-56.039669,0,Fileset 1: TS pulse compressed wideband pings T2
255.500,-53.240421,-41.991899,-42.503219,-47.439078,-43.942161,-45.097838,-42.362228,-43.764298,-47.408778,-49.422966,-45.175847,-45.530224,-45.044459,-45.857748,-41.455468,-47.664798,-57.279219,-41.725059,-39.588554,-40.809121,-38.067149,-43.239524,-46.681425,-56.256896,-32.623770,-39.353596,-57.131932,-36.275538,-48.069658,-42.351024,-35.520741,-37.551343,-42.784228,-52.555921,-46.106557,-43.106472,-39.407298,-43.076193,-44.750536,-40.060603,-43.508383,-43.476763,-49.786992,-48.508069,-45.508246,-44.086681,-38.195520,-36.990433,-63.513857,-45.051612,-38.277777,-37.914110,-50.183132,-48.108775,-45.831898,-59.902576,-63.644988,-65.262554,-61.952174,-70.387547,-53.779631,-45.442858,-49.771712,-42.155974,-47.052636,-33.112280,-44.318890,-49.531769,-46.433694,-35.237203,-47.685015,-39.932013,-36.949287,-33.599946,-35.380804,-30.539050,-30.189927,-48.483742,-42.007262,-40.205056,-33.812947,-37.424444,-38.328906,-46.818798,-37.676727,-36.565884,-36.718137,-32.025102,-28.100413,-32.805318,-31.178575,-37.929465,-30.953156,-27.961725,-30.999398,-30.355924,-31.652440,-37.523102,-48.029070,-44.217238,-45.238761,-39.212931,-56.399872,-45.658303,-43.739012,-48.591263,-49.554771,-46.832196,-45.973185,-45.713738,-58.087137,-44.108842,-58.523141,-41.931801,-57.400138,0,Fileset 1: TS pulse compressed wideband pings T2
256.000,-50.649276,-40.229405,-40.696601,-46.523028,-43.962613,-45.164294,-42.057878,-40.652816,-47.703852,-44.329654,-45.317521,-44.339187,-44.719623,-45.950109,-41.316133,-45.140468,-51.769856,-42.912477,-38.084609,-40.133444,-38.057793,-45.359197,-49.272525,-49.507914,-34.752534,-41.986764,-51.631453,-36.431393,-48.981340,-41.934888,-35.567309,-37.944368,-42.136868,-53.377774,-44.564416,-41.961928,-39.570371,-42.584529,-46.388124,-39.599167,-43.521749,-44.063452,-48.956979,-49.139582,-45.633835,-42.921384,-38.031447,-37.501493,-62.600097,-43.961897,-38.277261,-37.457012,-49.239856,-48.671216,-46.034011,-60.158592,-61.374276,-66.201444,-65.910176,-68.584254,-54.129200,-44.695983,-48.732436,-42.848935,-44.538810,-32.426040,-45.130984,-49.211956,-39.785889,-34.601623,-48.537066,-41.118377,-39.522224,-34.617549,-33.943395,-29.915244,-31.217540,-49.999254,-40.229802,-39.910829,-33.531567,-37.360986,-39.883185,-46.689314,-39.482304,-37.353641,-37.693760,-31.431740,-28.490265,-30.632479,-31.686398,-38.858322,-31.233230,-28.562322,-31.133862,-30.955662,-30.780803,-43.310670,-54.641264,-42.970502,-50.661546,-41.248698,-54.293285,-47.225437,-42.980642,-53.612117,-52.289020,-47.733135,-47.104668,-47.830685,-66.546557,-44.257844,-55.495608,-43.031455,-56.311617,0,Fileset 1: TS pulse compressed wideband pings T2
256.500,-47.639684,-38.918448,-39.702971,-46.012352,-44.097633,-45.773635,-41.866631,-37.694057,-42.350224,-42.210657,-46.223672,-43.109927,-44.496275,-46.051719,-41.284846,-44.165552,-47.386280,-44.754291,-37.084858,-40.006111,-38.234355,-47.359493,-52.330456,-47.474881,-36.654289,-45.354864,-49.919435,-36.457266,-49.225107,-41.398908,-35.312111,-38.085895,-41.155452,-51.107182,-42.973429,-40.776398,-39.219220,-42.021410,-48.007108,-38.496437,-43.440261,-44.582027,-46.120862,-48.891082,-45.098252,-40.110158,-38.079967,-38.276583,-64.410950,-43.296101,-38.455121,-37.282697,-49.655547,-48.630716,-46.438050,-62.711043,-59.727316,-65.576632,-67.951854,-69.650551,-54.845100,-43.714963,-46.442057,-43.967508,-40.268217,-31.798222,-41.258648,-40.527362,-36.104725,-34.554027,-43.968127,-41.060023,-41.397450,-35.663786,-33.512128,-29.344990,-32.222049,-45.850557,-38.556080,-38.144392,-32.842324,-36.377140,-41.190905,-44.713413,-39.920364,-37.444711,-38.200009,-30.544601,-27.419515,-28.474270,-33.187127,-40.179407,-31.448147,-29.011237,-31.667512,-31.017060,-30.837029,-46.767197,-48.625109,-42.128610,-58.510055,-44.406438,-53.269415,-48.235606,-42.394987,-56.027819,-55.151702,-49.414444,-48.091121,-51.449031,-62.296785,-44.289021,-53.164572,-44.794370,-54.855735,0,Fileset 1: TS pulse compressed wideband pings T2
257.000,-46.196509,-38.773715,-39.374157,-45.359467,-43.978879,-47.150741,-42.051586,-36.378798,-38.416821,-41.513265,-46.980363,-42.036409,-44.693704,-46.397991,-41.575324,-44.744957,-44.954551,-46.172244,-36.653047,-40.523351,-38.708342,-47.159565,-55.343966,-47.869066,-36.322876,-48.186992,-51.317187,-36.443518,-49.750448,-40.797422,-34.999410,-37.900606,-40.323939,-47.903236,-41.210887,-39.873388,-38.939691,-40.677549,-47.804997,-36.947540,-43.279898,-45.113757,-43.177407,-47.901937,-44.803487,-38.208816,-38.331405,-39.096210,-64.415538,-43.407415,-38.865428,-37.527558,-51.698720,-48.356322,-47.098445,-69.303164,-62.957022,-63.525100,-64.461214,-74.349821,-55.916405,-42.909090,-44.177847,-45.820491,-36.658214,-31.599268,-39.579963,-36.860204,-34.048235,-35.172027,-40.201883,-38.908868,-40.913676,-36.502332,-34.262785,-29.135435,-32.762006,-43.169210,-37.621856,-35.967438,-32.192053,-35.120577,-41.351976,-42.163257,-39.270119,-37.409020,-37.532039,-30.064687,-25.957100,-26.918366,-36.180752,-41.274676,-31.535875,-29.573847,-32.549428,-30.737881,-31.806718,-42.346400,-44.549120,-42.088153,-52.807636,-46.244415,-53.465759,-48.150980,-41.995446,-54.932676,-57.211136,-52.092716,-48.954378,-54.051624,-57.769962,-44.363535,-51.472023,-47.376202,-54.054687,0,Fileset 1: TS pulse compressed wideband pings T2
257.500,-46.732718,-40.442366,-39.629518,-44.429759,-43.613571,-49.314675,-42.764299,-37.621110,-36.531695,-41.395624,-46.164450,-41.422899,-45.576268,-47.346140,-42.418333,-47.116265,-44.581413,-45.960999,-36.789899,-42.094610,-39.636443,-45.924612,-57.258414,-50.495207,-35.017567,-47.299347,-58.645491,-36.645477,-51.950360,-40.311507,-35.005262,-37.696812,-40.039020,-46.205333,-39.705946,-39.590046,-39.335842,-39.235245,-46.236488,-35.559873,-43.242803,-46.024302,-40.825307,-46.792484,-45.248785,-37.494815,-38.762613,-39.411369,-58.219728,-44.569694,-39.677105,-38.176731,-55.461956,-48.394539,-48.170616,-75.597482,-65.550944,-61.573995,-60.073559,-79.803674,-57.339665,-42.556238,-42.776536,-47.847105,-34.261090,-32.342556,-41.343505,-36.167996,-33.346905,-36.796371,-38.012557,-35.993322,-38.943026,-37.065243,-36.567648,-29.732427,-32.845984,-42.509463,-38.066144,-34.229222,-32.210037,-34.208870,-39.865616,-39.961542,-39.023543,-38.423014,-36.374498,-30.496158,-25.217404,-26.310022,-41.730859,-41.349518,-31.677877,-30.735451,-34.000229,-30.589841,-33.301337,-40.546785,-42.694510,-42.896717,-48.363616,-44.408324,-55.404234,-47.995787,-41.916829,-53.708457,-57.551194,-54.935492,-49.920814,-50.799919,-57.437385,-44.784977,-50.558258,-50.548295,-53.846706,0,Fileset 1: TS pulse compressed wideband pings T2
258.000,-49.132420,-44.836755,-39.734528,-43.149035,-43.091432,-51.846380,-43.466399,-42.203536,-35.851529,-40.972655,-43.653143,-41.037573,-46.690181,-48.718403,-43.453574,-50.531468,-45.915318,-44.688963,-36.903630,-44.848669,-40.644910,-45.782771,-56.245411,-55.376252,-34.647787,-44.275126,-56.172683,-36.874121,-57.746232,-39.677730,-35.189052,-37.460317,-40.075246,-46.318052,-38.499303,-39.659512,-40.220114,-38.235248,-44.948236,-34.445941,-43.186630,-47.340138,-38.878232,-45.578623,-46.105598,-37.340585,-38.643833,-38.434372,-53.670251,-46.304999,-40.468895,-38.454783,-57.521054,-48.352401,-49.318876,-67.138415,-57.457643,-60.071729,-57.286220,-79.685562,-58.266072,-42.228537,-42.042443,-47.983951,-32.845898,-34.172631,-49.731245,-38.104993,-33.557079,-39.469449,-36.725714,-33.427810,-37.182936,-36.902927,-39.580252,-31.098719,-32.611468,-43.277648,-39.958429,-32.845541,-32.945322,-33.557028,-37.627440,-38.237829,-38.986415,-41.075065,-35.442996,-31.607130,-25.330547,-26.475640,-46.980020,-40.622461,-31.741983,-32.468842,-35.900586,-30.458565,-34.258917,-39.741982,-42.226756,-43.670747,-45.810851,-42.122611,-57.465807,-48.219033,-41.898546,-53.715709,-57.304215,-54.513169,-50.803545,-47.844518,-61.186933,-45.311974,-50.096449,-52.565661,-53.464449,0,Fileset 1: TS pulse compressed wideband pings T2
258.500,-52.902191,-57.652760,-39.700534,-42.493966,-43.370854,-56.692471,-44.357250,-46.592146,-36.289571,-40.911031,-41.737207,-41.320883,-48.087181,-50.894671,-44.913490,-52.551755,-49.181877,-44.202966,-37.332093,-49.395460,-42.161544,-47.971154,-53.836006,-65.213712,-36.474096,-41.824776,-48.213962,-37.695686,-59.952412,-39.432547,-36.033998,-37.755541,-40.836374,-49.197818,-38.265901,-40.367690,-41.576121,-38.452145,-44.171136,-34.283169,-43.778047,-49.875179,-37.838091,-44.941208,-47.778806,-38.021575,-38.518890,-37.582857,-51.170154,-48.369654,-41.414814,-38.735385,-57.010851,-47.941807,-50.925308,-66.687288,-55.237794,-59.159941,-56.766443,-89.806005,-58.027851,-42.236917,-42.203331,-47.306333,-32.866336,-38.090998,-46.708811,-44.034234,-34.987630,-43.987174,-36.470468,-32.161681,-36.419659,-36.358640,-39.139621,-33.885097,-33.138720,-45.903690,-43.220764,-32.265029,-35.007820,-33.673784,-36.156082,-37.621111,-38.883184,-47.372634,-35.737674,-33.411999,-26.921934,-27.912189,-43.456707,-40.810436,-32.321865,-35.246687,-38.829643,-30.762231,-35.583461,-38.877131,-43.561400,-44.032324,-44.476935,-41.462319,-54.812440,-49.681115,-42.526653,-54.105958,-58.534022,-53.164094,-52.091487,-47.416204,-69.002511,-46.346029,-50.474047,-52.859479,-53.007326,0,Fileset 1: TS pulse compressed wideband pings T2
