Depth,14.0833022231,14.1007410530,14.1010785345,14.1569902357,14.0833996376,14.1656895662,14.1881026160,14.1033090381,14.0765902149,14.0489125801,14.0216062469,13.9901565015,13.9779869765,13.9750131164,13.9574017171,13.9453699645,13.9187811576,13.9004235035,14.0927683963,14.1039500991,14.1769201932,14.1127808234,14.0951751014,14.0007036421,14.0447173826,14.0865589511,14.0706394361,14.0964951701,13.9808305809,14.0586430589,14.0151575273,13.9728790652,13.9709551474,13.9147991361,13.9849866806,13.8265179843,13.8328406056,13.8245243300,13.8384849271,13.8682840466,13.9129919121,13.8282646947,13.8159875311,13.7968454473,13.8927323967,13.7608390702,13.7465501996,13.7388874916,13.6543264529,13.6519319452,13.6614879398,13.6520644380,13.6519447621,13.6499611996,13.6301054768,13.5227093203,13.5179172708,13.5094552683,13.5063939504,13.4920547456,13.4561832715,13.4499117211,13.4541392298,13.6420805752,13.6640738510,13.6342485594,13.5980134187,13.6198777324,13.7537195310,13.7908308590,13.9596351357,13.9850463849,13.9923754157,14.0069594467,13.9792614272,14.0342644127,14.0612934530,14.0854750210,14.1920968685,14.2700619511,14.2864009729,14.3087404929,14.3126935354,14.3435656503,14.3430862734,14.3502481366,14.4362965124,14.4513649102,14.4518555775,14.4442098606,14.4534787098,14.4999248544,14.5562947299,14.5123810368,14.5047062207,14.4819865394,14.4781096233,14.4480592040,14.4702662006,14.4843476340,14.4916847590,14.4369639223,14.5104780551,14.3894973006,14.4361352362,14.3079907130,14.3769846540,14.2977396352,14.3668817431,14.2810925283,14.2718831552,14.3355078958,14.3340752134,14.2967973556,14.2557153627,
Region_name,"Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 3","Region 4","Region 4","Region 4","Region 4","Region 4","Region 5","Region 5","Region 5","Region 5","Region 5","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 6","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11","Region 11",
243.500,-40.463892,-49.509813,-33.170622,-29.432186,-38.363327,-44.081499,-37.291696,-28.039942,-37.842825,-36.049829,-50.776222,-43.748157,-42.551891,-35.857090,-38.281562,-34.160858,-39.345445,-48.235492,-33.931327,-43.985419,-38.276078,-36.244842,-40.051407,-21.880306,-39.827721,-21.708205,-32.267964,-30.714018,-30.099750,-41.659264,-38.534288,-29.337005,-39.475714,-34.911148,-31.625832,-43.109776,-46.599871,-29.409078,-32.093661,-32.698588,-36.601472,-36.925082,-52.158630,-35.917179,-38.910332,-40.936377,-38.183290,-40.974921,-36.783761,-42.561121,-47.242097,-48.125567,-38.273823,-39.655489,-40.314211,-42.833690,-34.627870,-42.218065,-40.928039,-39.989405,-43.690506,-30.428661,-32.713226,-28.463318,-27.904911,-29.875104,-33.883660,-38.135717,-36.629072,-48.413212,-37.675325,-37.225227,-32.247074,-35.029610,-31.758959,-27.940492,-26.024804,-26.061011,-25.052371,-41.588252,-31.960347,-26.879533,-22.041347,-23.739523,-20.242331,-16.518591,-34.784946,-29.128089,-30.542442,-28.009759,-19.788105,-27.946386,-30.755953,-28.850235,-39.510152,-29.695515,-31.991537,-32.248505,-34.555129,-43.493720,-38.000605,-34.032760,-43.377489,-31.538851,-46.534852,-35.616008,-36.368898,-41.145719,-43.164044,-48.546455,-36.524190,-45.228875,-46.112447,-36.229837,-37.397728,0,Fileset 1: TS pulse compressed wideband pings T2
244.000,-40.539877,-52.877103,-32.875101,-29.151265,-40.776135,-41.353863,-35.045034,-28.913420,-36.812525,-38.588707,-51.507996,-43.652493,-40.705695,-35.439865,-37.222741,-35.729241,-40.061931,-47.163630,-31.784958,-42.825576,-37.496982,-35.794707,-38.913167,-20.357150,-47.793807,-22.239930,-31.897111,-31.371553,-29.320269,-43.069070,-37.676512,-27.971794,-38.985041,-32.537430,-31.625796,-42.852250,-42.541873,-29.251551,-32.175692,-32.602190,-36.243584,-35.701337,-50.461600,-34.861088,-40.395531,-42.196151,-37.657506,-39.742169,-36.169228,-40.277181,-48.338170,-51.224088,-40.936563,-40.293444,-39.904249,-42.924965,-34.745009,-41.711599,-41.705107,-38.516164,-39.461332,-31.459795,-33.124635,-27.207994,-29.718355,-31.866577,-38.791277,-41.044120,-38.584175,-43.101006,-36.834421,-35.611819,-32.290642,-33.199878,-32.422209,-26.619708,-25.634704,-26.725480,-24.457034,-38.920435,-30.609503,-27.523266,-22.094419,-21.124276,-20.084929,-15.722484,-33.905832,-28.665645,-29.631423,-26.966779,-19.668034,-28.283898,-30.271353,-29.134946,-42.812939,-29.170364,-31.878311,-32.293568,-40.839685,-42.583367,-37.677379,-33.469230,-39.344821,-30.630196,-47.436834,-34.627287,-33.906654,-40.493633,-41.795096,-45.098480,-36.307134,-44.765497,-46.232241,-35.676119,-36.767073,0,Fileset 1: TS pulse compressed wideband pings T2
244.500,-40.505689,-51.758521,-34.195326,-28.945197,-44.158458,-40.299929,-33.188275,-28.958883,-36.233939,-39.838822,-50.216536,-43.768700,-39.557549,-35.507311,-34.693463,-38.778093,-39.461378,-45.445746,-29.743705,-42.393548,-36.860971,-35.664490,-38.248545,-19.153170,-47.209975,-22.491120,-31.844948,-32.406752,-28.679351,-43.458834,-37.334752,-27.076313,-36.798769,-31.851938,-31.669881,-42.472351,-39.166721,-29.124098,-32.509521,-32.313617,-36.325060,-34.890267,-45.662838,-33.715551,-42.394857,-47.507753,-38.298326,-39.341224,-35.702535,-38.621734,-49.309465,-50.719673,-43.803449,-39.806962,-39.444533,-43.794894,-34.615897,-39.407679,-40.959170,-37.780162,-36.317771,-32.676792,-33.270628,-26.077108,-32.721617,-36.415888,-47.301942,-44.800433,-40.328457,-37.704616,-36.790510,-34.532472,-32.114249,-32.351644,-31.777168,-26.304793,-25.829180,-27.774473,-24.686668,-38.407744,-30.140205,-27.821749,-22.154268,-19.505866,-20.108416,-15.449314,-32.852427,-28.476470,-29.662371,-26.306853,-19.742817,-28.928860,-29.416057,-29.530068,-51.487319,-28.937861,-31.575953,-33.072645,-44.167031,-39.459319,-35.192592,-32.920893,-37.121191,-30.233293,-46.951381,-33.688575,-31.957567,-39.899579,-40.460586,-42.161204,-36.658934,-44.118938,-45.330942,-35.531068,-36.881660,0,Fileset 1: TS pulse compressed wideband pings T2
245.000,-39.585681,-43.382023,-35.438635,-28.759454,-47.503142,-41.648409,-31.795817,-28.295210,-36.443437,-39.901098,-47.346159,-43.989663,-39.057465,-35.739052,-32.744264,-43.003820,-38.628825,-43.834023,-28.239554,-42.185742,-36.389498,-35.295851,-37.020213,-18.737322,-38.522460,-22.505507,-31.988880,-34.256405,-28.263884,-43.190222,-36.853640,-26.408682,-34.061485,-32.558912,-31.729450,-41.851572,-36.632821,-28.881848,-32.776076,-31.749966,-37.137623,-34.515724,-41.260382,-32.686593,-42.760908,-59.860168,-40.248783,-39.956042,-35.344691,-37.852356,-49.671406,-46.913026,-45.325247,-39.901460,-38.594154,-44.902186,-34.981243,-37.297832,-39.438775,-38.182559,-33.988866,-34.188923,-33.200200,-25.422370,-37.617053,-50.022643,-47.804924,-62.492171,-41.266904,-34.823826,-37.020222,-33.897062,-31.760496,-32.450590,-30.997589,-26.842269,-26.433299,-28.982124,-26.155720,-39.441182,-30.369376,-27.803922,-22.150337,-18.538343,-20.641953,-15.575544,-32.927582,-28.664913,-30.791797,-26.018753,-19.865510,-30.663589,-28.353176,-30.140613,-46.568344,-28.952137,-31.089858,-35.577448,-38.422966,-35.622282,-32.047423,-33.192143,-35.820095,-30.395719,-45.977067,-33.486148,-30.582002,-39.792873,-39.481122,-40.220745,-37.093645,-43.374790,-43.893055,-35.870003,-38.176788,0,Fileset 1: TS pulse compressed wideband pings T2
245.500,-38.214812,-38.541781,-33.504355,-28.541089,-48.834951,-47.932159,-30.899546,-27.651772,-37.341552,-40.394572,-45.725090,-44.223697,-38.925863,-35.829462,-31.809080,-46.557087,-38.451939,-42.845711,-27.466906,-42.119876,-36.141160,-33.880296,-35.167684,-19.228988,-31.704531,-22.528824,-32.062213,-37.142994,-28.097524,-43.502438,-35.981629,-25.678215,-31.716207,-34.459872,-31.870964,-40.856127,-34.869794,-28.581515,-32.615907,-30.974552,-38.994503,-34.466921,-38.091487,-32.047251,-40.445850,-47.306614,-43.667153,-41.518552,-35.151436,-37.849242,-49.577918,-44.828782,-45.238695,-41.027193,-37.783069,-46.899933,-36.343635,-36.456180,-38.618579,-40.102621,-32.508842,-36.278379,-32.944920,-25.440705,-38.246401,-37.235011,-38.607315,-43.463822,-41.159028,-33.215989,-36.813522,-33.580407,-31.292032,-33.534532,-31.072438,-28.003396,-27.029469,-28.734375,-29.753041,-40.525436,-31.037683,-27.607817,-22.017062,-17.917429,-21.994307,-15.901450,-35.210152,-29.232711,-33.302320,-25.918814,-19.815168,-34.502508,-27.323455,-30.802613,-40.132750,-29.161772,-30.450366,-42.110364,-34.720950,-32.534719,-29.379399,-33.868996,-34.993831,-31.111673,-45.302987,-34.130101,-29.721089,-40.585258,-39.003938,-39.108542,-37.119865,-42.714718,-42.578586,-36.633651,-41.175978,0,Fileset 1: TS pulse compressed wideband pings T2
246.000,-37.453567,-35.746226,-30.788559,-28.290292,-47.120995,-48.639162,-30.437239,-27.546251,-37.887690,-41.209809,-45.812131,-44.340759,-38.690268,-35.867145,-31.816481,-45.974528,-39.042123,-42.482616,-27.496461,-42.580447,-36.186304,-31.769272,-33.548954,-20.606156,-26.684185,-22.767537,-31.798673,-38.847445,-28.121404,-44.523732,-34.934009,-24.701056,-30.070341,-36.509765,-32.187975,-39.568725,-33.723645,-28.376497,-31.881442,-30.154442,-42.213349,-34.538538,-36.123340,-31.992513,-37.551066,-44.004973,-47.900460,-43.611475,-35.114047,-38.241266,-49.614880,-44.360706,-44.888676,-41.910493,-37.591703,-49.521915,-39.085734,-37.157330,-39.119599,-44.215948,-31.846520,-39.009530,-32.533575,-26.220395,-32.703307,-31.597459,-34.304265,-36.837330,-40.394138,-32.080641,-35.910160,-33.625189,-30.867035,-35.711970,-32.198539,-29.106817,-26.931599,-26.067804,-39.427040,-38.675224,-31.840273,-27.391644,-21.785130,-17.336325,-24.356310,-16.188269,-42.811518,-30.058333,-37.684813,-25.633200,-19.438587,-41.630225,-26.435764,-30.979293,-37.622304,-29.508197,-29.634464,-42.411763,-32.036926,-30.302727,-27.293660,-33.793114,-34.369070,-32.210315,-44.790465,-34.654472,-29.227741,-42.577636,-38.983713,-38.473824,-36.749229,-42.277971,-41.704007,-37.558803,-47.113723,0,Fileset 1: TS pulse compressed wideband pings T2
246.500,-37.549317,-34.047573,-29.062836,-27.847520,-43.851490,-39.054591,-30.121730,-28.122444,-36.146942,-40.644259,-46.914627,-44.018739,-37.730736,-36.025514,-32.498892,-42.548805,-40.085440,-41.723815,-28.176969,-42.154752,-36.431555,-29.738014,-32.417903,-22.538530,-23.288085,-23.428004,-31.301722,-36.063457,-28.475456,-45.483684,-34.089985,-23.839507,-29.383849,-36.202392,-32.908573,-38.416581,-33.157314,-28.533146,-30.970625,-29.708410,-46.291880,-34.764622,-35.430633,-32.814602,-35.472100,-44.380286,-49.856425,-45.665334,-35.170014,-38.717593,-50.485002,-45.291937,-45.462605,-41.338017,-38.605848,-48.242888,-44.077719,-39.893558,-41.732348,-49.448944,-32.253710,-39.846404,-32.451027,-27.615919,-28.975753,-28.990660,-32.085261,-33.645073,-39.327658,-30.648675,-34.454743,-34.226449,-30.818442,-38.889344,-33.491954,-29.149240,-25.999649,-23.026133,-37.843764,-35.584668,-32.690668,-27.352429,-21.662522,-16.542139,-26.815550,-16.377113,-43.724412,-31.015504,-43.076368,-25.023301,-18.904588,-36.891100,-25.724093,-30.544750,-37.478289,-30.177086,-28.839188,-34.791443,-29.744703,-28.718178,-25.617383,-32.200732,-33.839621,-33.135796,-43.522910,-33.219952,-28.876869,-44.931830,-38.998888,-37.655423,-36.300649,-42.048286,-41.281083,-38.151910,-52.853450,0,Fileset 1: TS pulse compressed wideband pings T2
247.000,-38.652207,-33.035502,-28.545379,-27.492472,-41.104835,-34.789794,-29.748431,-29.161415,-33.050723,-38.679950,-47.841755,-43.220994,-36.002525,-36.321185,-33.326278,-39.598730,-41.311052,-39.618804,-29.440861,-39.365459,-36.781286,-28.354976,-31.895077,-23.833292,-21.152912,-24.301325,-30.691556,-32.935692,-28.637879,-45.509675,-33.065259,-23.023214,-29.101802,-34.106955,-33.601399,-37.452696,-32.657706,-28.759011,-30.002386,-29.483087,-45.206823,-34.791625,-35.569954,-34.153433,-34.157506,-47.634698,-49.672278,-46.245660,-34.581368,-38.540805,-51.797631,-47.081849,-46.893999,-40.476884,-40.292775,-45.901534,-51.300808,-43.901479,-46.425963,-45.467249,-33.183374,-36.570664,-32.538495,-29.595924,-26.569121,-27.590959,-31.025985,-32.156500,-37.879460,-28.820050,-32.857343,-35.615078,-31.195350,-39.947555,-32.423513,-28.069917,-24.722054,-20.609082,-29.554156,-33.090335,-33.822293,-27.510425,-21.780843,-15.663400,-25.987687,-16.606685,-34.058246,-31.514030,-41.931259,-24.066838,-18.360813,-31.602537,-25.074515,-29.758950,-38.933800,-30.783954,-27.924019,-31.502735,-27.648014,-27.626109,-24.247224,-29.501350,-33.305055,-33.690314,-41.312719,-30.705956,-28.466466,-43.607278,-38.712578,-36.257409,-36.088273,-41.919171,-41.233706,-38.176677,-46.024258,0,Fileset 1: TS pulse compressed wideband pings T2
247.500,-40.743357,-32.635023,-29.789927,-28.096363,-40.087436,-33.163383,-29.644201,-30.381351,-30.657105,-36.832302,-49.034630,-42.613276,-34.472338,-36.751510,-33.689074,-38.507859,-42.738543,-37.442243,-31.303359,-37.039766,-37.289572,-28.364108,-32.420650,-23.932095,-20.307093,-25.384603,-30.453724,-31.082472,-28.601901,-45.509538,-31.908093,-22.525097,-28.969405,-32.694485,-34.068181,-36.960997,-32.093004,-28.978349,-29.302242,-29.579492,-41.275933,-34.818297,-36.411032,-35.805126,-33.549538,-56.142040,-47.534409,-44.173358,-33.631205,-37.726897,-52.385642,-48.888513,-47.302512,-40.599262,-41.624510,-45.750103,-52.146334,-45.466470,-46.799277,-42.180106,-34.728040,-33.770316,-33.102662,-32.385304,-25.249614,-26.847024,-30.741334,-32.045015,-36.184029,-27.426773,-31.924333,-38.219570,-31.932237,-36.719732,-29.773952,-27.004311,-23.849919,-19.226898,-26.792522,-31.414936,-35.952904,-28.116178,-22.570801,-15.449566,-23.527266,-17.542163,-30.757287,-31.363386,-40.458114,-23.175179,-18.257058,-29.330356,-24.759226,-29.052232,-41.556765,-30.791015,-26.888147,-30.184098,-26.108956,-27.311518,-23.598372,-27.079191,-33.040511,-34.865989,-39.427942,-29.078150,-28.286255,-40.421617,-38.406918,-34.964548,-36.606124,-42.171341,-41.765327,-38.139212,-43.456970,0,Fileset 1: TS pulse compressed wideband pings T2
248.000,-41.061100,-31.311536,-31.967107,-28.927914,-39.672984,-32.486263,-29.326815,-30.799246,-28.976001,-34.638088,-50.994459,-41.748245,-32.979826,-36.397193,-33.061679,-38.910342,-43.410728,-35.554798,-32.071285,-35.790800,-36.953093,-29.014459,-32.653629,-23.460288,-20.241269,-26.355802,-30.629699,-29.943678,-28.205149,-45.493737,-30.724792,-22.242208,-28.468740,-32.317773,-34.044759,-36.633702,-31.220010,-28.897052,-28.855124,-29.753441,-38.069151,-34.843509,-37.228048,-36.976933,-33.576549,-51.710344,-43.018628,-41.138230,-32.735322,-36.561357,-50.817095,-47.282255,-44.350660,-41.310470,-40.740266,-46.371568,-49.185880,-43.961875,-42.167655,-40.757461,-36.482821,-32.132718,-34.112357,-34.733589,-24.246054,-25.891901,-30.030574,-31.825564,-34.194690,-26.261349,-31.149858,-39.723848,-32.109293,-33.088242,-27.355278,-26.338479,-23.339436,-18.412145,-25.698026,-29.747034,-39.307377,-28.849339,-23.735624,-15.598294,-21.648619,-18.985750,-29.427582,-30.944118,-42.151444,-22.585273,-18.421761,-28.409122,-24.732269,-28.787802,-44.975913,-30.070644,-26.063866,-29.938249,-24.981765,-27.105122,-23.168673,-25.260523,-32.637135,-36.623042,-37.727889,-28.393303,-28.052758,-38.057186,-37.452843,-33.799732,-37.280916,-42.630087,-42.311471,-37.765061,-43.467360,0,Fileset 1: TS pulse compressed wideband pings T2
248.500,-41.522039,-30.681018,-36.174915,-31.592659,-40.981229,-33.932940,-30.147327,-31.181914,-29.009408,-33.439742,-50.928249,-42.416591,-33.359526,-37.001222,-33.823443,-41.851914,-44.932351,-35.827827,-32.834572,-36.751298,-37.176945,-31.482994,-33.391802,-24.750437,-21.489209,-27.765687,-32.346226,-29.934120,-28.623130,-45.858578,-30.458547,-23.049219,-28.588036,-33.943521,-34.623644,-37.363358,-31.088285,-29.401811,-29.455208,-30.739729,-36.573003,-36.107273,-37.959150,-37.767237,-34.768733,-44.494208,-39.641422,-39.533849,-33.257005,-36.338982,-47.990903,-43.766665,-41.512964,-42.435159,-39.479980,-46.630867,-48.943901,-44.403771,-40.499163,-41.588058,-40.050288,-32.505085,-36.468336,-38.121953,-24.523151,-25.565568,-29.215286,-30.804823,-33.174369,-26.674339,-32.021315,-37.265473,-31.297251,-30.705829,-26.268184,-26.929416,-24.132811,-19.208065,-26.588078,-29.281785,-45.686646,-30.423202,-26.208679,-17.613631,-21.800819,-22.182472,-30.476722,-31.083984,-42.947814,-23.151679,-19.889791,-29.277466,-26.087251,-29.449373,-44.006214,-28.757656,-25.954083,-30.779371,-25.434838,-28.182930,-24.353286,-25.540986,-33.248614,-40.247185,-37.884478,-29.611302,-28.955766,-38.075057,-37.625145,-34.453676,-39.100404,-44.516649,-43.715790,-38.214563,-46.666221,0,Fileset 1: TS pulse compressed wideband pings T2
249.000,-42.061472,-29.717651,-39.023231,-33.988266,-41.309702,-35.628891,-30.475380,-30.872046,-29.265115,-32.132272,-47.309771,-43.043197,-33.901335,-37.333163,-35.464857,-44.684267,-46.324380,-36.347214,-32.960621,-37.339118,-36.893285,-33.084611,-32.631070,-26.845573,-21.893273,-28.342120,-34.515761,-29.444078,-28.904960,-45.865840,-30.262701,-23.738692,-28.485544,-36.558402,-34.960565,-37.855706,-30.792836,-29.685294,-29.969097,-31.308575,-35.603064,-37.720147,-36.697867,-36.961852,-36.248903,-40.699477,-37.494576,-38.729528,-34.221060,-36.467602,-44.613463,-41.046185,-39.804224,-42.584921,-37.792106,-46.933149,-49.602115,-46.355997,-40.271592,-42.960641,-45.038241,-33.355769,-38.729025,-41.102106,-24.561019,-24.775428,-27.680684,-28.639164,-32.276618,-27.057828,-32.783204,-33.937710,-29.370003,-28.850651,-25.571703,-27.743351,-25.049962,-20.170726,-27.002649,-28.800836,-49.605376,-31.264647,-28.255007,-20.030015,-22.194062,-25.092356,-31.445547,-31.134632,-36.152188,-24.065975,-21.370866,-29.935258,-27.805944,-30.369375,-38.557822,-26.895552,-26.050105,-31.178921,-26.272478,-29.011276,-25.700217,-26.603536,-33.706417,-42.692248,-37.977880,-31.067908,-29.710000,-38.428137,-37.372085,-35.512367,-40.162076,-46.679537,-44.563838,-37.966667,-47.908621,0,Fileset 1: TS pulse compressed wideband pings T2
249.500,-42.698343,-28.351362,-38.991871,-35.329806,-39.907368,-37.083740,-29.742201,-30.280705,-29.308564,-30.677822,-44.663832,-43.080710,-33.858078,-36.901311,-38.283431,-44.849128,-47.315370,-36.185069,-32.609428,-36.565718,-35.990857,-32.495555,-30.499261,-29.646256,-20.593168,-27.869651,-36.192025,-28.056941,-28.671431,-45.249553,-29.853184,-23.681218,-27.937866,-39.548340,-34.750940,-37.648328,-30.083155,-29.742222,-29.908132,-30.988833,-34.663344,-39.111466,-33.835194,-35.000029,-37.952278,-38.591937,-36.463203,-38.279499,-35.158556,-36.773129,-41.554568,-39.469515,-39.368053,-42.283695,-35.430425,-50.003547,-50.263682,-49.532808,-40.503378,-44.011114,-49.220752,-33.730148,-39.512699,-41.181986,-23.960879,-23.642796,-26.203775,-26.720485,-31.517110,-26.904575,-32.859279,-31.276005,-27.554125,-27.582645,-25.277840,-28.616754,-25.818921,-20.767954,-25.806415,-28.073654,-45.722734,-30.722890,-28.822323,-22.446296,-21.900366,-25.402226,-30.817251,-31.030243,-31.271604,-25.200865,-22.330764,-29.527694,-29.526203,-31.426640,-34.110514,-25.304481,-26.467440,-30.401261,-27.141881,-29.258963,-26.823217,-27.960524,-33.867718,-43.238132,-37.215037,-31.668722,-29.989729,-37.930315,-36.206347,-36.487845,-39.855950,-48.343820,-44.792747,-36.720737,-44.132922,0,Fileset 1: TS pulse compressed wideband pings T2
250.000,-44.172359,-27.787841,-38.611645,-36.733205,-38.537230,-39.263685,-28.810915,-30.273612,-29.657701,-30.045057,-44.181140,-43.461191,-34.005333,-36.410570,-43.220624,-44.643135,-47.840265,-35.822006,-32.644159,-35.881025,-35.371104,-31.337775,-28.789082,-35.062602,-18.954129,-27.049220,-36.375201,-26.582705,-28.643050,-43.576753,-29.557848,-23.320146,-27.736699,-42.086457,-34.512284,-37.471621,-29.566579,-30.328577,-29.565006,-30.430535,-34.176664,-39.624488,-31.125758,-33.271004,-40.278817,-37.987932,-36.392691,-37.964085,-36.561150,-37.523607,-39.404169,-38.899024,-40.283775,-42.636872,-33.348725,-57.178491,-49.855657,-54.890604,-41.523744,-45.017124,-43.312031,-33.957883,-38.486955,-37.879312,-23.459923,-23.115078,-25.937319,-26.161262,-31.483572,-27.002568,-33.275155,-29.675255,-26.531582,-27.085658,-25.872564,-29.934068,-27.061098,-21.731564,-24.031641,-27.833256,-43.653878,-29.320136,-28.351297,-25.855679,-21.355070,-23.812120,-29.138558,-30.837647,-28.422498,-26.599385,-23.159620,-28.909164,-30.922327,-32.063533,-30.886465,-24.165892,-27.093012,-28.633480,-28.424952,-30.070088,-28.874492,-30.149212,-34.739743,-44.820587,-36.531182,-31.452758,-30.427050,-36.777851,-35.174700,-37.655774,-39.235063,-48.085440,-45.362119,-35.392913,-41.082576,0,Fileset 1: TS pulse compressed wideband pings T2
250.500,-42.902368,-27.125054,-37.662659,-37.249111,-36.662063,-39.934718,-27.280998,-30.419269,-29.655342,-29.553900,-44.933056,-42.934966,-33.104137,-35.067258,-42.606935,-45.852364,-45.839207,-34.016662,-31.895301,-34.862169,-34.313020,-29.638487,-26.876066,-47.247365,-17.145510,-25.729017,-34.960184,-24.883152,-28.053132,-40.454027,-28.672180,-22.090056,-27.201810,-41.850200,-33.599887,-36.626159,-28.615101,-31.021161,-28.471786,-29.285648,-33.173737,-37.199797,-28.347544,-31.540967,-41.211315,-38.851973,-36.299371,-36.748206,-37.328226,-37.753981,-37.899332,-38.463944,-41.321977,-42.726543,-30.962538,-44.443991,-45.971708,-58.054251,-41.552150,-43.749249,-37.757306,-33.236465,-35.578624,-33.141093,-22.540445,-23.005377,-26.801281,-26.542906,-31.756579,-26.735501,-33.338418,-28.501258,-26.038390,-27.230503,-27.295592,-31.291301,-28.452951,-22.402197,-21.502951,-27.281915,-40.693997,-27.003390,-26.678554,-29.409625,-19.836804,-21.490851,-26.313164,-30.468402,-26.835184,-27.403243,-23.139486,-27.892006,-30.352708,-31.511292,-28.672382,-23.550084,-27.687383,-26.375358,-29.019125,-31.026095,-31.367331,-31.786925,-35.993353,-47.596782,-35.114983,-30.352929,-30.413130,-34.218505,-33.430947,-37.047726,-38.149712,-45.192602,-45.935076,-33.618117,-38.995007,0,Fileset 1: TS pulse compressed wideband pings T2
251.000,-39.699321,-26.670678,-36.687846,-37.493106,-35.305566,-38.211890,-26.032664,-30.532232,-29.655198,-29.594150,-47.268251,-41.773552,-31.670994,-33.650303,-38.202076,-49.100825,-42.644154,-31.909046,-30.550120,-33.557036,-33.283033,-28.431674,-25.680727,-39.259676,-15.973423,-24.583231,-34.332590,-23.627971,-27.380340,-37.675080,-27.439757,-20.811927,-26.824311,-40.353259,-32.586522,-35.557483,-27.627833,-32.190275,-27.299422,-28.343557,-31.867276,-33.952442,-26.190841,-30.444150,-38.091647,-41.052282,-35.266305,-34.751895,-37.486989,-37.594476,-37.200546,-37.540026,-40.264589,-42.089166,-29.073595,-38.842039,-41.853903,-56.476441,-40.036375,-41.141903,-34.268329,-32.702040,-32.643707,-28.802078,-21.898730,-24.090891,-30.018037,-28.347622,-32.228058,-26.824431,-33.886670,-28.145256,-26.194967,-28.347319,-30.209190,-32.553513,-30.763336,-23.427779,-19.404679,-26.720191,-35.637417,-24.715412,-24.862554,-33.478970,-18.333736,-19.947215,-23.794573,-30.021667,-26.272381,-27.461453,-22.861245,-27.270705,-28.541659,-30.015995,-27.357221,-23.412735,-28.257262,-24.552028,-28.521159,-32.919077,-34.173014,-32.629101,-38.390427,-48.248167,-33.905334,-29.499568,-30.427918,-31.642795,-31.701701,-35.072048,-37.515394,-42.206039,-46.984562,-32.086553,-38.396903,0,Fileset 1: TS pulse compressed wideband pings T2
251.500,-38.811742,-26.796428,-37.416735,-38.727162,-35.906979,-36.344501,-26.224962,-30.090041,-30.493877,-30.686730,-49.922368,-41.073965,-31.017666,-33.412918,-36.530123,-47.124003,-40.321647,-31.385975,-29.663377,-32.353622,-33.089813,-29.006820,-26.590933,-35.450472,-16.237911,-24.329241,-36.231828,-23.513148,-27.058201,-36.148275,-26.239421,-20.282100,-26.905505,-38.834827,-32.286332,-34.804158,-27.037627,-33.933124,-26.830642,-28.311984,-30.847929,-31.720168,-25.243799,-30.437693,-34.622022,-40.799511,-33.513475,-32.752183,-37.650789,-37.551781,-37.256398,-35.985636,-38.060382,-40.384457,-28.333894,-37.143070,-39.555887,-57.031422,-38.129162,-39.601412,-32.846803,-33.353987,-30.909535,-26.270663,-22.637709,-27.642007,-38.144640,-31.640555,-32.027300,-28.393086,-35.860023,-29.337219,-27.093668,-31.044172,-35.183241,-32.961564,-33.595846,-25.584367,-19.126334,-26.870354,-31.732124,-23.414089,-23.967166,-38.578431,-18.125585,-20.294073,-23.007994,-29.348641,-26.413699,-27.270692,-23.177151,-27.812007,-27.102253,-28.329617,-26.853829,-23.615565,-28.932347,-23.806269,-27.400385,-35.593049,-33.330196,-32.998565,-41.636549,-45.165763,-34.332661,-29.901213,-31.282966,-30.651978,-31.224864,-34.037674,-38.520953,-40.582158,-49.186883,-31.783246,-40.300253,0,Fileset 1: TS pulse compressed wideband pings T2
