Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
73.000,-65.585225,-51.923522,-50.647838,-47.384515,-50.111895,-56.164427,-59.456094,-57.451678,-48.121508,-54.320134,-61.260594,-51.668238,-54.870309,-57.898805,-49.846220,-46.691872,-50.003093,-43.437990,-47.055929,-54.258290,-46.405465,-47.838860,-47.395551,-55.938178,-54.419439,-57.479114,-58.794179,-53.413801,-51.214010,-47.581864,-57.879081,-48.393035,-50.735068,-54.788412,-52.684866,-55.105650,-48.890589,-47.749205,-42.589065,-41.783289,-45.913538,-60.453373,-58.995768,-49.329921,-52.425607,-52.572726,-59.329008,-53.352240,-50.899698,-49.914659,-45.505572,-55.779930,-56.057661,-46.219540,-48.662125,-62.950611,-56.292229,-53.294197,-50.188151,-49.799524,-53.684678,-49.461943,-56.399202,-52.001963,-48.616559,-49.293058,-50.294669,-50.943006,-54.483578,-53.782903,-48.406102,-61.448994,-47.858716,-52.527325,-49.884299,-57.266591,-57.892959,-51.626645,-51.803097,-44.046172,-49.077061,-46.660440,-57.308398,-39.871266,-35.782471,-34.198820,-34.480213,-36.722094,-41.505456,-42.335442,-38.837360,-39.012991,-51.076140,-41.157097,-40.903150,-43.473030,-45.356228,-46.052241,-46.045173,-45.950960,-45.751875,-50.550825,-56.986255,-48.700986,-41.329116,-40.639179,-37.820587,-38.106260,-41.603711,-43.633648,-44.111624,-42.078777,-43.399975,-44.210568,-43.567634,-42.637479,-43.084561,-47.749972,-49.666268,-43.300207,-43.196780,-52.159640,-50.546380,-43.867065,-41.885867,-41.621695,-49.139900,-46.324758,-44.238412,-45.242102,-42.220332,-43.424540,-45.268976,-40.332683,-45.344252,-43.414811,-43.261400,-45.708552,-51.689149,-42.787180,-41.923586,-43.919650,-45.149689,-46.904748,-49.279582,-51.044776,-52.878916,-52.044859,-50.421887,-49.651308,-50.485947,-52.926356,-51.074483,-50.083789,-53.940043,-46.451719,-46.956167,-53.430038,-54.797622,-57.189154,-59.786212,-50.078301,-49.729769,-48.161828,-54.976527,-47.979124,-54.184132,-49.906051,-51.592670,-64.857406,-54.294596,-50.729365,-48.772146,0,Fileset 1: TS pulse compressed wideband pings T1
73.500,-66.642627,-50.667974,-50.868066,-47.283679,-53.792718,-53.464435,-54.754966,-54.357731,-49.597319,-52.535733,-63.638580,-53.502377,-56.219109,-59.057242,-48.406546,-50.111179,-63.973649,-46.424910,-50.343663,-51.178746,-44.770490,-46.385802,-48.576538,-62.394906,-56.712853,-60.017711,-61.182026,-54.630147,-49.361591,-47.818034,-57.944910,-52.376683,-50.192745,-58.022913,-52.706862,-54.732948,-48.125982,-48.068731,-43.131376,-42.386675,-48.075098,-58.803261,-54.236653,-48.727849,-52.752453,-50.563004,-60.686303,-50.529303,-49.462595,-48.488886,-46.484071,-49.754925,-49.933464,-47.196250,-47.263411,-67.850539,-53.943128,-50.711038,-48.010143,-51.452307,-53.639101,-51.104045,-52.019097,-50.434673,-48.659982,-50.188392,-50.958305,-49.089352,-51.385966,-55.356848,-49.647285,-58.178015,-47.042711,-48.828154,-48.619326,-60.761676,-55.491641,-52.291518,-54.751094,-45.313853,-55.192199,-45.959501,-63.487710,-39.343563,-35.884863,-34.605149,-34.985766,-37.146463,-41.716882,-42.014523,-39.185240,-41.083030,-48.588874,-39.414648,-41.001114,-44.076990,-46.487745,-47.070717,-46.515224,-46.370502,-44.639540,-46.333270,-48.586796,-44.005095,-40.036651,-39.883790,-37.409178,-38.888513,-42.955253,-45.046328,-46.794147,-43.447808,-43.181043,-43.872195,-43.349217,-42.675128,-44.508418,-51.906949,-45.835194,-41.736649,-41.085592,-45.760964,-64.473293,-46.265852,-43.089718,-43.043621,-51.569191,-44.990286,-45.755098,-43.384532,-40.298846,-41.100889,-45.259439,-39.962874,-46.888213,-44.079121,-44.107207,-48.775614,-48.868034,-41.951160,-42.555469,-45.525946,-46.238237,-48.003514,-50.714177,-53.091836,-55.113010,-53.359665,-51.568274,-50.397349,-50.157705,-52.272866,-52.055827,-51.520713,-52.256955,-45.390391,-48.558941,-50.731847,-52.370322,-55.528636,-57.392641,-48.415007,-50.066066,-48.660900,-58.469725,-48.064625,-50.588063,-53.421265,-49.083490,-67.882966,-52.906939,-50.872202,-48.029292,0,Fileset 1: TS pulse compressed wideband pings T1
74.000,-64.541248,-50.193329,-52.319591,-47.646300,-59.327380,-51.700468,-51.634517,-52.605503,-52.513310,-50.644350,-58.851065,-55.191384,-57.342835,-60.942008,-47.872593,-57.423293,-48.575980,-50.665189,-51.938819,-49.099579,-43.569150,-45.779714,-50.406978,-59.566947,-60.594887,-64.359963,-65.241937,-57.511214,-48.137982,-48.632018,-52.625821,-62.369599,-48.951898,-58.845726,-53.265430,-54.054673,-47.792144,-48.709292,-44.092733,-43.396669,-50.029601,-52.931454,-51.547438,-48.433350,-53.157821,-49.619419,-57.545421,-48.692650,-48.836199,-47.835480,-48.439229,-46.642091,-46.779391,-49.108795,-46.826483,-57.127705,-52.318053,-47.795061,-46.887144,-54.337326,-52.413734,-53.318302,-49.499512,-50.063054,-49.955617,-52.557820,-52.958828,-48.299985,-49.272295,-53.264884,-51.479281,-56.248041,-47.194205,-46.675018,-48.374359,-63.323957,-53.822467,-53.495147,-55.953562,-47.723370,-60.846481,-46.071400,-58.515254,-39.450765,-36.544464,-35.634297,-36.218727,-38.327256,-42.619142,-42.354215,-40.209343,-44.677135,-42.787844,-38.481748,-41.522351,-45.324999,-48.858489,-49.289820,-47.496531,-47.147417,-44.296706,-43.991479,-44.490934,-41.294062,-39.369754,-39.218044,-37.544797,-40.100308,-43.222244,-44.519996,-47.274298,-45.942333,-43.600988,-43.766630,-43.407525,-43.360742,-47.161815,-51.735330,-42.927697,-40.821808,-39.959626,-42.480728,-53.737487,-51.680326,-45.617174,-45.659455,-49.451855,-44.688347,-47.302384,-41.213138,-39.015287,-39.243713,-42.538172,-40.341739,-46.944307,-45.430190,-45.753460,-52.054677,-45.772278,-41.865415,-43.781216,-46.776608,-46.593116,-48.468048,-52.123155,-55.549875,-57.006297,-52.753078,-51.748633,-51.453209,-50.711012,-51.131702,-51.725770,-51.613310,-49.640433,-45.188585,-50.034564,-49.142459,-50.472647,-54.231633,-55.451301,-47.227768,-51.378551,-49.952771,-55.892852,-49.107944,-48.183754,-57.475614,-47.499168,-71.406051,-52.258952,-52.097204,-47.716353,0,Fileset 1: TS pulse compressed wideband pings T1
74.500,-61.117959,-50.662824,-56.112996,-48.164133,-58.499126,-50.873632,-49.708410,-51.678975,-56.445078,-49.198358,-55.165628,-54.055447,-56.905121,-62.426782,-48.259008,-63.456636,-43.427361,-50.514463,-49.080835,-48.048133,-43.026932,-46.118939,-52.087434,-53.760983,-67.423042,-71.561275,-69.917356,-64.600462,-47.682970,-49.790907,-49.577603,-58.756176,-48.295166,-56.559673,-54.547382,-53.504053,-47.987175,-49.748149,-45.312682,-44.755944,-50.080296,-49.881669,-50.155094,-48.418687,-53.019808,-49.726277,-53.674254,-47.795162,-49.137764,-47.809282,-51.617213,-45.108548,-45.173093,-52.181655,-47.343383,-52.982778,-51.661763,-45.765718,-46.847289,-59.167189,-51.080780,-55.376732,-48.221806,-50.902139,-53.064454,-57.300482,-57.384886,-48.550319,-48.224989,-50.315375,-52.665193,-55.486843,-48.585250,-45.744296,-49.271856,-59.448274,-52.768184,-55.127555,-53.745735,-51.690566,-50.817536,-47.168335,-53.649751,-40.225563,-37.872378,-37.453472,-38.535262,-40.664509,-44.537195,-43.462297,-42.185867,-49.710213,-39.246849,-38.227219,-42.565983,-47.774481,-53.843640,-53.892564,-49.436175,-48.335196,-44.631675,-42.743688,-42.157028,-39.717656,-39.147117,-38.824468,-38.335057,-41.216474,-42.044975,-42.688751,-44.558885,-49.183494,-44.887539,-44.226076,-44.058589,-44.940129,-50.755864,-47.286337,-41.179006,-40.531838,-39.732503,-40.752546,-46.516791,-71.378402,-50.814744,-49.701463,-46.033777,-45.293113,-46.609238,-39.516375,-38.462903,-38.099094,-39.494797,-41.541303,-45.434657,-47.185089,-48.101768,-50.407556,-43.854429,-42.432902,-44.706074,-45.599690,-45.559719,-47.737464,-52.269628,-56.444217,-56.470420,-50.806662,-50.297315,-51.654894,-52.126961,-50.510913,-50.547261,-50.294496,-47.984610,-45.732023,-49.411685,-48.532578,-49.326204,-53.453666,-54.396216,-46.723024,-53.439454,-52.257055,-52.082629,-51.142656,-46.802434,-52.784639,-46.867393,-72.409110,-52.459863,-54.427033,-47.906608,0,Fileset 1: TS pulse compressed wideband pings T1
75.000,-58.145929,-52.522030,-67.319189,-48.162860,-53.726024,-51.174188,-48.908262,-51.348849,-53.639942,-48.520727,-53.114501,-51.129085,-55.164606,-61.095654,-49.736630,-52.122777,-40.993246,-46.299775,-46.165532,-48.024482,-43.394352,-47.852195,-51.452947,-50.635716,-64.303560,-66.439786,-65.621303,-66.749078,-48.267482,-50.499019,-48.188130,-50.973670,-48.836093,-54.623627,-56.662406,-53.405738,-48.929371,-51.154227,-46.284027,-46.206077,-48.496628,-48.508637,-49.802383,-48.636648,-51.932308,-51.215573,-50.846013,-47.996484,-50.813631,-48.335845,-54.927616,-44.890493,-44.842604,-54.910286,-49.081514,-50.953052,-52.279666,-44.768866,-48.262247,-60.723970,-50.353865,-55.588508,-48.094304,-53.299578,-58.255523,-59.575875,-66.079332,-50.188972,-48.365536,-48.400717,-51.291569,-56.085681,-52.162041,-46.075116,-51.906068,-55.348004,-52.429687,-56.544765,-51.192354,-54.006977,-46.331955,-49.730796,-51.247377,-41.804889,-40.023163,-40.269111,-42.612246,-45.104137,-48.343979,-45.656105,-45.653619,-46.747471,-37.161889,-38.706932,-44.400306,-52.506323,-58.320343,-58.865235,-53.033965,-50.168641,-45.728966,-42.417679,-40.993408,-39.055684,-39.341004,-38.982170,-39.914655,-41.290808,-40.614432,-41.154846,-42.038242,-48.774936,-47.295624,-45.650410,-45.701112,-47.561030,-50.176146,-44.267582,-40.408273,-40.935031,-40.564771,-40.248728,-43.119256,-49.255184,-54.112151,-49.172610,-43.794195,-46.524650,-43.919135,-38.625007,-38.847352,-37.837494,-37.291986,-43.339265,-44.003867,-48.233041,-49.760698,-46.921619,-43.000313,-43.368871,-43.679234,-43.031895,-43.952819,-46.447802,-50.951098,-54.614040,-54.432854,-49.157781,-48.424429,-50.152063,-53.623545,-50.945260,-49.671251,-49.003807,-47.515537,-46.692458,-47.056804,-49.113881,-49.068524,-53.486334,-54.538594,-47.156264,-53.767342,-55.294662,-49.925912,-53.158270,-46.477257,-47.942026,-47.375844,-68.185509,-53.879857,-56.359487,-48.701309,0,Fileset 1: TS pulse compressed wideband pings T1
75.500,-55.994113,-56.733662,-56.747963,-47.131053,-51.209784,-53.043106,-49.339121,-51.372320,-48.840536,-48.890882,-52.352257,-48.868698,-53.603289,-58.426836,-52.389717,-48.032492,-40.146173,-43.583010,-44.565179,-49.160349,-44.990529,-52.315995,-49.129098,-49.295633,-58.352650,-60.724136,-61.189993,-56.556734,-50.424267,-49.738393,-48.011724,-47.768663,-51.044595,-53.811575,-58.682054,-53.838142,-50.898226,-52.043027,-46.232089,-46.939018,-47.072469,-48.398608,-50.346533,-48.863562,-50.398299,-55.146121,-49.368798,-49.633063,-55.125342,-49.138034,-53.406339,-46.091504,-45.956800,-52.752205,-52.716034,-50.353738,-54.815766,-44.864405,-52.213561,-55.506261,-50.509098,-54.114774,-49.251974,-57.885098,-55.049507,-53.368922,-57.912912,-54.187842,-50.024582,-47.808264,-48.955011,-58.567601,-62.624637,-47.974876,-58.106532,-52.780432,-53.021352,-56.496650,-49.364992,-50.086723,-44.269940,-54.891709,-50.604570,-44.173396,-42.578552,-42.870243,-45.891493,-49.780081,-55.639363,-49.365622,-49.757137,-41.708047,-36.172751,-39.999240,-47.151293,-54.699776,-50.230502,-51.602747,-56.509480,-52.815730,-47.733592,-43.009853,-40.833491,-39.242113,-39.970762,-39.907455,-41.996063,-40.284534,-39.796828,-40.446329,-40.664985,-45.250876,-49.944419,-48.233583,-48.424335,-49.386973,-46.395490,-42.668324,-40.412425,-42.009969,-42.551425,-40.952415,-41.551681,-43.900958,-46.649861,-44.407514,-42.807812,-47.022238,-41.551949,-38.729687,-40.523768,-38.666761,-36.091584,-43.829661,-43.509545,-47.536324,-48.629350,-44.776232,-42.964725,-43.662614,-41.389017,-41.052292,-42.761134,-45.500393,-49.583957,-52.644271,-52.972530,-48.473879,-47.221432,-48.179981,-52.754291,-52.681474,-49.690575,-48.553534,-48.161525,-46.914379,-45.060805,-51.518832,-49.882771,-54.636445,-56.370325,-48.923173,-50.742148,-55.526793,-49.330955,-51.907682,-47.474635,-45.183450,-49.419445,-63.733473,-57.395282,-54.242344,-49.994879,0,Fileset 1: TS pulse compressed wideband pings T1
76.000,-54.728788,-63.134865,-50.011939,-45.624358,-50.356644,-57.835194,-51.286365,-51.492606,-45.961926,-50.720808,-52.739833,-47.753368,-52.843308,-56.461825,-55.124096,-46.297374,-40.564183,-42.455633,-44.261932,-51.764410,-48.210269,-68.428505,-47.292763,-49.369473,-55.302182,-57.586606,-58.864955,-52.072072,-55.649074,-48.141486,-48.572868,-46.591102,-55.476410,-53.887566,-58.104742,-54.510405,-54.289210,-50.932595,-45.317125,-46.354166,-46.381837,-49.189273,-51.389220,-48.744966,-49.121022,-68.093443,-49.365489,-53.389314,-71.482688,-49.542135,-50.521331,-49.121117,-49.161037,-49.774960,-60.014606,-51.159570,-61.441948,-46.143221,-61.094934,-52.376439,-51.700072,-52.852035,-52.066865,-58.865886,-49.907751,-49.638927,-52.766032,-62.893132,-54.147507,-48.641675,-47.398700,-64.710829,-58.688609,-52.421674,-62.194641,-51.449007,-54.774214,-55.424610,-48.072842,-47.078521,-43.807363,-60.937393,-51.481283,-46.465755,-43.266763,-41.374653,-41.262711,-44.025124,-52.071458,-53.425151,-47.299961,-38.724469,-36.089454,-42.023301,-49.083090,-48.713509,-45.920222,-47.221636,-52.506470,-55.026113,-50.612333,-44.540699,-41.599488,-40.212306,-41.017112,-41.590751,-42.991869,-39.250639,-39.734450,-40.473948,-40.300833,-42.808877,-49.037680,-50.226216,-49.829394,-47.337353,-44.001511,-42.015328,-40.778811,-43.395729,-44.629881,-42.888141,-41.326588,-41.444833,-42.719945,-41.588262,-42.844218,-45.380883,-40.164990,-40.022130,-44.245545,-40.918209,-35.869910,-41.555215,-44.128850,-46.309411,-46.694877,-43.836312,-43.253950,-42.464307,-39.524240,-40.156880,-42.382384,-45.317174,-49.033784,-51.766016,-52.655990,-48.949296,-47.028154,-46.837201,-50.152395,-54.926649,-50.717025,-49.086791,-49.351361,-45.578525,-44.077644,-57.856936,-52.004829,-57.430561,-61.339734,-52.933799,-47.845935,-52.846152,-50.140684,-49.033205,-50.473061,-43.899125,-53.725083,-60.529861,-64.929953,-51.109626,-51.110872,0,Fileset 1: TS pulse compressed wideband pings T1
76.500,-54.440306,-57.633931,-46.552394,-44.472239,-50.679699,-68.830291,-55.119462,-51.887158,-44.590115,-55.249313,-54.459740,-47.859822,-52.936306,-55.516446,-53.991706,-46.155443,-42.189747,-42.779541,-45.312170,-56.750007,-52.620947,-52.329937,-46.527143,-50.819097,-53.970357,-55.996060,-58.071580,-49.745664,-74.356704,-46.932077,-49.029595,-46.927465,-60.854968,-54.605439,-56.060430,-54.813666,-59.773284,-48.766439,-44.463897,-45.177924,-46.321023,-50.171417,-52.089726,-48.287096,-48.533266,-57.720176,-51.025981,-62.338165,-56.507266,-49.134336,-49.232239,-54.323349,-57.360333,-48.303583,-60.276866,-53.835187,-61.862246,-48.979683,-52.874187,-51.099911,-54.303636,-52.724504,-57.441218,-52.893788,-47.190980,-47.926551,-50.434430,-55.985093,-67.638016,-51.328010,-46.987585,-71.247340,-50.972872,-61.766742,-53.651586,-51.168969,-58.163749,-54.767550,-47.128177,-45.884237,-44.766522,-53.953574,-54.017151,-46.894580,-41.493760,-38.431160,-37.427856,-39.792309,-46.450467,-51.736490,-43.441331,-37.173838,-36.859591,-44.163023,-47.158577,-45.216293,-44.006748,-45.194984,-48.722105,-53.662112,-53.018371,-47.087362,-43.330778,-41.965514,-42.383163,-43.509537,-42.021645,-38.874707,-40.194111,-40.807926,-40.613447,-41.721805,-46.378166,-48.414189,-47.460447,-44.860690,-43.070141,-41.877439,-40.960337,-44.265630,-44.270593,-45.603936,-42.340648,-40.711966,-41.024662,-40.605075,-43.564754,-43.142004,-39.834504,-43.023381,-52.500350,-45.563291,-36.700951,-39.012310,-45.781169,-45.749698,-45.617144,-43.669971,-43.181219,-40.781052,-38.662828,-40.489295,-43.045205,-46.120827,-49.631086,-52.186304,-53.605665,-50.787909,-48.022190,-46.445940,-48.130624,-54.131390,-52.306399,-50.344649,-49.420921,-43.896363,-44.230877,-60.614003,-56.062307,-63.927891,-70.054749,-64.418072,-46.221390,-51.162480,-52.076100,-47.071983,-58.421156,-43.805403,-57.740541,-58.662607,-60.062087,-49.191408,-51.215211,0,Fileset 1: TS pulse compressed wideband pings T1
77.000,-55.065444,-53.097944,-44.675840,-43.941277,-51.508484,-56.634204,-56.470290,-53.015088,-44.299853,-72.176492,-58.073288,-49.140368,-53.429034,-55.315614,-50.598151,-47.399637,-44.647022,-44.480309,-47.770793,-64.333210,-51.534611,-46.216496,-46.770193,-53.863543,-53.743565,-55.440124,-58.291900,-48.732023,-55.106316,-46.475848,-48.481025,-48.551016,-59.453265,-55.529029,-54.618803,-54.226258,-61.859543,-46.924388,-44.021798,-44.087132,-46.387342,-50.187077,-51.587478,-47.762475,-48.783162,-50.906793,-54.599087,-63.427956,-50.188542,-48.266424,-49.454593,-53.171777,-60.629397,-48.193225,-54.101984,-59.891934,-53.624057,-54.555430,-47.232867,-51.085870,-59.155215,-53.943552,-59.303528,-49.099354,-46.032888,-47.572169,-49.621704,-50.144760,-57.999067,-57.503744,-47.677234,-60.515371,-47.991281,-53.719948,-50.027566,-51.728577,-64.756135,-54.977978,-46.390998,-46.046325,-47.096308,-49.856110,-58.767623,-45.841022,-39.603936,-36.404088,-35.282654,-37.542914,-43.662322,-48.626620,-41.142286,-36.571321,-38.323603,-44.596497,-44.416886,-43.648975,-43.592087,-44.623047,-46.794539,-50.921481,-52.027914,-50.179137,-45.905401,-44.206609,-43.440961,-44.107610,-40.752147,-39.146514,-40.396810,-40.563381,-40.857285,-41.552696,-44.714669,-45.951315,-45.047749,-43.568568,-43.061567,-41.673069,-40.594057,-43.905559,-42.758780,-46.271112,-44.281051,-41.314891,-40.742495,-40.916452,-44.113266,-41.510543,-40.480880,-49.236254,-50.011587,-54.265626,-38.670271,-37.290524,-47.218052,-45.900330,-45.341315,-43.577875,-42.378326,-39.533532,-38.812407,-42.159516,-44.933497,-47.990031,-51.512577,-53.829129,-55.582791,-53.908772,-50.346102,-46.965410,-47.044943,-51.075119,-52.611299,-51.034354,-47.635109,-42.764652,-45.559926,-51.222436,-64.572338,-70.788620,-58.859242,-58.914428,-45.733118,-50.937466,-53.375013,-46.171042,-60.348352,-44.709659,-52.660782,-58.034005,-53.974273,-48.419184,-50.597696,0,Fileset 1: TS pulse compressed wideband pings T1
77.500,-56.609147,-50.830281,-43.898821,-44.140326,-51.990707,-51.395555,-52.061497,-55.597097,-44.943738,-57.309669,-65.920939,-51.476675,-53.647795,-55.582500,-48.072950,-50.341857,-46.362672,-47.644119,-51.824564,-59.173206,-47.809278,-43.155012,-48.103956,-60.036014,-54.237422,-55.593167,-59.038234,-48.753286,-49.694543,-46.866723,-47.361300,-51.194734,-57.412991,-56.013618,-54.101620,-53.165984,-56.865821,-45.766385,-43.984818,-43.304858,-46.157798,-49.212178,-50.366601,-47.524446,-50.122118,-47.718196,-60.538206,-54.530418,-47.164942,-47.550815,-51.084748,-48.388841,-50.907351,-49.389434,-51.473321,-72.248116,-49.820455,-74.330017,-44.457432,-52.230618,-70.649343,-56.805214,-53.541301,-47.160182,-46.070280,-48.376256,-49.993064,-47.249046,-50.892806,-72.193900,-49.645860,-56.148302,-46.956432,-48.543386,-48.624898,-53.103011,-77.965844,-56.257224,-45.928816,-47.270432,-50.709639,-48.012220,-63.212255,-44.901068,-38.389787,-35.284109,-34.253904,-36.494609,-42.321183,-46.807711,-39.951701,-36.673661,-40.262600,-43.143389,-42.679013,-43.404009,-44.351143,-45.186737,-46.234884,-49.060362,-49.689928,-51.471536,-48.641670,-45.919898,-43.404207,-43.129675,-40.167139,-39.775975,-39.698451,-39.454961,-40.376197,-41.849353,-44.172513,-44.655185,-43.875713,-43.366779,-43.407855,-41.177449,-40.025511,-42.957091,-42.087086,-44.312332,-45.897892,-43.183189,-41.584438,-42.123109,-43.692162,-40.665250,-42.219715,-54.600766,-43.224941,-47.630117,-42.286535,-36.395926,-46.142205,-46.320081,-45.414288,-43.068190,-41.348103,-38.991256,-40.056685,-45.827746,-48.750021,-51.129004,-54.928330,-56.332926,-57.157371,-55.737759,-54.368246,-48.474471,-46.779255,-48.724428,-50.921916,-49.952578,-45.685427,-42.384815,-48.516976,-46.950410,-68.481025,-59.308342,-53.873669,-51.332564,-46.296009,-52.064542,-51.935295,-46.197468,-50.528687,-46.730960,-48.905410,-58.642089,-50.901268,-48.626724,-50.255680,0,Fileset 1: TS pulse compressed wideband pings T1
78.000,-59.041679,-49.779671,-43.966976,-45.101659,-51.532691,-48.810970,-48.753312,-61.172509,-46.495779,-50.850027,-65.620443,-53.371632,-53.168585,-56.036922,-46.653931,-56.287758,-45.402639,-51.277160,-55.436789,-54.921378,-45.515836,-41.490142,-50.865028,-68.193387,-54.907971,-56.045724,-59.659641,-49.663956,-46.949128,-48.126572,-46.413331,-52.914020,-56.517885,-55.562960,-54.179557,-52.190259,-53.593256,-45.208854,-44.107441,-42.761118,-45.506873,-48.059752,-49.207374,-47.721317,-53.025914,-46.061290,-60.351618,-50.841585,-45.572835,-47.211660,-54.016398,-45.708321,-47.406561,-52.084198,-50.580231,-58.161371,-47.901012,-55.849640,-43.099639,-54.786198,-66.906222,-61.734373,-50.118798,-46.517249,-47.164684,-50.343572,-51.499133,-45.808347,-47.523980,-54.721166,-53.514763,-53.977519,-47.217274,-46.243734,-48.603507,-55.399913,-62.364884,-58.968194,-45.773614,-48.864479,-52.463028,-47.499791,-57.624205,-44.375483,-37.730450,-34.768267,-33.963356,-36.234999,-41.835184,-45.822626,-39.454446,-37.263308,-41.927296,-41.447398,-41.890068,-44.179929,-46.033698,-46.629401,-46.703026,-48.172882,-47.923728,-49.629634,-49.146211,-45.566132,-42.354142,-41.973983,-40.249670,-40.109310,-38.320077,-38.011118,-39.233172,-41.987140,-44.387846,-44.428608,-43.781398,-43.905825,-43.401919,-40.539744,-39.634037,-42.143018,-42.372018,-42.625919,-45.111468,-45.892618,-43.263300,-43.595571,-42.512574,-40.449202,-45.429770,-45.457167,-39.846811,-42.175494,-48.964069,-36.135189,-43.623770,-46.207573,-45.183010,-42.178065,-40.525584,-39.119068,-42.631873,-54.521332,-56.198836,-54.350086,-57.695909,-57.142127,-55.525452,-52.613634,-57.259788,-51.191796,-47.152505,-47.311800,-48.898652,-48.058085,-44.349583,-42.662636,-54.523706,-44.604874,-58.570923,-54.735539,-51.286472,-47.925686,-47.930590,-54.406992,-49.656498,-47.025495,-46.403362,-50.373500,-46.970389,-60.518408,-49.301725,-49.709607,-50.607602,0,Fileset 1: TS pulse compressed wideband pings T1
