Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
176.500,-42.519519,-37.250205,-41.430779,-44.050311,-37.146696,-39.862417,-44.025760,-39.975165,-40.279567,-41.782312,-48.042312,-48.454716,-43.148038,-44.161885,-43.992836,-53.933123,-45.218557,-38.653954,-43.641609,-42.862881,-39.622034,-37.909355,-40.629230,-76.947999,-52.022442,-56.386305,-52.295452,-43.788124,-39.612040,-41.403937,-38.830029,-35.006402,-40.964767,-42.591675,-42.015407,-41.247979,-46.023461,-52.049540,-44.217276,-42.476384,-44.969024,-49.370657,-41.169627,-83.411586,-38.983568,-38.659187,-51.374189,-38.520017,-38.869195,-74.447864,-48.918878,-38.366511,-35.048967,-39.162780,-46.203148,-50.345880,-48.799594,-46.518845,-42.134069,-45.515390,-40.091980,-46.980207,-40.267860,-51.282037,-39.598540,-38.209853,-39.417561,-40.927178,-39.916585,-45.904878,-43.272468,-46.464099,-39.370900,-37.626950,-41.250566,-40.073569,-43.705458,-44.345819,-34.944058,-38.069669,-36.758193,-45.338300,-44.099337,-35.126944,-37.121969,-38.016216,-37.451098,-39.769022,-43.488816,-39.053767,-40.905047,-41.924608,-35.061730,-57.270710,-39.961228,-38.736899,-41.054454,-40.969495,-38.769928,-40.116216,-41.356442,-42.131173,-36.867935,-37.698641,-61.211698,-46.499742,-38.649826,-44.456669,-39.766157,-40.904336,-37.475667,-40.382847,-41.141579,-43.241890,-42.568093,-38.921826,-41.654807,-37.983241,-44.307676,-62.175251,-51.849917,-43.342876,-44.418666,-41.408679,-38.755398,-41.971879,-37.977378,-52.342149,-46.733094,-42.248575,-41.222275,-43.135424,-46.982601,-45.453780,-40.427260,-39.663214,-41.233965,-38.818949,-58.213276,-44.306740,-46.270416,-42.396465,-41.053010,-44.558202,-47.728773,-48.253450,-51.410662,-62.680057,-63.619088,-50.475984,-44.099947,-45.228482,-39.542262,-35.994906,-41.984261,-47.366464,-55.099847,-42.914838,-41.503277,-45.036586,-44.441745,-39.198171,-41.851534,-39.038713,-39.018999,-44.021984,-39.847627,-40.570977,-44.142911,-44.765003,-44.743786,-38.558212,-40.349434,0,Fileset 1: TS pulse compressed wideband pings T2
177.000,-42.571307,-37.564516,-46.009451,-42.192371,-39.049335,-41.229830,-43.487053,-40.531067,-40.484974,-40.108537,-51.534138,-49.985723,-41.839650,-43.112786,-48.328719,-69.366651,-44.967774,-40.066480,-42.861787,-44.490793,-38.261376,-38.330903,-41.074001,-53.090975,-54.605636,-51.617917,-48.206954,-41.359658,-38.568090,-41.044132,-37.204924,-35.157023,-43.070538,-42.518169,-41.912381,-42.126997,-45.059149,-52.491498,-50.686811,-45.187700,-50.918945,-45.285637,-41.257039,-49.988663,-40.020520,-39.897002,-49.056176,-38.170368,-40.647946,-56.197971,-44.758180,-37.798659,-35.091381,-40.226220,-45.224232,-45.921275,-49.004820,-43.406223,-45.880077,-46.964811,-41.333619,-46.409768,-40.090314,-46.205837,-38.307474,-37.709503,-38.610593,-43.659318,-40.280499,-43.722230,-45.193907,-49.408050,-40.282824,-38.093809,-43.102541,-40.121408,-41.532911,-49.075305,-35.638648,-37.430671,-38.034469,-46.897552,-43.823212,-35.296582,-38.701643,-39.886654,-38.613771,-40.009022,-43.312312,-39.418017,-42.812091,-41.449572,-34.436803,-47.245756,-40.567375,-39.060063,-44.552854,-44.639726,-39.414996,-41.690039,-40.254757,-43.100909,-38.648574,-39.785328,-47.057022,-43.627959,-41.378907,-41.090000,-40.195995,-42.800511,-38.377839,-38.427352,-43.614652,-42.496792,-41.491999,-40.532247,-39.394399,-40.420088,-41.906646,-61.675055,-56.764977,-44.502684,-42.893317,-44.028629,-40.081862,-45.638308,-37.686097,-54.481550,-51.178315,-41.985547,-40.154381,-42.877958,-48.943359,-43.147569,-42.965531,-37.915576,-42.419243,-37.709084,-53.175493,-43.783686,-49.715747,-40.755493,-40.565443,-44.188716,-46.499145,-46.438482,-48.361977,-54.017773,-59.050905,-57.235013,-41.950455,-43.024402,-42.020823,-36.732845,-45.863026,-48.186496,-51.392478,-46.356793,-40.011503,-47.840528,-46.224960,-39.578228,-43.764512,-39.098866,-37.572529,-45.403863,-42.104063,-43.722324,-46.322527,-46.195659,-47.783475,-39.562878,-37.997316,0,Fileset 1: TS pulse compressed wideband pings T2
177.500,-42.670515,-38.457231,-48.344604,-40.825313,-42.284513,-43.677211,-43.411957,-41.218370,-39.667898,-38.616040,-52.338751,-46.121396,-41.176429,-42.725602,-57.591781,-57.338079,-40.764990,-42.481697,-41.026890,-46.906467,-37.499222,-39.679212,-42.578106,-47.720019,-50.652993,-47.562592,-45.571666,-39.880213,-38.240278,-41.157628,-36.538714,-36.021376,-45.004018,-43.019138,-42.208191,-43.485760,-44.711033,-52.550838,-55.977938,-45.655948,-47.396233,-42.556987,-41.881437,-44.112204,-41.470023,-41.998191,-46.301709,-38.283213,-43.419790,-49.664372,-41.736145,-37.337662,-35.583518,-41.880890,-44.623185,-43.450908,-47.644523,-40.735036,-51.264311,-48.906148,-43.148907,-45.996482,-40.633107,-43.463383,-37.681698,-37.803222,-38.425226,-48.879961,-41.225687,-42.125237,-48.534403,-50.213864,-41.732500,-38.955629,-44.442013,-40.643688,-40.062269,-56.759529,-36.996911,-37.395924,-40.402502,-49.026509,-43.793347,-35.800838,-40.978601,-43.079580,-40.765910,-40.950641,-43.244770,-39.864671,-45.891768,-39.727194,-34.201833,-41.819592,-41.212574,-39.660478,-51.276704,-50.999498,-40.564377,-43.295861,-39.214692,-42.392964,-40.467340,-42.469205,-41.871713,-41.395457,-46.479645,-39.310344,-41.573141,-46.444353,-40.421729,-37.046825,-47.631817,-42.222520,-40.813481,-43.345542,-37.176893,-44.211400,-40.830413,-53.471364,-57.143628,-46.476358,-41.156194,-47.562824,-42.280822,-48.090725,-38.130850,-54.308186,-57.348345,-41.706616,-39.490662,-42.688010,-45.932110,-41.481501,-48.174364,-36.246129,-40.732688,-37.356305,-47.349353,-43.617823,-51.313616,-39.791685,-40.687677,-44.320693,-45.629304,-44.947274,-45.590187,-47.835789,-52.061529,-60.870575,-40.606083,-41.974156,-46.621766,-38.303710,-53.406446,-48.919309,-49.419996,-52.122873,-38.693491,-52.121175,-48.543210,-40.577912,-47.300162,-39.700063,-36.914889,-46.987754,-45.536077,-46.697300,-46.549641,-47.986375,-46.901821,-41.522957,-36.696548,0,Fileset 1: TS pulse compressed wideband pings T2
178.000,-42.934245,-40.105024,-43.946638,-39.929110,-47.946448,-48.171824,-43.878089,-41.954571,-38.538465,-37.628436,-48.280031,-42.577692,-41.112136,-43.062214,-55.232369,-50.597890,-37.475193,-45.227742,-39.186776,-50.754451,-37.328479,-42.491896,-45.810461,-44.854697,-45.905258,-44.632916,-43.849052,-39.159992,-38.637208,-41.871991,-36.704859,-37.870429,-45.479000,-44.016435,-43.028515,-45.483420,-45.125650,-52.324591,-45.997379,-43.503370,-42.510387,-41.057951,-43.187577,-40.997803,-43.434511,-45.261753,-43.849205,-39.035155,-47.296058,-45.903983,-39.875350,-37.103973,-36.722035,-44.486855,-44.606912,-42.063872,-45.922328,-38.872242,-49.388403,-51.087276,-46.038225,-45.692592,-42.159279,-41.857662,-37.739250,-38.616521,-38.929587,-64.589234,-43.059057,-41.237593,-55.295083,-47.792013,-44.048508,-40.328390,-44.319958,-41.764426,-39.255657,-51.757122,-39.215981,-37.975284,-44.869075,-52.250982,-44.074116,-36.784343,-43.806635,-49.572803,-44.408650,-43.280263,-43.993698,-40.649678,-52.230975,-37.640544,-34.424967,-38.575274,-42.065246,-40.857589,-53.949446,-50.830455,-42.757926,-44.725742,-38.468658,-41.291609,-42.411382,-46.402800,-39.037566,-39.940291,-60.767118,-38.590591,-44.368040,-53.024767,-44.765133,-36.385305,-51.621011,-42.827542,-40.899698,-48.825142,-35.666222,-46.838371,-40.931638,-49.440402,-50.827475,-50.645716,-39.953232,-48.931868,-46.460374,-45.554653,-39.703613,-50.298994,-52.150922,-41.418424,-39.513471,-42.759204,-42.484043,-40.466819,-79.389804,-35.141065,-38.320828,-37.889491,-44.567587,-43.940181,-47.626405,-39.558568,-41.636986,-45.242362,-45.411619,-43.979344,-43.638783,-44.454966,-48.984860,-52.157330,-40.093410,-42.006730,-57.824113,-41.232375,-53.513231,-49.892083,-48.299498,-53.153056,-37.949719,-62.052295,-50.926532,-42.575530,-55.947548,-41.238693,-37.111573,-47.936417,-50.597980,-45.162457,-45.064075,-49.748527,-43.776373,-45.290874,-36.270516,0,Fileset 1: TS pulse compressed wideband pings T2
178.500,-43.164869,-42.547801,-40.348652,-39.453475,-49.090708,-58.516299,-44.929015,-42.634825,-37.574747,-37.004696,-44.355205,-40.247237,-41.571654,-44.041274,-46.919511,-47.348359,-35.576270,-43.986431,-37.806043,-56.353667,-37.790986,-48.524311,-53.538072,-42.940798,-42.363024,-42.385989,-42.574490,-38.902592,-39.661418,-43.167759,-37.533423,-41.087206,-45.385749,-44.932244,-44.416998,-47.624406,-46.184982,-51.922814,-41.345056,-41.384312,-39.814395,-40.409995,-45.142567,-38.979500,-45.440743,-48.573776,-41.899701,-40.415217,-47.905757,-43.157706,-38.696761,-36.863806,-38.507607,-48.164497,-45.061030,-41.240421,-44.524763,-37.700708,-43.908313,-51.660403,-50.291720,-45.201895,-44.905348,-40.693456,-38.296464,-40.057581,-39.917298,-48.510326,-46.194292,-40.883707,-55.927148,-44.813289,-46.483793,-41.329639,-42.471301,-43.362340,-38.888914,-46.045911,-42.083773,-39.098674,-51.249838,-57.177419,-44.505940,-38.244177,-44.963040,-52.459387,-46.208259,-48.267458,-46.038692,-41.677482,-60.932317,-35.775364,-35.089083,-36.481283,-42.981704,-42.903235,-44.965912,-43.906202,-46.711951,-44.745081,-37.795530,-40.054926,-43.925697,-48.987103,-37.370911,-39.269304,-46.802472,-38.960392,-49.240198,-49.693858,-56.036080,-36.453336,-46.445228,-44.625876,-41.946388,-50.840314,-34.863495,-42.604311,-42.438481,-47.072102,-47.745737,-61.879496,-39.615683,-44.757769,-55.377933,-42.534978,-42.962849,-46.134743,-46.958352,-41.101836,-40.628460,-43.480820,-40.321466,-40.265680,-47.163926,-34.589456,-36.435607,-39.502763,-43.516376,-45.055570,-44.254488,-40.150009,-43.522824,-47.077411,-45.565056,-43.286472,-42.264577,-42.203330,-47.095668,-47.411441,-40.200568,-42.999996,-48.944762,-46.201706,-46.332878,-51.438218,-47.609468,-46.191558,-37.564931,-59.871226,-49.787350,-45.771269,-56.433107,-43.951633,-37.950098,-47.216853,-49.969200,-41.634353,-43.312217,-49.977539,-41.096451,-50.977731,-36.423585,0,Fileset 1: TS pulse compressed wideband pings T2
179.000,-43.722249,-45.809769,-38.308822,-39.783101,-42.873517,-52.743831,-46.657113,-43.148319,-37.194371,-37.177157,-41.791949,-38.952465,-42.827387,-46.283661,-42.871444,-45.505226,-34.750721,-40.190142,-37.110286,-54.358437,-39.087237,-55.991912,-55.604807,-41.922193,-39.945352,-40.905591,-41.983800,-39.542099,-41.922060,-45.751947,-39.537800,-46.610244,-46.656204,-44.920437,-47.058593,-48.327537,-48.062160,-51.730818,-38.883936,-40.220235,-38.681650,-40.760493,-48.571419,-38.049286,-46.366883,-47.043384,-40.785428,-42.779815,-43.989451,-41.377756,-38.418251,-36.862461,-41.239197,-49.495356,-46.453188,-41.220779,-43.695537,-37.254239,-40.569595,-49.567823,-53.546568,-44.691223,-50.154043,-39.956852,-39.903249,-42.903377,-41.997305,-42.497268,-53.007751,-41.325605,-48.125634,-42.661518,-45.658070,-40.899283,-40.351800,-46.061829,-39.248984,-42.971764,-44.585441,-40.958015,-44.652634,-59.919386,-45.245447,-40.504335,-42.548841,-43.811025,-41.380209,-49.493341,-51.744035,-43.559158,-47.833762,-34.516507,-36.248325,-35.291239,-43.439769,-46.107515,-40.690758,-40.140961,-53.467018,-43.342075,-37.583493,-38.898470,-44.383743,-44.437888,-36.588373,-39.445365,-41.160262,-40.488123,-50.113326,-43.874033,-47.961760,-37.355007,-41.980783,-48.757366,-44.502609,-43.817884,-34.817955,-38.869475,-46.117776,-45.633899,-46.776250,-51.249788,-40.325215,-41.012468,-50.236334,-40.595380,-49.887002,-43.062752,-44.120067,-40.730323,-43.118699,-44.897762,-39.082904,-40.986276,-41.572786,-34.829784,-35.460401,-42.823243,-43.885763,-47.483232,-42.209675,-41.480682,-46.129280,-50.760526,-46.338871,-43.225450,-41.628702,-40.854271,-45.812177,-44.641477,-41.444605,-45.648914,-42.608187,-48.701666,-43.095288,-53.853617,-47.236621,-42.271383,-37.902224,-51.898267,-46.393748,-48.100797,-46.416958,-49.462081,-40.018988,-46.013645,-44.978964,-39.223887,-42.139999,-48.789997,-39.521794,-47.166402,-37.573617,0,Fileset 1: TS pulse compressed wideband pings T2
179.500,-44.822600,-45.789448,-37.672906,-41.432681,-39.494750,-46.404410,-49.448274,-43.508330,-37.716435,-38.620533,-40.678619,-38.731176,-45.444078,-50.736236,-40.917023,-44.572357,-35.117544,-37.466985,-37.412568,-48.899820,-41.698204,-44.764958,-45.436108,-42.064207,-38.665244,-40.387891,-42.426565,-41.681639,-46.355468,-50.665945,-43.774509,-45.033534,-50.167916,-43.811203,-50.879731,-46.445778,-50.293124,-52.009186,-38.036662,-40.318379,-39.038163,-42.468211,-54.833977,-38.477840,-45.180433,-43.571533,-40.863408,-46.092018,-41.193137,-40.753114,-39.485339,-37.343687,-43.459451,-45.403124,-49.516112,-42.442408,-43.647837,-37.817767,-39.028213,-47.063810,-49.120017,-44.538891,-53.034874,-40.048848,-43.537027,-48.902693,-46.422850,-39.683328,-57.606796,-43.093821,-44.403706,-41.689342,-42.346369,-39.975766,-38.966992,-50.619566,-40.686681,-41.714387,-43.631629,-42.920297,-39.706212,-54.505701,-46.444069,-43.644268,-39.920373,-39.750489,-37.550766,-42.448694,-58.281656,-47.132601,-42.871176,-34.228404,-38.002152,-35.173630,-43.130799,-48.890965,-38.714487,-38.445737,-48.474774,-41.986439,-38.409923,-37.998829,-43.401864,-40.318285,-36.860832,-40.902816,-38.638109,-43.962436,-45.222335,-40.929056,-41.832148,-39.646211,-39.773748,-58.528181,-49.880291,-40.102401,-35.953666,-37.117798,-57.408591,-45.144394,-47.582810,-45.094397,-42.792361,-38.898953,-44.336305,-39.814728,-53.050819,-41.436560,-42.986745,-40.710965,-47.914006,-47.302912,-38.721062,-43.342548,-39.160633,-36.422884,-35.778239,-50.024529,-45.927682,-52.824158,-41.405788,-43.535563,-47.839942,-58.925290,-48.218986,-44.303261,-42.134789,-40.626220,-45.074804,-43.483736,-44.847381,-50.953726,-39.735834,-43.033964,-42.025299,-55.455673,-47.479961,-40.503355,-39.572800,-48.732097,-44.125308,-44.618383,-42.490125,-53.764673,-44.542908,-45.789234,-42.046272,-38.237539,-41.933575,-47.880654,-39.378102,-42.239989,-40.285709,0,Fileset 1: TS pulse compressed wideband pings T2
180.000,-46.038560,-42.348266,-38.169621,-44.792761,-37.872479,-43.643043,-53.729913,-43.497415,-39.016788,-41.450943,-40.623588,-39.451368,-50.285550,-54.502432,-40.384462,-44.174692,-36.885254,-35.957405,-38.776197,-45.787018,-45.895373,-40.209072,-41.383440,-43.269980,-38.259821,-40.636202,-43.847059,-45.789325,-49.880915,-53.371817,-51.466504,-39.560378,-49.811697,-42.361257,-48.827879,-44.137990,-50.315261,-52.490544,-38.456966,-41.624424,-40.743552,-45.581596,-54.832721,-40.116983,-43.207496,-41.356841,-42.134024,-46.684643,-39.830627,-40.942004,-42.096276,-37.974267,-41.535289,-41.997633,-55.030375,-45.005061,-44.240653,-39.408259,-38.723515,-45.339467,-45.154410,-44.450785,-46.743037,-41.153643,-50.445673,-54.080343,-56.305791,-38.481775,-47.829831,-46.493600,-42.519652,-41.615907,-39.738313,-39.580597,-38.287580,-52.168975,-42.827127,-41.671479,-41.166690,-42.566765,-37.156652,-50.454523,-47.624740,-45.166320,-38.185021,-37.531393,-35.246220,-38.270672,-46.123243,-50.978610,-40.129588,-34.731759,-39.255808,-35.962737,-42.250804,-46.136865,-38.048674,-38.002866,-43.157311,-41.168198,-40.251832,-37.023503,-41.378910,-37.663134,-37.969626,-43.911898,-37.593530,-50.026617,-42.230115,-39.703673,-39.047382,-43.442799,-38.898672,-49.790814,-52.082670,-38.243580,-38.180257,-36.778931,-52.088408,-45.400054,-49.938339,-42.126243,-48.261500,-37.951599,-41.556939,-39.972109,-44.752995,-40.933727,-42.970743,-41.061901,-50.759254,-49.750044,-39.057247,-48.555541,-38.310134,-39.304819,-37.126161,-51.026530,-48.777225,-59.129650,-41.576420,-45.053591,-46.551946,-61.250717,-50.807790,-45.994626,-43.499006,-41.270990,-44.613706,-43.441374,-53.387258,-51.622079,-38.457078,-39.534240,-42.304958,-53.686085,-48.209309,-39.907320,-42.196056,-47.124472,-43.045785,-41.212069,-40.647484,-46.215835,-50.762370,-46.596214,-40.551046,-38.252387,-42.471919,-47.786000,-40.415760,-39.785898,-44.064123,0,Fileset 1: TS pulse compressed wideband pings T2
180.500,-47.287036,-40.287448,-40.116794,-52.011654,-37.826604,-42.773331,-58.859426,-43.272718,-41.072367,-45.957973,-41.900557,-41.366278,-61.677023,-50.353028,-41.341219,-44.357478,-40.802340,-35.559380,-41.673552,-44.639275,-49.393308,-38.258062,-39.724816,-46.012898,-38.853017,-41.917828,-46.904959,-54.422019,-45.693302,-48.372444,-48.213272,-36.881455,-45.460076,-41.570069,-44.701943,-43.010789,-48.051238,-53.455635,-40.325671,-44.323916,-44.473573,-50.771572,-49.628435,-43.598623,-42.037747,-40.797129,-45.086166,-44.127230,-40.001629,-42.268531,-47.921766,-38.952062,-39.032184,-40.257114,-58.479980,-49.639151,-45.745689,-42.408375,-39.806116,-44.885029,-43.185214,-44.501172,-43.568785,-43.993314,-50.574675,-46.874107,-51.854213,-38.896255,-44.302505,-52.460106,-42.161868,-42.788260,-38.592426,-40.009184,-38.745459,-48.059208,-44.851893,-43.102253,-40.006065,-40.828144,-36.308470,-48.107880,-48.681749,-43.349996,-37.374090,-36.339549,-33.987337,-35.920047,-41.539840,-48.447664,-38.851667,-36.181863,-38.826369,-37.902562,-41.680514,-42.831734,-38.598135,-38.809599,-40.677937,-41.463591,-43.863775,-36.557643,-39.700516,-36.279457,-40.141969,-50.195207,-37.658756,-49.225548,-40.971383,-39.789558,-37.989964,-46.949876,-39.269933,-44.287913,-46.044934,-37.765559,-41.329441,-37.797421,-44.880624,-46.497675,-53.041546,-40.826838,-56.647825,-38.068259,-40.384904,-41.054478,-41.499310,-41.690498,-44.202702,-41.958646,-45.289660,-48.906070,-39.987790,-65.018354,-38.854564,-43.445732,-39.732550,-44.436004,-48.734701,-51.198467,-42.816732,-44.852710,-44.970814,-54.650759,-54.118296,-48.342986,-46.050117,-43.192730,-44.975323,-44.807628,-54.409984,-46.810139,-38.621334,-38.186837,-43.999532,-52.012307,-49.658776,-40.615909,-45.122754,-46.843919,-43.446260,-39.743026,-40.548233,-42.677056,-46.134233,-48.312079,-40.465672,-39.402116,-44.063542,-49.143207,-43.201345,-39.310635,-44.713131,0,Fileset 1: TS pulse compressed wideband pings T2
181.000,-47.685847,-39.440434,-43.339735,-63.770384,-38.734994,-42.968435,-57.340150,-42.847280,-42.598262,-46.771199,-44.209428,-44.499858,-55.642514,-47.285937,-43.492886,-45.124494,-50.268283,-36.199194,-46.831186,-44.539874,-46.466452,-37.793750,-39.348292,-49.681583,-40.158322,-43.947431,-51.523331,-53.010061,-42.580894,-45.211945,-43.640430,-35.739623,-42.930817,-41.378545,-42.238642,-42.693684,-45.855161,-54.843673,-43.604331,-47.214516,-51.038742,-55.575363,-46.973520,-48.999882,-41.430551,-41.301319,-50.320333,-42.082935,-41.224908,-44.343957,-68.769078,-39.696781,-37.473528,-39.444930,-52.728754,-53.865007,-47.962167,-46.239062,-41.930746,-45.074536,-42.295319,-44.435510,-42.243235,-48.621770,-45.034806,-43.559114,-46.354173,-40.444678,-42.887595,-53.029345,-42.699691,-44.651129,-38.354050,-40.366104,-39.860840,-45.336788,-44.689604,-45.472863,-39.976465,-39.405299,-36.483319,-46.619869,-49.261859,-41.124965,-37.131365,-35.860525,-33.463551,-34.587133,-39.126825,-44.725239,-38.369604,-38.361911,-37.403565,-41.018787,-41.569840,-40.795431,-40.099929,-40.594761,-39.571394,-42.448124,-48.334869,-36.343974,-38.398420,-35.597330,-43.031673,-57.908031,-38.618506,-44.266508,-41.031194,-41.051701,-38.218742,-45.117017,-40.522717,-41.699382,-42.563314,-38.215014,-43.024306,-40.079420,-42.140509,-48.439007,-53.132993,-40.566364,-46.493070,-39.101720,-40.282117,-43.168244,-40.366744,-43.414767,-46.661034,-43.190695,-41.725111,-46.074299,-41.415601,-50.884720,-40.635283,-45.263694,-43.115142,-41.644761,-46.005218,-46.957671,-45.044570,-43.935678,-44.315439,-52.086602,-56.347848,-50.189650,-49.212369,-46.288040,-46.026948,-47.125262,-45.926729,-44.254365,-39.736198,-38.064511,-46.675370,-51.537143,-51.662636,-42.358736,-45.159723,-47.422760,-44.720874,-39.498160,-41.494041,-41.122149,-42.399005,-48.821066,-41.366128,-41.291359,-46.290537,-51.678648,-47.930547,-40.004928,-41.773702,0,Fileset 1: TS pulse compressed wideband pings T2
181.500,-47.464693,-39.506898,-47.746022,-49.815896,-40.624740,-44.062870,-54.262258,-42.476244,-42.562070,-43.384889,-48.163913,-49.201433,-49.940457,-46.035855,-47.028079,-46.690091,-48.600174,-37.969683,-54.323269,-45.230575,-43.442913,-38.538284,-39.969949,-52.782904,-42.330982,-46.978201,-56.758677,-46.911048,-41.201623,-43.793823,-41.882007,-35.689716,-41.839912,-41.888563,-41.089752,-43.059539,-44.720397,-56.928148,-48.319242,-46.723620,-50.878184,-53.273431,-45.749370,-54.134318,-41.295952,-42.781699,-59.348373,-41.143126,-43.467939,-47.570656,-49.941884,-40.162787,-36.826934,-39.273714,-49.360493,-51.466380,-50.357739,-47.114124,-45.310380,-45.705360,-42.227797,-44.520496,-42.127464,-52.562458,-42.507270,-42.251063,-44.148399,-43.317156,-42.714444,-48.391057,-44.099765,-46.959444,-38.942938,-40.454488,-41.662518,-44.039767,-43.357376,-48.810251,-41.037721,-38.810594,-37.626396,-45.809721,-49.750598,-39.716405,-37.248308,-36.018635,-33.612572,-34.077637,-37.924825,-42.513599,-38.527935,-41.492454,-36.331833,-45.585529,-42.034330,-39.811034,-42.855053,-43.736608,-39.431230,-44.140097,-47.950179,-36.569273,-37.598434,-35.548650,-45.819339,-47.891781,-40.510714,-41.641805,-42.195070,-43.536751,-39.614398,-42.809203,-42.764407,-40.603110,-40.849781,-39.622015,-41.998382,-44.207848,-41.164853,-51.409502,-49.901445,-41.231415,-41.874504,-41.252230,-41.221630,-46.626770,-40.621737,-46.374748,-50.913372,-44.273563,-40.026300,-43.991881,-43.110321,-45.608937,-44.073803,-43.311852,-45.619085,-40.678178,-43.978599,-44.831640,-47.821949,-43.432713,-44.647013,-51.255720,-57.001527,-50.795876,-51.481246,-51.446678,-48.105942,-50.804112,-42.901228,-43.309167,-41.969501,-38.971502,-49.341633,-52.367635,-54.430876,-45.515647,-43.488050,-48.962334,-46.807053,-40.328786,-43.532361,-40.802316,-40.958052,-47.544126,-43.318732,-43.567226,-48.821791,-55.638185,-57.069578,-41.842391,-39.835201,0,Fileset 1: TS pulse compressed wideband pings T2
