Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
60.500,-50.395310,-49.474355,-48.720092,-50.553588,-41.493568,-48.889932,-48.288613,-48.398413,-47.817818,-52.799834,-49.978414,-58.965523,-61.211260,-59.475326,-55.273033,-48.786108,-43.204570,-42.450052,-42.801710,-44.868318,-48.532066,-45.702077,-50.741409,-47.968068,-51.728091,-53.679744,-58.776515,-47.682364,-50.400545,-51.766616,-43.666949,-47.749063,-41.139303,-54.944028,-48.430486,-48.320143,-44.088384,-41.356132,-38.677411,-39.992125,-41.867787,-41.565694,-42.861425,-43.325617,-51.264856,-49.841832,-61.103633,-48.767026,-47.017226,-48.000038,-46.468640,-45.139727,-47.775273,-43.883649,-46.451093,-52.248654,-48.604966,-48.394922,-64.413490,-51.650731,-44.507009,-52.735308,-48.413649,-63.402007,-50.919855,-52.331685,-53.325593,-47.075687,-45.866026,-47.493401,-53.341246,-51.819557,-43.042678,-47.043409,-45.787523,-51.438638,-48.754183,-45.924815,-49.570234,-46.062550,-45.438642,-49.087061,-46.160851,-33.808684,-33.034808,-33.235387,-33.174214,-32.739250,-32.293679,-32.961817,-32.396555,-34.310748,-47.297727,-40.717427,-39.638967,-44.707209,-46.085112,-45.642020,-44.779593,-40.255851,-40.015363,-47.712507,-53.327336,-49.510551,-40.684283,-41.513628,-40.837196,-38.710074,-38.821772,-39.680066,-39.835938,-40.513118,-41.654016,-40.579017,-40.767250,-41.257062,-39.883043,-41.925828,-52.082719,-54.449260,-52.579218,-48.653322,-44.484734,-42.797789,-42.512096,-42.124125,-39.310091,-46.914439,-59.893295,-54.729290,-47.201021,-48.034280,-46.907567,-51.112572,-39.117822,-38.707507,-39.978540,-39.383970,-42.850746,-62.233136,-52.713050,-49.469567,-45.996553,-45.935279,-48.902167,-50.177437,-52.467816,-62.214197,-73.491267,-62.790853,-50.427117,-42.476681,-39.387513,-39.089688,-40.779965,-53.144237,-53.811904,-46.581841,-49.970584,-47.135024,-45.990309,-42.992361,-55.821657,-47.088989,-40.351350,-51.243963,-44.202663,-52.425169,-49.180734,-58.950272,-46.530060,-46.405136,-47.070112,0,Fileset 1: TS pulse compressed wideband pings T1
61.000,-51.751533,-47.730338,-49.588191,-51.048859,-40.654552,-48.165194,-47.501941,-48.260101,-47.403782,-50.622573,-47.496922,-60.209217,-56.397202,-53.231845,-56.404282,-46.807151,-43.047004,-41.302789,-41.959418,-45.071251,-47.255625,-45.713728,-50.489409,-44.990436,-52.817363,-54.159534,-58.679454,-48.201939,-49.206929,-50.478415,-44.036136,-45.020502,-41.314272,-50.044389,-48.965390,-47.277904,-41.594458,-40.680591,-38.067273,-39.424921,-41.034027,-41.557215,-44.091518,-44.062110,-49.996121,-50.682722,-74.461217,-47.305762,-47.358773,-48.552687,-44.288744,-44.318141,-45.774061,-42.548407,-48.459124,-47.893412,-49.854441,-46.959381,-58.740846,-49.512106,-43.941516,-50.710419,-48.905669,-57.829970,-51.767055,-54.986847,-55.479572,-48.039143,-45.419795,-45.892525,-52.691641,-52.736086,-43.622581,-46.444616,-45.574755,-51.452459,-47.367435,-46.493054,-49.114819,-43.877711,-44.314954,-51.083198,-45.023097,-33.319577,-33.355116,-33.983641,-34.360666,-33.928855,-33.153858,-32.913608,-33.118225,-36.529362,-52.926053,-38.598344,-40.467068,-44.323026,-43.363407,-43.059481,-44.024658,-41.121843,-38.495773,-41.295762,-44.656934,-41.824719,-38.977723,-40.504339,-38.875138,-38.286396,-39.428173,-40.685996,-40.781497,-40.559501,-40.889734,-40.309204,-40.396078,-39.933165,-39.651834,-44.149372,-76.575921,-63.092234,-55.345303,-50.431074,-44.217603,-40.988674,-40.339404,-40.473458,-39.943316,-53.224268,-50.637233,-48.533193,-44.510910,-45.132474,-51.259569,-52.425955,-40.219387,-37.800304,-38.654513,-39.344821,-45.697422,-58.666821,-62.570443,-48.965399,-44.501181,-43.709545,-45.245071,-46.532259,-48.956928,-53.426632,-54.047250,-53.542682,-50.632673,-43.923738,-40.034983,-39.357503,-42.274317,-68.197863,-49.858739,-47.492606,-47.846586,-46.651801,-46.703235,-42.065565,-65.289517,-43.568248,-40.143201,-56.864284,-43.887319,-54.363183,-48.935937,-61.621999,-46.971701,-47.177530,-45.457495,0,Fileset 1: TS pulse compressed wideband pings T1
61.500,-54.432689,-46.235822,-50.139820,-49.597292,-40.880702,-48.175045,-47.360326,-47.380588,-47.626672,-49.492427,-46.623223,-63.116874,-53.315123,-49.980863,-56.273648,-44.428828,-44.076993,-40.937662,-41.939141,-46.542850,-46.029004,-46.411510,-48.095852,-43.295479,-53.199770,-52.661623,-55.013452,-47.848268,-48.924217,-48.010330,-45.905317,-43.502113,-42.244721,-47.644587,-50.444167,-47.278327,-40.046301,-40.689753,-37.664322,-39.383516,-41.093700,-42.587965,-45.872333,-44.325524,-47.845143,-53.954132,-63.057418,-46.424489,-48.323857,-47.246773,-42.338573,-43.121535,-43.738655,-41.664228,-53.424414,-45.629341,-51.089678,-45.498309,-56.812573,-46.610291,-44.074163,-46.964950,-51.303706,-54.068301,-54.915264,-61.824759,-62.442880,-49.642354,-45.981380,-44.857605,-49.535111,-54.426673,-43.183671,-45.341259,-44.417526,-50.366623,-46.663162,-46.317778,-50.005794,-42.765957,-44.420417,-56.286719,-44.886302,-33.435888,-34.333184,-35.497527,-36.520599,-36.132241,-34.909072,-33.519713,-34.641303,-40.344183,-43.206839,-37.675763,-41.185074,-42.456943,-41.715616,-41.620708,-42.289182,-41.915413,-38.035564,-38.267085,-39.724440,-38.630714,-38.148002,-38.949062,-37.811825,-38.811156,-40.866258,-42.443087,-42.789659,-41.608973,-40.497168,-39.963750,-39.867144,-39.234908,-40.576506,-48.829492,-51.385940,-57.349365,-56.772065,-56.158904,-45.484016,-40.236000,-39.135785,-39.981077,-41.950018,-52.619310,-46.323323,-45.512772,-42.971475,-42.942139,-56.565687,-52.597971,-41.956439,-37.851028,-38.411135,-40.473797,-49.410179,-50.521983,-54.841010,-46.074766,-42.791179,-42.011865,-42.798469,-43.768733,-45.543778,-48.457797,-48.830377,-48.414174,-48.485982,-45.189652,-41.467328,-40.607936,-45.236236,-53.798032,-45.306889,-50.315418,-46.074537,-46.927485,-47.824167,-41.699738,-54.593441,-41.010369,-41.112352,-53.250720,-44.757462,-51.507990,-49.635285,-63.935972,-48.310630,-47.548583,-41.935276,0,Fileset 1: TS pulse compressed wideband pings T1
62.000,-57.908416,-45.446685,-49.259961,-47.293979,-42.196716,-48.969988,-47.897107,-46.348475,-48.103632,-49.276111,-47.059173,-67.087147,-51.400375,-48.113668,-53.961210,-42.809316,-46.655590,-41.366121,-42.750933,-49.751682,-45.097367,-47.070551,-45.761099,-42.744910,-52.650716,-50.827494,-52.085366,-46.311599,-49.853440,-45.847934,-49.920755,-42.912008,-43.965765,-46.691521,-53.337145,-48.350666,-39.253349,-41.274799,-37.412873,-39.757087,-42.048119,-44.712693,-46.529821,-43.641525,-46.478186,-63.136376,-55.418267,-46.261479,-48.929746,-44.908854,-41.331298,-41.567152,-41.910653,-41.274570,-86.840884,-44.834280,-50.820093,-44.475224,-57.326268,-44.655900,-44.959178,-44.443423,-57.691684,-51.575828,-65.489856,-58.612930,-65.108751,-49.746929,-47.538356,-44.671537,-47.028251,-55.639144,-42.017692,-44.040609,-42.935428,-48.506002,-46.717945,-45.568739,-51.521515,-42.718725,-45.833473,-74.460926,-45.775981,-34.080337,-35.956202,-37.956668,-40.140906,-39.929744,-37.902657,-34.809499,-37.163936,-47.735021,-39.134964,-37.416909,-41.112289,-41.116077,-41.400273,-41.493186,-41.161927,-41.954593,-38.254903,-36.765310,-37.280561,-37.044571,-37.732678,-37.476570,-37.613942,-40.301750,-43.003471,-44.556915,-45.766855,-43.964445,-40.821295,-39.775869,-39.485181,-39.369652,-42.999040,-53.807306,-45.369128,-49.923990,-51.669502,-57.170762,-48.952263,-40.585576,-38.922576,-40.631428,-46.116329,-46.212447,-43.780408,-44.101735,-42.474209,-41.732033,-50.436170,-50.994638,-43.831518,-38.837959,-39.169077,-43.020025,-48.522811,-46.525489,-48.618485,-43.656641,-41.514357,-41.037868,-41.569055,-42.278667,-43.565734,-46.017515,-46.288672,-45.494813,-46.182424,-45.352896,-43.454438,-42.928935,-49.601685,-47.268682,-42.784916,-57.059331,-45.007403,-48.042794,-48.875012,-41.905385,-49.034013,-39.663830,-43.491363,-47.603330,-47.077752,-47.689365,-51.436738,-59.842743,-50.182999,-47.262942,-39.358914,0,Fileset 1: TS pulse compressed wideband pings T1
62.500,-58.559098,-45.527709,-47.472564,-45.522932,-44.979029,-50.465866,-49.101258,-45.709018,-48.301085,-49.680124,-48.996964,-62.781022,-50.218166,-47.166910,-50.694977,-42.147969,-52.413969,-42.768758,-44.664897,-54.516193,-44.646822,-46.471563,-44.353840,-43.396517,-51.510868,-49.427839,-50.119965,-44.536042,-52.015165,-44.483795,-55.139883,-43.166124,-46.916808,-46.929570,-59.525788,-50.917979,-39.121700,-42.484782,-37.345250,-40.365416,-43.942877,-47.666176,-44.664915,-42.496747,-46.142416,-56.361866,-51.891405,-46.975848,-47.874486,-42.848193,-41.324883,-40.061317,-40.473150,-41.441281,-51.951616,-45.409448,-49.028052,-44.146053,-60.248263,-43.779319,-46.906255,-43.085808,-61.835588,-50.008236,-59.322775,-51.278850,-53.787788,-47.076096,-49.482930,-45.530528,-45.713679,-53.994246,-40.999478,-42.789301,-41.818076,-46.844485,-47.647675,-44.865030,-51.213974,-43.817056,-49.244871,-53.407910,-48.077951,-35.335097,-38.421613,-42.001224,-47.340798,-47.685906,-43.209157,-37.031133,-41.446252,-50.302873,-37.005590,-37.553402,-40.462827,-40.873518,-42.571798,-42.870933,-41.128135,-41.405636,-38.917029,-36.260931,-36.124598,-36.391032,-37.452630,-36.522221,-38.383371,-42.942262,-45.118300,-45.657994,-47.703465,-48.201251,-42.254435,-40.095443,-39.635533,-40.594715,-48.271918,-46.857472,-42.235521,-46.116756,-47.533165,-48.199848,-57.621907,-42.305154,-39.798169,-42.675352,-55.684119,-42.641159,-42.343080,-43.958736,-43.016751,-41.464384,-45.687718,-48.258897,-44.695041,-40.983150,-41.145239,-47.748311,-44.566234,-44.138952,-45.488055,-42.207364,-40.866645,-40.805278,-41.427752,-41.913298,-42.783962,-45.083713,-45.302326,-43.860958,-44.447975,-44.491631,-45.213358,-46.340978,-49.221306,-43.833920,-41.660184,-59.127807,-44.759537,-49.997888,-49.074108,-42.676683,-46.039625,-39.418717,-48.446701,-44.384147,-51.749144,-45.069372,-55.068199,-55.354978,-51.110202,-46.358105,-37.877962,0,Fileset 1: TS pulse compressed wideband pings T1
63.000,-56.134403,-46.410493,-45.746061,-44.548698,-49.805886,-51.766362,-50.548070,-45.571163,-47.596008,-49.898944,-52.737238,-57.102136,-49.414623,-46.832128,-47.759256,-42.411846,-58.812913,-45.518863,-48.346122,-50.598909,-44.627559,-44.517798,-43.907895,-45.552626,-50.127323,-48.403358,-48.714883,-43.122519,-52.859516,-43.916452,-49.198865,-44.131431,-52.678294,-48.306283,-65.330307,-56.352235,-39.475197,-44.273359,-37.373402,-40.739172,-46.175793,-48.120548,-41.980285,-41.449378,-46.801877,-49.028523,-50.276507,-48.619319,-45.608513,-41.357424,-42.304119,-38.801871,-39.402216,-42.137190,-45.770471,-47.573916,-47.057806,-44.542768,-59.235906,-43.897826,-50.665825,-42.617804,-50.779774,-49.092333,-50.924826,-47.339227,-49.059436,-44.015543,-48.836673,-47.625438,-45.509034,-50.928173,-40.482298,-41.692744,-41.241358,-45.742661,-49.380289,-44.526831,-48.279350,-46.261641,-57.181449,-47.582182,-52.854500,-37.272982,-42.046704,-49.261887,-56.628198,-50.273555,-49.641556,-40.706617,-50.525449,-42.058397,-35.818576,-37.755012,-39.885618,-41.889498,-45.878486,-46.537892,-42.394323,-40.919684,-39.617783,-36.427264,-35.750597,-36.273597,-37.051227,-36.192918,-40.317018,-46.266826,-45.095644,-44.460381,-45.401611,-50.584210,-45.492397,-41.196307,-40.582159,-43.418373,-56.791620,-42.152801,-40.453847,-43.939928,-44.857727,-43.499450,-51.604385,-46.276378,-42.055866,-46.993280,-49.522820,-40.520938,-41.735355,-45.064438,-44.618677,-42.055306,-43.025522,-45.370421,-43.781985,-44.689096,-44.956971,-51.059847,-41.662897,-42.644599,-43.843366,-41.586819,-40.827144,-41.256710,-42.348847,-42.601877,-43.000306,-45.302625,-45.566589,-43.121773,-43.131440,-43.315841,-45.211397,-48.244607,-44.613932,-41.782621,-41.613622,-50.096052,-45.308559,-51.788924,-48.086565,-43.672885,-44.332451,-40.204256,-58.809583,-42.572481,-55.385660,-43.483083,-63.932296,-52.339233,-49.545509,-44.985635,-37.252096,0,Fileset 1: TS pulse compressed wideband pings T1
63.500,-54.451151,-47.960136,-44.595986,-44.539356,-51.182882,-51.325631,-51.288496,-46.022333,-46.255704,-49.028746,-54.264581,-53.201438,-48.939839,-47.114434,-45.686082,-43.903068,-48.024991,-51.392273,-56.373977,-45.013108,-45.014202,-42.470927,-44.653406,-50.961765,-48.852677,-47.747519,-47.777903,-42.390101,-49.279804,-44.347237,-44.067571,-45.686785,-69.916161,-51.270342,-54.211648,-69.202118,-40.312685,-46.541675,-37.550239,-40.541037,-46.197120,-44.769504,-39.825240,-40.911773,-48.770341,-45.127735,-50.008095,-51.006278,-43.490479,-40.578857,-44.756991,-38.007781,-38.805789,-43.598222,-42.348361,-52.615144,-45.668717,-45.827685,-52.967655,-45.338405,-60.230729,-43.111437,-45.853066,-48.693718,-46.929592,-45.142843,-46.501894,-41.744909,-45.543419,-51.047392,-46.713785,-48.440238,-40.727614,-41.053714,-41.420391,-45.429594,-51.361103,-44.863056,-45.380702,-50.562834,-54.013779,-44.351308,-58.986577,-40.395297,-47.361994,-49.282478,-43.495780,-41.299287,-42.492874,-48.490971,-49.519053,-38.132771,-35.271921,-37.914193,-40.018071,-44.951515,-55.992983,-58.687263,-45.929135,-41.183014,-40.126501,-37.189704,-36.043732,-36.539884,-36.625977,-36.717770,-44.228242,-46.274526,-43.063895,-42.408280,-42.346749,-45.376591,-53.893923,-43.780277,-42.961515,-50.385122,-46.264431,-39.471486,-39.661929,-42.909765,-43.202150,-40.687839,-44.406852,-59.198883,-47.203660,-61.109256,-42.892160,-39.331836,-42.033592,-48.040805,-47.379692,-43.629926,-41.695359,-42.906042,-42.192423,-49.396999,-52.245737,-45.210320,-39.851990,-41.859321,-43.317448,-41.844675,-41.549375,-42.574849,-44.823067,-44.786249,-44.428709,-46.809185,-47.419161,-43.314738,-42.179135,-42.336325,-43.785718,-45.464083,-41.415616,-40.721342,-42.804148,-45.779957,-46.788147,-50.989201,-46.716465,-44.217448,-43.645875,-42.435360,-48.270046,-41.841631,-48.713863,-42.869056,-63.810397,-50.535161,-47.204831,-43.567308,-37.534603,0,Fileset 1: TS pulse compressed wideband pings T1
64.000,-54.103340,-48.779746,-44.135263,-45.683799,-45.169479,-49.402392,-50.440261,-46.915326,-44.877240,-47.078005,-48.807494,-50.455323,-48.789736,-48.044540,-44.578031,-47.524915,-42.784641,-60.894078,-51.987342,-41.377530,-45.446982,-40.954251,-47.150057,-60.836719,-47.806949,-47.394153,-47.251464,-42.434286,-45.375869,-46.097788,-40.943974,-46.501936,-49.559086,-55.736320,-48.979193,-54.529278,-41.428544,-47.865042,-37.813198,-39.731230,-43.299950,-41.572865,-38.381925,-40.995988,-52.289475,-42.797512,-50.472631,-51.202454,-41.977252,-40.537469,-50.334533,-37.738993,-38.702782,-46.203068,-40.233821,-55.267864,-45.030396,-47.821658,-48.497691,-49.080138,-55.401143,-44.842797,-42.964762,-48.429502,-44.702668,-44.141622,-45.286622,-40.310638,-42.475370,-50.720094,-50.287079,-46.807787,-41.929814,-41.073692,-42.539811,-45.987911,-51.015780,-45.974473,-43.291674,-51.323319,-46.315153,-42.410102,-50.283698,-45.993080,-47.722009,-42.231342,-38.843286,-37.253083,-37.756597,-53.902292,-41.381163,-35.895837,-35.152022,-38.048499,-41.390887,-54.090000,-51.212367,-49.811637,-57.617568,-42.768759,-40.405002,-38.342509,-36.859534,-36.964711,-36.391421,-38.458407,-49.907608,-42.666649,-40.978041,-40.658345,-40.202240,-41.290555,-51.822173,-50.156571,-48.688514,-56.036899,-41.027421,-38.005198,-39.740585,-42.892137,-42.372745,-39.018388,-40.478068,-49.064896,-62.256474,-50.012878,-39.449919,-38.840303,-43.493599,-54.674595,-49.176429,-46.067356,-41.449775,-41.028769,-40.774162,-46.225906,-48.304026,-41.019222,-38.838494,-41.708702,-43.881885,-43.172060,-43.234807,-44.902649,-50.274649,-50.014201,-47.695820,-49.639970,-52.062242,-44.578544,-41.491901,-41.544936,-42.243234,-42.300245,-39.441980,-40.503727,-45.876221,-43.350307,-48.825542,-48.341114,-45.615745,-43.385559,-43.907603,-47.450984,-42.517145,-42.064548,-44.104361,-43.247852,-54.095823,-49.723906,-45.373210,-42.367273,-38.867803,0,Fileset 1: TS pulse compressed wideband pings T1
64.500,-55.311115,-47.036932,-44.518042,-48.739662,-41.055793,-47.631870,-48.923198,-47.746966,-43.885088,-45.027728,-44.570546,-48.597320,-49.138431,-49.903372,-44.620783,-58.824547,-39.628615,-47.413056,-44.663194,-39.028233,-45.249894,-40.195172,-54.081797,-47.006311,-47.081750,-47.389820,-47.264059,-43.531761,-42.611656,-50.179802,-39.031408,-44.600805,-43.567231,-53.140487,-45.804173,-48.945048,-42.355665,-46.323439,-38.078654,-38.705171,-40.410542,-39.394398,-37.712605,-41.852812,-53.153718,-41.585162,-50.304352,-47.811148,-41.231010,-41.450034,-60.218344,-38.160688,-39.232143,-50.882406,-39.073914,-47.182126,-45.310017,-48.581016,-45.581807,-62.370545,-47.423688,-48.879711,-41.313940,-47.847863,-43.722377,-44.324872,-45.342128,-39.745708,-40.344274,-45.757663,-63.228534,-46.087896,-44.711036,-42.031127,-45.195935,-47.625865,-48.241157,-47.622187,-42.021928,-45.769757,-42.227581,-41.442059,-45.039213,-52.757826,-42.267035,-38.376431,-36.297733,-35.022820,-35.124679,-42.225386,-37.608385,-34.612314,-35.344827,-38.467672,-45.264000,-51.217127,-42.557084,-42.083013,-49.162752,-47.254303,-40.938067,-39.613957,-38.062204,-37.423715,-36.730919,-42.577011,-44.224468,-39.677549,-39.490222,-39.455289,-38.958012,-38.839291,-43.031087,-57.585461,-59.659179,-43.553740,-38.210386,-37.527800,-40.762371,-44.061098,-42.425891,-38.286706,-38.128110,-41.658227,-45.426285,-42.734355,-37.535939,-39.060342,-47.020828,-52.315522,-46.065753,-47.075061,-42.398002,-39.835631,-39.717900,-41.592384,-42.137124,-38.618221,-38.502533,-42.291355,-45.951074,-46.173626,-46.016876,-47.253848,-54.145209,-71.636524,-54.198321,-50.722870,-58.742070,-47.488054,-41.137572,-40.843456,-41.098505,-40.186378,-38.376753,-41.218792,-54.183834,-42.131174,-49.027882,-46.157528,-45.134974,-41.593719,-45.375826,-62.766028,-39.411303,-43.441663,-41.374009,-44.929871,-49.837615,-49.953753,-44.340661,-41.651609,-41.926032,0,Fileset 1: TS pulse compressed wideband pings T1
65.000,-59.069343,-44.467048,-46.086709,-57.061728,-38.617807,-46.804082,-47.965349,-47.674904,-43.532678,-43.582447,-42.068981,-47.585912,-50.249308,-53.331312,-46.282715,-51.090778,-37.748910,-42.069400,-40.733077,-37.772620,-44.135279,-40.456267,-57.755158,-41.710148,-46.794487,-47.876155,-48.065576,-46.360547,-41.012999,-54.674299,-38.137690,-41.605071,-40.239739,-47.791912,-43.930527,-46.023711,-42.420551,-43.776321,-38.267383,-37.945984,-38.513249,-38.265405,-38.007812,-43.621947,-48.193794,-41.513323,-48.538263,-44.744456,-41.480707,-43.939905,-46.615545,-39.646303,-40.734538,-54.201840,-38.927091,-42.610724,-46.853372,-46.057196,-43.921611,-51.792793,-43.551296,-58.275533,-40.798346,-46.910626,-44.103413,-46.248163,-47.198971,-40.287375,-39.271150,-42.094683,-51.909953,-46.514185,-51.464441,-44.472700,-51.391755,-50.279725,-45.819258,-47.781749,-41.633315,-41.915433,-39.851842,-41.547148,-42.152426,-43.746320,-38.525744,-36.095763,-34.924887,-33.947526,-33.818782,-37.855579,-35.590089,-34.104748,-35.853204,-39.764977,-59.175774,-42.101175,-38.597286,-38.410575,-41.374690,-70.203187,-42.617351,-40.748919,-39.425804,-38.068418,-38.273630,-55.330815,-39.006926,-37.893916,-38.704809,-38.883338,-38.571773,-37.680023,-38.950189,-43.918939,-44.230989,-38.885102,-36.903023,-38.132412,-42.991093,-47.141659,-43.675286,-38.596873,-36.970180,-38.097090,-39.851501,-39.251559,-36.793103,-40.267327,-56.036917,-45.158000,-42.519355,-44.284857,-45.118751,-39.525542,-39.026136,-38.951269,-39.014043,-37.532350,-38.889078,-43.970917,-51.171313,-51.272571,-47.307764,-45.309935,-45.550329,-47.854709,-50.633590,-46.674111,-48.955952,-52.848518,-41.369028,-40.257580,-40.451950,-39.099477,-38.188891,-43.278467,-54.790987,-42.055973,-46.290048,-45.107950,-45.526420,-39.983129,-48.881392,-46.411846,-37.806294,-46.823702,-39.996458,-48.657358,-47.531522,-51.496109,-44.263304,-41.771671,-49.621743,0,Fileset 1: TS pulse compressed wideband pings T1
65.500,-69.693002,-42.763473,-49.320058,-54.365393,-37.396487,-47.141566,-48.036279,-46.726177,-43.829968,-42.947197,-40.919109,-47.243826,-51.920715,-58.907397,-50.239207,-43.674314,-36.947316,-39.223244,-38.533179,-37.551053,-42.756430,-42.028636,-46.377508,-39.044116,-46.958346,-48.856487,-49.643768,-51.734861,-40.532845,-47.418643,-38.216913,-39.263589,-38.466148,-44.666954,-43.105211,-44.619035,-41.584231,-41.896891,-38.268453,-37.702986,-37.675611,-38.180895,-39.475126,-45.310045,-44.476679,-42.722447,-46.515342,-43.027611,-42.956258,-49.583048,-41.534023,-42.732959,-43.690208,-47.883079,-39.948987,-40.192735,-50.079305,-43.240803,-43.485363,-44.587924,-41.532842,-50.331579,-41.476452,-46.051345,-46.368680,-51.777279,-52.404805,-42.311008,-39.302615,-39.980626,-44.645282,-48.411682,-58.278454,-49.831496,-57.894825,-50.856914,-44.569634,-45.151683,-42.155975,-39.733996,-38.657313,-42.893771,-40.735010,-38.961553,-36.170955,-34.833153,-34.406192,-33.805919,-33.557468,-35.707502,-34.663351,-34.276360,-36.714317,-42.753514,-46.397796,-38.199482,-36.673911,-36.662841,-37.801215,-45.504824,-46.834250,-41.834915,-40.635030,-39.284183,-42.143825,-44.139155,-36.267845,-37.213467,-38.600349,-38.972977,-39.007397,-37.704907,-36.922047,-39.104345,-39.136216,-36.641960,-36.905781,-40.013390,-46.518312,-54.370603,-46.520263,-40.194384,-36.911456,-36.407226,-37.249332,-37.641340,-37.156446,-42.955180,-50.224642,-41.513745,-40.453264,-41.440931,-50.373539,-40.362680,-38.637029,-37.825221,-37.664239,-37.594725,-40.035196,-47.354077,-58.494350,-48.476526,-43.942574,-41.618439,-41.235007,-42.481272,-44.646011,-43.116568,-43.795962,-50.741567,-42.416608,-39.887279,-40.200119,-38.906939,-38.883595,-47.697335,-45.089270,-43.246261,-43.734914,-45.319887,-46.865108,-39.109620,-55.272850,-40.903344,-37.362360,-55.149934,-39.828251,-52.559692,-46.471145,-54.246950,-45.231058,-43.053707,-53.111852,0,Fileset 1: TS pulse compressed wideband pings T1
