Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,Variable_index,Variable_name
161.500,-55.463307,-54.568233,-52.751199,-53.990442,-60.291872,-53.663504,-48.606169,-52.303661,-56.157896,-51.852890,-57.547369,-56.499562,-57.928031,-54.478170,-58.897698,-47.129785,-44.073005,-46.071132,-47.917090,-58.352307,-53.803717,-61.062265,-57.159982,-56.633955,-56.556202,-54.876149,-57.922916,-54.756456,-68.909583,-57.059634,-50.768486,-50.004506,-62.442305,-49.166751,-58.700145,-59.901122,-55.369817,-50.740611,-50.286258,-53.900315,-57.734205,-52.123993,-52.348585,-58.006206,-50.077492,-59.650926,-53.515163,-52.453351,-57.612028,-67.905333,-49.525638,-53.667340,-53.983051,-53.809062,-53.037460,-56.659669,-62.572458,-56.913992,-53.061598,-58.328520,-60.523862,-51.860616,-58.607076,-56.007286,-50.552977,-53.212819,-53.808181,-80.342440,-63.786173,-53.037488,-54.010188,-68.983823,-51.254380,-54.495405,-52.498207,-54.273361,-58.330040,-54.364792,-57.954015,-57.754459,-50.972601,-51.702397,-61.066019,-63.188723,-56.268288,-48.552713,-51.419210,-52.743900,-57.945416,-57.130150,-57.303468,-47.251710,-55.606880,-43.868373,-46.599547,-53.407589,-50.987895,-49.967670,-61.404156,-48.945652,-48.056043,-56.040368,-60.178145,-54.181907,-46.451779,-49.880395,-49.682732,-49.720599,-54.622137,-54.880679,-55.927660,-54.592064,-57.183155,-49.470209,-47.601341,-58.570080,-50.418721,-53.497746,-55.548446,-55.931617,-47.348092,-54.022844,-46.565757,-50.344435,-56.406903,-45.737890,-54.982781,-61.163242,-54.348596,-49.330745,-49.271333,-46.377447,-67.462268,-60.313587,-53.082346,-53.659300,-51.313452,-55.078485,-52.946851,-67.909954,-59.127795,-54.859646,-51.177645,-54.077643,-54.021276,-54.071751,-53.406669,-51.254152,-53.599692,-61.882854,-71.443497,-60.674897,-61.731357,-57.011319,-52.228655,-54.532558,-52.550897,-56.979565,-55.721886,-55.864145,-55.469043,-68.747629,-66.539312,-58.319687,-50.643908,-63.153553,-59.933550,-56.019569,-61.736737,-65.528754,-57.094425,-58.129656,-54.417439,0,Fileset 1: TS pulse compressed wideband pings T2
162.000,-54.886501,-55.120005,-55.809243,-54.157884,-54.944244,-53.402201,-48.417561,-51.864718,-54.068856,-52.186116,-59.449860,-59.952781,-57.369372,-54.928060,-57.922157,-46.774494,-44.891424,-45.706106,-48.366679,-54.038147,-51.903969,-61.869174,-56.508648,-56.910764,-54.667175,-53.417769,-57.158305,-52.921120,-77.461267,-57.167924,-50.900126,-46.708857,-63.943583,-49.406312,-62.328959,-62.250512,-52.199535,-53.463765,-51.926242,-55.614415,-66.790824,-51.066338,-52.983939,-57.808885,-52.572478,-67.039856,-55.000086,-52.575490,-57.552491,-63.369906,-51.562072,-52.435702,-50.468133,-51.491966,-51.859298,-57.895624,-57.440818,-53.017010,-51.933528,-59.092426,-55.836907,-51.687487,-56.657917,-55.900191,-51.095905,-54.518081,-54.150536,-66.942981,-67.348202,-52.702067,-53.562535,-77.062048,-49.540553,-52.341656,-52.170056,-54.022613,-55.812613,-56.881824,-54.543291,-56.065214,-48.329503,-52.795625,-59.699052,-68.445503,-51.882073,-46.434739,-49.165757,-53.013523,-64.349342,-58.184968,-53.227710,-46.978681,-58.301256,-43.966168,-45.054228,-60.225784,-48.361658,-48.116118,-60.111449,-48.241755,-50.066177,-50.381188,-57.154809,-49.160625,-48.449875,-49.853939,-50.134736,-52.766738,-53.032638,-53.099146,-53.623587,-58.781862,-55.054797,-51.369188,-49.259940,-53.644281,-55.168618,-50.245376,-59.695589,-53.124707,-50.223849,-50.567960,-48.474591,-47.291440,-50.996277,-44.826801,-51.131258,-55.559368,-56.074626,-48.893099,-50.879503,-45.838573,-64.508415,-52.802530,-52.236609,-57.946062,-54.175372,-53.737313,-57.877900,-67.517561,-55.185722,-51.375019,-49.474326,-52.921919,-54.423784,-55.067887,-56.256416,-53.393458,-53.366386,-62.430566,-65.658874,-63.175366,-59.119346,-56.938116,-54.655500,-56.170440,-52.115804,-54.160421,-54.698672,-56.634200,-56.410380,-63.434767,-69.408582,-66.979121,-52.047034,-75.332330,-56.072532,-55.656490,-64.801034,-64.047185,-54.478996,-59.476135,-55.756126,0,Fileset 1: TS pulse compressed wideband pings T2
162.500,-54.674156,-56.342954,-59.393967,-54.160876,-51.897501,-53.951911,-48.538959,-50.625486,-52.014531,-53.292151,-61.507337,-61.121640,-56.549377,-56.274005,-58.279917,-47.473521,-46.895440,-45.717323,-50.173557,-51.638060,-50.410936,-57.038154,-54.783797,-56.939319,-53.169046,-53.032720,-57.054490,-52.290575,-72.052758,-57.798335,-50.712577,-45.036984,-53.985838,-50.519088,-70.662837,-63.603610,-50.547827,-57.931145,-55.641765,-56.013598,-52.655638,-50.154753,-55.073721,-55.818718,-56.599197,-72.552370,-57.336218,-53.906496,-57.505366,-61.044581,-54.634529,-51.479785,-48.439984,-49.915225,-51.238863,-57.817643,-54.404930,-50.712959,-51.228390,-60.806307,-53.118938,-52.417740,-54.902803,-56.645552,-52.770317,-56.524250,-54.969981,-59.856798,-67.786844,-52.928208,-52.864898,-65.746290,-48.672286,-50.448335,-52.162518,-54.908204,-54.214567,-59.726506,-53.127595,-54.226273,-46.939147,-54.800496,-57.340616,-63.207379,-49.288853,-45.043103,-46.492710,-50.174370,-56.113083,-59.858961,-50.430915,-47.669291,-54.419384,-45.005385,-44.362114,-54.880984,-46.841046,-47.180456,-53.611416,-48.259460,-54.100681,-47.490040,-50.843323,-46.439321,-51.467951,-50.387368,-51.443035,-59.000993,-52.093593,-52.819816,-52.149236,-59.621157,-53.501560,-53.937851,-52.006977,-51.009556,-63.946060,-49.557409,-52.843250,-51.722872,-53.481775,-48.299463,-52.669047,-45.743580,-47.951393,-45.820844,-49.678467,-52.643128,-56.532942,-49.563401,-54.086999,-46.309596,-55.547527,-49.944920,-52.621284,-65.512119,-56.736276,-51.528148,-58.850478,-64.738357,-52.607903,-48.610065,-48.563106,-52.205469,-54.690941,-55.514564,-57.426981,-56.244058,-54.084097,-60.298870,-62.555416,-63.941041,-57.464718,-55.628141,-59.264831,-58.126819,-51.327283,-52.393058,-54.770817,-58.002161,-55.454489,-55.405573,-65.047303,-61.288514,-54.533360,-61.274615,-53.230239,-53.466196,-64.047888,-63.044118,-53.130764,-62.891335,-56.745875,0,Fileset 1: TS pulse compressed wideband pings T2
163.000,-54.880207,-57.987071,-58.196149,-54.350792,-50.124534,-55.184058,-48.867163,-49.277396,-50.603563,-55.455628,-62.320584,-58.121988,-55.937882,-58.687903,-59.092326,-49.442498,-50.805062,-46.304521,-54.021401,-50.377302,-49.652449,-52.817439,-53.483691,-56.710873,-52.543887,-53.638747,-57.693073,-52.746797,-67.644927,-59.038537,-50.754878,-44.460185,-50.232248,-52.647173,-71.721265,-61.877531,-50.024297,-61.494752,-65.206759,-54.019990,-47.876598,-49.901568,-58.460031,-53.975995,-59.846511,-60.515037,-56.260207,-56.779129,-56.942048,-59.969955,-57.567906,-50.958589,-47.463597,-48.953668,-51.310372,-56.871559,-52.867647,-49.672217,-50.828352,-62.694923,-51.582365,-54.032554,-53.901740,-57.590452,-56.114606,-58.941525,-56.077875,-56.261355,-61.893315,-53.805355,-52.134376,-60.903388,-48.620704,-49.618903,-52.529960,-57.192482,-53.720872,-58.948880,-53.503014,-53.572772,-46.515317,-57.833057,-55.669203,-58.315186,-47.851047,-44.171751,-44.874108,-47.869325,-51.979284,-60.230903,-48.847649,-49.464988,-50.294771,-47.290952,-44.512723,-49.693314,-46.223214,-47.039353,-50.265679,-49.065126,-63.291780,-46.089473,-47.569652,-45.009394,-55.293924,-50.995310,-52.752009,-59.617426,-52.468462,-54.871140,-52.044781,-55.836675,-52.483827,-56.164128,-55.605803,-49.703691,-57.394422,-50.787505,-48.442867,-51.340005,-52.975086,-47.111857,-63.790928,-45.281832,-46.287605,-48.185024,-49.673935,-51.195336,-54.780664,-51.209698,-61.694045,-47.975129,-51.061268,-48.917557,-54.130275,-58.334029,-54.381107,-50.318992,-52.253089,-63.825900,-50.611066,-47.088293,-48.308395,-52.115872,-54.729793,-55.358886,-55.626242,-56.499545,-54.671857,-57.174279,-61.783475,-59.407957,-57.106201,-54.570512,-65.814058,-59.531652,-50.549983,-51.422153,-56.013148,-58.992130,-53.610955,-51.739715,-60.561183,-54.943479,-58.758474,-56.855004,-51.278163,-51.359569,-59.973386,-62.592896,-52.776970,-72.428627,-56.178049,0,Fileset 1: TS pulse compressed wideband pings T2
163.500,-55.461849,-58.743055,-54.345434,-55.390796,-49.217948,-56.486581,-49.192391,-48.248380,-49.918809,-59.392406,-61.665933,-55.659328,-55.764631,-62.015987,-58.861986,-52.853034,-55.972631,-47.713971,-61.350947,-49.904847,-49.690939,-49.929618,-53.094853,-56.456947,-52.845294,-55.284990,-59.210314,-54.520063,-65.216175,-60.970732,-51.649218,-44.796745,-49.312509,-55.703501,-61.853102,-59.221222,-50.454549,-57.515195,-64.466357,-51.924434,-45.492126,-50.538133,-59.690099,-52.842178,-56.473716,-55.729664,-54.216714,-62.258846,-55.865538,-59.888681,-56.473654,-50.790375,-47.323303,-48.564405,-52.178539,-56.196315,-52.405545,-49.662123,-50.743758,-61.992885,-50.935103,-56.646199,-53.786360,-57.964433,-62.808547,-60.744876,-57.859420,-54.223828,-57.459797,-55.603210,-51.624526,-58.332696,-49.371397,-49.812428,-53.204779,-61.012158,-54.329198,-55.995633,-55.258038,-54.032533,-46.970228,-61.365568,-54.967800,-55.620178,-47.144140,-43.855955,-44.288378,-46.690300,-50.089828,-58.096036,-48.232949,-53.206930,-47.783693,-51.592308,-45.480387,-46.996030,-46.393759,-47.616657,-48.519005,-50.727619,-59.387954,-45.825066,-45.929759,-44.597663,-56.422625,-51.033810,-52.546447,-54.447147,-55.011020,-58.932387,-54.067619,-53.536366,-51.841327,-55.783816,-56.891985,-49.160180,-52.442658,-54.481950,-46.406442,-51.911710,-52.197984,-46.873422,-56.669915,-45.774438,-45.596972,-50.125591,-51.113511,-50.739487,-52.482159,-53.649758,-64.019568,-51.515151,-48.831319,-48.992049,-57.140795,-53.650533,-51.234319,-50.377897,-48.409850,-65.090775,-48.970698,-46.717459,-48.998370,-52.431444,-54.774098,-55.159062,-53.705473,-53.954519,-54.525374,-55.047333,-63.006939,-55.636029,-58.453553,-54.647609,-58.301661,-59.689759,-50.232416,-50.907591,-58.789664,-58.075440,-52.132885,-49.684359,-57.389401,-51.610206,-68.133913,-55.377336,-50.156582,-50.003248,-57.065093,-62.543142,-53.414634,-67.899480,-54.659447,0,Fileset 1: TS pulse compressed wideband pings T2
164.000,-56.380539,-57.344814,-51.802108,-57.341876,-48.962051,-56.403117,-49.212168,-47.664103,-49.936035,-66.820095,-60.528510,-54.383228,-56.080910,-63.568087,-57.317888,-55.398377,-52.403026,-49.985709,-58.573665,-50.085702,-50.456665,-48.176159,-53.500845,-56.598404,-54.033621,-58.158392,-61.816494,-58.346878,-62.999520,-63.849521,-54.155621,-45.987972,-50.212131,-58.290193,-57.766058,-57.027458,-51.850767,-53.986305,-55.661776,-50.812365,-44.433255,-52.388786,-56.134594,-52.464858,-52.888291,-53.003717,-53.900401,-66.574507,-54.728639,-60.638742,-53.583671,-50.745286,-47.841705,-48.729795,-53.981457,-56.076973,-52.738275,-50.630924,-51.047071,-59.191231,-51.044309,-60.254677,-54.422179,-58.054188,-65.258868,-59.868263,-60.533261,-53.175147,-54.577205,-58.941502,-51.530928,-56.950311,-50.884965,-50.384969,-53.934990,-62.149640,-56.051860,-53.755482,-58.012159,-55.292417,-48.288975,-62.685982,-55.241080,-53.963653,-46.883451,-44.157288,-44.579691,-46.464684,-49.493682,-55.591954,-48.398886,-62.300718,-46.315398,-58.957806,-47.209722,-45.620268,-47.316982,-48.863344,-47.721945,-53.228717,-52.389929,-46.551024,-45.410619,-45.113857,-53.126710,-50.304976,-50.906127,-51.969131,-61.146701,-61.463264,-58.637579,-53.227650,-51.439595,-53.642576,-54.176263,-48.973087,-50.572596,-60.972218,-45.683837,-53.531172,-53.948313,-47.517968,-49.788716,-47.318496,-45.666027,-49.936300,-54.072932,-51.144467,-50.504812,-56.864060,-53.817646,-58.684202,-47.925601,-50.224776,-58.868838,-51.548634,-49.406858,-51.904315,-46.158359,-74.143970,-48.135391,-47.169897,-51.009900,-53.118218,-55.101363,-55.370470,-52.671854,-51.922410,-53.798343,-53.728169,-66.922564,-53.599902,-61.846976,-56.051766,-52.838889,-59.367987,-50.595054,-50.778277,-64.098940,-56.049211,-51.346034,-48.638123,-55.338810,-49.740935,-68.438797,-55.944840,-49.704835,-49.408471,-55.359055,-62.545121,-55.242000,-60.493654,-53.422753,0,Fileset 1: TS pulse compressed wideband pings T2
164.500,-57.618529,-55.131792,-50.575304,-59.858416,-49.242097,-54.557413,-48.713005,-47.553844,-50.670243,-64.681780,-59.422977,-53.877999,-56.814229,-61.326906,-55.436136,-52.965042,-47.844840,-52.131939,-52.240707,-50.908754,-51.774093,-47.364993,-54.353367,-57.400227,-56.119173,-62.657883,-65.654981,-67.874902,-60.477891,-66.308884,-60.467150,-48.051453,-51.803902,-57.168694,-55.552446,-55.488969,-54.494550,-52.012107,-51.997845,-50.755727,-44.323659,-56.276744,-52.670694,-52.847527,-50.712203,-51.458391,-55.667334,-59.332516,-53.892244,-61.515027,-51.422419,-50.567284,-48.869283,-49.429346,-56.997222,-56.424095,-53.808789,-52.662128,-51.822681,-56.934272,-51.861919,-62.255709,-55.421760,-58.908099,-57.518374,-57.148980,-60.934908,-52.838938,-52.708088,-65.388296,-51.813529,-56.467560,-52.946914,-50.267494,-54.197169,-57.940535,-58.917752,-52.398892,-58.740725,-56.656840,-50.576713,-61.030509,-56.244013,-52.874112,-46.966061,-45.046864,-45.756694,-47.105230,-49.834270,-53.704488,-49.244950,-59.134869,-45.500288,-53.806314,-49.541911,-45.086215,-49.094118,-50.829054,-47.583036,-55.968628,-48.896882,-48.308321,-45.775163,-46.584316,-50.084596,-49.253533,-49.347703,-51.079733,-61.873340,-58.404626,-58.521344,-54.955346,-51.226189,-51.714517,-51.492694,-48.887531,-50.580097,-54.015203,-45.745360,-56.077896,-59.714813,-49.128566,-46.457901,-50.397769,-46.407414,-49.627752,-54.791846,-52.550267,-49.200500,-57.745766,-49.667897,-56.800317,-47.792638,-53.252099,-54.678607,-50.944798,-48.814925,-54.759656,-44.920675,-67.010439,-48.145208,-48.311523,-54.402102,-54.135533,-55.496477,-55.954561,-52.567026,-50.874187,-52.587466,-52.863172,-79.221634,-52.932603,-61.188375,-57.478628,-49.502886,-59.187299,-51.651338,-51.184069,-69.944982,-54.264872,-51.266399,-48.477287,-54.166856,-48.846449,-58.909949,-58.476492,-49.751410,-49.600712,-54.485483,-62.226953,-58.774808,-57.031861,-52.868500,0,Fileset 1: TS pulse compressed wideband pings T2
165.000,-59.075868,-53.319286,-50.397792,-62.536392,-50.053516,-52.387972,-47.790178,-47.939555,-52.258464,-58.179298,-58.630700,-54.015112,-57.618764,-58.989496,-54.011541,-50.198146,-45.061679,-51.382784,-48.674432,-52.438358,-52.992277,-47.325242,-55.122600,-58.834454,-59.198742,-67.305596,-68.809833,-66.064397,-57.914176,-63.853664,-69.245761,-50.903621,-51.903165,-54.233458,-54.318271,-54.612407,-59.396805,-51.088151,-50.154874,-51.889138,-45.061785,-61.637912,-50.312324,-54.072728,-49.614423,-50.748964,-60.645633,-55.040953,-53.519335,-60.902163,-50.046203,-50.136595,-50.283852,-50.668241,-61.328117,-57.109750,-55.770321,-55.638862,-53.154902,-55.668001,-53.464657,-59.764871,-56.189630,-61.804382,-53.601839,-54.608458,-57.526421,-53.089661,-51.553804,-66.378074,-52.323438,-56.883446,-54.522980,-49.472383,-53.551649,-54.528407,-61.793233,-51.854321,-54.916414,-56.587591,-54.295189,-59.289813,-57.326688,-52.331869,-47.431412,-46.417820,-48.128126,-48.704579,-50.999432,-52.521774,-50.827091,-51.700919,-45.223787,-48.091993,-51.509463,-45.237860,-52.113761,-53.768191,-48.007496,-56.416073,-46.895678,-51.587480,-46.983186,-49.315259,-48.003105,-48.364035,-48.578958,-51.364967,-54.911694,-54.436461,-53.397426,-59.978142,-51.251625,-50.404041,-49.721403,-48.851865,-52.248678,-48.452177,-46.415104,-57.776246,-61.712962,-52.136303,-44.674874,-56.939129,-47.888413,-50.868385,-50.628880,-55.320072,-48.709298,-53.657833,-47.532598,-50.268722,-48.257067,-59.358325,-51.016334,-51.604866,-49.417711,-54.686726,-44.555661,-58.347937,-48.643538,-50.472373,-55.789298,-54.506886,-55.422346,-56.479314,-53.373094,-50.680798,-51.340579,-52.413218,-67.304169,-53.448775,-55.619836,-55.385881,-47.343175,-58.650300,-53.175890,-52.306159,-62.986927,-53.083282,-51.862657,-49.250325,-53.644351,-48.748048,-54.620167,-62.241663,-50.253700,-50.746412,-54.335329,-61.489340,-64.354256,-55.113568,-53.046198,0,Fileset 1: TS pulse compressed wideband pings T2
165.500,-60.387762,-52.181452,-51.217557,-63.156625,-51.552690,-50.725238,-46.744183,-48.854162,-55.034438,-54.605736,-58.314961,-55.130038,-57.691460,-57.636495,-53.535480,-48.713394,-43.406711,-48.538483,-46.549548,-54.773674,-52.573153,-47.975936,-55.172924,-60.323889,-62.718029,-64.237424,-66.738192,-57.485631,-55.690599,-60.367950,-55.234638,-53.115423,-50.708246,-51.894802,-53.793174,-54.360742,-71.751311,-50.951023,-49.521350,-55.004385,-46.774902,-55.648430,-48.931042,-56.461852,-49.424261,-50.731687,-84.389940,-52.656235,-53.730750,-58.746836,-49.273030,-49.550555,-51.881734,-52.514132,-62.020382,-57.794557,-58.539462,-56.925625,-55.054011,-55.291436,-56.218774,-57.145093,-56.293233,-68.706821,-51.390314,-52.719716,-54.446581,-53.969966,-51.017218,-59.070251,-53.068500,-58.364587,-53.859510,-49.201338,-52.241533,-52.421391,-60.278455,-52.212992,-51.420270,-54.796597,-61.260925,-58.322500,-57.637629,-52.493675,-48.322958,-48.158537,-52.613878,-51.498629,-52.965152,-52.047706,-53.438361,-48.178580,-45.565542,-44.855995,-50.893476,-46.124696,-57.479734,-58.090187,-49.037507,-54.036976,-45.837551,-58.683695,-49.311768,-54.632124,-46.596048,-47.882184,-48.790940,-52.413205,-51.097741,-51.669416,-50.112998,-82.982848,-51.665373,-49.641688,-48.709080,-49.008353,-56.070533,-45.416509,-47.569112,-55.958532,-54.853755,-58.148727,-43.913399,-66.558369,-50.419586,-54.803955,-47.184165,-59.371709,-49.044236,-50.125783,-46.535180,-46.848840,-49.662124,-59.258155,-48.900562,-53.632459,-51.451185,-50.442374,-45.088345,-54.410138,-49.313809,-54.096368,-52.141550,-53.163786,-54.784794,-56.500618,-55.057504,-51.329087,-50.632881,-52.504671,-60.531014,-55.276466,-51.856853,-51.785266,-46.065265,-57.294720,-54.231454,-54.347567,-58.568127,-52.563070,-53.093908,-51.152093,-53.660437,-49.412645,-51.971580,-60.703517,-51.396198,-53.256544,-55.036365,-60.565489,-62.228752,-54.133406,-53.978690,0,Fileset 1: TS pulse compressed wideband pings T2
166.000,-60.922266,-51.757943,-53.283422,-60.054809,-54.186774,-49.749964,-45.840699,-50.314740,-58.945825,-52.471902,-58.454857,-58.095479,-56.569554,-57.181004,-54.361448,-48.395476,-42.620537,-45.949011,-45.408906,-57.740207,-50.428370,-49.450251,-54.370936,-60.339967,-62.704665,-60.445381,-63.651549,-53.587881,-54.022086,-58.181519,-50.153701,-51.858797,-50.500134,-50.472888,-54.014075,-54.667034,-62.937528,-51.487024,-49.988658,-64.444192,-49.750551,-50.426705,-48.393063,-61.093386,-50.157530,-51.450874,-61.494454,-51.446272,-54.729905,-56.585736,-49.003061,-49.037613,-53.125207,-54.983858,-57.707068,-57.637237,-59.662024,-53.981291,-56.878144,-55.787909,-61.436311,-55.616184,-55.844080,-62.324356,-50.171123,-51.473864,-52.367971,-55.691300,-51.167560,-55.056094,-54.262447,-61.212268,-51.770899,-50.342578,-50.841254,-51.350235,-56.826204,-53.745176,-49.355971,-52.920899,-66.713994,-58.073721,-57.002554,-53.452360,-49.473290,-50.177963,-59.877146,-55.012502,-55.310066,-52.285290,-57.515685,-46.201216,-46.701449,-42.944948,-48.511181,-47.961968,-62.525467,-60.637885,-50.805003,-51.587834,-45.547217,-64.727421,-53.832690,-80.339750,-45.638762,-47.894124,-50.189273,-52.556624,-48.952949,-50.483898,-48.178515,-57.503470,-52.703041,-49.327322,-48.298500,-49.614641,-60.360495,-43.820627,-48.322635,-53.039878,-52.155110,-66.567699,-44.015840,-53.206893,-54.777066,-65.743529,-45.025915,-59.137619,-50.197598,-47.989278,-46.394843,-44.985520,-53.022864,-53.285180,-47.901484,-56.296037,-55.426587,-47.021397,-46.592329,-52.415175,-50.307949,-54.876728,-48.695114,-51.251083,-53.964370,-55.965340,-57.246946,-52.846410,-50.665500,-53.153535,-57.037640,-58.922065,-49.630906,-48.996830,-45.593873,-55.487725,-53.336501,-57.683075,-56.118988,-52.769264,-54.834720,-54.748321,-54.284640,-50.929947,-50.240342,-56.367398,-53.653035,-58.358034,-56.832453,-59.771822,-56.976439,-53.971685,-55.631184,0,Fileset 1: TS pulse compressed wideband pings T2
166.500,-60.407008,-52.078172,-56.792305,-57.087348,-59.244538,-49.476749,-45.237349,-52.174619,-58.382300,-51.275850,-58.878694,-65.405638,-54.968714,-57.532481,-56.814699,-49.177764,-42.616946,-44.129312,-45.046547,-59.323585,-48.215303,-52.281760,-53.325210,-58.350448,-59.638941,-58.222613,-61.550029,-51.446012,-52.969730,-57.129796,-47.299507,-49.325690,-52.588304,-49.882723,-55.181034,-55.435524,-56.786992,-52.633724,-51.625834,-60.331446,-52.842150,-47.370878,-48.589977,-74.216542,-52.024514,-53.176161,-56.438527,-51.168173,-56.844889,-55.051387,-49.181452,-48.816080,-53.312803,-57.124110,-54.540715,-56.273006,-57.055189,-50.885260,-56.450841,-57.270435,-81.112986,-54.954426,-55.256961,-55.828427,-49.713679,-50.857230,-51.121323,-58.412883,-52.189519,-52.675831,-55.949479,-64.789869,-49.909189,-52.958167,-49.713204,-51.219361,-54.435963,-57.097551,-48.473964,-51.794076,-57.333941,-58.276208,-55.897124,-54.953225,-50.283884,-51.764255,-54.105423,-54.630662,-56.056547,-53.169635,-60.342804,-45.135081,-48.883843,-41.933934,-46.436434,-51.161148,-55.425655,-56.317414,-53.448343,-49.932605,-45.979482,-53.247710,-67.594979,-54.986353,-45.031034,-48.407609,-53.423190,-50.500179,-48.084777,-50.894070,-47.335664,-51.487511,-54.658859,-49.399416,-48.388742,-50.977238,-54.241898,-43.240981,-47.334190,-50.712625,-51.492153,-55.544537,-44.985416,-48.404355,-60.552534,-59.479538,-43.776716,-55.052300,-52.217418,-46.856720,-47.099335,-44.168096,-61.432293,-50.213362,-47.803233,-54.762863,-57.515787,-44.804924,-48.999517,-51.529445,-51.720976,-50.301815,-46.399222,-49.836285,-53.228768,-55.106602,-58.340908,-54.791065,-51.211760,-54.045559,-55.208554,-61.921831,-48.478335,-47.154230,-45.921057,-53.631828,-51.125796,-61.981567,-54.785270,-53.782305,-56.544568,-62.527249,-55.680833,-53.587755,-49.187631,-53.412993,-58.043389,-70.562193,-59.523948,-59.311043,-53.868712,-54.701779,-57.363484,0,Fileset 1: TS pulse compressed wideband pings T2
167.000,-59.305257,-53.198113,-57.378098,-55.314181,-70.803453,-49.892969,-45.008906,-53.664070,-53.833115,-50.820002,-59.341790,-64.365028,-53.662116,-58.675598,-61.164231,-50.959394,-43.321850,-43.092370,-45.325285,-57.439406,-46.675556,-58.130098,-52.621945,-55.943515,-57.216956,-57.075038,-60.296383,-50.431510,-52.524449,-56.987439,-45.689797,-47.535684,-59.476412,-49.993775,-57.639125,-56.472770,-53.953382,-54.251551,-54.451711,-51.659693,-50.657048,-45.578752,-49.459225,-64.608003,-55.629995,-56.567361,-54.474754,-51.769331,-60.243013,-54.201156,-49.738778,-49.018525,-52.570979,-56.400199,-52.720736,-54.615480,-54.209440,-48.888241,-53.870166,-59.736883,-62.897846,-54.966056,-54.963749,-52.368956,-49.954633,-50.909028,-50.672418,-60.789971,-54.383747,-51.304824,-57.410817,-63.295916,-48.717328,-53.814604,-48.996756,-52.045809,-53.188533,-64.845067,-48.499845,-51.553969,-53.276468,-58.513958,-54.884992,-55.906723,-50.082820,-51.034812,-49.075977,-51.233435,-54.356678,-54.480730,-56.641728,-44.785161,-52.657533,-41.633878,-45.116341,-56.171293,-51.039875,-52.505254,-56.629854,-49.048379,-47.153467,-48.948345,-58.202287,-49.152327,-44.775240,-49.366023,-60.995611,-48.038666,-48.510741,-52.802026,-47.622568,-48.281035,-57.666524,-49.830829,-48.919195,-53.482143,-49.280860,-43.498884,-45.510671,-49.152201,-51.357060,-50.905489,-46.940797,-45.859921,-55.815471,-53.354730,-43.264671,-52.242094,-54.890306,-46.436219,-48.794464,-44.235682,-58.390749,-48.777584,-48.630160,-50.809908,-52.184469,-43.507231,-51.174607,-51.483956,-52.317540,-46.926366,-45.101602,-49.052560,-52.746899,-54.298672,-57.072994,-55.385186,-51.775057,-54.535896,-54.544175,-57.021899,-48.202443,-46.155515,-47.035120,-51.991896,-49.137141,-59.937998,-54.238084,-55.589328,-56.990618,-68.463082,-57.806563,-58.220298,-48.730253,-51.733786,-65.262664,-58.904154,-59.926936,-59.223633,-52.115211,-56.481295,-57.340495,0,Fileset 1: TS pulse compressed wideband pings T2
