Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
96.500,-54.907855,-51.539982,-44.315536,-48.162839,-49.042932,-58.340761,-46.246357,-51.751475,-43.760698,-46.785336,-48.599460,-55.570971,-51.244154,-42.459086,-46.101497,-42.729866,-51.321492,-45.346095,-47.391044,-61.230602,-51.578388,-43.710901,-53.633332,-60.524411,-48.325011,-51.282473,-47.752087,-54.737462,-50.291981,-47.980353,-48.403492,-56.223687,-50.513050,-49.252631,-56.967780,-53.230510,-54.244800,-43.355079,-48.359251,-41.698287,-47.907900,-51.402886,-65.882490,-66.700749,-43.970314,-52.634220,-52.491332,-49.199565,-47.363684,-45.366407,-45.504772,-45.920410,-49.080141,-52.146850,-45.392426,-57.264533,-46.987248,-45.535537,-55.375506,-39.925828,-44.287654,-52.412952,-36.940862,-44.971057,-58.384743,-57.431625,-47.770183,-42.340166,-55.965589,-50.172465,-49.165629,-47.048572,-49.164279,-43.163729,-43.911016,-41.649090,-50.818423,-49.715625,-49.449544,-49.378813,-56.525481,-57.667996,-49.433085,-47.574092,-42.880023,-54.572192,-49.548533,-42.914660,-51.122483,-46.275386,-55.039648,-48.538412,-41.034491,-42.633521,-58.027263,0,Fileset 1: TS pulse compressed wideband pings T3
97.000,-53.189282,-49.793961,-44.926854,-49.116691,-48.235391,-60.257072,-48.430615,-51.641462,-43.169852,-45.278613,-48.908674,-53.084205,-50.739840,-43.463006,-46.110138,-43.438830,-53.920180,-45.580453,-47.132651,-54.922862,-48.754454,-44.934733,-56.026862,-58.884735,-47.701872,-51.478946,-47.584198,-54.463535,-49.879283,-48.925379,-48.277545,-55.476660,-50.708234,-48.988681,-56.777841,-54.060129,-56.243139,-42.683814,-47.294176,-41.411865,-46.875837,-56.192518,-61.151913,-60.586473,-43.007358,-54.812832,-52.347328,-49.183950,-46.824242,-45.240857,-47.051394,-46.885301,-49.385894,-49.405687,-45.612421,-55.845888,-47.578828,-43.726873,-58.396916,-39.667183,-43.718422,-47.315672,-37.499693,-48.708824,-59.092705,-54.600744,-46.372071,-41.936587,-53.983724,-51.336017,-47.522452,-45.422454,-49.214066,-43.840411,-44.288866,-41.355733,-55.324234,-51.227651,-48.296078,-50.300486,-56.573297,-60.449395,-49.552578,-49.445643,-43.260748,-55.658411,-51.099600,-44.393009,-48.750153,-45.421945,-59.815707,-49.654149,-41.404651,-42.758813,-63.142583,0,Fileset 1: TS pulse compressed wideband pings T3
97.500,-51.759052,-48.201758,-45.565109,-49.249850,-47.290710,-56.626146,-51.679364,-50.840725,-43.004915,-43.972073,-47.920123,-51.362370,-50.241694,-44.225259,-46.633522,-44.285441,-56.053651,-45.588980,-45.866443,-51.638528,-46.546860,-46.643093,-56.938212,-57.071707,-47.111257,-49.689960,-47.231842,-54.808024,-49.706606,-49.958353,-48.319366,-54.968479,-51.318267,-48.881368,-56.271178,-54.388845,-58.827984,-42.509023,-46.926437,-41.476128,-46.236013,-63.229472,-56.461729,-58.642333,-42.421978,-54.924334,-52.468615,-49.478256,-46.349399,-44.785352,-49.707218,-48.138603,-48.839424,-47.678014,-45.526104,-55.222932,-48.488426,-42.055552,-61.837040,-39.351916,-43.190788,-44.899493,-38.561226,-52.375922,-54.714116,-51.648856,-45.276590,-42.040410,-50.896116,-51.259393,-46.257436,-44.302542,-48.702761,-44.311714,-44.616644,-41.168078,-62.247673,-52.166973,-46.912287,-51.204122,-56.620149,-58.227941,-49.905674,-52.140654,-43.292070,-58.122436,-52.149722,-46.131611,-46.775781,-45.086996,-62.631159,-50.459942,-41.653139,-42.733971,-62.899850,0,Fileset 1: TS pulse compressed wideband pings T3
98.000,-50.454932,-46.954593,-46.272909,-48.844108,-46.530515,-53.162235,-56.831308,-49.601383,-43.361170,-43.190398,-46.490771,-50.288186,-49.658975,-44.567091,-47.640920,-45.490131,-53.453091,-45.585578,-44.518185,-49.816610,-44.935334,-49.035125,-57.025373,-55.537277,-46.584532,-47.691108,-46.631510,-56.094992,-49.926646,-50.364566,-48.779563,-55.021561,-52.111458,-49.103028,-56.208039,-55.267412,-61.537338,-42.974779,-47.206502,-41.876613,-45.941163,-72.037008,-53.358261,-57.373134,-42.398436,-53.279056,-53.156661,-49.931247,-46.490873,-44.204017,-53.904232,-49.795188,-47.744271,-46.353826,-45.321321,-55.495415,-49.619069,-40.883332,-62.480092,-39.019617,-42.697261,-43.524299,-40.396027,-52.700930,-51.929047,-49.132674,-44.623874,-42.539751,-48.112531,-49.939467,-45.596528,-43.749496,-47.865691,-44.566589,-44.862708,-41.142897,-62.754739,-52.356913,-45.564422,-51.684293,-57.079171,-54.980995,-50.537731,-55.389309,-43.113496,-62.504543,-52.126992,-48.147966,-45.327390,-45.213613,-61.065467,-50.659307,-41.966070,-42.806775,-56.665004,0,Fileset 1: TS pulse compressed wideband pings T3
98.500,-49.173841,-45.984075,-46.972790,-48.323144,-46.032322,-50.769352,-65.301050,-48.141817,-44.215680,-42.917163,-45.305881,-49.623571,-48.928496,-44.503185,-48.913810,-47.206241,-49.953166,-45.763906,-43.505697,-48.883824,-43.744377,-52.117140,-57.809601,-54.374958,-46.104083,-46.262236,-45.863614,-58.246797,-50.590270,-49.432538,-49.827814,-55.723478,-52.592130,-49.609456,-56.158777,-57.497570,-62.378830,-43.963070,-48.080074,-42.426744,-45.775649,-64.951819,-51.411567,-54.689101,-42.841418,-51.768780,-54.497599,-50.254315,-47.417753,-43.704917,-60.042025,-51.946775,-46.693000,-44.820835,-45.080603,-56.731366,-50.600073,-40.196096,-59.328428,-38.629500,-42.165791,-42.681768,-43.145208,-47.445574,-50.421791,-47.099574,-44.328553,-42.979885,-45.887736,-48.255412,-45.518642,-43.651993,-46.932259,-44.533712,-44.914306,-41.230511,-57.723235,-51.622764,-44.363582,-51.233916,-58.240196,-52.602292,-51.441490,-55.857692,-42.871577,-64.857193,-51.358521,-50.191175,-44.302905,-45.659333,-60.422456,-50.110013,-42.407539,-43.073873,-52.524118,0,Fileset 1: TS pulse compressed wideband pings T3
99.000,-47.999559,-45.283530,-47.630371,-48.040574,-45.864306,-49.173615,-61.703469,-46.686309,-45.603959,-43.129209,-44.627658,-49.197631,-48.187945,-44.353656,-50.086646,-49.777546,-47.732959,-46.294734,-42.988373,-48.685044,-42.920278,-54.999488,-59.442604,-53.310570,-45.769346,-45.529844,-45.194567,-58.947348,-51.539189,-47.653421,-51.829268,-57.385792,-52.261547,-50.090950,-54.998112,-60.579345,-60.676494,-45.128571,-49.681150,-42.907955,-45.557502,-59.987192,-50.466578,-51.411314,-43.592657,-50.904029,-56.658595,-50.330363,-49.264686,-43.511872,-64.850522,-54.959598,-46.087718,-42.973062,-44.881975,-59.270236,-50.965595,-39.979070,-56.405491,-38.223576,-41.639515,-42.338483,-46.640252,-42.894692,-49.718703,-45.468389,-44.310645,-42.740885,-44.202420,-46.816156,-46.086618,-44.028675,-46.103980,-44.276678,-44.783456,-41.442517,-55.031613,-50.158937,-43.421433,-50.054475,-60.405306,-50.985425,-52.596360,-52.822493,-42.776995,-60.296884,-50.689757,-51.777995,-43.672207,-46.343277,-62.391948,-49.155155,-43.078281,-43.642549,-49.802844,0,Fileset 1: TS pulse compressed wideband pings T3
99.500,-47.146167,-44.987078,-48.299305,-48.292084,-46.171818,-48.286149,-56.681739,-45.532132,-47.534749,-43.872477,-44.627497,-48.960297,-47.722912,-44.549045,-50.750996,-54.019112,-46.888049,-47.238802,-43.127797,-49.335610,-42.564873,-53.927441,-58.745010,-52.023255,-45.804249,-45.598278,-44.964622,-55.835080,-51.787150,-45.980858,-55.693950,-60.996411,-51.087374,-49.906247,-53.086262,-58.747745,-58.745181,-45.739249,-52.322120,-43.185815,-45.288438,-56.398548,-50.669505,-48.849572,-44.437388,-50.621799,-59.910382,-50.378655,-51.856016,-43.873142,-66.312819,-59.974871,-46.216284,-41.230495,-44.854270,-63.267289,-50.709597,-40.296399,-54.460694,-37.962094,-41.304983,-42.734973,-48.989638,-40.027572,-49.281013,-44.217221,-44.545056,-41.726444,-43.128681,-45.929037,-47.525030,-45.080090,-45.590895,-44.038726,-44.665251,-41.890920,-53.849562,-48.493592,-42.913179,-48.828415,-63.784630,-50.128734,-53.733212,-50.118729,-43.095838,-57.074014,-50.732333,-52.405278,-43.533159,-47.229126,-70.353269,-48.337514,-44.181716,-44.691865,-48.175991,0,Fileset 1: TS pulse compressed wideband pings T3
100.000,-46.542676,-45.019778,-48.789555,-49.044713,-46.828466,-47.846757,-54.295585,-44.723397,-49.145865,-44.851674,-45.186332,-48.671248,-47.529454,-45.172845,-50.716617,-62.047423,-47.194608,-48.034395,-43.796456,-50.730661,-42.559736,-50.248866,-54.885759,-50.390314,-46.177420,-46.320602,-45.193197,-52.520120,-50.052493,-44.708854,-64.276079,-68.665270,-49.375118,-48.645413,-51.589392,-54.969906,-57.461850,-45.206847,-55.816534,-43.101009,-44.903403,-53.298026,-52.058050,-47.176809,-44.896829,-50.444615,-63.283138,-50.541330,-53.093628,-44.685619,-65.887038,-72.958893,-47.024396,-39.800054,-44.883769,-63.004231,-50.201485,-40.878443,-53.063160,-37.760827,-41.109104,-43.912117,-48.117949,-38.424655,-48.074789,-43.110485,-44.737602,-40.378361,-42.533194,-45.514107,-49.770324,-46.707788,-45.304318,-43.851467,-44.561167,-42.431522,-53.561405,-46.861809,-42.751574,-47.806687,-64.974126,-49.911115,-53.863802,-48.308473,-43.796532,-55.406159,-51.631452,-51.788760,-43.710201,-47.945107,-69.897064,-47.813950,-45.704833,-46.125518,-47.349170,0,Fileset 1: TS pulse compressed wideband pings T3
100.500,-46.162256,-45.425206,-49.066783,-50.332128,-47.755838,-47.713858,-53.289111,-44.347149,-49.045589,-45.680519,-46.228934,-48.300843,-47.608138,-46.303727,-50.519958,-71.507374,-48.566314,-48.113223,-44.903438,-52.578068,-42.875789,-47.292919,-51.680846,-48.887360,-46.932461,-47.616313,-45.915861,-50.359529,-47.563163,-43.958605,-65.955684,-63.486523,-47.680541,-47.079089,-51.152254,-52.893153,-56.910750,-44.351536,-58.322073,-42.904560,-44.567276,-50.615160,-54.797947,-46.346707,-44.970571,-50.154925,-63.172972,-51.062357,-51.909501,-45.767867,-56.676487,-65.726233,-48.446317,-38.835962,-44.995173,-58.747861,-49.930305,-41.393735,-51.890088,-37.622288,-41.070879,-45.985369,-46.006062,-37.796536,-46.002154,-42.102905,-44.769893,-39.288548,-42.401073,-45.533899,-52.205476,-48.502442,-45.225109,-43.825615,-44.571732,-43.013767,-53.863344,-45.462976,-42.941371,-47.128636,-60.835261,-50.357941,-52.728442,-47.249806,-44.906149,-54.354980,-53.657800,-50.331302,-44.020022,-48.276438,-60.497955,-47.708784,-47.780464,-47.874885,-47.209611,0,Fileset 1: TS pulse compressed wideband pings T3
101.000,-45.935270,-46.233376,-49.193003,-52.167899,-48.791732,-47.727275,-53.174682,-44.373139,-47.571926,-45.923918,-47.490357,-47.909635,-47.828865,-47.907314,-50.604315,-60.873611,-50.710404,-47.676703,-46.252065,-53.714436,-43.425604,-45.394068,-49.762722,-47.924442,-48.072614,-49.283914,-47.049789,-49.233166,-45.549415,-43.739598,-57.364355,-56.844258,-46.341308,-45.885765,-51.991363,-52.138481,-57.023965,-44.001771,-57.330641,-42.901234,-44.423139,-48.371539,-58.237028,-46.169948,-45.004346,-49.921398,-61.067518,-52.071972,-50.793382,-46.734047,-51.126342,-58.518427,-50.163096,-38.340783,-45.204271,-56.014630,-50.062962,-41.482152,-50.792121,-37.518805,-41.160175,-48.943885,-43.609359,-37.843095,-43.848948,-41.229363,-44.681679,-38.711522,-42.688955,-45.885022,-52.581783,-49.274305,-45.303744,-44.009764,-44.741618,-43.591145,-54.282681,-44.383768,-43.456493,-46.815311,-57.002266,-51.455849,-51.150231,-46.798821,-46.406813,-52.875562,-57.357139,-48.540592,-44.146123,-48.256435,-56.877966,-48.053049,-50.562858,-49.690762,-47.622676,0,Fileset 1: TS pulse compressed wideband pings T3
101.500,-45.691318,-47.354591,-49.190894,-54.438065,-49.620101,-47.620787,-53.446792,-44.555947,-45.963451,-45.481545,-48.314713,-47.457241,-47.866009,-49.708717,-50.922583,-58.175806,-52.433129,-47.325432,-47.461790,-52.947683,-43.941165,-44.217488,-48.818817,-47.565768,-49.462279,-50.795834,-48.260263,-48.799422,-44.132426,-43.919205,-54.027232,-53.118956,-45.372322,-45.147474,-54.170730,-51.716099,-57.693332,-44.336408,-55.083026,-43.162756,-44.414344,-46.435656,-58.550584,-46.177858,-45.174264,-49.990909,-59.789954,-53.448117,-50.750399,-47.176682,-47.842672,-54.975027,-51.437472,-38.105287,-45.355188,-54.595402,-50.459094,-41.018019,-49.691117,-37.300849,-41.219079,-52.088347,-41.294965,-38.150430,-41.973169,-40.444662,-44.517433,-38.583215,-43.200401,-46.304625,-50.634215,-48.305584,-45.377587,-44.294950,-44.949712,-44.040370,-53.910494,-43.531599,-44.103775,-46.707652,-54.318202,-52.963711,-49.631833,-46.729883,-48.123433,-50.561812,-64.153817,-46.627937,-43.718316,-47.969782,-55.423436,-48.710706,-54.063448,-51.035585,-48.296049,0,Fileset 1: TS pulse compressed wideband pings T3
102.000,-45.517114,-48.933196,-49.287232,-57.072825,-50.207214,-47.402877,-53.598350,-44.810614,-44.779923,-44.883505,-48.362463,-47.066140,-47.653392,-51.423091,-51.351343,-57.532723,-52.462963,-47.615630,-48.437611,-51.353870,-44.322460,-43.590161,-48.770563,-47.982015,-51.157045,-51.627398,-49.297128,-48.969069,-43.342192,-44.597683,-52.656391,-50.869518,-44.895449,-44.951283,-57.967686,-50.784600,-59.193724,-45.517810,-53.106993,-43.882412,-44.618186,-44.861598,-56.338770,-45.978958,-45.711874,-50.796624,-59.843971,-55.101060,-52.097146,-47.355665,-46.060192,-52.732732,-51.955802,-38.081547,-45.447822,-54.156700,-51.159391,-40.421939,-48.776053,-37.049676,-41.328215,-52.838142,-39.556379,-38.635661,-40.537893,-39.914573,-44.542103,-38.988329,-43.909262,-46.749900,-48.659489,-46.737461,-45.529665,-44.774082,-45.268810,-44.496260,-52.432604,-42.996080,-44.798305,-46.812588,-52.583991,-54.485205,-48.443086,-47.028942,-50.014790,-48.104375,-67.293115,-44.839761,-42.870797,-47.678224,-55.630167,-49.708362,-58.211699,-51.774057,-49.125310,0,Fileset 1: TS pulse compressed wideband pings T3
102.500,-45.395488,-51.030365,-49.510320,-59.003095,-50.541291,-47.043871,-52.928906,-44.900134,-43.973150,-44.457881,-47.860605,-46.670980,-47.139473,-52.299861,-51.453178,-56.934890,-51.725577,-48.737069,-49.186961,-49.943077,-44.361550,-43.230299,-49.486366,-49.170237,-53.005279,-51.355855,-49.788429,-49.534041,-43.054711,-45.776774,-52.511035,-49.517896,-44.850909,-45.212688,-61.671964,-49.257342,-61.780904,-47.442887,-51.451296,-45.093181,-44.905458,-43.569177,-54.830362,-45.236834,-46.680779,-52.697463,-61.497072,-56.534072,-55.238257,-47.681344,-45.339035,-51.018559,-52.011538,-38.082332,-45.346058,-54.414759,-52.092912,-39.967582,-48.068440,-36.739462,-41.467043,-49.990811,-38.460486,-39.292673,-39.446120,-39.669925,-44.844738,-39.864474,-44.593621,-47.119771,-47.278595,-45.398749,-45.751594,-45.410184,-45.651984,-44.987591,-50.373657,-42.722600,-45.174651,-46.966882,-51.528919,-54.767953,-47.571267,-47.507539,-51.777369,-45.930834,-60.372007,-43.202536,-41.816097,-47.425192,-57.649819,-50.805081,-61.772548,-52.020414,-49.908839,0,Fileset 1: TS pulse compressed wideband pings T3
103.000,-45.350797,-53.799061,-49.840925,-58.449403,-50.770892,-46.632771,-51.459777,-44.647326,-43.454343,-44.376619,-47.413615,-46.229530,-46.415894,-51.839578,-50.923224,-55.191220,-51.889152,-50.896092,-49.975800,-49.000052,-44.027778,-43.014130,-50.922854,-50.877164,-54.676904,-50.314942,-49.683602,-50.249625,-43.226823,-47.474944,-53.454675,-48.827939,-45.159863,-45.897239,-60.770814,-47.892989,-64.302174,-49.467899,-50.085344,-46.833978,-45.109256,-42.530319,-54.230098,-44.155980,-48.288158,-56.442345,-66.181529,-57.180362,-62.129341,-48.596940,-45.373991,-49.442289,-52.031351,-38.021220,-45.025579,-55.271253,-53.179863,-39.839576,-47.594667,-36.405165,-41.668627,-46.597435,-37.955731,-40.277910,-38.644200,-39.795569,-45.513841,-41.127084,-45.003887,-47.475158,-46.482791,-44.597002,-46.102855,-46.202184,-46.127096,-45.586535,-48.399447,-42.691382,-44.915328,-47.033663,-51.011927,-53.213617,-47.026685,-47.943563,-53.082308,-44.187046,-57.305436,-41.754186,-40.806111,-47.227334,-62.583092,-51.500221,-63.902622,-51.654554,-50.641909,0,Fileset 1: TS pulse compressed wideband pings T3
103.500,-45.481927,-57.210649,-50.218001,-56.350455,-51.147185,-46.380224,-49.872403,-44.093757,-43.252451,-44.794147,-47.533040,-45.826883,-45.651849,-50.651888,-49.968053,-53.060887,-54.245175,-54.415314,-51.183260,-48.674126,-43.557637,-43.113298,-53.081837,-51.673617,-55.629733,-49.231646,-49.347871,-50.786806,-43.950405,-49.486932,-55.543406,-48.759298,-45.698278,-47.061442,-59.802235,-47.392171,-61.754987,-49.912321,-49.093221,-48.996776,-45.130774,-41.817332,-53.957142,-43.259620,-51.116215,-61.369901,-74.667370,-57.105029,-72.548147,-50.664800,-45.662911,-47.895470,-51.935088,-38.025921,-44.661614,-56.797698,-54.168873,-40.230053,-47.445252,-36.180918,-42.048367,-43.914978,-38.050227,-41.702046,-38.204192,-40.484838,-46.671312,-42.500168,-45.024543,-48.077065,-46.293782,-44.534170,-46.726199,-47.212192,-46.852024,-46.429119,-46.910585,-42.955709,-44.152785,-47.006090,-51.034354,-51.101150,-46.910744,-48.167633,-53.797771,-42.989363,-56.433976,-40.610097,-40.115395,-47.124234,-64.226014,-51.269087,-67.031896,-50.116011,-51.672922,0,Fileset 1: TS pulse compressed wideband pings T3
104.000,-45.654776,-58.782999,-50.190408,-54.195388,-51.645762,-46.277582,-48.463521,-43.279753,-43.222434,-45.598309,-48.364671,-45.410289,-44.750790,-49.454459,-48.854939,-51.446553,-61.004892,-58.917971,-52.715238,-48.904067,-43.056182,-43.656813,-55.501498,-50.013518,-55.386888,-48.451205,-49.015468,-50.650266,-45.131812,-50.566299,-57.475925,-49.077346,-45.971304,-48.506383,-60.381237,-48.000379,-57.673791,-48.678938,-48.416459,-50.553823,-44.800112,-41.287116,-53.102792,-42.738134,-56.161048,-56.377036,-62.624681,-56.708487,-59.977208,-54.568468,-45.058800,-46.278491,-50.977382,-38.125784,-44.286759,-58.802356,-54.116359,-41.048232,-47.457618,-35.982577,-42.489360,-41.941189,-38.596193,-42.904258,-38.010974,-41.708370,-48.069472,-43.010943,-44.576789,-49.022901,-46.531616,-45.122208,-47.481822,-48.239074,-47.797904,-47.369404,-45.896147,-43.310365,-43.145948,-46.764895,-51.381788,-49.268021,-47.086037,-47.926492,-53.664176,-42.213836,-57.002007,-39.655028,-39.755613,-46.879399,-56.901635,-50.096772,-67.820483,-47.422006,-53.397525,0,Fileset 1: TS pulse compressed wideband pings T3
104.500,-45.929226,-56.411367,-49.531745,-52.465427,-52.366816,-46.499729,-47.454715,-42.547451,-43.419673,-46.811822,-50.285662,-45.194489,-43.824599,-48.807524,-47.971500,-50.885937,-57.754282,-61.265765,-53.918309,-49.873324,-42.797620,-45.026818,-57.576189,-47.885052,-54.554876,-48.335122,-49.043282,-50.117301,-46.871652,-50.095562,-56.191932,-49.733223,-45.845346,-50.137578,-58.766143,-50.072849,-54.935642,-47.791242,-48.313034,-50.686023,-44.375651,-40.986322,-51.829230,-42.820343,-58.660256,-51.550180,-57.244565,-56.484304,-56.741986,-62.494093,-43.486739,-44.857722,-49.244393,-38.586314,-44.120947,-61.134244,-52.536628,-42.264900,-47.638546,-35.913668,-43.065481,-40.685104,-39.773011,-42.893764,-38.152194,-43.529539,-49.320510,-42.339932,-44.027606,-50.586261,-47.197921,-46.424805,-48.280129,-49.243913,-49.139229,-48.358668,-45.470418,-43.692275,-42.336061,-46.498675,-51.943308,-48.066356,-47.550102,-47.428017,-52.726942,-41.916603,-58.558337,-38.953059,-39.902014,-46.455089,-52.768931,-48.769841,-60.045862,-44.617430,-56.617286,0,Fileset 1: TS pulse compressed wideband pings T3
105.000,-46.199544,-53.505647,-48.272837,-51.043174,-53.181152,-47.021414,-46.766875,-41.992398,-43.645944,-48.142347,-53.764421,-45.228098,-42.876127,-48.803633,-47.342523,-51.539238,-50.621934,-58.023005,-53.491971,-51.641228,-42.799359,-47.400632,-58.873710,-46.555725,-53.752003,-48.963759,-49.517976,-49.673444,-48.993815,-49.243326,-53.480918,-50.509282,-45.501007,-51.556446,-54.699472,-52.995084,-53.266785,-47.910934,-48.949346,-50.244136,-44.008727,-40.772173,-50.790668,-43.440649,-51.597485,-48.823740,-54.365631,-56.466221,-56.086545,-63.565826,-41.869603,-43.734220,-47.367376,-39.451112,-44.121539,-63.519767,-50.068615,-43.413851,-47.863937,-35.883412,-43.684575,-39.907191,-41.633252,-41.580119,-38.511428,-45.442963,-49.673419,-41.220109,-43.573447,-52.680846,-48.062707,-48.358479,-48.699849,-50.028853,-50.846680,-49.085700,-45.514190,-43.852947,-41.820526,-46.256480,-52.237930,-47.395887,-48.028315,-46.836283,-51.194136,-41.930895,-59.193446,-38.370960,-40.502355,-45.727279,-50.469246,-47.659794,-54.336474,-42.161880,-60.517544,0,Fileset 1: TS pulse compressed wideband pings T3
105.500,-46.463926,-51.309489,-46.832722,-49.833387,-54.039649,-47.866929,-46.370608,-41.686488,-43.675531,-49.203016,-60.544020,-45.604072,-42.037484,-49.400257,-46.933049,-53.724278,-47.142859,-52.703763,-51.901814,-54.464765,-43.091577,-50.996008,-59.691088,-46.227667,-53.363225,-50.451528,-50.542858,-49.728966,-51.065686,-49.008837,-51.664899,-51.334636,-45.373847,-52.387167,-51.692152,-52.665318,-52.294783,-48.916837,-50.617091,-50.446363,-43.839330,-40.584036,-50.413624,-44.518382,-47.062790,-47.424461,-52.747665,-56.579756,-55.969849,-57.740393,-40.870936,-43.012373,-45.781744,-40.770170,-44.230070,-65.779244,-47.643714,-43.971676,-48.222834,-35.872897,-44.372099,-39.430799,-43.738966,-39.899465,-39.014939,-46.373562,-49.145640,-40.405396,-43.362296,-54.582723,-48.921303,-51.101283,-48.510930,-50.554098,-52.933138,-49.348123,-45.909721,-43.730552,-41.651641,-46.131798,-51.858663,-47.118335,-48.282928,-46.337555,-49.511320,-42.116104,-57.209788,-37.853353,-41.514040,-44.773322,-49.226655,-46.882606,-50.409060,-40.171796,-57.292645,0,Fileset 1: TS pulse compressed wideband pings T3
106.000,-46.762433,-49.736262,-45.524275,-48.785243,-54.951844,-49.041819,-46.265941,-41.672280,-43.309932,-49.655842,-77.974377,-46.395909,-41.457221,-50.155173,-46.656502,-57.473768,-45.526656,-48.093384,-50.276070,-58.975929,-43.703742,-55.932521,-59.840919,-46.938877,-53.602098,-52.949676,-52.196677,-50.504257,-52.158835,-49.645131,-50.921103,-52.229170,-45.743168,-52.422386,-50.077816,-49.580995,-51.725797,-49.903109,-53.634837,-51.944806,-43.933023,-40.406003,-50.728809,-45.898952,-44.275130,-47.039274,-51.798261,-56.656391,-54.310078,-56.218998,-40.696773,-42.755675,-44.542381,-42.552391,-44.365071,-65.804190,-45.668754,-43.879032,-48.933283,-35.896634,-45.228948,-39.172970,-43.814232,-38.360122,-39.592364,-45.797246,-48.411424,-40.162217,-43.461882,-54.586910,-49.539663,-55.106501,-47.892587,-50.873955,-55.405075,-49.128198,-46.455780,-43.430857,-41.837885,-46.171507,-50.883940,-47.049708,-48.215711,-46.028799,-48.019020,-42.339869,-54.597052,-37.393548,-42.816606,-43.745700,-48.616915,-46.424769,-47.670644,-38.651207,-52.705924,0,Fileset 1: TS pulse compressed wideband pings T3
106.500,-47.166110,-48.647698,-44.483816,-47.924460,-55.894308,-50.510797,-46.494198,-41.986536,-42.565220,-49.516284,-61.076479,-47.670080,-41.286276,-49.924249,-46.442664,-57.084545,-45.260885,-44.770663,-48.940709,-66.062479,-44.719692,-60.531619,-58.920174,-48.886885,-54.660818,-56.718097,-54.418135,-52.188313,-51.893705,-51.190765,-51.075151,-53.226405,-46.735724,-51.795323,-49.602304,-47.502427,-51.355028,-49.542459,-56.958965,-55.689536,-44.345453,-40.281330,-51.468798,-47.347792,-42.591491,-47.668659,-51.121576,-56.548386,-51.805778,-57.468903,-41.439321,-43.041995,-43.579977,-44.785715,-44.476468,-63.065216,-44.266400,-43.646980,-50.270640,-36.020316,-46.426167,-39.210653,-41.492528,-37.192070,-40.216038,-44.658371,-47.959405,-40.584193,-43.933944,-52.930898,-49.596424,-60.695275,-47.246729,-51.078978,-58.218694,-48.618408,-46.906800,-43.137725,-42.383756,-46.363686,-49.801109,-47.025338,-47.984498,-45.954876,-46.940706,-42.561308,-52.722022,-37.055443,-44.145554,-42.795528,-48.333029,-46.254402,-45.863186,-37.616304,-49.832718,0,Fileset 1: TS pulse compressed wideband pings T3
107.000,-47.619457,-47.851484,-43.642935,-47.206500,-56.318654,-51.986174,-46.974338,-42.452464,-41.540371,-48.918512,-57.405561,-49.296680,-41.537231,-48.082628,-46.156282,-52.243931,-46.130675,-42.598349,-47.724889,-64.046483,-46.172027,-57.611051,-57.500265,-52.298607,-56.578922,-61.982403,-56.318181,-54.908180,-51.068384,-53.380180,-51.755021,-54.153379,-48.211630,-50.738578,-49.957839,-46.760664,-50.940017,-48.334406,-54.894239,-64.841450,-45.006725,-40.163475,-51.971979,-48.451384,-41.609557,-49.495026,-50.398414,-56.126094,-50.000976,-62.245033,-43.009461,-43.847958,-42.723029,-47.326734,-44.391233,-60.516765,-43.353890,-43.683598,-52.429129,-36.209853,-48.019945,-39.617192,-39.194131,-36.477331,-40.788338,-43.677572,-47.829325,-41.614615,-44.738489,-51.272226,-48.627389,-62.476492,-46.774734,-51.094134,-60.800471,-47.980473,-47.031445,-42.874835,-43.161220,-46.471501,-48.915391,-46.864418,-47.768607,-46.004897,-46.265277,-42.747829,-51.700575,-36.821084,-44.921827,-41.904579,-48.002738,-46.209391,-44.709890,-36.979504,-48.103942,0,Fileset 1: TS pulse compressed wideband pings T3
