Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
177.500,-50.660345,-46.840832,-54.309379,-38.689569,-44.821424,-50.652277,-48.292142,-44.318072,-44.110870,-61.913816,-54.160661,-50.710900,-47.678401,-48.646967,-48.841460,-55.189267,-43.574658,-55.272949,-39.453681,-50.450243,-45.714743,-53.580932,-46.896329,-42.655695,-46.984462,-59.877202,-57.885453,-43.337806,-48.455807,-52.897513,-62.325797,-47.280101,-46.404282,-45.983531,-45.557224,-59.650295,-44.297909,-48.542027,-53.861494,-43.622177,-50.555686,-41.644511,-44.486911,-51.619622,-56.544600,-48.649056,-43.486606,-54.017762,-45.464111,-42.888964,-55.588663,-60.060541,-54.346899,-40.076351,-49.228252,-39.400469,-48.254465,-43.190935,-41.555766,-45.790578,-55.107350,-50.804921,-42.650764,-45.706226,-50.143657,-45.412921,-49.621892,-52.341102,-54.483330,-52.671376,-49.014748,-54.866108,-52.688414,-47.066073,-64.514416,-48.811209,-55.833516,-42.224503,-53.259734,-63.110608,-46.965089,-47.725549,-42.507335,-57.125463,-45.678582,-60.500103,-48.142753,-34.674816,-61.620368,-46.800937,-51.926757,-41.256872,-43.536398,-49.907488,-51.012882,0,Fileset 1: TS pulse compressed wideband pings T2
178.000,-51.170307,-46.683543,-54.272891,-38.996175,-44.450166,-52.414025,-47.646633,-44.074998,-44.753223,-59.416631,-53.368250,-52.100763,-47.086131,-48.397605,-47.850917,-51.482256,-44.288949,-48.005519,-39.378783,-53.811666,-49.086924,-51.698492,-46.153742,-43.167318,-49.853751,-55.161644,-61.933763,-43.166435,-47.593811,-50.510457,-67.085263,-45.592028,-45.836449,-45.117279,-46.855599,-57.517834,-43.016612,-47.398980,-52.118928,-44.221418,-50.049355,-40.849345,-44.804783,-51.609571,-52.524869,-49.768083,-44.562308,-55.294784,-44.590788,-43.739836,-62.995022,-62.077866,-54.563164,-39.057301,-45.840530,-39.234079,-50.295013,-41.247391,-42.990868,-48.723848,-52.956695,-48.457279,-44.155966,-45.709316,-48.815680,-43.931677,-50.229338,-50.761067,-57.447173,-55.289219,-49.979197,-53.784252,-53.513513,-46.613755,-65.502453,-47.940647,-52.459976,-41.542218,-51.792758,-67.058683,-48.214572,-47.871296,-42.386259,-52.594228,-44.770422,-57.351359,-49.836915,-33.891589,-56.087967,-46.864729,-53.817287,-41.835416,-41.829244,-54.871712,-47.441830,0,Fileset 1: TS pulse compressed wideband pings T2
178.500,-52.188691,-47.265999,-53.830256,-39.201459,-44.433345,-54.047936,-48.138224,-44.483695,-46.471440,-56.833090,-53.111945,-52.628515,-47.160851,-49.121203,-48.354510,-48.615516,-45.044487,-44.805271,-39.552534,-55.808646,-53.154513,-51.281337,-44.747493,-44.035880,-53.788541,-51.999164,-65.737131,-43.140943,-47.021860,-49.467155,-62.731212,-44.312303,-45.455184,-44.845580,-48.220917,-55.692803,-42.431440,-46.976497,-51.121226,-44.988392,-49.826769,-40.395563,-44.741145,-51.538559,-50.258959,-51.970169,-45.871694,-56.167308,-43.797415,-44.573183,-76.032080,-67.014002,-53.360414,-38.450732,-43.654419,-39.333277,-55.522515,-39.972847,-45.258153,-49.703109,-51.202286,-46.831155,-46.361782,-45.872679,-48.889966,-43.181131,-51.115647,-50.312535,-60.848203,-58.528164,-49.871635,-53.986987,-54.611683,-46.210395,-66.866479,-47.118206,-50.940509,-41.536606,-51.627706,-60.778915,-49.328917,-48.155984,-42.988227,-49.914388,-43.570293,-53.852579,-50.108512,-33.733978,-52.296960,-47.487695,-56.856536,-43.175559,-40.760394,-51.246756,-45.171850,0,Fileset 1: TS pulse compressed wideband pings T2
179.000,-53.216441,-48.229090,-53.023508,-39.188449,-44.422961,-54.754078,-48.717939,-45.131361,-49.096423,-54.854387,-52.807422,-51.548720,-47.750583,-50.276761,-49.980075,-46.368519,-45.466566,-43.502013,-39.717412,-54.345697,-52.534370,-51.575916,-43.145677,-45.080536,-55.322454,-49.857373,-61.348034,-43.307078,-46.550541,-48.897361,-62.279537,-43.270463,-44.992757,-44.906719,-48.655207,-55.107699,-42.418531,-47.157027,-50.531542,-45.682987,-49.743661,-40.222415,-43.982407,-51.675748,-49.269887,-54.671184,-46.297844,-56.744579,-43.478763,-45.184450,-62.224948,-70.440146,-52.715909,-37.997703,-42.190856,-39.416480,-67.720426,-39.092268,-48.794232,-48.116132,-49.614167,-46.113502,-49.140524,-46.430420,-49.759336,-43.077107,-51.856534,-50.557998,-60.617723,-61.578204,-48.907725,-55.345109,-56.048732,-45.705527,-67.749899,-46.373975,-50.410159,-41.745504,-51.924560,-56.340355,-49.910441,-48.265132,-44.005472,-47.984234,-42.165139,-51.723384,-47.654847,-33.917451,-49.170816,-48.103311,-62.874207,-44.801327,-40.040346,-47.012304,-43.706125,0,Fileset 1: TS pulse compressed wideband pings T2
179.500,-53.160819,-49.677206,-51.913823,-39.207964,-44.301010,-54.738817,-48.314488,-45.954230,-51.930035,-53.630214,-52.250545,-50.109309,-49.117893,-51.742304,-52.918204,-44.685675,-45.472995,-43.703207,-39.929372,-52.457877,-48.714085,-52.142842,-41.889971,-46.117067,-52.029426,-48.748956,-57.066264,-43.955078,-46.277367,-48.574069,-61.423635,-42.476371,-44.612752,-45.222365,-48.357214,-55.582472,-42.995754,-47.951307,-50.357018,-46.436725,-49.957503,-40.516514,-43.419809,-51.607493,-49.118937,-55.394001,-45.691754,-57.891088,-43.904075,-45.962538,-59.056852,-62.814922,-52.955257,-37.772046,-41.254499,-39.612737,-53.635102,-38.635197,-54.968661,-46.021138,-48.365569,-46.400051,-52.993641,-47.636259,-51.238607,-43.722619,-52.272143,-51.347614,-58.123068,-63.477037,-48.016151,-58.063358,-57.929421,-45.259799,-66.753031,-45.883847,-50.470942,-42.184389,-52.323311,-53.259499,-50.025461,-48.357018,-45.306172,-46.660682,-40.919999,-50.829534,-45.053175,-34.457767,-46.566425,-48.495077,-55.789861,-45.611386,-39.750016,-44.616208,-43.005082,0,Fileset 1: TS pulse compressed wideband pings T2
180.000,-51.671175,-51.629083,-50.393927,-39.210309,-43.715998,-54.373682,-46.684418,-46.879490,-52.008683,-53.029164,-51.369334,-49.099876,-51.560939,-53.471850,-58.054139,-43.464737,-45.013452,-45.030380,-39.991685,-51.399724,-45.777423,-52.278162,-41.063641,-46.690586,-49.059166,-48.699669,-54.144976,-45.121840,-46.147578,-48.452280,-57.109994,-41.707519,-44.347037,-45.568237,-47.764344,-55.997430,-43.902565,-48.954827,-50.562529,-47.067976,-50.220902,-41.069936,-43.566973,-50.453834,-49.252113,-53.577844,-44.844476,-60.325814,-44.895490,-47.031750,-58.366893,-58.669229,-53.243030,-37.744227,-40.635326,-40.034369,-48.121442,-38.429941,-59.068547,-43.999440,-47.480212,-47.494226,-54.976179,-49.237534,-53.074406,-45.072652,-52.278379,-52.523346,-56.570605,-63.205045,-47.497963,-60.442755,-59.302001,-44.836423,-63.809657,-45.659286,-50.823327,-42.911734,-52.654687,-51.073061,-49.653828,-48.458112,-46.256645,-45.733581,-39.967754,-50.824136,-43.134270,-35.231913,-44.441028,-48.489943,-49.325400,-44.297444,-39.740487,-43.312681,-42.727964,0,Fileset 1: TS pulse compressed wideband pings T2
180.500,-49.957144,-54.107062,-48.576703,-39.274943,-42.751618,-53.823315,-44.653728,-47.685337,-49.811408,-52.751085,-50.223271,-48.893746,-55.430810,-55.317085,-72.327863,-42.445196,-44.432187,-47.182977,-39.961422,-51.289957,-43.778808,-51.765809,-40.726172,-46.631367,-47.288423,-49.713860,-52.037429,-46.825682,-45.973884,-48.529853,-53.288156,-40.897392,-44.381659,-46.013849,-47.276442,-55.265743,-44.788213,-49.439926,-51.150390,-47.624001,-50.311764,-41.909803,-44.634579,-48.420857,-49.238446,-51.912033,-44.452109,-66.788895,-46.224584,-48.275029,-59.148389,-56.771557,-52.507906,-37.794665,-40.053285,-40.842183,-45.129413,-38.448198,-53.254617,-42.280254,-47.016733,-48.652673,-50.740520,-50.384727,-54.767242,-47.252550,-51.956295,-53.911364,-56.274750,-60.783796,-47.402041,-57.633802,-58.625165,-44.500474,-60.717839,-45.653526,-51.086076,-43.748797,-52.757902,-49.570044,-49.083494,-48.841046,-46.380560,-45.087762,-39.326067,-51.272169,-41.680218,-36.137154,-42.591840,-47.944064,-45.500848,-42.175157,-39.983051,-42.752977,-42.703461,0,Fileset 1: TS pulse compressed wideband pings T2
181.000,-48.664291,-57.257879,-46.786986,-39.364951,-41.620942,-53.182781,-43.080546,-48.538796,-48.241195,-52.571358,-49.201043,-49.640499,-59.303106,-57.580962,-61.335335,-41.792499,-44.022567,-48.409976,-39.904197,-52.246836,-42.438076,-51.025895,-40.756665,-46.026525,-46.532692,-52.037113,-50.701465,-48.842314,-45.785607,-49.056349,-50.702542,-40.127638,-44.768447,-46.700750,-46.968128,-54.220532,-45.333330,-49.563235,-52.299553,-48.052654,-49.819155,-42.783573,-46.801761,-46.330627,-48.959269,-50.885646,-44.747117,-69.337789,-47.308632,-48.927430,-60.538888,-56.374925,-51.146725,-37.804887,-39.635721,-42.313659,-43.380878,-38.639610,-50.182124,-40.856637,-46.950421,-48.516365,-46.999564,-50.611476,-55.303188,-50.310513,-51.513000,-55.711073,-57.383018,-57.605645,-47.796468,-53.664605,-56.712739,-44.268878,-58.172319,-45.993168,-51.256797,-44.867302,-52.993084,-48.746834,-48.423359,-49.688364,-45.966450,-44.688439,-39.049771,-51.922162,-40.623683,-37.128969,-41.155835,-47.271693,-43.010374,-40.323493,-40.441992,-42.732768,-42.644250,0,Fileset 1: TS pulse compressed wideband pings T2
181.500,-47.820547,-61.134605,-45.197729,-39.486065,-40.594017,-52.473451,-42.120370,-49.415867,-47.718062,-52.051355,-48.491817,-51.608622,-56.003799,-59.650176,-54.647997,-41.516864,-43.916670,-47.111295,-39.952471,-54.356175,-41.607983,-50.503131,-40.995141,-45.076186,-46.561060,-56.103688,-50.109419,-50.792416,-45.552184,-50.070487,-48.891283,-39.628180,-45.535573,-47.871120,-46.853067,-54.144633,-45.444303,-49.919906,-54.140282,-48.408438,-48.724748,-43.453050,-50.719445,-44.646287,-48.599893,-50.065079,-45.595516,-58.387075,-47.716659,-48.313384,-60.336513,-57.034939,-50.240847,-37.562444,-39.409900,-44.631964,-42.458710,-39.011551,-48.859269,-39.799630,-47.189394,-46.906534,-44.634480,-50.011000,-54.100509,-53.712100,-50.967360,-57.590741,-60.280016,-54.731136,-48.616234,-50.822311,-54.958358,-44.153027,-56.242679,-46.658462,-51.188401,-46.121436,-53.396104,-48.344842,-47.767744,-51.180828,-45.577844,-44.472967,-39.112200,-52.440479,-39.821810,-38.136259,-40.096171,-46.656197,-41.376808,-39.015364,-41.022550,-43.029406,-42.424043,0,Fileset 1: TS pulse compressed wideband pings T2
182.000,-47.263386,-65.330217,-43.840720,-39.646164,-39.806009,-51.738356,-41.731262,-50.280592,-48.137971,-50.963600,-48.163264,-55.298018,-52.311262,-59.203790,-51.671313,-41.641573,-44.138529,-45.231527,-40.185640,-56.418522,-41.202262,-50.377337,-41.224173,-44.042612,-47.128056,-61.045014,-50.254059,-52.196604,-45.305547,-51.424276,-47.427580,-39.566304,-46.600329,-49.678501,-46.803460,-55.722249,-45.419098,-50.895939,-56.820503,-48.692034,-47.391188,-43.731621,-58.396230,-43.517156,-48.497219,-49.059789,-46.358111,-53.677912,-47.772055,-47.114289,-57.959529,-57.567144,-50.294529,-37.005758,-39.405072,-47.674258,-42.104145,-39.571461,-48.275242,-39.105742,-47.564569,-45.265586,-43.102804,-48.736623,-52.179597,-54.334449,-50.302894,-58.441103,-66.647652,-52.448573,-49.583433,-48.949565,-53.698718,-44.134124,-54.804596,-47.541468,-50.854095,-47.307690,-53.706431,-48.036640,-47.171209,-53.435286,-45.552638,-44.353395,-39.487078,-52.748621,-39.209154,-39.131332,-39.383358,-46.150738,-40.374397,-38.212746,-41.530154,-43.335853,-42.046280,0,Fileset 1: TS pulse compressed wideband pings T2
182.500,-46.947073,-64.685967,-42.748936,-39.934249,-39.324778,-51.117402,-41.936286,-51.209496,-49.626573,-49.643026,-48.330725,-60.345181,-50.498823,-56.666760,-50.809046,-42.285073,-44.762116,-44.148475,-40.666252,-54.310256,-41.234673,-50.688025,-41.333918,-43.183579,-47.971789,-57.316079,-51.201511,-52.738200,-45.195517,-52.788526,-46.138244,-40.042501,-47.822768,-51.993201,-46.708815,-60.049648,-45.616455,-52.473104,-60.426579,-48.873877,-46.230817,-43.724698,-56.941446,-43.025445,-49.025775,-47.935043,-46.241369,-51.264333,-48.119611,-46.254764,-55.643627,-56.147716,-51.363577,-36.351573,-39.729341,-50.041911,-42.088786,-40.367279,-47.803511,-38.760528,-47.928911,-44.417169,-42.081652,-47.102604,-50.482738,-51.982864,-49.631820,-58.126334,-70.956850,-50.822872,-50.193518,-47.889768,-52.974328,-44.246444,-53.739446,-48.538601,-50.422499,-48.386335,-53.587421,-47.673253,-46.731693,-56.445190,-46.132804,-44.308298,-40.240394,-53.251424,-38.883538,-40.241553,-39.113779,-45.836751,-39.893484,-37.848562,-41.823604,-43.428169,-41.649699,0,Fileset 1: TS pulse compressed wideband pings T2
183.000,-46.910636,-59.373252,-41.812961,-40.432562,-39.109516,-50.635513,-42.488276,-52.020581,-52.307432,-48.420014,-48.969643,-57.451388,-50.099700,-54.233616,-51.774327,-43.221869,-45.798471,-44.067787,-41.340785,-50.296878,-41.675790,-51.210256,-41.390220,-42.555816,-48.644473,-52.735791,-52.802050,-52.370892,-45.179394,-53.530517,-44.974822,-41.078820,-49.024014,-53.766734,-46.599863,-73.571156,-45.913101,-53.679471,-63.101498,-48.864327,-45.458307,-43.690500,-51.208531,-43.157267,-50.408771,-46.998046,-45.431567,-50.249047,-49.066109,-45.994512,-54.101774,-53.552120,-52.436720,-35.761393,-40.247630,-49.744674,-42.119992,-41.407111,-47.275461,-38.731027,-48.130935,-44.426723,-41.273330,-45.549692,-49.218798,-49.761401,-48.997548,-57.755719,-61.686728,-49.805743,-49.939716,-47.468346,-52.705976,-44.515604,-52.974147,-49.365195,-49.829469,-49.147678,-52.830379,-47.109380,-46.495386,-59.053869,-47.417727,-44.226813,-41.348297,-54.381534,-38.779517,-41.594905,-39.143982,-45.499609,-39.818597,-37.847177,-41.828780,-43.213337,-41.358612,0,Fileset 1: TS pulse compressed wideband pings T2
183.500,-47.368490,-54.715280,-41.030837,-41.185689,-39.077749,-50.369237,-43.230504,-52.669674,-56.887115,-47.582786,-50.252133,-52.760815,-51.041763,-52.497900,-55.325569,-44.237820,-47.248414,-44.958923,-42.104563,-47.093435,-42.527158,-51.617226,-41.604834,-42.131850,-48.882841,-50.124529,-54.879324,-51.292640,-45.303796,-53.562206,-44.105465,-42.713299,-50.057795,-53.638007,-46.658033,-63.457182,-45.885335,-53.270984,-61.408704,-48.560910,-45.133094,-43.757144,-49.451144,-43.897137,-52.758940,-46.571139,-44.865927,-50.210321,-50.702604,-46.336843,-53.176085,-51.370536,-51.377663,-35.421452,-40.988628,-48.624047,-41.954051,-42.701444,-46.894283,-38.907724,-48.115607,-45.293572,-40.777783,-44.605224,-48.461180,-48.157592,-48.551929,-57.844068,-57.403907,-49.380347,-49.107885,-47.661559,-52.866255,-45.029938,-52.473466,-49.905203,-49.248736,-49.705223,-51.938798,-46.544519,-46.439796,-58.731784,-49.605510,-44.084181,-42.837280,-56.630762,-38.927400,-43.431047,-39.487686,-45.130089,-39.977698,-38.076461,-41.699584,-42.889987,-41.240885,0,Fileset 1: TS pulse compressed wideband pings T2
184.000,-48.578778,-51.000739,-40.391456,-42.150269,-39.190012,-50.332097,-43.793305,-52.932476,-61.508513,-47.179192,-52.301167,-49.902999,-53.492283,-51.262336,-64.420123,-44.838066,-49.043915,-46.940198,-42.895397,-44.763462,-43.817463,-51.580245,-42.208725,-41.824355,-48.714884,-48.776859,-56.763658,-49.724016,-45.545372,-53.161461,-43.681469,-44.978656,-50.824400,-52.494908,-47.197510,-57.185292,-45.229037,-51.486915,-58.685056,-48.034165,-45.303550,-44.032301,-50.437356,-45.146361,-55.175141,-46.853079,-45.138507,-50.956778,-53.091762,-47.211151,-52.642293,-50.051762,-48.775795,-35.393193,-41.914975,-48.267015,-41.542900,-44.264434,-46.943757,-39.232447,-47.812779,-46.857794,-40.723920,-44.489118,-48.189941,-46.939690,-48.341040,-57.626162,-55.168665,-49.516698,-48.241414,-48.443964,-53.323084,-45.890392,-52.250044,-50.104285,-48.797487,-50.093870,-51.205087,-46.160172,-46.548910,-56.913603,-53.000408,-43.878344,-44.568329,-59.636390,-39.205170,-45.869779,-40.038972,-44.662119,-40.194428,-38.451880,-41.690534,-42.747819,-41.394631,0,Fileset 1: TS pulse compressed wideband pings T2
184.500,-50.693524,-48.008889,-39.851227,-42.872755,-39.299332,-50.480155,-43.931633,-52.683674,-57.149626,-47.213901,-55.152901,-48.116268,-58.220094,-50.355715,-57.523832,-44.758590,-50.923986,-50.182148,-43.601194,-43.058262,-45.447891,-50.988862,-43.325933,-41.569405,-48.437367,-48.220700,-57.386858,-47.813168,-45.965601,-52.597975,-43.828733,-47.850331,-51.163024,-51.497793,-48.444977,-54.449071,-44.205184,-49.621872,-56.909326,-47.343495,-45.850189,-44.408533,-54.789867,-46.668729,-54.729801,-47.918510,-46.642878,-52.325720,-56.211333,-48.401615,-52.247070,-49.556520,-46.486186,-35.716182,-43.086461,-49.083065,-40.963324,-46.069748,-47.307077,-39.468402,-47.067540,-48.796476,-41.290980,-45.397646,-48.412295,-45.917221,-48.373274,-56.071558,-54.164715,-50.123494,-47.625134,-49.809413,-53.831210,-47.107635,-52.226030,-50.042792,-48.596759,-50.381288,-50.775932,-46.048551,-46.627483,-55.575777,-57.682989,-43.572710,-46.195179,-59.810650,-39.488981,-48.032603,-40.744097,-44.155775,-40.261486,-38.707644,-41.963078,-42.949003,-41.796356,0,Fileset 1: TS pulse compressed wideband pings T2
185.000,-53.743814,-45.636454,-39.408678,-42.688787,-39.418068,-50.770010,-43.698007,-51.983504,-53.284985,-47.689829,-57.809009,-47.010040,-64.854274,-49.641170,-50.869639,-44.204537,-52.652450,-55.235931,-44.354369,-41.904095,-47.190236,-50.100654,-45.099210,-41.428817,-48.372109,-48.134620,-56.556706,-45.786558,-46.687507,-51.994915,-44.672536,-51.272429,-51.102822,-50.898876,-50.654539,-53.481229,-43.337158,-48.285916,-56.150713,-46.739580,-46.722628,-44.934352,-68.394899,-48.050666,-52.172615,-49.622661,-50.255902,-54.544663,-60.140454,-49.687884,-52.075729,-49.978930,-45.021542,-36.442338,-44.544268,-51.653193,-40.430527,-48.267430,-47.701996,-39.580638,-45.853371,-50.525444,-42.596666,-47.610720,-49.215108,-45.098817,-48.617964,-53.485240,-54.110036,-51.120459,-47.398436,-51.688084,-54.146444,-48.726467,-52.395474,-49.859330,-48.642595,-50.550017,-50.708114,-46.155360,-46.599882,-55.021837,-59.316090,-43.255341,-47.199588,-57.070936,-39.672796,-46.847422,-41.566227,-43.687679,-40.225750,-38.737881,-42.796366,-43.736496,-42.617460,0,Fileset 1: TS pulse compressed wideband pings T2
185.500,-56.353153,-43.762389,-38.994364,-41.253164,-39.478762,-51.035373,-43.381170,-51.075853,-51.356023,-48.599500,-57.406967,-46.226346,-59.802284,-49.090827,-47.297499,-43.639948,-53.962405,-59.501506,-45.284046,-41.228206,-47.989245,-49.090761,-47.346527,-41.435032,-48.645182,-48.303551,-55.107435,-43.809000,-47.771256,-51.432235,-46.238572,-55.035922,-50.819266,-50.496148,-52.999195,-53.954481,-42.920767,-47.573875,-56.311405,-46.302690,-47.554815,-45.515144,-56.301335,-48.603484,-49.834292,-50.844261,-58.991342,-58.131279,-63.629650,-50.783263,-52.321651,-51.419394,-44.360919,-37.584727,-46.221240,-57.971312,-40.017189,-51.135596,-47.580506,-39.495977,-44.268175,-51.451762,-44.626741,-51.669703,-50.771518,-44.490219,-48.967694,-50.796879,-54.836866,-52.182076,-47.581907,-53.419253,-54.083531,-50.664220,-52.614026,-49.634876,-48.870385,-50.642106,-51.094365,-46.300199,-46.305798,-54.827660,-55.436294,-42.997249,-47.285666,-55.063556,-39.725892,-43.351928,-42.525207,-43.348844,-40.180789,-38.404750,-44.507639,-45.363075,-44.022305,0,Fileset 1: TS pulse compressed wideband pings T2
186.000,-55.908890,-42.264673,-38.545805,-39.171548,-39.476645,-51.087277,-43.210281,-50.153875,-50.817248,-49.931368,-54.973866,-45.483845,-55.759089,-48.698008,-45.162195,-43.424402,-54.804695,-56.669659,-46.578762,-41.004671,-46.801900,-48.018346,-49.085772,-41.640266,-49.065480,-48.733939,-53.428379,-42.096183,-49.029599,-51.024445,-48.415539,-58.397362,-50.777017,-50.159897,-52.691344,-56.080145,-43.138782,-47.340642,-57.393055,-46.099235,-47.735995,-46.143128,-51.239145,-48.127838,-48.001317,-50.208176,-55.291702,-64.447741,-60.881743,-51.847789,-53.420153,-54.185043,-44.437323,-39.209131,-47.804843,-61.051548,-39.782367,-55.461791,-46.939575,-39.295764,-42.592633,-51.529634,-46.943242,-57.807568,-53.629949,-44.227917,-49.325095,-48.452380,-56.101247,-52.777322,-48.151383,-53.541035,-53.718090,-52.881993,-52.796712,-49.411067,-49.205754,-50.780407,-51.937480,-46.403569,-45.741218,-54.206101,-52.258432,-42.923652,-46.822376,-54.326708,-39.746043,-40.229558,-43.671239,-43.182715,-40.365144,-37.788474,-47.856409,-48.451314,-46.457007,0,Fileset 1: TS pulse compressed wideband pings T2
186.500,-53.915727,-41.040251,-38.042696,-37.161129,-39.506645,-50.808851,-43.251571,-49.290708,-51.424465,-51.490295,-52.804958,-44.671130,-54.010053,-48.431635,-44.003957,-43.766998,-55.241207,-54.446983,-48.411865,-41.257690,-44.604674,-46.930554,-48.820958,-41.940606,-48.685502,-49.554438,-51.376103,-40.791213,-49.746040,-50.871893,-50.461728,-56.704383,-51.559777,-49.931861,-50.939520,-60.779607,-44.101734,-47.288936,-59.435044,-46.278433,-46.956124,-47.032702,-49.400678,-47.226251,-46.455702,-48.719629,-48.631914,-70.768555,-55.837616,-53.659726,-56.210566,-58.941465,-45.151694,-41.398077,-48.761219,-52.017206,-39.717788,-60.032237,-46.381583,-39.215733,-41.076705,-50.923580,-48.299514,-57.923622,-59.502524,-44.479573,-49.575316,-46.558859,-57.056860,-52.513985,-48.806139,-52.007961,-53.249461,-55.204600,-52.927719,-49.169631,-49.590091,-51.141476,-53.004800,-46.676945,-45.128625,-52.686602,-50.259535,-43.198420,-46.327508,-54.925156,-39.899167,-37.881096,-45.047089,-43.186551,-41.080039,-37.171232,-54.867086,-54.778530,-51.181687,0,Fileset 1: TS pulse compressed wideband pings T2
187.000,-51.926174,-40.019512,-37.521768,-35.495906,-39.566675,-50.283461,-43.622257,-48.709943,-53.229425,-52.747643,-51.396155,-43.777227,-53.248496,-48.396790,-43.856149,-44.951717,-55.063336,-53.346051,-50.597527,-41.958620,-42.538614,-45.890965,-47.417814,-42.063660,-46.750115,-50.985269,-49.062547,-39.928672,-49.401234,-51.161297,-50.983403,-52.117057,-53.797428,-49.973287,-50.378759,-71.627106,-45.683489,-47.174696,-62.312308,-46.869350,-45.591976,-48.334217,-49.303061,-46.582568,-45.086001,-47.623194,-46.020985,-66.493762,-52.160024,-57.447812,-61.189680,-64.486387,-46.284642,-44.400843,-48.969779,-48.312757,-39.664359,-54.508702,-46.160386,-39.314414,-39.857181,-49.864004,-48.032321,-55.363377,-66.595963,-45.431618,-49.704605,-45.234465,-56.409495,-51.676287,-48.752601,-50.339574,-52.861293,-56.512873,-52.997940,-48.980564,-50.081884,-52.065292,-53.924209,-47.542476,-44.606291,-50.676095,-49.143272,-43.866394,-46.136903,-57.617579,-40.496581,-36.230458,-46.776158,-43.475959,-42.558398,-36.685161,-51.931713,-54.942608,-58.397505,0,Fileset 1: TS pulse compressed wideband pings T2
187.500,-50.226116,-39.088063,-36.998739,-34.342502,-39.776078,-49.684310,-44.180530,-48.440177,-55.992142,-52.854958,-50.673576,-43.023059,-51.865347,-48.327974,-44.652622,-46.889254,-54.258853,-51.965853,-52.774757,-43.028375,-40.979027,-45.043722,-46.351887,-41.832213,-44.105553,-53.118577,-46.772794,-39.520556,-48.490584,-51.957481,-49.909548,-48.639708,-58.562065,-50.568412,-51.715218,-66.679579,-47.131863,-46.684959,-64.060583,-47.957493,-44.339730,-50.265819,-50.553889,-46.537698,-43.934527,-47.048858,-45.542582,-66.947402,-49.887794,-66.556667,-58.376746,-61.776399,-47.491037,-48.790473,-48.709868,-47.005324,-39.511489,-49.428847,-46.236118,-39.781567,-39.022948,-48.587191,-46.834838,-55.640926,-56.003811,-47.390261,-49.665536,-44.321017,-54.408318,-50.879038,-47.517263,-49.213792,-52.574228,-55.802137,-53.181896,-48.890081,-50.425938,-53.519603,-54.008784,-49.143722,-44.368527,-48.871946,-48.722189,-44.692331,-46.260167,-64.340442,-41.665880,-35.146066,-48.594050,-43.838544,-45.152990,-36.581022,-44.821077,-47.366482,-49.871666,0,Fileset 1: TS pulse compressed wideband pings T2
188.000,-49.027627,-38.318234,-36.594727,-33.637858,-40.164694,-49.223782,-45.151229,-48.873841,-58.842926,-52.059339,-50.720469,-42.508667,-49.394845,-48.278257,-46.627269,-49.260658,-53.418611,-50.191980,-54.708470,-44.339760,-39.916341,-44.580080,-45.817414,-41.350592,-41.723725,-55.799541,-44.922823,-39.422897,-47.926523,-53.634559,-48.417135,-46.206034,-63.962045,-51.693477,-55.277009,-60.856977,-47.673538,-46.104641,-62.244901,-49.075687,-43.397944,-52.118575,-51.134802,-47.081861,-43.169480,-46.679600,-46.441964,-68.270189,-48.636885,-63.413139,-53.056861,-58.694375,-48.777896,-57.154935,-48.841733,-47.344822,-39.175740,-46.181208,-46.104114,-40.509945,-38.569709,-47.400975,-45.716198,-59.072856,-51.353283,-50.608118,-49.596491,-43.899293,-52.484393,-50.472521,-45.907962,-48.851242,-52.307719,-54.422387,-53.517328,-49.183305,-50.723118,-55.699788,-53.501023,-51.670645,-44.335457,-47.469475,-48.871408,-45.050294,-46.559566,-59.690530,-43.629481,-34.550832,-50.210410,-44.298788,-49.071897,-36.855994,-40.896364,-43.355053,-44.490373,0,Fileset 1: TS pulse compressed wideband pings T2
