Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
98.000,-48.800562,-45.859855,-44.949953,-46.656692,-44.465586,-51.619108,-56.349078,-49.199932,-43.137211,-42.026654,-45.474853,-48.224611,-49.068861,-44.480081,-47.226707,-45.164902,-51.608412,-43.099766,-42.533375,-48.340952,-43.099927,-47.477547,-54.546706,-53.348221,-44.894133,-46.288277,-45.510874,-53.576253,-48.840447,-49.390661,-47.018549,-52.609460,-49.598358,-46.587613,-53.703591,-53.592197,-59.982832,-42.485523,-45.764759,-39.606164,-43.683209,-69.547995,-51.211696,-55.189729,-40.442643,-50.960661,-51.144941,-47.572931,-44.418744,-42.409719,-51.832384,-47.848083,-46.304115,-44.729738,-44.658605,-53.836867,-47.219366,-38.605447,-60.110197,-36.595124,-40.534244,-42.233989,-39.613740,-51.876686,-50.250962,-46.497379,-43.156090,-41.845574,-46.844185,-47.908169,-44.026702,-42.180466,-46.104124,-42.425200,-42.236219,-39.902052,-62.337420,-52.265415,-45.471239,-50.990290,-54.942598,-52.992238,-49.093413,-53.893340,-41.437178,-61.458507,-51.130282,-46.354794,-44.880872,-44.974174,-58.527237,-48.214521,-40.255460,-41.139419,-54.438680,0,Fileset 1: TS pulse compressed wideband pings T3
98.500,-47.494008,-44.873022,-45.627650,-46.099834,-43.936028,-49.196888,-64.808324,-47.731232,-43.986724,-41.727551,-44.267597,-47.527550,-48.328941,-44.414444,-48.492176,-46.874087,-48.078524,-43.238454,-41.491050,-47.386162,-41.880462,-50.535345,-55.280601,-52.137848,-44.375712,-44.828565,-44.717931,-55.672203,-49.480752,-48.437817,-48.027835,-53.258619,-50.029040,-47.042403,-53.609977,-55.794946,-60.796310,-43.466399,-46.608150,-40.121722,-43.482128,-62.425177,-49.220976,-52.458039,-40.842316,-49.398759,-52.444913,-47.857858,-45.311432,-41.881600,-57.939019,-49.969908,-45.227957,-43.159958,-44.402885,-55.036328,-48.152964,-37.874221,-56.922619,-36.168651,-39.958179,-41.363770,-42.345124,-46.602605,-48.705614,-44.404511,-42.827367,-42.269918,-44.590984,-46.184289,-43.918378,-42.049965,-45.134112,-42.351676,-42.236338,-39.963328,-57.297432,-51.529671,-44.268745,-50.529461,-56.071771,-50.583851,-49.975713,-54.338546,-41.157503,-63.789252,-50.339126,-48.360374,-43.847945,-45.416059,-57.835848,-47.627069,-40.670844,-41.381138,-50.263209,0,Fileset 1: TS pulse compressed wideband pings T3
99.000,-46.293661,-44.155794,-46.262463,-45.780452,-43.735920,-47.570934,-61.199894,-46.266273,-45.369836,-41.912851,-43.566253,-47.068376,-47.578713,-44.263131,-49.657381,-49.438239,-45.827595,-43.728661,-40.943208,-47.164880,-41.027173,-53.392896,-56.861679,-51.023788,-44.001701,-44.064293,-44.022982,-56.315006,-50.405580,-46.637196,-49.989005,-54.866404,-49.646912,-47.470610,-52.403724,-58.848612,-59.065164,-44.624314,-48.178065,-40.567556,-43.227550,-57.422055,-48.230554,-49.130998,-41.548780,-48.480628,-54.563642,-47.894805,-47.123290,-41.658805,-62.715647,-52.952271,-44.597113,-41.274130,-44.188738,-57.537477,-48.469614,-37.611869,-53.962939,-35.725542,-39.385877,-40.991881,-45.821757,-42.032351,-47.963120,-42.711498,-42.774903,-42.014583,-42.876294,-44.703984,-44.454986,-42.392573,-44.268072,-42.052784,-42.052429,-40.148130,-54.597056,-50.064204,-43.324896,-49.339327,-58.204312,-48.936629,-51.108642,-51.279617,-41.023870,-59.206325,-49.646894,-49.908340,-43.208555,-46.096074,-59.755514,-46.633136,-41.314892,-41.923842,-47.506523,0,Fileset 1: TS pulse compressed wideband pings T3
99.500,-45.374769,-43.815662,-46.879822,-45.946885,-43.961497,-46.624617,-56.159924,-45.096997,-47.292177,-42.612288,-43.527785,-46.749891,-47.090383,-44.455176,-50.305625,-53.667456,-44.910596,-44.575562,-41.003645,-47.756583,-40.599300,-52.259300,-56.070935,-49.654216,-43.973024,-44.079889,-43.750842,-53.108152,-50.612507,-44.927803,-53.787442,-58.386453,-48.378204,-47.191449,-50.396273,-56.951568,-57.074113,-45.215515,-50.764561,-40.755431,-42.869819,-53.734598,-48.352655,-46.487211,-42.319973,-48.111287,-57.739568,-47.851171,-49.634056,-41.949865,-64.095511,-57.890391,-44.669887,-39.470482,-44.136094,-61.472112,-48.123209,-37.843103,-51.924105,-35.367556,-38.969932,-41.339672,-48.141720,-39.134227,-47.462319,-41.361254,-42.954114,-40.974033,-41.754816,-43.740030,-45.833691,-43.384773,-43.688530,-41.733627,-41.835412,-40.549647,-53.399066,-48.395278,-42.813003,-48.085621,-61.498424,-48.000643,-52.187833,-48.516681,-41.279663,-55.943832,-49.651984,-50.468031,-43.052281,-46.972454,-67.621008,-45.719341,-42.350465,-42.906977,-45.791911,0,Fileset 1: TS pulse compressed wideband pings T3
100.000,-44.701934,-43.802095,-47.315528,-46.609557,-44.531390,-46.123082,-53.754520,-44.272334,-48.894378,-43.545244,-44.046204,-46.374969,-46.872266,-45.075444,-50.254216,-61.682732,-45.140904,-45.268378,-41.588655,-49.089284,-40.517459,-48.515572,-52.113429,-47.934509,-44.279124,-44.746470,-43.934903,-49.693426,-48.834548,-43.616934,-62.299687,-65.959782,-46.566224,-45.830985,-48.798451,-53.104510,-55.727669,-44.662484,-54.201493,-40.575355,-42.390968,-50.529447,-49.655931,-44.727906,-42.701841,-47.842218,-61.032286,-47.916631,-50.786485,-42.688072,-63.582432,-70.792727,-45.419023,-37.975606,-44.139285,-61.143206,-47.519720,-38.334297,-50.427000,-35.064084,-38.688169,-42.465431,-47.238994,-37.498604,-46.189521,-40.150007,-43.088429,-39.598407,-41.108967,-43.244018,-48.015951,-44.949991,-43.331833,-41.460659,-41.627094,-41.040774,-53.094077,-46.759706,-42.647550,-47.034611,-62.597662,-47.699035,-52.257345,-46.643782,-41.913847,-54.234159,-50.511561,-49.780202,-43.211121,-47.678413,-67.063690,-45.094028,-43.801727,-44.270554,-44.872208,0,Fileset 1: TS pulse compressed wideband pings T3
100.500,-44.260545,-44.166096,-47.547193,-47.821038,-45.381936,-45.942791,-52.734943,-43.885745,-48.788186,-44.343336,-45.061656,-45.930066,-46.929698,-46.203705,-50.043883,-71.133604,-46.447740,-45.258933,-42.621111,-50.880885,-40.766447,-45.502665,-48.837966,-46.373305,-44.990067,-46.004725,-44.628125,-47.466526,-46.315409,-42.839803,-63.932669,-60.716728,-44.798818,-44.193795,-48.280612,-50.969102,-55.126451,-43.788860,-56.666593,-40.294680,-41.973584,-47.753705,-52.334998,-43.839396,-42.723894,-47.491665,-60.864621,-48.354880,-49.530684,-43.706953,-54.294128,-63.487987,-46.792676,-36.969493,-44.233511,-56.842654,-47.178433,-38.781512,-49.165659,-34.834381,-38.588955,-44.503326,-45.106951,-36.849214,-44.073564,-39.074381,-43.082922,-38.490705,-40.943612,-43.203686,-50.403790,-46.700904,-43.203024,-41.369630,-41.560669,-41.588618,-53.383785,-45.357772,-42.834231,-46.330483,-58.378009,-48.070733,-51.067208,-45.530232,-42.979847,-53.153506,-52.512243,-48.272782,-43.506895,-48.001105,-57.588157,-44.900273,-45.813848,-45.957916,-44.651507,0,Fileset 1: TS pulse compressed wideband pings T3
101.000,-43.969483,-44.930687,-47.625651,-49.577189,-46.337062,-45.906761,-52.606918,-43.901034,-47.308392,-44.554872,-46.294932,-45.460625,-47.128111,-47.804559,-50.113931,-60.490410,-48.523776,-44.729774,-43.891364,-51.958549,-41.245803,-43.543968,-46.846489,-45.350013,-46.084558,-47.633497,-45.731558,-46.271474,-44.270717,-42.592884,-55.293029,-54.007806,-43.383800,-42.926827,-49.035357,-50.152905,-55.187268,-43.419837,-55.633140,-40.202817,-41.744127,-45.412433,-55.710842,-43.602085,-42.704113,-47.195099,-58.699370,-49.277660,-48.339421,-44.606645,-48.662214,-56.204416,-48.458911,-36.430823,-44.424829,-54.063629,-47.238111,-38.798990,-47.974891,-34.635020,-38.614865,-47.425142,-42.689391,-36.873760,-41.875523,-38.130416,-42.955594,-37.895168,-41.197073,-43.492185,-50.730775,-47.427330,-43.230113,-41.485808,-41.650400,-42.130268,-53.790384,-44.275314,-43.346090,-45.989733,-54.460030,-49.089614,-49.431370,-45.021578,-44.435352,-51.643456,-56.185024,-46.430173,-43.618323,-47.972028,-53.888507,-45.151495,-48.529478,-47.708609,-44.979333,0,Fileset 1: TS pulse compressed wideband pings T3
101.500,-43.706836,-46.039068,-47.609984,-51.824622,-47.141778,-45.786991,-52.875666,-44.081299,-45.698433,-44.104770,-47.112402,-44.985564,-47.158812,-49.605242,-50.428229,-57.790230,-50.226986,-44.351801,-45.078067,-51.174511,-41.740865,-42.349979,-45.883685,-44.976577,-47.463253,-49.135916,-46.934669,-45.821076,-42.846007,-42.765501,-51.944155,-50.266170,-42.395049,-42.169693,-51.191380,-49.712921,-55.842196,-43.748828,-53.374862,-40.438434,-41.710631,-43.447919,-56.008184,-43.595125,-42.861017,-47.249369,-57.406393,-50.628893,-48.275020,-45.030186,-45.354529,-52.638869,-49.719106,-36.184953,-44.571500,-52.633209,-47.615122,-38.316022,-46.846695,-34.388885,-38.657570,-50.560450,-40.370041,-37.175857,-39.989070,-37.328942,-42.782056,-37.762462,-41.700225,-43.895280,-48.770097,-46.447122,-43.290822,-41.752769,-41.837421,-42.570508,-53.414887,-43.422232,-43.992462,-45.874020,-51.750944,-50.574217,-47.895989,-44.935844,-46.141148,-49.321921,-62.975393,-44.504390,-43.186545,-47.682754,-52.412704,-45.782141,-52.010536,-49.034350,-45.627919,0,Fileset 1: TS pulse compressed wideband pings T3
102.000,-43.513664,-47.604650,-47.692578,-54.436334,-47.704891,-45.555639,-53.023830,-44.333404,-44.513407,-43.498932,-47.153204,-44.571471,-46.939660,-51.318886,-50.852968,-57.144748,-50.237034,-44.614922,-46.030526,-49.563158,-42.101365,-41.704989,-45.816332,-45.377929,-49.146957,-49.957892,-47.964107,-45.973924,-42.047977,-43.436920,-50.561460,-48.000249,-41.898194,-41.954464,-54.964695,-48.763574,-57.327965,-44.924501,-51.388057,-41.131805,-41.889420,-41.844809,-53.779984,-43.381219,-43.385499,-48.039712,-57.444834,-52.256576,-49.600055,-45.189806,-43.547679,-50.374103,-50.223066,-36.150754,-44.659854,-52.183215,-48.296086,-37.700892,-45.904041,-34.109114,-38.750340,-51.301004,-38.626459,-37.655807,-38.543034,-36.781942,-42.797359,-38.163140,-42.400720,-44.323860,-46.782108,-44.867397,-43.429631,-42.213461,-42.135212,-43.017325,-51.933652,-42.885789,-44.686071,-45.970783,-49.991340,-52.072105,-46.690006,-45.217864,-48.021590,-46.856621,-66.108332,-42.702953,-42.335006,-47.388539,-52.597914,-46.752398,-56.138968,-49.753462,-46.432034,0,Fileset 1: TS pulse compressed wideband pings T3
102.500,-43.417995,-49.719878,-47.933712,-56.397148,-48.071986,-45.212716,-52.357803,-44.425253,-43.708066,-43.080799,-46.658162,-44.207460,-46.434544,-52.196499,-50.959888,-56.549433,-49.526038,-45.772763,-46.812155,-48.176680,-42.168795,-41.369195,-46.553220,-46.580750,-51.005554,-49.695761,-48.462456,-46.555018,-41.768514,-44.623332,-50.427570,-46.664874,-41.876269,-42.236581,-58.698780,-47.260041,-59.933446,-46.857474,-49.743865,-42.378692,-42.210593,-40.592427,-52.289482,-42.653962,-44.367071,-49.955193,-59.115138,-53.723310,-52.769863,-45.541371,-42.860188,-48.690764,-50.297325,-36.161151,-44.562034,-52.452327,-49.251684,-37.268850,-45.234416,-33.838447,-38.906924,-48.463171,-37.535111,-38.317640,-37.461100,-36.552776,-43.108508,-39.043321,-43.092980,-44.713017,-45.416775,-43.540976,-43.665862,-42.871559,-42.542884,-43.518156,-49.878460,-42.613500,-45.063592,-46.136366,-48.971470,-52.387562,-45.842113,-45.719717,-49.794333,-44.691503,-59.193003,-41.079798,-41.285179,-47.139089,-54.643055,-47.886342,-59.727043,-50.026437,-47.249813,0,Fileset 1: TS pulse compressed wideband pings T3
103.000,-43.398744,-52.506266,-48.282023,-55.873420,-48.333940,-44.817438,-50.892054,-44.174759,-43.190678,-43.006957,-46.217920,-43.796547,-45.719597,-51.737045,-50.434929,-54.808249,-49.715497,-47.967482,-47.632621,-47.257477,-41.862801,-41.176615,-48.010504,-48.302132,-52.687454,-48.664165,-48.364615,-47.286575,-41.948551,-46.328736,-51.382569,-45.990997,-42.207513,-42.941571,-57.826915,-45.918960,-62.472698,-48.890222,-48.389271,-44.154882,-42.447627,-39.592801,-51.706883,-41.587822,-45.986996,-53.714587,-63.816562,-54.402674,-59.689099,-46.482354,-42.928128,-47.144711,-50.335324,-36.109577,-44.245469,-53.319764,-50.360387,-37.162815,-44.797867,-33.542897,-39.126030,-45.079183,-37.034868,-39.307663,-36.668944,-36.693785,-43.786061,-40.309938,-43.511078,-45.087399,-44.636288,-42.751369,-44.031239,-43.685204,-43.042129,-44.126485,-47.907951,-42.583452,-44.805422,-46.214208,-48.488966,-50.865270,-45.320971,-46.178535,-51.109353,-42.956028,-56.132167,-39.645340,-40.279985,-46.944741,-59.601416,-48.617975,-61.883798,-49.686661,-48.016455,0,Fileset 1: TS pulse compressed wideband pings T3
103.500,-43.541755,-55.926237,-48.666978,-53.787957,-48.725435,-44.571094,-49.305629,-43.621666,-42.989132,-43.426318,-46.339115,-43.408001,-44.959512,-50.549662,-49.481877,-52.678683,-52.083257,-51.503041,-48.855011,-46.942836,-41.405573,-41.286749,-50.176607,-49.102368,-53.642630,-47.583317,-48.030549,-47.827691,-42.674473,-48.342901,-53.474162,-45.926628,-42.753910,-44.112579,-56.870707,-45.428653,-59.933031,-49.338286,-47.400792,-46.334287,-42.484472,-38.898283,-51.439859,-40.695425,-48.818193,-58.645638,-72.308217,-54.342355,-70.120532,-48.561757,-43.232617,-45.612048,-50.246968,-36.116319,-43.882350,-54.849062,-51.357309,-37.561626,-44.665957,-33.336959,-39.511572,-42.399494,-37.130295,-40.732799,-36.230989,-37.386299,-44.945268,-41.683849,-43.533571,-45.696350,-44.453104,-42.692365,-44.659195,-44.703658,-43.775938,-44.971953,-46.420394,-42.848287,-44.043374,-46.191853,-48.527734,-48.767978,-45.216152,-46.413220,-51.827074,-41.761027,-55.261885,-38.505649,-39.591184,-46.843252,-61.254023,-48.403746,-65.025588,-48.160364,-49.063065,0,Fileset 1: TS pulse compressed wideband pings T3
104.000,-43.726371,-57.506890,-48.647190,-51.646247,-49.239065,-44.474603,-47.897690,-42.808138,-42.959460,-44.232306,-47.172507,-43.005373,-44.062375,-49.352538,-48.370862,-51.065113,-58.854600,-56.021880,-50.401774,-47.183954,-40.916906,-41.841122,-52.603337,-47.446034,-53.402125,-46.805312,-47.699805,-47.695071,-43.858207,-49.424433,-55.409533,-46.248929,-43.034858,-45.564277,-57.461970,-46.047273,-55.859289,-48.108510,-46.727651,-47.907781,-42.168990,-38.386356,-50.591399,-40.177882,-53.866153,-53.656256,-60.271299,-53.960685,-57.562102,-52.476859,-42.643923,-44.009088,-49.297098,-36.218220,-43.508339,-56.856560,-51.312645,-38.388072,-44.695659,-33.156748,-39.958326,-40.428456,-37.677190,-41.936009,-36.039818,-38.613069,-46.345162,-42.195451,-43.087648,-46.649175,-44.696716,-43.284208,-45.419401,-45.738917,-44.730628,-45.915106,-45.407252,-43.203446,-43.037027,-45.955827,-48.891349,-46.949877,-45.402458,-46.182590,-51.695731,-40.988165,-55.831092,-37.554947,-39.233302,-46.600013,-53.939249,-47.248175,-65.826569,-45.478486,-50.803115,0,Fileset 1: TS pulse compressed wideband pings T3
104.500,-43.945824,-55.097993,-47.947072,-49.847359,-49.890899,-44.652912,-46.876465,-42.065931,-43.151060,-45.416529,-49.067696,-42.722240,-43.116945,-48.703162,-47.474885,-50.495934,-55.545170,-58.289780,-51.537760,-48.103009,-40.597799,-43.159699,-54.612017,-45.262225,-52.528004,-46.653639,-47.699541,-47.098963,-45.569871,-48.928313,-54.081172,-46.843752,-42.841004,-47.129034,-55.772953,-48.066518,-53.075135,-47.204317,-46.586190,-47.964078,-41.671074,-38.001917,-49.260826,-40.204666,-56.316161,-48.771392,-54.837368,-53.661474,-54.261780,-60.345052,-41.001867,-42.523339,-47.520039,-36.638546,-43.326096,-59.146457,-49.667637,-39.541594,-44.797073,-33.005793,-40.477231,-39.138952,-38.834705,-41.905151,-36.139569,-40.369113,-47.559997,-41.507308,-42.506755,-48.156635,-45.319120,-44.545625,-46.171123,-46.683469,-46.000354,-46.871928,-44.970088,-43.582522,-42.224286,-45.666129,-49.380195,-45.680623,-45.817262,-45.634579,-50.716822,-40.663214,-57.362839,-36.805955,-39.366726,-46.167879,-49.735796,-45.841230,-57.994707,-42.618035,-53.949621,0,Fileset 1: TS pulse compressed wideband pings T3
105.000,-44.158743,-52.153350,-46.644987,-48.353303,-50.632975,-45.129102,-46.175786,-41.500658,-43.371507,-46.716804,-52.519797,-42.685622,-42.148407,-48.696739,-46.832865,-51.140374,-48.351521,-54.963737,-51.041368,-49.818478,-40.536366,-45.479853,-55.841212,-43.875733,-51.681663,-47.245509,-48.145244,-46.589909,-47.662899,-48.049823,-51.324338,-47.556746,-42.426347,-48.479155,-51.629458,-50.933290,-51.358462,-47.306783,-47.183145,-47.442961,-41.227546,-37.700440,-48.163257,-40.767715,-49.202582,-45.985061,-51.902719,-53.565207,-53.538530,-61.356924,-39.311641,-41.332012,-45.597161,-37.461855,-43.309731,-61.488605,-47.131999,-40.625078,-44.939454,-32.889857,-41.037116,-38.326485,-40.675027,-40.570491,-36.456010,-42.215333,-47.875549,-40.369808,-42.019857,-50.193281,-46.138375,-46.436697,-46.542636,-47.405866,-47.633626,-47.565402,-45.002008,-43.740242,-41.705782,-45.399416,-49.598911,-44.939562,-46.244019,-44.991152,-49.140999,-40.648820,-57.972582,-36.175213,-39.953587,-45.431910,-47.362748,-44.647721,-52.225565,-40.104153,-57.773454,0,Fileset 1: TS pulse compressed wideband pings T3
105.500,-44.341926,-49.902611,-45.142215,-47.039917,-51.389607,-45.905460,-45.758783,-41.177820,-43.391559,-47.728013,-59.256044,-42.961613,-41.281082,-49.289454,-46.404065,-53.311275,-44.784323,-49.525369,-49.352742,-52.568474,-40.738978,-48.999104,-56.551453,-43.454709,-51.221378,-48.673499,-49.122583,-46.538826,-49.688005,-47.773297,-49.433537,-48.279695,-42.189923,-49.201534,-48.508262,-50.523629,-50.315278,-48.288428,-48.788457,-47.533414,-40.949011,-37.389347,-47.693347,-41.752598,-44.584913,-44.487667,-50.197386,-53.566434,-53.323837,-55.445556,-38.210225,-40.514389,-43.944291,-38.712359,-43.390258,-63.677509,-44.602370,-41.082531,-45.181402,-32.758981,-41.631227,-37.794620,-42.747754,-38.855061,-36.888729,-43.034794,-47.285888,-39.525820,-41.754954,-52.005817,-46.927180,-49.111747,-46.277479,-47.835950,-49.605524,-47.774251,-45.379045,-43.613517,-41.532513,-45.240261,-49.113189,-44.562975,-46.426533,-44.419168,-47.387321,-40.788555,-55.946902,-35.580286,-40.944886,-44.466291,-46.008216,-43.751934,-48.213835,-38.031803,-54.440121,0,Fileset 1: TS pulse compressed wideband pings T3
106.000,-44.554286,-48.271429,-43.767414,-45.882071,-52.193702,-47.007328,-45.632267,-41.145795,-43.015919,-48.128759,-76.640740,-43.647447,-40.670404,-50.040242,-46.107065,-57.045857,-43.074759,-44.788768,-47.622470,-57.001554,-41.256103,-53.854871,-56.588389,-44.068038,-51.384976,-51.108691,-50.726345,-47.201895,-50.731878,-48.365290,-48.611003,-49.066413,-42.444077,-49.122612,-46.773605,-47.354668,-49.671045,-49.248950,-51.740398,-48.913254,-40.927010,-37.080823,-47.910665,-43.035402,-41.709897,-43.999194,-49.155890,-53.524107,-51.560300,-53.833107,-37.926993,-40.156068,-42.633778,-40.422420,-43.495780,-63.628141,-42.516997,-40.884013,-45.767741,-32.654948,-42.389643,-37.478343,-42.788298,-37.279114,-37.391641,-42.341502,-46.486540,-39.251828,-41.797948,-51.915770,-47.471881,-53.045567,-45.578788,-48.055380,-51.956690,-47.497867,-45.905585,-43.309234,-41.714117,-45.243374,-48.025437,-44.389200,-46.282755,-44.032701,-45.820425,-40.964379,-53.289937,-35.039009,-42.225903,-43.426299,-45.280397,-43.168350,-45.385946,-36.423912,-49.738406,0,Fileset 1: TS pulse compressed wideband pings T3
106.500,-44.902030,-47.145706,-42.682335,-44.948089,-53.066333,-48.424216,-45.843827,-41.446073,-42.263425,-47.948884,-59.707693,-44.852175,-40.479424,-49.806318,-45.879093,-56.645388,-42.747003,-41.382821,-46.219861,-64.038027,-42.210113,-58.401336,-55.584126,-45.940695,-52.385055,-54.828663,-52.908933,-48.799069,-50.429342,-49.877384,-48.704213,-49.980781,-43.352311,-48.410626,-46.214902,-45.219748,-49.247969,-48.871688,-55.015211,-52.581283,-41.263574,-36.871997,-48.577951,-44.409207,-39.958716,-44.548459,-48.411073,-53.337202,-48.986608,-55.022674,-38.599358,-40.376577,-41.622878,-42.599272,-43.584122,-60.831930,-41.034117,-40.575653,-47.024987,-32.696500,-43.513536,-37.471651,-40.439358,-36.082373,-37.956933,-41.111004,-45.983419,-39.649636,-42.226011,-50.191377,-47.475573,-58.580681,-44.872922,-48.188676,-54.682512,-46.945469,-46.342247,-43.012973,-42.256798,-45.411997,-46.870121,-44.297369,-46.002509,-43.908197,-44.683916,-41.149921,-51.380204,-34.639710,-43.539576,-42.467979,-44.911888,-42.915824,-43.520607,-35.332572,-46.790229,0,Fileset 1: TS pulse compressed wideband pings T3
107.000,-45.297297,-46.310902,-41.795120,-44.154144,-53.418165,-49.845486,-46.306602,-41.897459,-41.230480,-47.309179,-56.000220,-46.406676,-40.709572,-47.961578,-45.578026,-51.793080,-43.552439,-39.124114,-44.934205,-61.970024,-43.598134,-55.426113,-54.077462,-49.274067,-54.242162,-60.042583,-54.768547,-51.428586,-49.565127,-52.031925,-49.320814,-50.821597,-44.740648,-47.265658,-46.484095,-44.419475,-48.778639,-47.646382,-52.899224,-61.653553,-41.846084,-36.666758,-49.005594,-45.434782,-38.906542,-46.291500,-47.617123,-52.833008,-47.109770,-59.736157,-40.096616,-41.114204,-40.715570,-45.081544,-43.474903,-58.223957,-40.037979,-40.533032,-49.100290,-32.800748,-45.031127,-37.832051,-38.112627,-35.337788,-38.468498,-40.034891,-45.800175,-40.654916,-42.984789,-48.461683,-46.451409,-60.306121,-44.338561,-48.129355,-57.173128,-46.263238,-46.451966,-42.746831,-43.030947,-45.495347,-45.909126,-44.066389,-45.735695,-43.905693,-43.947951,-41.299123,-50.322653,-34.341751,-44.299975,-41.568567,-44.493747,-42.785519,-42.307206,-34.637165,-44.983612,0,Fileset 1: TS pulse compressed wideband pings T3
