Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
72.000,-49.714920,-47.649064,-53.331881,-54.387367,-49.106670,-52.786748,-49.311445,-54.443092,-50.197532,-51.794818,-51.836766,-48.308605,-49.991752,-52.077600,-51.392222,-48.473258,-55.108650,-49.613083,-51.318706,-54.233927,-49.584908,-55.952378,-51.738519,-52.315268,-51.169227,-57.268015,-52.497630,-53.402469,-51.162968,-52.201189,-50.849051,-52.014095,-51.041726,-53.731749,-49.637463,-50.583662,-47.182837,-45.711528,-48.676208,-50.765936,-47.402751,-50.234562,-55.027304,-49.433683,-44.703978,-53.390041,-46.555143,-62.808683,-48.088676,-49.642289,-51.843341,-57.629788,-46.679704,-51.625821,-52.425844,-50.791264,-49.318541,-57.800830,-52.728260,-54.378111,-58.147002,-51.481449,-51.879444,-47.676989,-56.491095,-59.268521,-52.155123,-56.610502,-53.803876,-45.026554,-52.121636,-55.957168,-42.541330,-42.875553,-44.718764,-47.833769,-47.709688,-46.545307,-46.047235,-45.581158,-59.682721,-54.587888,-51.007284,-51.225722,-50.284772,-50.153420,-46.341694,-53.688689,-51.698763,-51.303064,-52.122331,-47.838777,-57.349037,-51.390528,-48.195045,-48.129786,-61.637902,-49.436063,-50.086110,-47.909173,-50.646212,-48.268569,-46.603150,-52.252192,-56.820020,-52.097065,-49.674976,-45.932543,-54.409368,-54.253656,-45.394908,-57.925424,-53.476458,-52.333434,-49.884692,-52.720393,-50.408652,-53.203100,-46.224412,-48.122281,-51.648650,-45.238030,-48.483751,-51.311630,0,Fileset 1: TS pulse compressed wideband pings T1
72.500,-49.424691,-47.623604,-56.053776,-54.055354,-47.674182,-51.228741,-48.787217,-54.619530,-50.287720,-52.937562,-53.428589,-48.706991,-48.670439,-51.146002,-52.694955,-47.104603,-56.218984,-48.970630,-50.965911,-54.964453,-50.181531,-56.662889,-52.166135,-51.975868,-49.741883,-54.470497,-53.047832,-53.783036,-50.452185,-51.171505,-51.428318,-51.933766,-49.692673,-53.327807,-48.579129,-50.829668,-47.386321,-46.240088,-47.417275,-50.208679,-47.801732,-50.452433,-55.280146,-50.510392,-44.254174,-55.101122,-46.232801,-64.463673,-47.828801,-50.118017,-51.715936,-57.351338,-46.310447,-51.579098,-50.608180,-49.404719,-48.290517,-61.460852,-53.538643,-56.205022,-60.174159,-51.453515,-53.037894,-46.518975,-57.869329,-71.597889,-50.584240,-56.878697,-54.373957,-44.240364,-55.596060,-59.856159,-42.360908,-43.558884,-45.420910,-48.292828,-48.509370,-47.013653,-45.004433,-45.146989,-66.396376,-59.217784,-50.415048,-52.360706,-50.180159,-48.892413,-46.079608,-53.240687,-50.306536,-50.529294,-52.360290,-48.058142,-57.431359,-52.476952,-47.993582,-48.542075,-59.286969,-50.525254,-49.676572,-48.062937,-51.790139,-48.775769,-46.709063,-53.558615,-53.805092,-53.197346,-50.226356,-45.903447,-55.019978,-51.805764,-45.552563,-56.566213,-54.186971,-53.383860,-49.081525,-51.791185,-49.595886,-51.405955,-47.243919,-46.673085,-50.315215,-44.367146,-47.457831,-52.169518,0,Fileset 1: TS pulse compressed wideband pings T1
73.000,-48.525229,-47.849627,-56.655384,-54.284858,-46.676602,-50.688914,-48.228670,-54.884644,-50.486444,-51.883116,-55.643331,-48.932219,-46.217021,-50.314805,-53.838180,-46.028628,-57.303365,-48.554538,-50.814169,-54.427929,-51.560555,-55.395930,-53.085519,-52.053135,-48.428901,-52.525051,-54.008843,-54.747314,-50.232333,-50.342559,-52.179703,-52.315761,-48.655215,-53.161366,-47.716632,-51.103777,-47.490917,-46.958705,-46.397493,-49.861274,-48.343050,-51.310080,-56.207824,-50.950134,-44.041174,-57.676591,-46.109768,-69.371163,-47.504057,-50.515798,-51.111892,-56.197991,-46.013812,-51.722124,-48.972972,-48.072740,-47.619692,-69.141479,-54.268431,-58.779322,-62.451257,-51.422290,-54.319044,-45.581727,-57.120625,-57.693974,-50.157853,-51.870733,-55.148169,-43.737763,-54.580109,-62.103320,-42.627767,-44.247181,-46.550958,-48.132189,-49.511966,-47.863031,-44.110391,-45.315148,-64.735260,-67.507942,-49.281585,-53.416932,-50.040201,-47.735130,-46.167366,-53.262879,-49.375314,-50.316976,-52.282402,-48.735423,-57.841723,-54.055387,-47.727632,-48.843222,-57.242662,-51.900161,-49.186833,-48.364022,-53.298787,-49.207542,-46.680428,-54.820477,-51.636804,-54.109565,-50.998318,-45.970055,-55.716779,-50.065083,-45.745423,-54.447012,-55.482416,-55.110125,-48.350929,-50.449962,-48.792186,-49.369835,-48.574191,-45.432232,-48.527289,-43.560804,-46.357022,-53.272370,0,Fileset 1: TS pulse compressed wideband pings T1
73.500,-46.961008,-48.211436,-52.569450,-54.700270,-46.051082,-51.229231,-47.951278,-54.232608,-50.815802,-49.320690,-58.049441,-48.928074,-44.063089,-49.490694,-54.565282,-45.341761,-58.843892,-48.436944,-50.845446,-53.327386,-53.878078,-53.277689,-54.719287,-52.684312,-47.342183,-51.195684,-55.415373,-56.580922,-50.417521,-49.698097,-52.946940,-53.198301,-47.812250,-53.123716,-47.014566,-51.422535,-47.591947,-47.867273,-45.689789,-49.679834,-49.014091,-52.690442,-58.155691,-50.499069,-44.063684,-61.997590,-46.295440,-76.222587,-47.089041,-50.976817,-50.234649,-54.991570,-45.842301,-52.174083,-47.543790,-46.833665,-47.319616,-66.073095,-54.728050,-62.460546,-64.406076,-51.200056,-55.604778,-44.845769,-55.487617,-52.875124,-51.082634,-48.157198,-57.181970,-43.697468,-51.081952,-59.642722,-43.319741,-44.591034,-47.023989,-47.625314,-50.360310,-48.859404,-43.416303,-46.148249,-58.947309,-59.547130,-47.780203,-53.992564,-49.648570,-46.787085,-46.286674,-53.884146,-48.896664,-50.410180,-52.125751,-49.671659,-58.489938,-55.926585,-47.220809,-48.814501,-56.001506,-53.301508,-48.535766,-48.633829,-54.978620,-49.581581,-46.473968,-55.762236,-50.093449,-55.237252,-51.987417,-46.215903,-56.458210,-48.917012,-45.988811,-52.437673,-58.024934,-57.728905,-47.600404,-49.071671,-48.013334,-47.343115,-49.959406,-44.396335,-46.672581,-42.884252,-45.203446,-54.238674,0,Fileset 1: TS pulse compressed wideband pings T1
74.000,-45.430817,-48.438751,-49.097394,-54.529504,-45.691683,-52.954650,-48.180328,-52.876536,-51.195690,-47.198700,-58.938277,-48.931650,-42.839519,-48.513560,-55.047865,-45.102724,-60.985199,-48.748051,-51.075156,-52.396005,-57.321055,-51.442907,-57.339570,-54.086354,-46.642536,-50.297441,-57.289406,-59.707234,-50.964145,-49.189179,-53.765973,-54.709966,-47.098064,-53.112788,-46.513061,-51.859580,-47.870804,-48.944199,-45.418972,-49.668102,-49.784421,-54.337483,-62.097632,-49.911153,-44.293269,-70.519937,-46.867396,-64.054081,-46.608091,-51.921432,-49.381942,-54.214443,-45.894105,-53.179553,-46.383305,-45.795588,-47.487502,-58.499184,-54.808564,-67.566691,-64.896428,-50.806042,-56.493426,-44.324850,-54.426307,-51.026038,-53.925273,-45.897909,-60.940845,-44.368434,-48.948241,-57.039416,-44.232703,-44.421978,-45.775166,-47.268256,-50.605820,-49.327522,-42.989640,-47.403439,-54.812361,-54.129704,-46.320508,-53.679071,-49.025457,-46.168145,-46.179021,-55.185581,-48.843872,-50.527847,-52.018228,-50.494629,-58.937131,-57.859119,-46.560869,-48.464933,-55.092303,-54.278669,-47.677383,-48.679909,-56.059905,-50.109991,-46.269879,-56.116336,-49.030470,-57.368575,-53.303003,-46.777373,-57.151108,-48.231345,-46.383525,-50.927550,-63.839762,-61.166966,-46.845097,-47.815403,-47.325176,-45.565809,-50.915186,-43.613571,-44.990382,-42.423932,-44.092845,-54.525929,0,Fileset 1: TS pulse compressed wideband pings T1
74.500,-44.465419,-48.199465,-47.142758,-53.238929,-45.327211,-55.982517,-49.011909,-52.072663,-51.074386,-46.223114,-57.461048,-49.294461,-42.728483,-47.213384,-55.408244,-45.134198,-62.008509,-49.496813,-51.414947,-51.388501,-61.600919,-49.921687,-60.052452,-56.555039,-46.362687,-49.488712,-59.449065,-62.810424,-51.748476,-48.593000,-54.861990,-56.922636,-46.378499,-53.020678,-46.193858,-52.374778,-48.412601,-50.033562,-45.630779,-49.777924,-50.482689,-55.810503,-69.761862,-49.959058,-44.583228,-66.876022,-47.722464,-59.002789,-46.015276,-53.896469,-48.597105,-54.068967,-46.191827,-55.139275,-45.483765,-44.998462,-48.166236,-54.148273,-54.374740,-66.524616,-62.779543,-50.391053,-56.053503,-43.970711,-54.386575,-51.219730,-57.093631,-44.685749,-58.320326,-45.997601,-48.220815,-55.853461,-44.500978,-43.931323,-43.850698,-47.330862,-50.003586,-48.163648,-42.811031,-48.101955,-51.601103,-51.091774,-45.201788,-52.261674,-48.328210,-45.842512,-45.854989,-56.941389,-49.016607,-50.503179,-51.848911,-50.727030,-57.610161,-59.494318,-45.952931,-47.934225,-53.736388,-54.149050,-46.584032,-48.413337,-55.346640,-51.018840,-46.259741,-55.914992,-48.178869,-61.930974,-55.057946,-47.689866,-57.447539,-47.575767,-47.023806,-49.928048,-70.547832,-61.571926,-46.170055,-46.582780,-46.770725,-44.130729,-50.938204,-43.060321,-43.551646,-42.182988,-43.099715,-54.257639,0,Fileset 1: TS pulse compressed wideband pings T1
75.000,-44.279451,-47.629659,-46.600153,-51.596277,-44.793829,-60.464933,-50.317372,-52.966849,-49.990418,-46.782238,-55.294123,-50.425764,-43.869420,-45.761557,-55.235679,-45.054164,-60.588738,-50.582288,-51.813213,-49.856146,-64.056564,-48.388085,-58.327394,-61.160658,-46.504823,-48.456132,-61.690570,-60.229467,-52.711978,-47.765132,-56.662905,-59.675050,-45.608107,-52.989583,-46.050284,-52.880638,-49.260274,-50.970429,-46.285011,-50.025379,-50.896489,-57.200424,-62.656013,-51.118573,-44.826523,-60.776364,-48.596929,-56.666981,-45.294637,-57.790989,-47.758593,-54.693168,-46.770274,-59.091576,-44.846954,-44.501421,-49.406842,-51.199797,-53.500262,-60.461638,-59.249769,-50.138968,-54.156049,-43.726808,-55.563443,-53.734539,-52.850380,-44.300545,-52.872642,-48.703488,-48.639124,-56.314502,-43.590158,-43.576170,-42.574980,-47.877150,-48.965979,-45.880225,-42.847592,-47.385342,-49.264982,-48.846322,-44.621793,-50.080970,-47.748667,-45.669568,-45.711263,-58.520333,-49.221478,-50.607938,-51.613182,-50.468556,-54.399201,-59.765675,-45.665616,-47.464844,-51.975861,-52.813519,-45.466603,-48.158753,-52.861729,-52.635734,-46.662397,-55.698680,-47.257088,-70.830236,-57.468763,-48.943740,-56.749509,-46.414086,-48.115820,-49.230971,-59.054045,-57.300976,-45.816211,-45.265738,-46.446412,-43.053601,-50.169249,-42.704565,-42.425984,-42.135873,-42.308334,-54.404045,0,Fileset 1: TS pulse compressed wideband pings T1
75.500,-44.756966,-47.240591,-47.435066,-50.405678,-44.243366,-66.578992,-50.948612,-57.261752,-48.571684,-49.419934,-53.285127,-52.448280,-46.197014,-44.532574,-54.040947,-44.496150,-58.965041,-51.559645,-52.262494,-48.150446,-60.190051,-46.677843,-54.113781,-76.215408,-46.947261,-47.101192,-63.742763,-56.304383,-53.721607,-46.849177,-59.392204,-61.235738,-44.828183,-53.339283,-46.013722,-53.302932,-50.298157,-51.673097,-47.031652,-50.488887,-50.975589,-59.339575,-56.210280,-53.655853,-45.054174,-57.504976,-49.152791,-55.992725,-44.469881,-65.391951,-46.712772,-55.836365,-47.624498,-66.466337,-44.428637,-44.313196,-51.094579,-49.119565,-52.469757,-56.012877,-55.938756,-50.073463,-51.902032,-43.517184,-57.392176,-60.611903,-48.854326,-44.645275,-49.640898,-50.546494,-49.701666,-58.825661,-42.495867,-43.692465,-42.428526,-48.722244,-48.218181,-43.984718,-43.010786,-45.953410,-47.884452,-46.632826,-44.592411,-47.779451,-47.331769,-45.409779,-46.068894,-59.258974,-49.402845,-51.145421,-51.256901,-50.233122,-51.430374,-57.596857,-45.806796,-47.166109,-50.569663,-51.062182,-44.597995,-48.335295,-49.694320,-55.117943,-47.565279,-55.764128,-46.070076,-60.678605,-60.651503,-50.268788,-54.869736,-44.744297,-49.920444,-48.372587,-54.107778,-53.360636,-46.024571,-43.878853,-46.422402,-42.252913,-49.027555,-42.442705,-41.639102,-42.198207,-41.734669,-55.815609,0,Fileset 1: TS pulse compressed wideband pings T1
76.000,-45.289266,-47.431305,-49.354911,-49.658362,-44.012950,-61.951352,-49.617449,-89.562217,-47.654034,-55.027233,-51.657917,-54.024334,-48.401280,-43.800020,-52.209112,-43.677603,-57.071148,-51.902368,-52.858020,-46.930138,-55.308152,-45.022839,-50.674749,-62.714634,-47.475173,-45.629573,-63.554016,-53.425708,-54.347031,-46.211223,-61.934359,-59.369409,-44.131019,-54.368962,-45.987540,-53.779472,-51.171629,-52.282771,-47.322171,-51.261005,-51.031240,-61.696268,-52.377106,-57.368724,-45.409963,-54.785227,-49.440914,-56.295177,-43.637212,-69.050421,-45.477324,-56.037772,-48.725631,-60.185056,-44.140382,-44.367735,-52.838155,-47.699413,-51.522615,-52.827348,-53.315164,-50.058826,-50.013302,-43.258250,-56.763341,-66.566541,-47.074550,-45.555004,-48.001651,-48.480334,-50.110984,-64.388104,-42.153603,-44.272865,-43.549177,-49.400737,-48.237363,-43.132208,-43.138091,-44.660450,-47.421852,-44.423181,-44.862788,-45.816343,-46.991294,-44.937974,-46.841466,-59.415278,-49.628821,-51.884928,-50.361423,-50.305023,-49.739498,-54.641161,-46.210964,-46.938488,-49.994883,-49.605317,-44.107282,-49.075423,-46.818564,-57.391869,-48.732714,-55.601324,-44.679790,-54.867207,-64.459307,-51.141172,-52.661876,-43.147608,-52.733822,-47.079264,-51.181005,-50.406863,-46.905672,-42.577378,-46.653616,-41.588659,-47.695016,-42.142566,-41.105493,-42.265008,-41.285145,-58.529714,0,Fileset 1: TS pulse compressed wideband pings T1
76.500,-45.235917,-48.399828,-50.707727,-48.900061,-44.391276,-54.315818,-47.719844,-56.798545,-47.550611,-59.196403,-50.656798,-53.609544,-48.275545,-43.723658,-50.304124,-43.243668,-54.129513,-51.856567,-53.860129,-46.416627,-51.957233,-43.813602,-48.197865,-55.436324,-48.070760,-44.421544,-59.372411,-51.206919,-54.215480,-46.228642,-62.484087,-56.252612,-43.687886,-56.273882,-46.043101,-54.648310,-51.579583,-53.152884,-47.293652,-52.473869,-51.622260,-59.475578,-49.873675,-60.763728,-46.064817,-52.036801,-50.049904,-56.832154,-42.980472,-63.044581,-44.330620,-54.031031,-50.177369,-54.545117,-44.009925,-44.656768,-54.335425,-46.860878,-50.829073,-50.603950,-51.429429,-50.084970,-48.663082,-42.965747,-54.317632,-56.784206,-46.995643,-46.511746,-47.481133,-46.138417,-49.015807,-76.803905,-42.865987,-44.914088,-46.035591,-49.470453,-49.108710,-43.312266,-43.134995,-43.855112,-47.761018,-42.616676,-45.160660,-44.412926,-46.752800,-44.499263,-47.612893,-59.709660,-49.993682,-51.988618,-48.811789,-50.714759,-49.526046,-52.209357,-46.617578,-46.716956,-50.327855,-48.638432,-44.033204,-50.174291,-44.758725,-57.573636,-49.530401,-54.432995,-43.423352,-51.408956,-68.191285,-51.508587,-51.018402,-42.090833,-56.955125,-45.748389,-49.143767,-48.254800,-48.475966,-41.598496,-47.072133,-41.048492,-46.292140,-41.863306,-40.723957,-42.379072,-40.895151,-59.230476,0,Fileset 1: TS pulse compressed wideband pings T1
77.000,-44.787472,-49.981038,-49.515149,-47.856448,-45.303437,-49.829321,-46.471738,-51.658192,-48.109838,-54.695413,-50.313847,-53.217474,-47.422145,-44.214759,-48.509568,-43.498430,-51.247272,-51.940393,-55.373389,-46.215071,-49.845024,-43.131451,-46.424381,-51.489626,-48.833011,-43.619069,-54.819885,-49.307325,-53.395498,-46.998766,-62.811572,-53.326989,-43.506215,-58.777184,-46.236310,-55.947953,-51.374937,-54.256707,-47.512922,-54.084378,-53.126059,-56.021759,-48.142007,-60.985557,-46.983469,-49.555509,-51.448147,-57.029000,-42.502111,-58.541440,-43.440311,-51.218198,-52.053528,-51.476673,-44.054159,-45.104594,-55.660774,-46.412684,-50.367659,-49.039591,-50.151864,-50.241718,-47.741567,-42.636913,-53.032489,-53.422458,-47.970414,-46.543320,-47.528569,-45.094418,-47.503592,-70.625681,-44.338319,-44.845365,-49.338909,-48.768554,-50.215331,-43.832690,-42.916044,-43.547825,-48.528108,-41.350681,-45.441153,-43.493774,-46.708089,-44.347604,-47.966141,-60.083202,-50.403123,-50.977507,-47.095349,-51.173762,-50.379497,-50.276794,-46.814311,-46.462645,-51.026687,-47.851220,-44.212247,-50.957618,-43.511246,-57.499020,-49.452246,-52.491290,-42.484459,-48.875186,-66.149165,-51.750472,-50.193500,-41.538124,-60.453327,-44.749169,-47.577479,-46.661351,-50.520389,-40.978031,-47.545614,-40.641325,-44.870118,-41.705994,-40.335875,-42.597111,-40.492841,-56.104902,0,Fileset 1: TS pulse compressed wideband pings T1
77.500,-44.684503,-51.816473,-47.739571,-46.929601,-46.455313,-47.345572,-46.125032,-49.730414,-49.109640,-52.324523,-50.415952,-54.443851,-47.783899,-45.192851,-47.070697,-44.506874,-49.267522,-52.484405,-57.348056,-45.828963,-48.484124,-42.947901,-45.201193,-49.000834,-50.018473,-43.271972,-51.307352,-47.700289,-52.261941,-48.600269,-62.612011,-50.782608,-43.595311,-60.965782,-46.666675,-57.452852,-50.585744,-54.933762,-48.352579,-55.998359,-55.931096,-54.037184,-46.935538,-57.596274,-48.108254,-47.673161,-53.982706,-57.226524,-42.213884,-54.015568,-42.897038,-48.826992,-54.476328,-49.645625,-44.378202,-45.727009,-57.270075,-46.225847,-50.094296,-47.933944,-49.386396,-50.729439,-47.224656,-42.369279,-53.353153,-51.873165,-48.696913,-45.664198,-47.532914,-45.281493,-46.554909,-65.214791,-45.318905,-44.008540,-50.653308,-47.642226,-50.446347,-43.771905,-42.598104,-43.642054,-49.322951,-40.623840,-46.092045,-42.991961,-47.119927,-44.664734,-48.205557,-59.366474,-50.770172,-49.741595,-45.768689,-51.160492,-51.119456,-48.627641,-47.006433,-46.301795,-51.161471,-46.972246,-44.572992,-50.850161,-42.936672,-59.249691,-49.136635,-50.742860,-41.956101,-46.846969,-60.831442,-52.158983,-50.229962,-41.318675,-56.807302,-44.202498,-46.456578,-45.524436,-52.889120,-40.707304,-48.105989,-40.479094,-43.563163,-41.863553,-39.972700,-43.053556,-40.167187,-53.153721,0,Fileset 1: TS pulse compressed wideband pings T1
78.000,-45.250144,-53.284367,-46.665575,-46.478103,-47.273307,-46.219888,-46.598969,-49.506731,-50.184681,-51.368509,-50.183961,-57.826573,-49.827877,-46.527480,-46.120036,-45.994397,-48.202427,-53.551531,-59.022187,-45.031755,-47.386270,-43.071542,-44.351483,-47.332076,-51.714097,-43.268287,-48.668854,-46.345210,-50.957569,-51.054374,-58.557596,-48.550656,-43.864057,-60.990598,-47.293108,-58.580566,-49.311713,-54.235129,-49.698496,-57.838490,-60.395869,-52.804486,-46.022151,-53.872927,-49.191355,-46.383099,-57.734413,-58.005822,-42.075807,-50.087952,-42.597192,-47.011858,-57.329336,-48.432911,-44.963202,-46.454429,-59.253974,-46.126496,-49.819117,-47.070333,-48.920961,-51.527205,-47.035515,-42.157575,-54.831177,-50.878056,-47.575162,-44.586431,-47.072567,-46.488726,-46.280460,-60.777060,-44.296949,-42.973784,-49.134814,-46.482146,-49.419342,-43.021444,-42.280732,-43.786154,-49.787273,-40.278308,-47.418196,-42.790578,-48.135998,-45.348006,-48.822490,-57.004001,-50.884157,-49.029724,-44.998470,-50.024928,-50.375836,-47.121971,-47.411613,-46.266079,-50.374345,-45.922510,-45.072195,-49.761736,-42.748982,-61.774782,-49.233252,-49.628342,-41.741375,-45.216721,-56.718522,-52.599837,-51.003137,-41.180782,-52.473513,-43.913334,-45.736823,-44.720818,-55.440998,-40.635037,-48.762324,-40.545587,-42.391962,-42.405385,-39.671015,-43.720577,-39.938535,-50.812362,0,Fileset 1: TS pulse compressed wideband pings T1
78.500,-46.645994,-53.968216,-46.388219,-46.734777,-47.548965,-46.203673,-47.934301,-50.773311,-51.086076,-50.890746,-48.969385,-63.274000,-53.937008,-48.243224,-45.792132,-47.424089,-47.982540,-55.345751,-59.046717,-44.138841,-46.321085,-43.353298,-43.816381,-46.236657,-53.771866,-43.547878,-46.684565,-45.260879,-49.620295,-54.409108,-54.111015,-46.658903,-44.320189,-58.407500,-48.135632,-58.868227,-47.969102,-52.523995,-51.127086,-58.843896,-63.886428,-51.296497,-45.344156,-51.327245,-49.914415,-45.667551,-61.283825,-59.439769,-42.205972,-47.012181,-42.500606,-45.743151,-60.165862,-47.604835,-45.837712,-47.287506,-60.575749,-46.101324,-49.464139,-46.399328,-48.657690,-52.475230,-47.196120,-42.085976,-56.010324,-50.333877,-45.583224,-43.742978,-46.454621,-48.749764,-46.644841,-56.411904,-42.544388,-42.255921,-47.923401,-45.681390,-48.123223,-42.430479,-42.153752,-43.714157,-49.886275,-40.264143,-49.607194,-42.920751,-49.812843,-46.181716,-50.222314,-54.434604,-50.757526,-49.166781,-44.854195,-48.109749,-48.972087,-45.880389,-48.103470,-46.416187,-49.466144,-44.935240,-45.830999,-48.184436,-42.725104,-58.011088,-49.984904,-49.311136,-41.782822,-44.066123,-53.656647,-52.861786,-52.394343,-41.077510,-49.330292,-43.688901,-45.413957,-44.245670,-57.759750,-40.697542,-49.588009,-40.874142,-41.435115,-43.460576,-39.581342,-44.567626,-39.905408,-48.783809,0,Fileset 1: TS pulse compressed wideband pings T1
79.000,-48.831958,-53.851917,-46.668654,-47.699774,-47.626245,-47.121949,-50.175377,-53.830650,-51.606141,-50.255476,-47.083678,-61.048609,-57.838018,-50.299121,-46.095718,-48.101939,-48.465750,-58.425593,-57.507296,-43.451015,-45.213833,-43.593395,-43.490136,-45.529502,-55.154333,-43.976049,-45.112887,-44.365682,-48.308864,-57.529276,-50.871853,-45.063439,-44.921348,-55.054776,-49.143447,-58.290157,-46.848994,-50.606948,-51.880515,-57.897351,-60.079049,-49.094453,-44.809281,-49.985427,-49.886648,-45.379317,-60.345471,-59.516085,-42.694744,-44.680076,-42.497279,-44.863338,-61.966518,-46.975737,-46.912281,-48.128888,-59.555674,-46.101364,-48.955105,-45.856831,-48.440875,-52.983671,-47.599087,-42.130818,-54.729576,-50.638075,-44.024451,-43.110794,-46.078641,-52.180911,-47.426008,-52.627457,-41.344603,-41.976907,-47.785180,-45.427185,-47.226959,-42.544216,-42.285357,-43.349816,-49.549599,-40.490141,-52.246744,-43.374485,-51.396409,-46.696075,-52.601436,-52.515415,-50.595518,-50.172538,-45.200650,-46.206310,-48.047309,-44.986270,-48.692383,-46.704190,-49.017185,-44.199720,-46.916480,-46.576521,-42.623138,-53.064430,-51.214604,-49.777475,-41.949111,-43.375928,-51.204887,-52.708208,-53.921764,-41.013769,-46.975627,-43.334863,-45.320835,-44.010252,-57.994420,-40.771536,-50.347225,-41.377991,-40.671816,-45.052585,-39.743532,-45.347886,-40.044043,-46.894429,0,Fileset 1: TS pulse compressed wideband pings T1
79.500,-51.683427,-53.493878,-47.264199,-49.236587,-48.115054,-48.894366,-53.451253,-60.118057,-51.766276,-49.562542,-45.368313,-56.729251,-55.717542,-52.476582,-47.103142,-48.172014,-49.548239,-65.317275,-55.720210,-43.189137,-44.241163,-43.782149,-43.382646,-45.197603,-54.549353,-44.521870,-43.877056,-43.672813,-47.178478,-57.408169,-48.714525,-43.819556,-45.751256,-52.262236,-50.397856,-57.352440,-46.148401,-48.923706,-52.005100,-55.492950,-56.617452,-46.814666,-44.460682,-49.811901,-49.309248,-45.400215,-57.824011,-56.845613,-43.750903,-43.072973,-42.599019,-44.308298,-62.398566,-46.517260,-48.171630,-48.974572,-57.690972,-46.186626,-48.392299,-45.508360,-48.248750,-52.473916,-48.157939,-42.344966,-52.506149,-52.550871,-43.333355,-42.666978,-46.262739,-57.057661,-48.199553,-49.695552,-41.044901,-42.219230,-48.742520,-45.922276,-46.996889,-43.718017,-42.811433,-43.041140,-48.819320,-40.992202,-53.959186,-44.246377,-51.101574,-46.614445,-56.316315,-51.530755,-50.804440,-51.946435,-45.798896,-44.847081,-48.013097,-44.551555,-48.654914,-47.162004,-49.217572,-43.934362,-48.441676,-45.322991,-42.451101,-49.727587,-52.500209,-51.081356,-42.230505,-43.159489,-49.190259,-52.180607,-54.454496,-41.139683,-45.239148,-42.945790,-45.288978,-43.979885,-55.903348,-40.871909,-50.504731,-42.070205,-40.171533,-47.259940,-40.254072,-45.805991,-40.401929,-45.247531,0,Fileset 1: TS pulse compressed wideband pings T1
80.000,-54.478873,-53.453315,-47.731870,-50.528628,-49.272220,-50.915969,-56.851372,-65.700540,-51.619338,-49.338917,-44.217021,-54.370301,-54.427592,-53.669694,-48.692562,-48.107320,-50.829671,-66.903591,-54.092937,-43.306398,-43.500540,-43.934587,-43.432344,-45.179373,-52.566588,-45.082713,-42.874461,-43.127213,-46.274549,-55.615174,-47.314580,-42.893301,-46.827703,-50.369860,-51.947235,-56.446839,-45.811179,-47.543990,-52.352756,-52.934398,-54.633027,-44.950415,-44.293167,-50.742236,-48.642270,-45.454804,-55.737127,-54.071773,-45.499789,-42.115984,-42.766372,-43.941938,-61.855581,-46.161811,-49.525912,-49.759915,-56.473075,-46.313095,-47.828622,-45.342613,-48.022094,-50.979260,-48.615306,-42.691748,-51.054107,-56.663418,-43.533655,-42.308765,-47.110516,-61.942044,-48.118691,-47.605506,-41.616967,-42.925969,-50.804277,-47.173146,-47.385200,-46.164683,-43.767896,-43.131239,-47.873456,-41.717139,-53.962718,-45.501981,-49.164659,-46.004922,-62.057155,-51.525923,-51.637938,-53.648953,-46.129827,-44.150830,-48.795013,-44.479376,-47.899211,-47.720069,-49.815290,-44.195634,-50.292999,-44.574728,-42.295177,-47.521056,-53.168258,-53.102137,-42.568040,-43.251882,-47.475540,-51.401566,-52.984611,-41.484466,-43.983317,-42.672935,-45.076058,-43.990481,-53.583148,-40.986944,-49.556062,-42.950152,-39.919488,-50.016396,-41.084260,-45.707295,-40.947502,-43.918340,0,Fileset 1: TS pulse compressed wideband pings T1
