Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
72.000,-53.342702,-50.167050,-55.269594,-56.342002,-50.610025,-54.772540,-51.001608,-55.945222,-53.210890,-55.480400,-56.039098,-51.982113,-53.249546,-53.164523,-52.515276,-49.301017,-55.352009,-49.776456,-51.497160,-54.421665,-49.797234,-55.980677,-51.912694,-52.411930,-51.363527,-57.513889,-53.127718,-54.121626,-52.009310,-53.265698,-52.382552,-53.675472,-52.166274,-54.334029,-51.314762,-52.021367,-48.999075,-48.502152,-51.133966,-53.558713,-51.325224,-52.519937,-58.780911,-53.432511,-47.746170,-56.014278,-49.138233,-64.751591,-49.737208,-51.630666,-54.291452,-59.850078,-48.596154,-53.757888,-54.737738,-52.460230,-50.466253,-60.502177,-54.564099,-55.727430,-62.140467,-54.765254,-55.405809,-51.906536,-59.850118,-61.940408,-55.134863,-61.021576,-56.621304,-47.858757,-54.302966,-58.511233,-45.515355,-45.826746,-47.535600,-50.658457,-50.371634,-49.243074,-49.093709,-48.518292,-61.756883,-56.893053,-52.926813,-53.013707,-52.374360,-52.298198,-47.933663,-54.742274,-52.619235,-52.445569,-53.209509,-48.729160,-58.289924,-52.008803,-48.834373,-48.668482,-61.725315,-49.589625,-50.301639,-48.134448,-50.790133,-48.285291,-46.607048,-52.397767,-57.525764,-52.696226,-50.119991,-46.408457,-54.887459,-55.319880,-47.008453,-59.121570,-54.720332,-53.662037,-51.424149,-55.109972,-53.772705,-56.508186,-48.251704,-50.344513,-54.450208,-48.649041,-52.202283,-55.754876,0,Fileset 1: TS pulse compressed wideband pings T1
72.500,-53.118345,-50.188570,-58.027737,-56.046637,-49.205425,-53.251409,-50.508701,-56.149477,-53.356103,-56.690009,-57.706787,-52.447127,-51.987542,-52.253071,-53.838817,-47.947737,-56.466877,-49.137048,-51.147691,-55.155711,-50.397836,-56.691716,-52.343564,-52.074342,-49.939804,-54.720956,-53.689705,-54.515657,-51.314375,-52.255787,-52.990170,-53.625867,-50.838207,-53.941307,-50.287681,-52.294151,-49.236315,-49.081922,-49.920175,-53.052611,-51.795198,-52.780241,-59.102553,-54.583050,-47.353046,-57.774023,-48.863641,-66.442698,-49.507930,-52.143331,-54.209617,-59.612974,-48.262606,-53.750738,-52.962980,-51.104707,-49.459558,-64.211947,-55.408336,-57.579399,-64.241976,-54.798046,-56.629405,-50.827031,-61.291335,-74.319849,-53.619676,-61.371435,-57.243623,-47.124775,-57.817458,-62.457009,-45.389302,-46.564052,-48.289318,-51.169209,-51.220055,-49.760762,-48.106521,-48.137970,-68.508670,-61.565253,-52.369913,-54.181650,-52.308265,-51.076620,-47.700961,-54.313799,-51.244086,-51.692981,-53.467620,-48.965055,-58.389725,-53.106768,-48.644829,-49.090800,-59.376019,-50.681694,-49.896141,-48.292435,-51.936756,-48.792803,-46.713034,-53.706905,-54.523986,-53.807671,-50.679661,-46.388219,-55.506968,-52.891849,-47.196107,-57.784604,-55.453977,-54.737209,-50.649668,-54.225195,-53.021542,-54.771998,-49.308585,-48.936364,-53.168695,-47.841249,-51.244832,-56.693598,0,Fileset 1: TS pulse compressed wideband pings T1
73.000,-52.286544,-50.462896,-58.666618,-56.313828,-48.236513,-52.749491,-49.982351,-56.443186,-53.611359,-55.704243,-59.999441,-52.740790,-49.595050,-51.442584,-55.003432,-46.887568,-57.555921,-48.724086,-50.999368,-54.622806,-51.780952,-55.425298,-53.266294,-52.153472,-48.630546,-52.780223,-54.662834,-55.493780,-51.110821,-51.447167,-53.770695,-54.039441,-49.822328,-53.786401,-49.457317,-52.595793,-49.375616,-49.853162,-48.946782,-52.757770,-52.409428,-53.681512,-60.100928,-55.098679,-47.198325,-60.399519,-48.789690,-71.387322,-49.214641,-52.579087,-53.652427,-58.502140,-48.002687,-53.934448,-51.371882,-49.804623,-48.810663,-71.943702,-56.172918,-60.179460,-66.595521,-54.829242,-57.977517,-49.970495,-60.607402,-60.467428,-53.250560,-56.447415,-58.071533,-46.675830,-56.842684,-64.752244,-45.712022,-47.307806,-49.472357,-51.061682,-52.272729,-50.660838,-47.269616,-48.361461,-66.886743,-69.898882,-51.272767,-55.271749,-52.207895,-49.959857,-47.818919,-54.356065,-50.330419,-51.502439,-53.410449,-49.659329,-58.818060,-54.697069,-48.391134,-49.402258,-57.333394,-52.059559,-49.410558,-48.597863,-53.448178,-49.224897,-46.684474,-54.971559,-52.369218,-54.731369,-51.460147,-46.463934,-56.212919,-51.171589,-47.419808,-55.688276,-56.773206,-56.488918,-49.948566,-52.929651,-52.281141,-52.798530,-50.677269,-47.737703,-51.434145,-47.099759,-50.214391,-57.879489,0,Fileset 1: TS pulse compressed wideband pings T1
73.500,-50.784868,-50.870884,-54.616392,-56.765450,-47.637937,-53.325735,-49.735234,-55.817875,-53.993078,-53.205189,-62.477250,-52.799349,-47.496839,-50.637554,-55.749940,-46.214935,-59.100596,-48.609249,-51.033661,-53.525739,-54.102387,-53.307538,-54.903176,-52.786437,-47.547156,-51.455166,-56.080906,-57.340628,-51.311615,-50.821691,-54.564984,-54.951466,-48.999877,-53.759504,-48.783563,-52.938831,-49.507362,-50.809105,-48.282260,-52.625240,-53.147219,-55.100496,-62.111986,-54.714912,-47.272184,-64.764843,-49.019049,-78.271588,-48.827574,-53.073729,-52.816512,-57.333202,-47.863525,-54.422462,-49.981775,-48.593786,-48.530080,-68.921070,-56.664029,-63.883594,-68.617725,-54.662385,-59.322674,-49.305815,-59.036629,-55.698035,-54.230227,-52.813921,-60.156360,-46.686137,-53.382372,-62.336003,-46.455892,-47.703223,-49.994653,-50.604123,-53.167400,-51.703817,-46.627474,-49.244372,-61.134649,-61.978079,-49.804779,-55.878201,-51.851902,-49.048664,-47.965779,-54.995701,-49.867759,-51.615241,-53.272537,-50.611224,-59.482997,-56.579469,-47.895810,-49.383053,-56.093832,-53.463731,-48.763484,-48.871838,-55.130661,-49.599234,-46.478085,-55.915853,-50.837779,-55.869170,-52.456774,-46.718060,-56.962705,-50.041528,-47.690496,-53.699205,-59.336797,-59.130137,-49.224026,-51.591713,-51.559109,-50.827546,-52.097097,-46.739514,-49.626739,-46.480710,-49.123422,-58.920301,0,Fileset 1: TS pulse compressed wideband pings T1
74.000,-49.318781,-51.145613,-51.181004,-56.631872,-47.306187,-55.088026,-49.995347,-54.489219,-54.426645,-51.148146,-63.439550,-52.867174,-46.330369,-49.679989,-56.252417,-45.990489,-61.246153,-48.923182,-51.266463,-52.597928,-57.549383,-51.473247,-57.526653,-54.190313,-46.850920,-50.561344,-57.966789,-60.480537,-51.874264,-50.332251,-55.411762,-56.493378,-48.306751,-53.759609,-48.311067,-53.400753,-49.817693,-51.934571,-48.055727,-52.663662,-53.985937,-56.787109,-66.118659,-54.195939,-47.554381,-73.332604,-49.635766,-66.136732,-48.375262,-54.052794,-52.006151,-56.594480,-47.948472,-55.464875,-48.861326,-47.584643,-48.717941,-61.394035,-56.776819,-69.013217,-69.177119,-54.325105,-60.272201,-48.857923,-58.039237,-53.899741,-57.129225,-50.636786,-63.967605,-47.409019,-51.287459,-59.778171,-47.422063,-47.587037,-48.796347,-50.297629,-53.460408,-52.219707,-46.254039,-50.550597,-57.036458,-56.601672,-48.379324,-55.596300,-51.265310,-48.467494,-47.886371,-56.315971,-49.831362,-51.752993,-53.184225,-51.450254,-59.947346,-58.523502,-47.247671,-49.043247,-55.186265,-54.443795,-47.909202,-48.922198,-56.214666,-50.127948,-46.274069,-56.272551,-49.787007,-58.010857,-53.780074,-47.288017,-57.664171,-49.374315,-48.113183,-52.209850,-65.173218,-62.591189,-48.495343,-50.376791,-50.929159,-49.107342,-53.088348,-45.995389,-47.993004,-46.079302,-48.076956,-59.283867,0,Fileset 1: TS pulse compressed wideband pings T1
74.500,-48.399951,-50.940902,-49.253113,-55.368429,-46.961842,-58.142756,-50.849544,-53.705293,-54.344350,-50.219732,-62.015659,-53.276620,-46.260776,-48.394032,-56.627232,-46.032544,-62.272542,-49.673988,-51.608491,-51.593029,-61.832177,-49.952383,-60.241859,-56.660337,-46.573543,-49.755824,-60.135087,-63.593643,-52.670284,-49.750246,-56.527954,-58.728053,-47.602535,-53.675526,-48.012858,-53.933956,-50.382276,-53.059120,-48.299736,-52.809949,-54.733838,-58.288777,-73.829778,-54.293757,-47.882415,-69.721569,-50.523252,-61.109800,-47.803187,-56.052772,-51.251962,-56.476801,-48.270181,-57.451344,-47.990772,-46.808465,-49.411143,-57.077087,-56.366406,-67.988146,-67.110202,-53.951194,-59.876355,-48.556640,-58.046141,-54.130490,-60.338692,-49.484509,-61.385249,-49.075985,-50.588213,-58.625254,-47.729019,-47.134819,-46.908605,-50.396991,-52.892689,-51.090528,-46.114043,-51.286106,-53.851886,-53.593536,-47.285475,-54.201830,-50.594540,-48.169268,-47.582843,-58.085458,-50.015998,-51.742889,-53.028843,-51.694327,-58.632856,-60.167075,-46.648324,-48.519634,-53.831542,-54.316291,-46.818842,-48.658749,-55.503386,-51.037019,-46.263983,-56.073093,-48.944242,-62.580756,-55.540600,-48.206671,-57.966823,-48.732094,-48.773716,-51.225385,-71.896923,-63.012790,-47.839568,-49.174097,-50.416888,-47.713612,-53.137083,-45.470133,-46.589355,-45.881010,-47.130269,-59.070863,0,Fileset 1: TS pulse compressed wideband pings T1
75.000,-48.261387,-50.406336,-48.737771,-53.753439,-46.448966,-62.652547,-52.178047,-54.619799,-53.300097,-50.826870,-59.903014,-54.455383,-47.443891,-46.956686,-56.469363,-45.963281,-60.855905,-50.761544,-52.009034,-50.063329,-64.290809,-48.419143,-58.519168,-61.267321,-46.718195,-48.726513,-62.385397,-61.022793,-53.645702,-48.936816,-58.349416,-61.502879,-46.847787,-53.652608,-47.890647,-54.458139,-51.253137,-54.031794,-48.986761,-53.094536,-55.198147,-59.707852,-66.771638,-55.504058,-48.164456,-63.655370,-51.430706,-58.798782,-47.103655,-59.972674,-50.444638,-57.129287,-48.873037,-61.430864,-47.383459,-46.332741,-50.666474,-54.163173,-55.515759,-61.942474,-63.631274,-53.740907,-58.023751,-48.366521,-59.270554,-56.683078,-56.137345,-49.160326,-55.976453,-51.820379,-51.035213,-59.119932,-46.857583,-46.818803,-45.670284,-50.980704,-51.890224,-48.842424,-46.189903,-50.607138,-51.542934,-51.378418,-46.730803,-52.044465,-50.041944,-48.024222,-47.459990,-59.678331,-50.232986,-51.862473,-52.807301,-51.447740,-55.434607,-60.446968,-46.369763,-48.057479,-52.072230,-52.982917,-45.704464,-48.407348,-53.020497,-52.654137,-46.666694,-55.858701,-48.031451,-71.487650,-57.957100,-49.466817,-57.275129,-47.584005,-49.886340,-50.543612,-60.419046,-58.758774,-47.505331,-47.887511,-50.135496,-46.678560,-52.394304,-45.142866,-45.499398,-45.877296,-46.386144,-59.273513,0,Fileset 1: TS pulse compressed wideband pings T1
75.500,-48.791769,-50.054402,-49.601313,-52.591744,-45.920758,-68.795888,-52.834271,-58.936973,-51.925527,-53.518280,-57.954995,-56.531651,-49.819426,-45.743979,-55.291597,-45.417865,-59.235952,-51.741429,-52.461074,-48.360406,-60.427443,-46.709338,-54.308173,-76.323502,-47.163616,-47.375300,-64.446933,-57.108357,-54.667855,-48.036707,-61.101499,-63.088174,-46.084512,-54.011317,-47.880038,-54.902657,-52.318965,-54.776322,-49.769568,-53.599012,-55.334521,-61.882117,-60.382367,-58.102301,-48.439175,-60.424223,-52.025923,-58.154439,-46.304164,-67.604205,-49.436626,-58.306801,-49.756915,-68.838352,-47.000631,-46.170194,-52.371824,-52.123782,-54.512869,-57.514395,-60.381980,-53.725551,-55.823513,-48.221953,-61.148959,-63.599940,-52.185263,-49.569602,-52.786103,-53.704902,-52.130109,-61.668757,-45.806858,-46.978331,-45.565148,-51.867244,-51.181596,-46.986718,-46.398239,-49.219214,-50.193285,-49.199046,-46.729960,-49.769743,-49.656563,-47.796481,-47.841481,-60.432812,-50.428248,-52.417314,-52.467482,-51.225662,-52.479822,-58.287346,-46.520475,-47.766846,-50.667335,-51.233857,-44.839044,-48.587223,-49.855222,-55.136600,-47.569634,-55.926366,-46.855358,-61.345289,-61.146715,-50.799087,-55.402592,-45.930698,-51.715797,-49.703633,-55.491920,-54.838971,-47.737513,-46.537449,-50.161905,-45.928103,-51.283174,-44.914750,-44.755442,-45.991750,-45.868877,-60.751158,0,Fileset 1: TS pulse compressed wideband pings T1
76.000,-49.377983,-50.282996,-51.550364,-51.873916,-45.713049,-64.198120,-51.528596,-91.260162,-51.052922,-59.180357,-56.389963,-58.162527,-52.072594,-45.028036,-53.477080,-44.612179,-57.345884,-52.086734,-53.059417,-47.142931,-55.548755,-45.054780,-50.871812,-62.824188,-47.694573,-45.907485,-64.267718,-54.240544,-55.306055,-47.414921,-63.666902,-61.246949,-45.404335,-55.050189,-47.880362,-55.401894,-53.220972,-55.428715,-50.096978,-54.412917,-55.448583,-64.274667,-56.606817,-61.877412,-48.843035,-57.745565,-52.354224,-58.487438,-45.497293,-71.293890,-48.239792,-58.543255,-50.888335,-62.590488,-46.748615,-46.250954,-54.133384,-50.745319,-53.593910,-54.349986,-57.821419,-53.762115,-53.989688,-48.029453,-60.570800,-69.594876,-50.450344,-50.545166,-51.189079,-51.681089,-52.572438,-67.269623,-45.509029,-47.602826,-46.727945,-52.588012,-51.240734,-46.174809,-46.571599,-47.971164,-49.762195,-47.024214,-47.029457,-47.833982,-49.348256,-47.357379,-48.638402,-60.605284,-50.668408,-53.174541,-51.588808,-51.311195,-50.803275,-55.341036,-46.934369,-47.547494,-50.093884,-49.779317,-44.351582,-49.330753,-46.981644,-57.410784,-48.737128,-55.765825,-45.476223,-55.543359,-64.961540,-51.678843,-53.202118,-44.350842,-54.554533,-48.429106,-52.584692,-51.906172,-48.642943,-45.273579,-50.444572,-45.315125,-49.981832,-44.649059,-44.265664,-46.111767,-45.476924,-63.532684,0,Fileset 1: TS pulse compressed wideband pings T1
76.500,-49.393387,-51.300344,-52.940851,-51.153685,-46.120487,-56.600980,-49.663674,-58.525573,-51.006984,-63.419344,-55.468023,-57.817470,-52.009034,-44.972846,-51.594071,-44.194534,-54.409077,-52.044185,-54.065077,-46.633077,-52.201975,-43.846106,-48.398344,-55.547762,-48.294011,-44.704296,-60.098385,-52.035759,-55.190983,-47.453033,-64.246326,-58.162273,-44.983059,-56.966868,-47.969304,-56.299323,-53.664905,-56.352917,-50.115614,-55.679184,-56.113879,-62.099186,-54.176204,-65.350916,-49.558428,-55.048956,-53.013940,-59.062923,-44.873111,-65.327410,-47.141731,-56.580660,-52.378214,-56.992695,-46.663857,-46.573050,-55.653356,-49.959487,-52.936110,-52.153247,-56.015074,-53.852845,-52.708730,-47.820659,-58.190518,-59.864559,-50.429300,-51.586679,-50.722875,-49.393512,-51.519301,-79.734408,-46.278170,-48.300387,-49.268206,-52.711717,-52.163056,-46.406571,-46.626967,-47.222689,-50.141439,-45.262061,-47.364419,-46.465296,-49.150497,-46.960194,-49.440778,-60.920234,-51.051290,-53.300670,-50.060485,-51.738308,-50.608142,-52.921282,-47.353449,-47.336509,-50.428564,-48.815426,-44.281702,-50.434010,-44.924611,-57.592880,-49.534892,-54.600370,-44.233829,-52.097033,-68.702367,-52.055620,-51.568036,-43.315271,-58.807811,-47.121937,-50.572105,-49.780530,-50.243877,-44.342086,-50.928183,-44.839685,-48.618469,-44.413337,-43.939403,-46.292949,-45.159599,-64.318717,0,Fileset 1: TS pulse compressed wideband pings T1
77.000,-49.015422,-52.931641,-51.786921,-50.149131,-47.062512,-52.153868,-48.449093,-53.415055,-51.625151,-58.989923,-55.206223,-57.496886,-51.219386,-45.485670,-49.822069,-44.466016,-51.531792,-52.131350,-55.581982,-46.435274,-50.094012,-43.164533,-46.628364,-51.602996,-49.060214,-43.906787,-55.558451,-50.150533,-54.387907,-48.244386,-64.604273,-55.269598,-44.823811,-59.482237,-48.196784,-57.628319,-53.497191,-57.512227,-50.383241,-57.344451,-57.693818,-58.691775,-52.519239,-65.653305,-50.539236,-52.620853,-54.464241,-59.299298,-44.428169,-60.864671,-46.301360,-53.813150,-54.293533,-53.967513,-46.755000,-47.054817,-57.002008,-49.565368,-52.511365,-50.616254,-54.819014,-54.075879,-51.858297,-47.577753,-56.972503,-56.556180,-51.463432,-51.705190,-50.826019,-48.405240,-50.050204,-73.606417,-47.808697,-48.289429,-52.626737,-52.065179,-53.321949,-46.980017,-46.467972,-46.973731,-50.949640,-44.041553,-47.682958,-45.581776,-49.147581,-46.851133,-49.825777,-61.314881,-51.479223,-52.312588,-48.365914,-52.215141,-51.480387,-51.001081,-47.562974,-47.093020,-51.129149,-48.031287,-44.465053,-51.221839,-43.680011,-57.518601,-49.456815,-52.661614,-43.309356,-49.575506,-66.669331,-52.307114,-50.752772,-42.784331,-62.338836,-46.147052,-49.031122,-48.214206,-52.319757,-43.770270,-51.468435,-44.498938,-47.236989,-44.300702,-43.608056,-46.579872,-44.831855,-61.280589,0,Fileset 1: TS pulse compressed wideband pings T1
77.500,-48.971754,-54.809594,-50.044170,-49.255487,-48.239630,-49.703476,-48.130726,-51.512459,-52.674576,-56.679224,-55.376525,-58.783285,-51.634650,-46.482036,-48.402103,-45.488452,-49.556180,-52.678141,-57.559685,-46.052355,-48.736717,-42.981464,-45.408133,-49.115847,-50.248978,-43.563861,-52.056597,-48.555696,-53.268709,-49.863807,-64.430381,-52.753020,-44.931916,-61.681015,-48.655695,-59.157670,-52.738788,-58.235698,-51.263667,-59.304590,-60.562766,-56.745891,-51.375157,-62.331199,-51.715791,-50.782853,-57.042247,-59.529772,-44.167825,-56.372484,-45.799691,-51.459698,-56.748949,-52.172540,-47.118156,-47.705528,-58.630754,-49.423710,-52.268719,-49.533445,-54.121436,-54.618881,-51.400668,-47.381716,-57.350230,-55.052250,-52.240355,-50.899807,-50.877575,-48.639449,-49.137765,-68.237785,-48.838317,-47.501285,-53.987667,-50.985491,-53.596966,-46.963797,-46.200292,-47.116751,-51.779004,-43.352959,-48.365835,-45.109846,-49.594387,-47.203981,-50.091838,-60.615880,-51.861789,-51.095945,-47.057574,-52.216872,-52.236195,-49.362391,-47.765904,-46.941279,-51.265419,-47.154921,-44.829459,-51.118208,-43.107882,-59.269557,-49.141270,-50.915657,-42.793009,-47.557486,-61.359178,-52.723683,-50.797327,-42.583019,-58.720175,-45.620675,-47.931323,-47.099889,-54.714689,-43.540083,-52.084625,-44.392130,-45.963959,-44.495582,-43.292190,-47.093759,-44.568418,-58.402484,0,Fileset 1: TS pulse compressed wideband pings T1
78.000,-49.597937,-56.320931,-49.003717,-48.837918,-49.083412,-48.611870,-48.633614,-51.314502,-53.800288,-55.784658,-55.214144,-62.227284,-53.733264,-47.835334,-47.470759,-46.990272,-48.495312,-53.748110,-59.236919,-45.258406,-47.642548,-43.105597,-44.561444,-47.448766,-51.947977,-43.564439,-49.429013,-47.213082,-51.979009,-52.336218,-60.402189,-50.549469,-45.220085,-61.716233,-49.311301,-60.310374,-51.496222,-57.584474,-52.651222,-61.191857,-65.092781,-55.552729,-50.525490,-58.676483,-52.851799,-49.538108,-60.838341,-60.342741,-44.058240,-52.479290,-45.542361,-49.683149,-59.635290,-50.996689,-47.743123,-48.461865,-60.634525,-49.370511,-52.024920,-48.693170,-53.725383,-55.473127,-51.272094,-47.243175,-58.886566,-54.103495,-51.170128,-49.897361,-50.465456,-49.894824,-48.900333,-63.843210,-47.866430,-46.516240,-52.516690,-49.873037,-52.614893,-46.258843,-45.934242,-47.310684,-52.278584,-43.046487,-49.724656,-44.938988,-50.646178,-47.923737,-50.735991,-58.271518,-51.991627,-50.403762,-46.306071,-51.096635,-51.508768,-47.867412,-48.182129,-46.914871,-50.479809,-46.107850,-45.332404,-50.033694,-42.922690,-61.794938,-49.237955,-49.803666,-42.590556,-45.937659,-57.253994,-53.172772,-51.578771,-42.463661,-54.414350,-45.352248,-47.233132,-46.319366,-57.293344,-43.509245,-52.797966,-44.515243,-44.827415,-45.075542,-43.038844,-47.819469,-44.403324,-56.135742,0,Fileset 1: TS pulse compressed wideband pings T1
78.500,-51.046586,-57.042131,-48.755176,-49.123703,-49.381413,-48.625069,-49.994024,-52.603427,-54.745847,-55.360527,-54.060382,-67.728365,-57.890282,-49.567403,-47.159858,-48.432593,-48.279180,-55.544863,-59.264216,-44.368289,-46.580532,-43.387791,-44.028972,-46.354788,-54.008737,-43.847771,-47.454125,-46.139470,-50.654344,-55.706860,-55.978455,-48.682396,-45.692961,-59.142184,-50.179837,-60.620309,-50.181610,-55.915198,-54.116031,-62.238267,-68.640482,-54.079915,-49.903927,-56.191806,-53.622036,-48.862863,-64.427150,-61.806661,-44.213717,-49.434145,-45.483666,-48.448835,-62.501539,-50.201397,-48.653183,-49.320671,-61.973949,-49.386201,-51.697589,-48.042888,-53.523964,-56.471352,-51.486523,-47.236737,-60.115741,-53.599093,-49.222442,-49.118723,-49.889083,-52.197493,-49.297101,-59.515740,-46.157452,-45.841632,-51.346626,-49.113752,-51.357966,-45.707683,-45.852371,-47.282686,-52.408498,-43.066474,-51.942234,-45.095992,-52.354568,-48.789518,-52.159714,-55.718004,-51.878929,-50.558213,-46.178295,-49.194856,-50.119114,-46.635078,-48.883565,-47.073113,-49.572918,-45.122872,-46.094418,-48.459751,-42.900960,-58.031497,-49.989665,-49.488685,-42.642947,-44.796353,-54.199011,-53.441967,-52.977237,-42.376909,-51.296013,-45.146261,-46.929447,-45.864801,-59.635973,-43.608646,-53.674042,-44.894057,-43.901161,-46.164514,-42.992158,-48.718693,-44.426609,-54.173140,0,Fileset 1: TS pulse compressed wideband pings T1
79.000,-53.286305,-56.963876,-49.064963,-50.118352,-49.481451,-49.573304,-52.260642,-55.683528,-55.310882,-54.779859,-52.236581,-65.557601,-61.840056,-51.639931,-47.480771,-49.123313,-48.766217,-58.627289,-57.727614,-43.683312,-45.476507,-43.628335,-43.705407,-45.649101,-55.394252,-44.279755,-45.892022,-45.255190,-49.355756,-58.843234,-52.762565,-47.112070,-46.311176,-55.798679,-51.214170,-60.064946,-49.090042,-54.040794,-54.906343,-61.333475,-64.891279,-51.913727,-49.426543,-54.912159,-53.642362,-48.615708,-63.528945,-61.913529,-44.728287,-47.133258,-45.518965,-47.604084,-64.332495,-49.605714,-49.763987,-50.188279,-60.971865,-49.427875,-51.216722,-47.521514,-53.370202,-57.030954,-51.944341,-47.348001,-58.885953,-53.943808,-47.708742,-48.552540,-49.555440,-55.671034,-50.111255,-55.769672,-45.002044,-45.606662,-51.250511,-48.901774,-50.501612,-45.861955,-46.029918,-46.963166,-52.103309,-43.327255,-54.610896,-45.577062,-53.970275,-49.336548,-54.563185,-53.814997,-51.731118,-51.581695,-46.541564,-47.305070,-49.208697,-45.750379,-49.482236,-47.369403,-49.125295,-44.389689,-47.183168,-46.855255,-42.801183,-53.085099,-51.219425,-49.957291,-42.820393,-44.115632,-51.754276,-53.295772,-54.512057,-42.330008,-48.966712,-44.811025,-46.855877,-45.650366,-59.894984,-43.720251,-54.484592,-45.449121,-43.169034,-47.790945,-43.198161,-49.552128,-44.622726,-52.350931,0,Fileset 1: TS pulse compressed wideband pings T1
79.500,-56.200478,-56.649470,-49.694136,-51.689086,-49.996603,-51.380242,-55.566075,-61.997360,-55.523436,-54.150675,-50.593575,-61.302257,-59.776787,-53.836847,-48.508623,-49.208619,-49.853263,-65.522060,-55.943897,-43.424694,-44.507539,-43.817623,-43.601037,-45.318882,-54.792894,-44.830055,-44.667200,-44.574843,-48.240089,-58.740949,-50.632349,-45.897384,-47.160709,-53.016861,-52.500294,-59.154374,-48.423506,-52.407997,-55.073820,-58.977630,-61.497874,-49.676718,-49.146189,-54.812732,-53.122478,-48.685598,-61.055257,-59.279528,-45.815174,-45.563399,-45.666873,-47.090960,-64.800781,-49.187086,-51.066555,-51.065255,-59.128588,-49.562544,-50.687158,-47.198191,-53.253467,-56.582171,-52.568550,-47.641487,-56.720821,-55.902965,-47.069275,-48.184498,-49.788245,-60.596745,-50.923418,-52.882600,-44.753990,-45.900222,-52.256839,-49.446028,-50.318097,-47.083197,-46.610061,-46.707511,-51.409978,-43.870006,-56.357416,-46.481129,-53.713471,-49.293375,-58.306687,-52.849335,-51.956746,-53.376574,-47.159661,-45.961812,-49.191197,-45.326546,-49.456076,-47.836906,-49.327222,-44.127012,-48.712105,-45.605639,-42.631658,-49.748558,-52.505098,-51.263847,-43.115128,-43.910521,-49.748042,-52.776870,-55.053486,-42.476051,-47.260500,-44.444376,-46.847340,-45.645083,-57.833024,-43.865545,-54.702904,-46.202283,-42.705617,-50.039178,-43.760947,-50.073621,-45.049011,-50.783590,0,Fileset 1: TS pulse compressed wideband pings T1
80.000,-59.059944,-56.653462,-50.196148,-53.015768,-51.180675,-53.437097,-58.996380,-67.606835,-55.430026,-53.992139,-49.516153,-59.008677,-58.545268,-55.049839,-50.118925,-49.159499,-51.139356,-67.111536,-54.320072,-43.545283,-43.770695,-43.970606,-43.653925,-45.302369,-52.813834,-45.395477,-43.675849,-44.042031,-47.351192,-56.967183,-49.260102,-45.000953,-48.257199,-51.135440,-54.082122,-58.276544,-48.121123,-51.079840,-55.465280,-56.468663,-59.583082,-47.856226,-49.048433,-55.818846,-52.514348,-48.790298,-59.017227,-56.542998,-47.595489,-44.644509,-45.881461,-46.767485,-64.294874,-48.872398,-52.465045,-51.882608,-57.932606,-49.739525,-50.157458,-47.058165,-53.103944,-55.149871,-53.092757,-48.069429,-55.328309,-60.062853,-47.322295,-47.903642,-50.685754,-65.531120,-50.882008,-50.838347,-45.378794,-46.659282,-54.368620,-50.747104,-50.753957,-49.578320,-47.621761,-46.851801,-50.501867,-44.636509,-56.395763,-47.769614,-51.815434,-48.723151,-64.076777,-52.863919,-52.807322,-55.100546,-47.510887,-45.281882,-49.990188,-45.265483,-48.711926,-48.404873,-49.926513,-44.391023,-50.567249,-44.861374,-42.478299,-47.542336,-53.173218,-53.287361,-43.466313,-44.014506,-48.041909,-52.006722,-53.592491,-42.841430,-46.035631,-44.194460,-46.658275,-45.681342,-55.542610,-44.026537,-53.816384,-47.144553,-42.491257,-52.837431,-44.644575,-50.039754,-45.664522,-49.535695,0,Fileset 1: TS pulse compressed wideband pings T1
