Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
91.500,-44.919012,-44.823425,-40.852510,-41.192093,-37.032464,-35.881125,-37.265491,-40.801278,-41.830437,-42.067377,-44.406398,-41.809549,-42.695434,-41.260696,-39.892534,-43.776825,-49.718690,-49.870728,-45.703492,-50.951701,-55.846906,-59.486653,-51.515382,-48.071053,-64.554275,-59.539596,-58.457410,-53.189434,-51.239230,-52.802767,-52.935771,-57.347567,-51.311542,-56.859543,-52.370374,-63.537260,-58.178914,-54.560332,-69.221271,-63.523311,-63.778439,-47.732634,-59.393695,-54.500253,-63.742938,-51.351792,-59.998759,-47.414310,-57.642884,-55.010629,-49.992047,-66.655433,-51.227631,-53.173772,-57.101504,-58.840159,-60.113131,-49.635091,-49.656935,-64.439066,-52.036837,-53.343440,-49.147382,-54.295449,-52.408623,-54.185510,-56.262143,-62.557156,-50.807672,-55.881459,-60.577553,-57.511960,-48.101467,-52.019380,-57.838323,-49.837382,-57.855378,-55.653268,-55.592097,-51.629965,-52.408258,-50.890891,-54.048020,-49.136466,-48.120148,-58.738757,-49.548620,-48.880294,-51.364954,-51.713489,-56.940670,-56.322904,-52.684178,-55.080962,-49.163890,-41.516220,-45.327133,-46.170409,-48.607314,-52.337086,-46.114375,-51.701106,-50.621027,-51.871323,-52.952113,-61.749050,-60.769338,-49.939242,-48.308528,-57.605747,-56.593413,-45.482852,-44.882008,-48.186089,-44.337352,-48.078421,-42.726390,-59.340653,-55.390641,-43.410871,-49.501371,-54.345692,-43.291631,-43.883467,-61.249037,-57.758497,-44.574317,-41.126736,-47.586763,-48.738773,-53.158693,-51.618948,-63.351990,-47.396575,-56.047322,-49.485492,-56.533037,-51.072440,-51.524637,-50.604417,-46.397537,-49.016759,-56.909023,-54.537431,-53.808989,-60.997330,-57.621592,-49.860451,-47.117786,-47.587173,-58.463356,-49.754514,-48.857944,-57.234999,-50.077073,-47.000040,-49.584320,-53.809312,-54.476449,-48.752276,-50.873323,-48.147600,-66.488032,-55.676362,-58.024073,-50.020072,-58.724044,-57.752383,-55.055956,-51.099862,-56.323356,-54.123148,-53.749424,-54.182534,-55.159396,-47.184768,-52.049497,-52.726533,-48.480482,-53.698260,-51.972856,-48.294997,-53.097019,0,Fileset 1: TS pulse compressed wideband pings T3
92.000,-44.650495,-44.633520,-40.339456,-41.160162,-36.470017,-35.893082,-36.936821,-40.639489,-41.658043,-41.610399,-44.221517,-41.617138,-42.247040,-40.723653,-39.647801,-43.219870,-49.970042,-50.590132,-45.533275,-50.857436,-55.888608,-58.836458,-51.416650,-48.584440,-69.425102,-62.287845,-57.539927,-52.166714,-50.830564,-52.204166,-53.154982,-56.894868,-51.082292,-56.626403,-52.404344,-64.634373,-56.280233,-54.053218,-62.432502,-60.377077,-62.206486,-47.507606,-60.924025,-52.971690,-65.067340,-50.744337,-59.016453,-47.844024,-55.262196,-54.260159,-50.134217,-66.652395,-51.145894,-53.150297,-56.799180,-58.229141,-61.601182,-50.264928,-50.342205,-63.394301,-51.045050,-53.166214,-48.992378,-54.145530,-51.927846,-54.071746,-55.021187,-66.078686,-51.342031,-56.051272,-62.221301,-56.635152,-47.857275,-51.499951,-56.679755,-49.478870,-58.261810,-54.506412,-55.953881,-51.692929,-52.390464,-51.080478,-53.480225,-48.743094,-47.832329,-59.768577,-49.211135,-49.369953,-50.049271,-51.532545,-56.479199,-55.957438,-52.394157,-54.094613,-49.603041,-41.572405,-44.858400,-46.515608,-48.358620,-52.098733,-45.938649,-51.789527,-51.169052,-52.321549,-52.636088,-61.632660,-60.092573,-50.202730,-48.375546,-56.701542,-56.064191,-45.237813,-44.454050,-49.460592,-44.416014,-47.633261,-42.966799,-56.179523,-53.965053,-43.777924,-47.681698,-55.941959,-43.042577,-43.426226,-65.617395,-55.505807,-44.116050,-41.818355,-47.574507,-47.966159,-53.407923,-51.554526,-62.890454,-47.638603,-55.766644,-49.134161,-57.027936,-50.973068,-51.605001,-51.591952,-46.184571,-48.934161,-56.939984,-54.995362,-54.128366,-60.430422,-57.856929,-49.684820,-46.412790,-47.052585,-58.107735,-49.525150,-48.451039,-56.593153,-50.722105,-46.645856,-49.477593,-52.945440,-54.466554,-48.616272,-50.243634,-48.532090,-62.343977,-54.674188,-57.765893,-49.624179,-57.874023,-57.080575,-54.233486,-53.030802,-54.124424,-54.339396,-52.890099,-54.788932,-54.685076,-47.401270,-51.029533,-51.544655,-49.225433,-53.877870,-50.632857,-47.974169,-51.756777,0,Fileset 1: TS pulse compressed wideband pings T3
92.500,-44.541338,-44.732188,-39.935415,-41.638959,-36.117212,-35.882341,-36.666451,-40.493195,-41.244341,-41.343131,-44.419686,-41.512299,-41.871533,-40.473452,-39.451111,-43.039212,-50.443535,-51.781267,-45.770761,-50.923034,-55.734936,-57.720284,-51.408114,-49.452403,-68.738170,-64.320586,-56.582602,-51.606158,-51.026734,-51.471174,-53.301790,-56.548618,-51.380432,-56.462278,-51.936075,-63.543879,-54.366896,-54.287350,-58.947474,-58.174078,-59.792410,-47.449911,-62.785011,-51.572404,-64.174794,-50.456295,-58.541314,-48.128514,-53.448169,-54.214542,-49.994607,-65.941781,-51.065936,-52.651161,-57.565609,-58.377131,-63.812428,-51.523072,-51.206156,-62.797889,-50.770610,-53.171524,-48.910878,-53.996735,-51.649229,-53.870891,-54.164698,-68.927982,-52.411886,-56.536211,-61.623886,-55.885279,-48.078011,-50.759412,-55.596307,-49.643825,-58.227975,-53.235191,-56.902877,-52.372147,-52.698008,-51.702284,-53.425258,-48.828272,-48.039510,-61.721925,-48.990705,-50.344428,-49.006810,-51.260078,-55.564465,-55.265602,-52.002121,-53.203582,-49.327258,-41.902227,-44.725818,-47.220914,-48.109062,-52.325068,-45.900560,-51.805968,-51.563790,-52.722489,-52.704787,-61.478753,-59.251191,-51.134994,-49.030008,-54.279223,-55.119848,-45.328830,-44.359943,-50.976955,-44.851562,-47.571077,-43.731010,-53.629612,-52.954058,-44.488777,-46.277335,-57.187111,-42.851729,-43.502920,-78.883436,-53.970786,-43.811858,-43.147500,-47.383477,-47.848907,-54.105273,-52.015830,-61.854328,-48.700690,-55.488528,-49.153557,-58.012154,-51.459202,-51.572861,-52.826728,-46.131711,-48.997664,-56.850865,-55.612370,-54.348652,-60.489275,-58.403842,-49.734927,-46.080111,-46.683448,-57.889175,-49.804332,-48.098964,-55.736593,-51.852405,-46.591793,-50.124386,-52.721643,-54.463070,-48.826673,-49.710270,-49.667458,-59.771819,-53.819690,-57.233696,-49.290403,-56.655274,-56.944610,-53.250345,-54.428106,-52.490561,-55.458779,-52.076815,-55.547927,-54.243831,-47.555900,-50.257451,-50.775179,-50.180000,-53.944211,-49.803421,-48.042112,-50.470212,0,Fileset 1: TS pulse compressed wideband pings T3
93.000,-44.675075,-45.065865,-39.694941,-42.586117,-36.044055,-35.839488,-36.523724,-40.432969,-40.662617,-41.271024,-44.909600,-41.542134,-41.582381,-40.481582,-39.304019,-43.199160,-51.148432,-53.282866,-46.427751,-51.154541,-55.766234,-56.689519,-51.433366,-50.457239,-63.069175,-62.745618,-55.921771,-51.649065,-51.602602,-50.959860,-53.227378,-56.592481,-51.993012,-56.292823,-51.032883,-61.988159,-52.857846,-55.194632,-56.701724,-56.683122,-57.812388,-47.526605,-65.292539,-50.664167,-60.451789,-50.410927,-58.138477,-48.121529,-52.402387,-54.919573,-49.898457,-64.138608,-51.187273,-52.451797,-60.205324,-60.386165,-64.298822,-52.976678,-51.999516,-62.309790,-51.078589,-53.244990,-49.122276,-53.788920,-51.496861,-53.537601,-53.609496,-64.077998,-53.931823,-56.943882,-59.444078,-55.304900,-48.616161,-50.151430,-54.862930,-50.186585,-57.547129,-51.991939,-58.281424,-53.698710,-53.199682,-52.559428,-53.585561,-49.185058,-48.469487,-64.778206,-49.019603,-51.664923,-48.325756,-50.935669,-54.502018,-54.658333,-51.631590,-52.606884,-49.009839,-42.246523,-44.823233,-48.084547,-47.886214,-52.658929,-45.962246,-51.767740,-51.671621,-53.104266,-53.117895,-61.985212,-58.650831,-52.699470,-49.832675,-52.253344,-54.111861,-45.643011,-44.516958,-52.169530,-45.682782,-47.896403,-44.995230,-51.670910,-52.201790,-45.346426,-45.315804,-56.869101,-42.782775,-43.908555,-67.585729,-52.863037,-43.666288,-44.326466,-47.037500,-48.385313,-55.368047,-52.705733,-60.684994,-50.362662,-55.089487,-49.550155,-58.446866,-52.477440,-51.568306,-53.930342,-46.407427,-48.965717,-56.362661,-56.115336,-54.371767,-60.087799,-59.146862,-49.869235,-46.248060,-46.526809,-57.807340,-50.408195,-47.828389,-54.892489,-53.148060,-46.777842,-51.264794,-53.064424,-54.370863,-49.315731,-49.260686,-51.373251,-57.993266,-53.169563,-56.457255,-49.089666,-55.377856,-57.283739,-52.218749,-55.140557,-51.455417,-57.969860,-51.450764,-56.112184,-53.938078,-47.692581,-49.772734,-50.361879,-51.191488,-54.034965,-49.437921,-48.545778,-49.454285,0,Fileset 1: TS pulse compressed wideband pings T3
93.500,-45.211446,-45.669559,-39.720011,-43.907765,-36.255916,-35.867460,-36.610396,-40.574090,-40.133182,-41.389710,-45.516650,-41.806163,-41.479653,-40.733740,-39.301204,-43.602961,-52.040665,-54.921872,-47.521469,-51.667771,-56.391953,-56.098148,-51.537394,-51.458863,-58.826087,-60.172559,-55.736314,-52.261500,-52.347537,-50.943996,-53.047441,-57.195579,-52.809070,-56.170916,-50.237094,-61.086951,-51.934284,-56.706926,-55.168628,-55.590287,-56.643712,-47.830297,-68.290323,-50.291030,-56.958852,-50.605007,-57.687556,-48.042480,-52.159301,-55.872995,-50.016229,-62.197954,-51.851712,-52.925850,-66.622496,-67.415068,-63.346932,-54.079468,-52.619409,-61.658415,-51.765737,-53.501664,-49.836318,-53.693442,-51.540197,-53.326650,-53.358547,-60.177242,-55.731991,-57.163696,-57.836177,-55.060563,-49.344365,-49.891401,-54.488438,-50.833942,-56.633842,-50.896550,-60.128211,-55.719167,-53.776729,-53.451887,-53.738895,-49.631544,-48.964043,-69.658322,-49.505498,-53.266230,-48.038696,-50.728174,-53.781103,-54.370894,-51.387781,-52.385769,-49.280193,-42.536183,-45.153403,-49.034051,-47.789152,-52.794090,-46.233260,-51.917747,-51.685377,-53.709673,-53.842316,-63.411334,-58.424119,-54.758081,-50.368986,-50.861126,-53.384942,-46.114432,-44.854221,-52.619823,-47.010553,-48.610982,-46.697647,-50.148105,-51.665433,-46.148151,-44.764821,-55.546975,-42.987631,-44.474636,-60.354025,-51.997278,-43.725202,-44.979329,-46.724878,-49.465651,-57.101222,-53.255922,-60.178254,-52.408693,-54.710431,-50.225843,-57.744659,-53.943226,-51.733368,-54.595061,-47.119653,-48.865339,-55.615882,-56.536544,-54.457593,-58.517016,-60.102475,-50.037921,-46.884088,-46.675753,-57.819428,-51.156746,-47.822303,-54.240183,-54.334890,-47.146074,-52.459994,-53.948561,-54.243650,-50.140230,-49.051697,-53.171839,-56.493950,-52.781835,-55.728384,-49.174818,-54.435019,-57.997759,-51.306092,-56.009042,-50.965595,-62.721559,-51.197029,-56.362345,-53.950709,-47.971888,-49.605609,-50.271969,-52.364435,-54.353296,-49.479678,-49.491088,-48.858814,0,Fileset 1: TS pulse compressed wideband pings T3
94.000,-45.926591,-46.318047,-39.796256,-45.174145,-36.500567,-35.923052,-36.828261,-40.831742,-39.693811,-41.543229,-45.891690,-42.143719,-41.411334,-40.983282,-39.370827,-43.964713,-52.760220,-56.307734,-48.787247,-52.322462,-57.433600,-55.738291,-51.540638,-52.109477,-56.243577,-58.092651,-55.714273,-52.946903,-52.855700,-51.260344,-52.854518,-58.289178,-53.685249,-55.990822,-49.826149,-60.908419,-51.423504,-58.213445,-53.950398,-54.495830,-55.971894,-48.201308,-68.287040,-50.239352,-54.561929,-50.916744,-57.085533,-47.882679,-52.282139,-56.379531,-50.225723,-60.908677,-53.007907,-53.571956,-80.242673,-67.616640,-62.776625,-54.388665,-53.038318,-60.911268,-52.420498,-53.766681,-50.849550,-53.583780,-51.584164,-53.154692,-53.209312,-57.958957,-57.226715,-57.172981,-56.915826,-54.946341,-49.840225,-49.848898,-54.221078,-51.070108,-55.728819,-49.862690,-62.179063,-58.128199,-54.217090,-54.007332,-53.602652,-49.864722,-49.233443,-75.277931,-50.277843,-54.905243,-48.020968,-50.580995,-53.373409,-54.237768,-51.279444,-52.370102,-50.231433,-42.646734,-45.430761,-49.861622,-47.759250,-52.523055,-46.487196,-52.191414,-51.560198,-54.370428,-54.358052,-65.222652,-58.164013,-56.667273,-50.341287,-49.766686,-52.906161,-46.608636,-45.144553,-52.367916,-48.762122,-49.496476,-48.568393,-48.844663,-51.286724,-46.705697,-44.444651,-54.149141,-43.324107,-44.924767,-56.372374,-51.281492,-43.901638,-45.467309,-46.446802,-50.859722,-58.916488,-53.369347,-60.007885,-54.388059,-54.487570,-51.004621,-56.613718,-55.475496,-51.987197,-54.864029,-47.935223,-48.745937,-54.622174,-56.885275,-54.682489,-56.453030,-60.995400,-50.048596,-47.574929,-46.941702,-57.663196,-51.651217,-47.945273,-53.573264,-55.182731,-47.489144,-52.921758,-54.973081,-53.938090,-50.990454,-48.978703,-54.009142,-55.030227,-52.494517,-55.011336,-49.421934,-53.774790,-58.830852,-50.497938,-57.697781,-50.591382,-72.259887,-51.081850,-56.089409,-53.995541,-48.403726,-49.562989,-50.228690,-53.564512,-54.764435,-49.668299,-50.577645,-48.426493,0,Fileset 1: TS pulse compressed wideband pings T3
94.500,-46.357921,-46.557807,-39.397336,-45.681298,-36.218843,-35.620575,-36.743081,-40.799709,-38.989682,-41.280125,-45.541280,-42.080989,-40.920505,-40.702823,-39.125988,-43.754888,-52.738685,-56.966903,-49.684393,-52.663228,-58.356468,-55.060854,-51.051091,-52.040761,-54.187500,-55.984457,-55.284512,-52.974431,-52.698548,-51.330032,-52.436342,-59.358320,-54.336801,-55.404909,-49.572539,-61.046621,-50.732392,-58.420965,-52.481223,-52.869587,-55.092391,-48.191473,-64.687183,-49.950606,-52.639899,-50.982391,-56.072669,-47.307244,-52.025158,-56.423850,-50.182033,-60.187156,-54.101797,-53.231684,-65.436471,-58.495756,-62.414544,-53.661799,-52.991452,-60.088051,-52.415570,-53.504128,-51.522634,-53.119574,-51.259444,-52.734743,-52.740984,-56.339408,-57.620100,-56.751653,-56.027851,-54.431697,-49.552227,-49.517485,-53.535750,-50.364370,-54.616772,-48.478827,-64.035918,-60.593596,-54.186643,-53.848789,-52.807565,-49.514407,-48.930813,-68.906861,-50.850836,-56.078111,-47.837232,-50.021545,-52.788272,-53.701830,-51.026189,-52.044550,-51.483733,-42.257150,-45.121552,-50.166465,-47.418461,-51.624402,-46.264471,-52.172668,-50.943699,-54.559568,-54.016191,-66.320310,-57.221237,-56.950589,-49.528999,-48.406829,-52.124078,-46.741345,-44.914234,-51.433251,-50.540227,-50.071513,-50.031463,-47.322941,-50.712768,-46.673841,-43.914582,-52.619303,-43.284421,-44.822253,-53.193910,-50.384290,-43.766932,-45.902600,-45.819416,-52.134714,-59.967522,-52.864783,-59.023756,-55.744803,-54.072877,-51.511507,-55.312706,-56.238614,-51.899321,-54.753642,-48.213069,-48.343182,-53.122069,-56.837174,-54.664909,-54.269392,-61.281912,-49.575474,-47.673731,-46.864050,-56.885955,-51.487240,-47.809066,-52.410332,-55.505070,-47.396510,-52.228551,-55.322259,-53.099217,-51.406711,-48.690568,-53.408582,-53.320033,-51.840084,-53.907588,-49.453787,-52.891943,-59.525881,-49.442359,-60.509848,-49.801874,-69.830947,-50.613492,-55.111800,-53.572524,-48.644132,-49.169607,-49.781412,-54.539068,-54.770086,-49.511080,-51.225143,-47.684103,0,Fileset 1: TS pulse compressed wideband pings T3
95.000,-46.932843,-46.808545,-38.981360,-45.816146,-35.760539,-35.334712,-36.674633,-40.830402,-38.369785,-40.956503,-44.978683,-42.063109,-40.464861,-40.273651,-38.946060,-43.380226,-52.491327,-57.539493,-50.424867,-53.046024,-59.224250,-54.408140,-50.586490,-51.962350,-52.599094,-54.056139,-54.762316,-52.546842,-52.422965,-51.248475,-52.229218,-60.332806,-55.360953,-54.951217,-49.960928,-61.929683,-49.984953,-57.266183,-51.174364,-51.169800,-54.191395,-48.324150,-61.438179,-49.616189,-51.246912,-51.238318,-55.289383,-46.837182,-51.530095,-56.914253,-50.198051,-60.373171,-55.113396,-51.881225,-61.324429,-54.471082,-62.293261,-52.724536,-52.941893,-59.797156,-52.051812,-53.137730,-52.044303,-52.740423,-51.000708,-52.575437,-52.330724,-55.282087,-57.283853,-56.390945,-55.229123,-53.789007,-49.016679,-49.174789,-52.736125,-49.352811,-53.850537,-47.140810,-66.233539,-64.082735,-54.236494,-53.559440,-51.797566,-49.101033,-48.600513,-62.773125,-51.596405,-56.922913,-47.790365,-49.318545,-52.416475,-53.080098,-51.030211,-51.691723,-53.443110,-41.973794,-44.744849,-50.506016,-47.178018,-50.730168,-46.059099,-52.247642,-50.290751,-54.567536,-53.248397,-66.337505,-55.982477,-55.477934,-48.545080,-47.092247,-51.199915,-46.935045,-44.589290,-50.476831,-52.590642,-50.681508,-51.193004,-45.948263,-50.316256,-46.509334,-43.529764,-51.436206,-43.232667,-44.705507,-50.571958,-49.668631,-43.605253,-46.685136,-45.212474,-53.820753,-60.205112,-52.507900,-57.178263,-56.888164,-53.664084,-52.218577,-54.334022,-56.206201,-51.766675,-54.850715,-48.329877,-48.063657,-51.681720,-56.680215,-54.587578,-52.585071,-61.215673,-49.110483,-47.557091,-46.837627,-55.921410,-51.265567,-47.791198,-51.129772,-55.999490,-47.290228,-51.337689,-55.000540,-52.197463,-51.803734,-48.643459,-52.658043,-51.860406,-51.201680,-52.938997,-49.659407,-52.175153,-60.685310,-48.530345,-66.086638,-49.060316,-62.861503,-50.145171,-54.071929,-53.033595,-49.016664,-48.766549,-49.357548,-55.937567,-54.704694,-49.420408,-51.646890,-46.999972,0,Fileset 1: TS pulse compressed wideband pings T3
95.500,-47.781380,-47.271813,-38.782825,-45.899235,-35.355624,-35.222728,-36.734936,-41.094603,-37.990435,-40.805136,-44.566589,-42.319914,-40.260847,-39.927307,-39.006423,-43.150964,-52.459467,-58.631402,-50.995771,-53.551105,-59.585517,-54.011493,-50.440778,-52.280216,-51.365029,-52.397045,-54.294698,-51.905513,-52.393993,-50.926400,-52.408304,-60.657332,-57.090531,-54.867943,-51.223639,-63.681086,-49.272172,-55.526921,-50.233233,-49.850762,-53.408841,-48.844877,-59.186514,-49.353367,-50.343488,-51.866288,-55.078167,-46.661552,-50.940925,-57.938702,-50.217745,-61.310515,-55.683031,-50.234756,-60.072916,-52.604320,-61.692451,-52.215049,-53.180476,-60.161544,-51.556736,-52.820049,-52.384052,-52.556301,-50.938407,-52.829945,-52.074215,-54.701496,-56.652430,-56.259665,-54.380269,-53.106919,-48.585087,-48.957436,-52.058948,-48.569584,-53.593952,-46.122865,-69.074140,-67.559917,-54.764502,-53.509932,-50.800521,-48.926179,-48.537696,-58.680775,-52.570850,-57.057658,-48.028665,-48.688851,-52.376514,-52.629805,-51.415742,-51.541653,-56.351780,-42.094156,-44.545272,-51.146499,-47.275504,-50.207525,-46.092620,-52.441425,-49.762005,-54.453253,-52.362648,-64.967472,-54.737880,-53.474365,-47.733215,-46.030038,-50.310299,-47.449167,-44.441106,-49.781044,-54.813430,-51.489238,-51.747019,-44.958036,-50.338340,-46.480545,-43.533097,-50.814534,-43.284391,-44.919974,-48.485100,-49.312874,-43.564218,-47.368324,-44.805255,-56.660707,-59.920656,-52.761140,-55.003772,-57.636791,-53.254247,-53.537772,-53.819096,-55.477115,-51.742086,-55.358848,-48.495915,-48.051618,-50.561542,-56.379454,-54.281776,-51.502386,-60.774941,-48.894137,-47.565973,-47.031267,-55.093698,-51.347904,-47.973822,-49.991309,-57.020498,-47.445894,-50.887371,-54.157889,-51.467110,-52.291651,-49.004002,-52.579022,-50.846601,-50.792770,-52.383828,-50.157516,-51.746777,-62.615725,-47.972712,-69.667178,-48.607787,-59.558938,-49.779702,-53.204943,-52.475674,-49.591759,-48.536057,-49.200855,-58.252312,-54.539263,-49.653593,-51.892681,-46.500996,0,Fileset 1: TS pulse compressed wideband pings T3
96.000,-48.732917,-47.873143,-38.657363,-45.888414,-34.916210,-35.053884,-36.702216,-41.417456,-37.636276,-40.710729,-44.238494,-42.688518,-40.131528,-39.573396,-39.125340,-43.020144,-52.768080,-60.470551,-51.222382,-53.931666,-59.165741,-53.847189,-50.579986,-52.972797,-50.227493,-50.924442,-53.892008,-51.328433,-52.687949,-50.224063,-52.780954,-59.946099,-59.387224,-54.938370,-53.151961,-66.116693,-48.531538,-53.854440,-49.493275,-48.956923,-52.689383,-49.545132,-57.508195,-49.021297,-49.593227,-52.583460,-55.294111,-46.599601,-50.349049,-59.079362,-50.086352,-62.097236,-55.450728,-48.869902,-60.149317,-51.770238,-59.601309,-52.226459,-53.576754,-60.539895,-50.906440,-52.328406,-52.324613,-52.451224,-50.945522,-53.437541,-51.731543,-54.302560,-55.744460,-56.181439,-53.283901,-52.341734,-48.242482,-48.722880,-51.442641,-48.097007,-53.604932,-45.330576,-72.389584,-62.564355,-55.825249,-53.712889,-49.843845,-48.942558,-48.726439,-55.797561,-53.497058,-56.168646,-48.331134,-48.075688,-52.418138,-52.295856,-51.800843,-51.518490,-59.876954,-42.429832,-44.365538,-51.857309,-47.571393,-49.950311,-46.306884,-52.422535,-49.269890,-54.213641,-51.483233,-62.488916,-53.489013,-51.720708,-47.118478,-45.151485,-49.456357,-48.149916,-44.357089,-49.214215,-56.721911,-52.307185,-51.240431,-44.216283,-50.654456,-46.412843,-43.832096,-50.593855,-43.240451,-45.353926,-46.711043,-49.100034,-43.468751,-47.086214,-44.443137,-61.662759,-59.493873,-53.491345,-52.946990,-57.265877,-52.594226,-55.552902,-53.525795,-54.220328,-51.675469,-55.997809,-48.628533,-48.050255,-49.699017,-55.702913,-53.478680,-50.748138,-59.885295,-48.860623,-47.792815,-47.304517,-54.449477,-51.739726,-48.197860,-49.003242,-58.244947,-47.810927,-51.012573,-53.047806,-50.854077,-52.802045,-49.600780,-53.320413,-50.125571,-50.480621,-52.126871,-50.761422,-51.388713,-65.392610,-47.609235,-63.633883,-48.428236,-57.478253,-49.433079,-52.502647,-51.892826,-50.048893,-48.355811,-49.289531,-62.231157,-53.955962,-50.126516,-51.873251,-46.120598,0,Fileset 1: TS pulse compressed wideband pings T3
96.500,-49.876048,-48.835417,-38.855753,-46.023671,-34.741463,-35.000957,-36.766398,-41.948004,-37.461952,-40.910673,-44.223981,-43.382180,-40.276300,-39.490221,-39.476822,-43.272271,-53.817332,-63.315512,-51.410136,-54.383021,-58.590351,-54.093851,-51.272434,-54.300906,-49.398210,-49.911974,-53.853606,-51.307874,-53.564354,-49.554801,-53.424272,-59.059597,-62.408605,-55.253502,-55.423190,-70.033577,-48.118846,-52.873730,-49.171128,-48.749330,-52.377651,-50.558177,-56.382709,-48.907115,-49.094170,-53.331039,-55.961639,-46.810364,-50.165233,-60.200872,-50.145281,-61.924033,-55.009249,-48.233780,-60.115977,-51.536517,-57.327959,-52.980611,-54.250925,-60.516707,-50.441999,-52.010577,-52.265482,-52.560484,-51.104249,-54.507896,-51.409682,-54.140042,-54.659797,-56.323384,-52.368544,-51.867286,-48.238296,-48.728290,-51.094073,-48.204900,-53.984370,-44.992981,-75.192035,-57.293704,-57.690703,-54.252064,-49.249054,-49.316249,-49.346407,-54.006882,-54.488061,-55.124274,-48.821359,-47.783847,-52.629645,-52.349462,-52.094824,-51.887487,-63.880233,-43.110822,-44.456111,-52.690032,-48.261254,-50.072269,-46.994173,-52.354098,-49.070661,-54.291701,-50.889561,-59.984209,-52.616300,-50.692885,-46.983435,-44.684320,-48.983919,-49.240769,-44.564147,-49.002128,-58.284338,-53.209539,-50.245774,-43.918254,-51.477250,-46.441577,-44.651291,-50.949244,-43.391355,-46.146034,-45.444778,-49.172032,-43.527353,-46.561898,-44.402370,-64.975968,-59.401646,-54.633554,-51.561227,-56.053006,-51.990117,-58.702039,-53.564047,-53.122276,-51.786213,-56.689623,-48.958275,-48.185791,-49.315322,-55.026386,-52.676507,-50.314149,-58.984112,-49.169432,-48.511577,-47.848682,-54.287621,-52.574386,-48.612593,-48.438900,-59.212537,-48.583115,-51.915807,-52.256733,-50.581750,-53.549208,-50.477244,-55.141544,-49.845786,-50.500698,-52.389951,-51.533372,-51.367326,-69.222859,-47.599473,-60.074623,-48.701934,-55.925326,-49.335693,-52.186093,-51.556383,-50.457689,-48.445470,-49.855132,-71.470853,-53.267958,-51.065685,-51.904565,-46.060701,0,Fileset 1: TS pulse compressed wideband pings T3
97.000,-50.873616,-49.897217,-39.106001,-45.963103,-34.644976,-34.882463,-36.772776,-42.456819,-37.273439,-41.213266,-44.253955,-44.132787,-40.416573,-39.477687,-39.859623,-43.696092,-55.395702,-65.936719,-51.548235,-54.776509,-58.127531,-54.424390,-52.289878,-56.030404,-48.717425,-49.161710,-53.968662,-51.737638,-54.792668,-48.972496,-53.916595,-58.475635,-66.184849,-55.443970,-56.080259,-79.099831,-47.932284,-52.380925,-48.997908,-48.974582,-52.315728,-51.510774,-55.512068,-48.932980,-48.687405,-53.665751,-56.487009,-46.991386,-50.261882,-59.723463,-50.368633,-60.449954,-54.806805,-48.075172,-58.193487,-51.294670,-55.849404,-54.126710,-54.843791,-59.710781,-50.047708,-51.841927,-52.189456,-52.637986,-51.079943,-55.627140,-50.975921,-53.947370,-53.255173,-56.545272,-51.705400,-51.647794,-48.305197,-48.827050,-50.721096,-48.642857,-54.328724,-44.883990,-76.022822,-53.767731,-60.186477,-54.639609,-48.879967,-49.765152,-50.118412,-52.844637,-55.293698,-54.326007,-49.300656,-47.669006,-52.585560,-52.540804,-51.967889,-52.451599,-69.279612,-43.774348,-44.541480,-53.225925,-49.110856,-50.240106,-47.965620,-52.173593,-48.951408,-54.619718,-50.378102,-57.809131,-51.999579,-50.181811,-47.145721,-44.425409,-48.743378,-50.498291,-44.819237,-48.931600,-59.089999,-53.807027,-49.074229,-43.860240,-52.618621,-46.358090,-45.822414,-51.597277,-43.558137,-46.865327,-44.483155,-49.345756,-43.596620,-46.328542,-44.551096,-58.234254,-59.069929,-55.501797,-50.689522,-54.446104,-51.450513,-62.931096,-53.692567,-52.278475,-51.937464,-57.040454,-49.127832,-48.302948,-49.129872,-54.371343,-52.037118,-49.826179,-58.077490,-49.531951,-49.324907,-48.422251,-54.428305,-53.419975,-49.062890,-48.105798,-59.230627,-49.483757,-53.190518,-51.812304,-50.416430,-54.391212,-51.270967,-57.736330,-49.759608,-50.631453,-52.849733,-52.164941,-51.485526,-72.053442,-47.690796,-57.368915,-49.119762,-54.449609,-49.301931,-52.041993,-51.327129,-50.650079,-48.611327,-50.669103,-72.157125,-52.480237,-52.207976,-51.891051,-46.111305,0,Fileset 1: TS pulse compressed wideband pings T3
