Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
172.500,-51.940605,-48.805327,-43.833683,-52.388061,-57.245393,-42.664435,-43.390894,-41.807280,-44.511570,-59.426997,-49.367964,-55.527486,-45.823225,-46.692151,-58.358486,-43.820864,-49.525472,-51.592215,-50.989330,-45.362446,-63.912008,-52.779224,-51.987442,-55.558049,-50.672639,-57.901779,-55.429904,-48.947033,-48.948430,-46.374546,-56.896989,-55.515357,-51.329905,-69.221454,-61.651300,-51.783267,-53.563419,-62.886528,-52.426070,-55.962146,-43.347116,-50.823024,-56.469249,-47.314225,-54.107628,-54.380622,-38.400440,-43.665145,-58.115933,-45.377491,-55.409299,-50.257481,-50.714372,-46.467129,-54.548629,-53.156545,-63.903911,-52.261648,-51.443554,-49.528656,-51.255446,-48.146192,-46.575393,-57.979952,-54.327078,-49.869198,-47.757616,-53.857991,-55.828288,-46.465079,-56.916847,-60.217371,-42.502127,-50.417802,-50.841401,-49.715259,-81.210076,-58.126815,-47.687024,-55.129006,-53.708144,-55.622564,-46.626062,-54.309239,-54.109376,-45.410349,-42.773502,-50.396008,-62.879839,-51.106010,-48.728517,-48.460082,-48.170032,-52.231847,-54.645017,-44.210486,-58.137330,-45.734635,-52.402406,-46.260376,-44.000996,-46.629584,-55.613809,-53.448545,-48.847841,-52.388780,-52.617879,-49.755301,-46.819746,-51.436511,-55.048099,-64.923483,-52.758329,-54.553842,-56.042260,-64.765351,-48.389784,-47.596796,-51.282211,-48.955392,-45.704061,-58.999050,-52.521698,-41.288878,-46.162926,-52.508449,-43.748993,-50.318014,-43.952814,-47.232897,-47.431385,-49.446915,-41.164207,-44.573043,-52.077866,-51.973142,-56.015360,-46.665514,-53.616952,-49.160122,-58.751810,-50.716297,-48.427176,-57.909819,-53.325822,-49.879295,-50.675622,-55.852516,-54.780453,-54.187109,-53.557363,-56.853783,-53.296774,-51.713627,-54.217638,-58.655709,-52.154826,-58.711330,-57.779579,-47.064274,-55.233027,-47.290549,-58.264399,-53.836449,-41.779441,-48.963514,-55.550215,-50.116137,-54.461976,-63.654782,-50.844611,-51.445164,-57.157565,-45.092201,-68.341540,-59.871596,-54.669636,-56.120010,-57.887446,-63.448852,-57.099066,-53.830945,-72.751678,0,Fileset 1: TS pulse compressed wideband pings T2
173.000,-52.513227,-49.052248,-43.852808,-52.652904,-64.370301,-42.948588,-43.298919,-41.846948,-45.584616,-60.649440,-48.833999,-56.370670,-44.782478,-46.053365,-59.347265,-44.301868,-48.586482,-51.914218,-52.697725,-44.205901,-67.808953,-52.894701,-50.775825,-55.372650,-51.922007,-58.742431,-51.791203,-50.197190,-49.791023,-45.684091,-54.104665,-55.330182,-51.106021,-63.203318,-65.746519,-51.846007,-52.966457,-62.188948,-53.446105,-57.604009,-42.695267,-50.726968,-58.837235,-46.790099,-55.964380,-57.692698,-38.371983,-43.436935,-56.647814,-42.829028,-62.728120,-50.703588,-51.920904,-47.389105,-55.755002,-52.062828,-64.768925,-53.202968,-52.757581,-49.634347,-51.338722,-50.408249,-44.915234,-55.625672,-53.072240,-50.887755,-47.207250,-53.726591,-54.082019,-46.534759,-55.008759,-57.211809,-43.045592,-52.737614,-49.709728,-49.025465,-69.771892,-58.597645,-46.367806,-53.432986,-53.201443,-53.609821,-45.841230,-52.858928,-52.224988,-46.278286,-42.796699,-48.385258,-65.437478,-50.110062,-50.932343,-49.972657,-47.408250,-55.246789,-53.890718,-43.185186,-54.579809,-46.072521,-52.171384,-46.113985,-44.477950,-47.742061,-54.595007,-52.954990,-48.414237,-52.635159,-55.359102,-50.873537,-46.532185,-48.968182,-51.869626,-74.688774,-52.904527,-54.465796,-55.297503,-63.168032,-50.152501,-47.751166,-49.493618,-48.504832,-46.322035,-65.174073,-51.213203,-41.698416,-49.667365,-50.748064,-43.419430,-50.674662,-44.673873,-46.457637,-46.173152,-48.753468,-40.540784,-45.494333,-49.449592,-52.219134,-54.581881,-46.764159,-53.363056,-49.478320,-56.615004,-51.406067,-48.786102,-55.802087,-51.336452,-48.224321,-49.145790,-57.514739,-54.922095,-56.607934,-52.390281,-56.703398,-51.844694,-54.112767,-54.004656,-55.414127,-54.609966,-59.129515,-54.858644,-47.789581,-55.300092,-48.271563,-56.001595,-53.285367,-41.519135,-48.772840,-52.570616,-50.405636,-53.522014,-66.292641,-49.478332,-51.514319,-55.816706,-44.612799,-67.253108,-58.274475,-54.002333,-57.149302,-59.808511,-62.182149,-58.742663,-51.985710,-70.176211,0,Fileset 1: TS pulse compressed wideband pings T2
173.500,-52.522237,-49.311717,-43.462872,-53.288699,-63.288421,-42.476893,-44.322307,-41.338530,-47.218963,-62.927977,-47.986200,-54.690344,-43.983546,-45.178856,-59.708522,-44.908522,-47.266831,-52.390674,-53.334859,-43.033631,-73.958813,-53.549100,-50.113349,-55.894776,-53.691568,-59.680158,-49.259973,-51.419890,-51.421889,-45.653756,-52.442976,-55.140091,-50.844836,-58.768649,-59.747218,-52.793140,-53.358482,-60.419772,-54.704468,-58.674715,-42.736093,-49.179396,-61.337775,-46.731242,-59.825119,-59.003326,-38.771838,-43.722858,-55.292413,-41.532927,-65.012798,-52.034695,-54.735715,-48.520400,-57.798140,-51.284599,-62.889286,-54.952471,-54.549223,-50.265733,-51.844969,-53.959559,-43.766743,-53.273691,-52.453435,-51.887394,-46.758017,-53.807315,-54.267179,-47.272659,-52.994542,-55.630857,-43.952361,-49.829962,-49.452003,-48.357939,-62.002740,-59.504736,-45.586547,-52.554482,-52.281221,-52.016120,-45.475199,-52.116462,-51.685964,-46.652661,-43.717710,-46.597401,-65.088862,-49.726466,-52.923580,-51.514200,-46.167008,-59.883042,-52.486217,-42.235052,-52.876867,-46.341255,-51.958429,-46.435964,-45.726695,-48.039713,-53.173964,-52.169146,-48.016110,-52.747021,-58.552503,-52.532592,-47.610722,-47.901639,-49.411066,-62.759966,-52.688052,-54.024381,-56.132455,-59.773886,-51.970100,-48.093148,-47.930882,-48.377559,-47.830684,-59.418028,-48.695681,-41.218042,-55.680299,-48.894066,-43.411281,-49.274024,-45.652062,-46.280661,-45.383798,-48.789996,-40.741241,-46.529983,-48.025764,-53.573138,-53.358023,-47.304654,-53.267093,-50.336744,-53.512686,-53.425666,-48.662274,-55.080826,-49.961562,-47.093011,-47.395216,-58.790348,-55.554054,-59.527795,-51.053944,-55.967970,-50.750752,-54.910824,-54.044627,-54.074440,-57.226477,-58.685578,-52.940375,-48.374448,-56.422151,-49.512137,-54.409602,-53.783940,-41.744795,-48.854413,-49.909427,-51.259319,-52.495638,-63.362057,-48.792291,-52.051362,-55.138340,-44.507830,-63.632204,-55.582339,-54.058551,-58.003929,-63.907826,-62.214092,-59.408611,-50.760786,-63.562697,0,Fileset 1: TS pulse compressed wideband pings T2
174.000,-51.802980,-49.367575,-43.051029,-53.095615,-59.284619,-41.400959,-46.229545,-40.620809,-48.587365,-66.546560,-46.895997,-53.639643,-43.448117,-44.070812,-58.839740,-45.372283,-46.059536,-51.968431,-52.499663,-41.965899,-71.139826,-54.792073,-49.911322,-57.165771,-55.564127,-59.534368,-47.801968,-52.527448,-53.471280,-45.926473,-51.292505,-54.627240,-50.639437,-55.960329,-55.805442,-53.178353,-53.973417,-58.116463,-55.977533,-60.034010,-43.141115,-47.351543,-61.230356,-47.105857,-63.595309,-58.921749,-39.266045,-44.362512,-54.988484,-40.823588,-57.765739,-54.176348,-59.028619,-49.462581,-59.486973,-51.553726,-59.230011,-57.301267,-56.018223,-51.035404,-52.165072,-57.442265,-42.918231,-51.292763,-52.021750,-52.830922,-46.303925,-54.544990,-55.741429,-48.559198,-51.617909,-54.999512,-45.081278,-46.709217,-49.751660,-47.813367,-57.753423,-61.227433,-45.056966,-52.179443,-51.200442,-50.960926,-45.467966,-52.090768,-52.089987,-46.293777,-45.140962,-45.435695,-64.332973,-49.874019,-52.805213,-52.387799,-45.166491,-60.095419,-50.862881,-41.495334,-52.391329,-46.244670,-51.247363,-46.696464,-47.287194,-47.424640,-52.300759,-51.678053,-47.466347,-52.516514,-62.743753,-53.342350,-49.624119,-47.717140,-47.971268,-57.697823,-52.421915,-53.655068,-57.794301,-58.516949,-53.375065,-48.481952,-46.735233,-48.368071,-50.222250,-54.126715,-47.002210,-40.636738,-64.479105,-47.426208,-43.542625,-47.823058,-46.584092,-46.388601,-44.926404,-49.210920,-41.627067,-46.992940,-47.708274,-55.650245,-52.122094,-48.189490,-53.495931,-51.583303,-51.193289,-56.724106,-47.869451,-55.233254,-49.047555,-46.424546,-46.200499,-58.661952,-56.349337,-62.218341,-49.903855,-54.793594,-49.578603,-53.854913,-54.170597,-54.356694,-58.056868,-58.334430,-51.882262,-48.629442,-57.044666,-50.433057,-53.295780,-54.628194,-42.131818,-49.242586,-47.998943,-53.140151,-51.794551,-56.971211,-48.731187,-52.399827,-55.112228,-44.690827,-60.238609,-52.954438,-54.424436,-58.169034,-68.711937,-62.980416,-58.915662,-50.050683,-59.052168,0,Fileset 1: TS pulse compressed wideband pings T2
174.500,-50.901541,-49.407213,-42.744404,-52.079349,-56.727264,-40.061589,-48.568038,-39.942394,-48.482941,-69.959051,-45.766921,-53.787121,-43.112228,-42.872717,-57.068693,-45.703526,-45.147573,-50.327543,-51.157795,-41.036274,-65.413143,-56.268197,-49.993592,-58.988258,-56.849154,-57.936289,-47.110576,-53.289156,-55.361028,-46.275924,-50.444849,-53.755557,-50.551557,-54.073741,-53.518655,-51.817593,-54.041234,-56.133860,-57.283060,-62.269828,-43.588946,-45.700396,-58.786087,-47.731765,-62.678935,-59.100145,-39.591295,-45.186319,-55.768030,-40.498645,-55.827815,-57.075901,-64.067931,-49.697595,-58.252990,-53.258730,-55.724703,-59.490341,-57.346697,-51.537708,-52.128272,-57.723184,-42.239077,-49.718598,-51.584115,-53.428363,-45.945456,-55.459633,-57.953402,-50.066926,-50.946332,-54.770643,-46.301411,-44.972757,-50.215175,-47.469889,-54.976834,-63.575012,-44.555013,-51.935488,-50.125861,-50.321983,-45.681686,-52.527002,-52.725792,-45.559799,-46.574077,-44.964889,-62.475163,-50.250833,-52.707781,-52.378888,-44.619413,-56.832708,-49.348408,-40.955250,-52.464636,-45.705166,-50.104931,-46.447412,-48.294990,-46.420426,-52.116105,-51.341818,-46.693314,-51.933559,-67.136194,-52.748300,-52.038773,-47.737748,-47.261951,-54.506978,-52.477939,-53.646817,-58.830047,-59.237838,-54.352406,-48.919678,-45.882168,-48.293555,-53.160861,-51.698335,-46.177381,-40.462369,-57.348862,-46.387031,-43.778629,-47.087217,-47.100185,-46.451554,-44.537010,-49.538253,-42.946167,-47.026906,-48.214586,-57.956485,-51.013718,-49.310788,-54.143229,-53.112511,-50.078289,-61.001848,-46.698105,-56.050519,-48.407335,-46.113935,-45.624915,-58.013804,-56.884459,-63.716275,-48.978536,-53.489488,-48.287496,-52.179970,-53.993342,-55.903477,-57.321266,-57.575543,-51.340747,-48.712742,-55.753510,-50.844131,-52.382198,-54.963118,-42.437440,-49.935024,-46.534981,-56.821527,-51.498645,-52.649159,-48.948739,-52.158880,-55.456247,-45.038486,-57.613590,-50.953098,-54.679018,-58.131483,-65.734828,-63.598634,-58.149758,-49.671921,-56.097221,0,Fileset 1: TS pulse compressed wideband pings T2
175.000,-50.113894,-49.568659,-42.463019,-51.155637,-55.313812,-38.691433,-50.888816,-39.379393,-47.211049,-67.360148,-44.762760,-54.349831,-42.923094,-41.777392,-54.831710,-46.105342,-44.711166,-48.150473,-50.230723,-40.275204,-61.627955,-57.266770,-50.228040,-60.982547,-57.065019,-55.915476,-46.934224,-53.461343,-56.653785,-46.699925,-50.045549,-52.690205,-50.612323,-52.677538,-52.254400,-49.964638,-53.386724,-54.608596,-58.509631,-63.531680,-43.932591,-44.378712,-56.293932,-48.430534,-61.616339,-58.652301,-39.673805,-46.187794,-57.674059,-40.464359,-56.424527,-60.549963,-67.701026,-49.229701,-57.085064,-56.595247,-53.112477,-59.622299,-59.091314,-51.588832,-52.071837,-56.230187,-41.672357,-48.432167,-51.304085,-53.370136,-45.921716,-55.161017,-60.195791,-51.443624,-50.778061,-54.595204,-47.528061,-44.355164,-50.506241,-47.306782,-52.604326,-65.404380,-44.113939,-51.550237,-49.220235,-49.891335,-45.994576,-53.080449,-53.046456,-44.883588,-47.444459,-45.039819,-59.253260,-50.550180,-53.404810,-51.948105,-44.465420,-54.746882,-48.132048,-40.554638,-52.420861,-44.891686,-48.985192,-45.662550,-48.034368,-45.507638,-52.390935,-50.854408,-45.805502,-51.099542,-65.223464,-51.613758,-55.012804,-47.535068,-46.901655,-52.329835,-52.771595,-53.989120,-57.456740,-59.884334,-55.239612,-49.498819,-45.339191,-48.111467,-56.160189,-50.227274,-46.039564,-40.763964,-52.771057,-45.762833,-44.239157,-46.997332,-46.982301,-46.348997,-44.064233,-49.632348,-44.504467,-47.242888,-49.232727,-60.208029,-50.153861,-50.583792,-55.151717,-54.965794,-50.086410,-65.503683,-45.523987,-57.533000,-47.873948,-46.127237,-45.469952,-57.836518,-56.807245,-63.346545,-48.199106,-52.254796,-47.051183,-50.722450,-53.415700,-58.240606,-56.853701,-56.167958,-51.041632,-48.853823,-53.955185,-51.022019,-51.472802,-54.603025,-42.620648,-50.905962,-45.298220,-64.796625,-51.533069,-49.822318,-49.092837,-51.283726,-55.882522,-45.475560,-55.711180,-49.633010,-54.688868,-58.681931,-61.817740,-63.458978,-57.733339,-49.515493,-54.208825,0,Fileset 1: TS pulse compressed wideband pings T2
175.500,-50.094703,-50.469403,-42.508972,-51.142496,-55.444652,-37.696238,-53.396733,-39.209261,-46.004592,-63.575287,-44.258551,-54.948612,-43.243135,-41.268325,-52.646190,-47.101399,-45.308938,-46.550094,-50.453294,-40.137637,-59.912832,-57.657594,-51.030588,-62.985730,-56.873222,-54.686416,-47.714653,-53.672557,-57.901985,-47.696646,-50.555803,-51.920556,-51.112187,-52.001663,-52.019073,-48.863004,-52.656368,-54.044191,-59.311587,-61.335294,-44.545859,-43.956103,-54.774762,-49.352330,-61.811658,-55.639414,-39.997886,-47.925377,-61.876052,-41.181562,-59.750793,-63.340307,-68.165975,-48.970094,-58.579094,-60.822196,-51.790207,-57.696808,-60.822290,-51.625577,-52.636762,-55.346651,-41.613066,-47.953224,-51.986514,-53.265492,-46.790905,-53.894214,-61.764162,-52.984379,-51.290842,-54.710357,-49.169256,-44.848003,-50.633943,-47.556065,-50.892145,-64.994986,-44.565643,-51.509411,-48.998366,-50.005998,-46.807757,-53.830470,-53.231259,-44.952538,-47.766429,-45.823034,-55.832975,-50.794654,-54.588541,-51.721173,-44.800153,-53.578075,-47.520434,-40.656543,-52.320501,-44.444939,-48.476919,-45.002845,-47.291167,-45.386425,-53.162051,-50.589916,-45.713912,-50.776798,-62.369505,-50.716169,-60.665053,-47.385957,-46.739727,-51.131560,-53.160666,-54.801293,-54.873957,-58.579452,-56.655635,-50.349607,-45.274421,-48.118804,-59.404925,-49.514692,-46.632749,-41.858218,-50.595067,-45.739941,-45.306503,-47.064684,-46.519349,-46.399628,-43.730369,-49.974851,-46.652296,-48.492005,-50.689649,-62.739634,-49.847379,-52.166793,-56.543980,-57.498463,-51.433398,-69.311925,-45.082772,-59.693151,-47.732796,-47.014177,-46.088980,-58.889422,-56.389938,-62.334456,-47.884307,-51.704593,-46.577274,-50.170307,-53.028250,-61.023359,-57.740569,-55.275422,-51.338055,-49.827294,-52.950084,-51.950044,-50.979140,-54.444882,-43.205995,-52.587943,-44.693511,-71.272064,-52.001921,-48.337457,-49.696957,-50.566877,-56.846290,-46.663511,-55.065938,-49.142453,-54.892293,-60.699353,-59.639034,-63.314878,-58.028694,-50.036087,-53.671851,0,Fileset 1: TS pulse compressed wideband pings T2
176.000,-50.374929,-51.957825,-42.368499,-51.645918,-56.930119,-36.902165,-56.033161,-39.114363,-45.118285,-60.875729,-43.977302,-54.801757,-43.718965,-41.055605,-50.443008,-48.645094,-46.531584,-45.505938,-51.313795,-40.228874,-59.207065,-57.351842,-51.997416,-63.354811,-56.206567,-53.941586,-48.839275,-53.482019,-59.128048,-48.898886,-51.723386,-51.342929,-51.534945,-51.645492,-52.277518,-48.118736,-52.105967,-54.008166,-58.476998,-58.389576,-45.193359,-44.119301,-53.875498,-50.469125,-60.834875,-52.083657,-40.300892,-49.729380,-70.603879,-41.781605,-64.285609,-62.277431,-66.455725,-48.765880,-62.319303,-60.553490,-51.438789,-55.610952,-61.012248,-51.935733,-53.619368,-54.648039,-41.649457,-47.549879,-53.089525,-52.513451,-47.943944,-52.485029,-61.841726,-54.362931,-51.939286,-54.526514,-50.637024,-45.884410,-50.296311,-47.758471,-49.510575,-62.456086,-45.377317,-51.239099,-49.180541,-50.113181,-47.555654,-54.284349,-52.665160,-45.129271,-47.233338,-46.627239,-52.840714,-50.880196,-54.683501,-51.529945,-45.357591,-52.565561,-47.245949,-40.865854,-51.661629,-44.138832,-48.449328,-44.558737,-46.173046,-45.573093,-53.067478,-49.963645,-45.862242,-50.427118,-60.983127,-49.768243,-81.754230,-47.168960,-46.341391,-50.514917,-52.832357,-55.387483,-52.585857,-56.310034,-58.151865,-50.899815,-45.556388,-48.303949,-63.649726,-49.477060,-47.017010,-43.398197,-49.359919,-46.203571,-46.994311,-46.157686,-45.669018,-46.676121,-43.508633,-50.535634,-49.172815,-50.250386,-52.299469,-65.877098,-49.811739,-53.580399,-57.685322,-60.258885,-52.849132,-70.509160,-44.911716,-60.810249,-47.733513,-48.196369,-46.650597,-60.431557,-55.301178,-61.605027,-47.680453,-51.338193,-46.392038,-50.131757,-52.735622,-63.768642,-58.948977,-54.801468,-51.783620,-50.869574,-51.963108,-53.676796,-50.619295,-54.721027,-43.866985,-54.401609,-44.316764,-61.236288,-52.540018,-47.659734,-50.319731,-49.665663,-57.778524,-47.869191,-54.792057,-49.100887,-55.157889,-63.871520,-57.894004,-63.227580,-58.437917,-50.860205,-53.621506,0,Fileset 1: TS pulse compressed wideband pings T2
176.500,-50.784935,-54.179985,-41.726067,-52.068793,-59.526497,-35.955033,-58.382477,-38.705870,-44.370914,-58.622915,-43.542967,-53.532750,-44.125965,-40.785843,-48.062594,-50.518198,-47.861073,-44.718021,-52.187340,-40.150328,-58.902363,-56.752869,-52.828340,-61.553653,-54.957859,-53.355426,-50.032618,-52.662124,-60.552385,-49.860978,-52.968192,-50.645244,-51.307543,-51.323460,-52.488446,-47.401380,-51.353800,-54.240066,-56.577211,-55.788459,-45.504011,-44.593108,-52.646020,-51.671042,-57.021335,-49.142086,-40.375273,-50.711960,-64.792919,-41.897939,-61.767272,-59.776557,-64.501183,-48.356201,-61.919471,-58.267821,-51.711334,-54.074533,-60.110488,-52.518017,-54.561837,-53.465748,-41.418828,-46.852720,-54.158369,-51.115309,-48.661012,-51.093981,-61.168859,-55.267707,-52.293007,-53.858453,-51.609312,-46.759260,-49.299011,-47.431199,-48.300405,-59.101880,-46.234583,-50.485149,-49.358956,-49.870521,-47.781876,-54.388056,-51.337841,-44.895065,-46.162479,-46.886201,-50.144288,-50.623596,-53.241835,-51.035978,-45.761697,-51.123332,-46.813309,-40.875757,-50.373571,-43.710297,-48.469378,-44.144957,-44.763965,-45.598668,-51.456629,-48.910699,-45.962720,-49.775471,-60.040180,-48.467331,-63.904057,-46.807597,-45.341878,-49.906092,-51.269731,-55.054637,-50.778245,-53.612086,-58.587989,-50.334645,-45.796934,-48.476401,-70.120533,-50.184879,-46.460506,-44.784264,-48.049762,-46.768962,-49.129771,-44.340360,-44.315161,-47.020882,-43.144541,-50.963905,-51.981355,-51.616167,-53.681461,-69.043119,-49.558085,-54.376850,-57.864912,-62.057246,-53.026162,-66.516397,-44.629941,-60.003039,-47.688137,-49.208345,-46.718764,-60.474144,-53.652477,-61.447051,-47.289256,-50.825842,-46.176206,-50.102870,-52.315479,-66.884884,-58.686907,-54.425466,-52.058727,-51.608322,-50.407540,-56.264198,-50.178015,-55.267838,-44.259371,-55.790133,-43.863162,-57.724711,-52.694640,-47.284280,-50.797644,-48.526221,-58.494694,-48.701368,-54.511965,-48.980106,-55.269972,-67.612118,-56.055987,-63.110863,-58.310035,-51.655212,-53.391825,0,Fileset 1: TS pulse compressed wideband pings T2
177.000,-51.841094,-58.325443,-41.147883,-52.377161,-63.671191,-35.238230,-60.933228,-38.418576,-44.261412,-56.927425,-43.343130,-52.213085,-44.975518,-40.872703,-46.043012,-53.063735,-49.315504,-44.496346,-53.237877,-40.231265,-59.141632,-56.568406,-53.924085,-59.288469,-53.677857,-53.344461,-51.871660,-51.848890,-62.747205,-50.752088,-54.188889,-50.204925,-50.777980,-51.507654,-52.950214,-47.201061,-50.213318,-55.240397,-55.103934,-53.919987,-45.750883,-45.815634,-51.088765,-53.782482,-52.969492,-47.132656,-40.724383,-50.621307,-57.581367,-42.175382,-57.899826,-58.610855,-63.603058,-48.201024,-58.266369,-57.252612,-53.017017,-53.760753,-59.596891,-53.946448,-55.506823,-52.006883,-41.333288,-46.337238,-55.358105,-49.874215,-49.183621,-50.148963,-60.311387,-55.835914,-52.745731,-53.354088,-52.818861,-47.514167,-48.388189,-46.959008,-47.760480,-56.182672,-47.488623,-49.774621,-49.787045,-49.748628,-47.784052,-54.958588,-50.160489,-44.571209,-45.344530,-47.053115,-48.114511,-50.564171,-51.404361,-50.720511,-46.489333,-49.738417,-46.542811,-41.168308,-49.149465,-43.601466,-48.709254,-44.185657,-43.645264,-45.747367,-49.430300,-48.162877,-46.394596,-49.326493,-59.203782,-47.389817,-59.240488,-46.937078,-44.367225,-49.505927,-49.426694,-54.220787,-49.829931,-51.176066,-58.002061,-49.151864,-46.319075,-49.225453,-73.000685,-52.470763,-45.518733,-45.620624,-46.749680,-47.718488,-52.404947,-42.963821,-43.067294,-47.874515,-43.070971,-51.504598,-55.508352,-52.167641,-55.151154,-68.176905,-49.330381,-55.184658,-57.575096,-62.742455,-52.673295,-61.783494,-44.587901,-59.311301,-48.115723,-50.277668,-46.828370,-58.262682,-52.319980,-62.398826,-47.211094,-50.633419,-46.292077,-50.334777,-52.235023,-70.323981,-57.218161,-54.707375,-52.597827,-52.590185,-48.848299,-59.753512,-50.116054,-56.445488,-44.731220,-56.919362,-43.778822,-56.092559,-52.791730,-47.481600,-51.578111,-47.711975,-59.625592,-49.533397,-54.735467,-49.039883,-55.667662,-70.574149,-54.604594,-63.369131,-57.937713,-52.766955,-53.025941,0,Fileset 1: TS pulse compressed wideband pings T2
177.500,-53.333184,-66.533157,-40.788315,-52.089129,-68.232941,-34.727666,-65.274955,-38.314613,-44.757587,-55.575339,-43.314766,-51.523873,-46.074452,-41.298455,-44.415957,-55.592049,-50.336438,-44.630152,-54.383667,-40.337107,-59.458238,-56.604949,-55.046572,-57.176348,-52.509942,-53.812973,-54.398410,-51.210968,-64.719328,-51.142727,-54.864195,-49.935132,-50.043388,-52.167330,-53.649229,-47.404014,-48.301283,-57.071895,-54.224013,-52.672362,-45.783603,-47.709826,-49.345032,-57.713423,-49.856886,-45.715061,-41.303786,-49.413723,-53.263431,-42.714651,-56.196718,-59.005890,-64.142033,-48.266097,-56.481557,-57.457038,-55.184925,-54.643178,-59.321161,-56.144928,-55.884363,-50.291022,-41.354856,-45.938050,-56.249428,-48.861298,-49.660593,-49.593811,-58.374113,-55.555064,-53.129440,-52.956032,-54.759343,-47.922908,-47.850429,-46.427978,-47.827444,-53.899798,-48.831252,-49.069591,-50.197378,-49.711651,-47.408554,-56.163713,-49.256954,-44.118437,-44.739921,-47.288446,-46.628283,-50.670690,-49.588966,-50.666752,-47.647952,-48.624110,-46.470479,-41.752547,-48.090654,-43.776052,-48.830447,-44.582161,-42.756317,-45.919936,-47.568250,-47.765359,-46.874427,-49.062403,-58.159783,-46.668278,-57.710729,-47.638707,-43.672944,-49.187870,-47.921962,-53.217115,-49.508887,-49.419810,-57.002907,-47.784103,-46.977303,-50.761705,-70.374464,-57.063456,-44.498059,-45.170926,-45.472776,-48.719978,-57.394010,-42.313212,-42.044591,-48.930763,-43.232178,-51.933196,-57.414419,-51.737911,-56.502957,-63.938207,-49.045341,-56.325063,-57.181790,-63.217402,-52.627707,-58.431248,-44.648402,-59.418204,-48.905400,-51.115366,-47.070875,-55.637298,-51.463826,-64.130587,-47.461242,-50.732392,-46.459029,-50.758440,-52.438106,-71.654610,-55.785576,-55.869588,-53.299493,-53.939335,-47.437375,-60.180564,-50.278578,-58.006574,-45.171035,-57.568509,-44.044234,-55.152760,-52.770573,-48.059420,-52.415770,-47.082838,-61.189985,-50.170076,-55.402167,-49.187353,-56.167734,-70.038139,-53.455123,-63.663789,-57.439286,-53.970487,-52.119366,0,Fileset 1: TS pulse compressed wideband pings T2
178.000,-54.974122,-71.857666,-40.701196,-51.034291,-69.209333,-34.361500,-66.069506,-38.458966,-45.572777,-54.333180,-43.258454,-51.577506,-46.838193,-41.974533,-43.130984,-56.738636,-50.680627,-45.013180,-55.777450,-40.390502,-59.744709,-56.647743,-55.825374,-55.266790,-51.679557,-54.703913,-57.427384,-51.008382,-64.702774,-50.767988,-55.072432,-49.733649,-49.237303,-53.204357,-54.629817,-47.624255,-46.051638,-59.880875,-53.735778,-51.867757,-45.578934,-50.042069,-47.686649,-66.649888,-47.749737,-44.651942,-42.033448,-47.848530,-50.145780,-43.744570,-56.523528,-59.551190,-66.960141,-48.591819,-56.147739,-59.052915,-57.630359,-56.388249,-59.233144,-58.525153,-55.547939,-48.518856,-41.374156,-45.765775,-56.784762,-48.265808,-50.251146,-49.510045,-55.751530,-54.380868,-53.123268,-52.493655,-58.263558,-48.049207,-47.789761,-45.998805,-48.411993,-52.092469,-50.089046,-48.450273,-50.407547,-49.811113,-46.767778,-58.032041,-48.620397,-43.705897,-44.264768,-47.718371,-45.499465,-50.683008,-47.889706,-50.840685,-49.241007,-47.892875,-46.589808,-42.499978,-47.121673,-44.147510,-48.534744,-45.174774,-42.084863,-46.188766,-46.154450,-47.731127,-47.372168,-49.137485,-57.146720,-46.344234,-56.830567,-48.979936,-43.349922,-48.885165,-46.907901,-52.350077,-49.585196,-48.523854,-55.948459,-46.459932,-47.495663,-53.280367,-71.669733,-67.330386,-43.525555,-43.998066,-44.344418,-49.093512,-62.240268,-42.146256,-41.225795,-49.352732,-43.438264,-52.025575,-55.392733,-50.850924,-57.609613,-60.116018,-48.666058,-57.887062,-56.977917,-64.478283,-53.056132,-56.449018,-44.823310,-59.850169,-49.769145,-51.653446,-47.604073,-53.758463,-51.110303,-65.723574,-48.042165,-51.222679,-46.548567,-51.559929,-52.849302,-74.930116,-54.878146,-57.913544,-54.072525,-56.195070,-46.356105,-57.385817,-50.443946,-59.550349,-45.491257,-57.887296,-44.575086,-54.585467,-52.640528,-48.711999,-53.203883,-46.644288,-63.219160,-50.693744,-56.681010,-49.385341,-56.434829,-68.008490,-52.684810,-63.430977,-57.057105,-55.126898,-50.778719,0,Fileset 1: TS pulse compressed wideband pings T2
